#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0785//b2591//b2980//b3940//
AlaS-L-alanine	b3274//
AllS-allantoin	b3368//b0151//b4035//
AraC-L-arabinose	b1212//b3575//b1101//b4426//b3939//b2283//b1782//b2709//b0928//b2675//b3939//b1338//b2721//b2107//
ArcA-Phosphorylated	b0462//b4138//ilvG_2//b0153//b4105//b3575//b4187//b0041//b0959//b2591//b4070//b3532//b0953//b1531//b2528//b1275//b1212//b4669//b1850//b1735//b4160//b2663//phnE_2//b0937//b1296//b4099//b2368//b3725//b2719//b3095//b3314//b2313//b4193//b2490//b0032//b4663//b3772//b1020//b0168//b2309//b0757//b0723//b3668//b3530//b4450//b1743//b3960//b0585//efeU_2//b0775//b3708//b3327//b2551//b4024//b2927//b4008//b0764//b2614//b3911//b2483//b4039//b2489//b0564//b1263//b0953//b2997//b1888//b1819//b1324//b2804//b1747//b4173//b2757//b0191//b1039//b3367//b2313//b2202//b3394//b3959//b4316//b2580//b1296//b4097//b3938//b3543//b1512//b3603//b2368//b2231//b0411//b0928//b0733//b1593//b2143//b0894//b0782//b4317//b0564//b0335//b1023//b0484//b1212//b3432//b1021//b3132//b3405//b2757//b4438//b2911//b3057//b1608//b2990//b0031//b0197//b0929//b2728//b2310//b2669//b0781//b4397//b1857//b2341//b1743//b0150//b0826//b4153//b3939//b2608//b2235//b1024//b0123//b0432//b1224//b2075//b0460//b2666//b2372//b0334//b3272//b3450//b1735//b2530//b0729//b2660//b1732//b0036//b1713//b0523//b2278//b2996//b0814//b0346//b3958//b2559//b2750//b0078//ilvG_2//b2554//b1129//b1715//b2759//b1040//b4101//b4233//b4019//b2296//b4438//b0204//b0156//b2717//b0441//b3870//b4040//b1850//b3688//b2497//
ArgP-L-arginine	b3453//b4062//b3572//b4100//b0048//b2975//b2965//b3773//b1276//b3831//b1189//b1684//b1112//b3670//b1612//b3753//
ArgR-L-arginine	b3579//b4314//b3418//b2078//b0606//b4174//b3166//b2281//b2818//b3317//b1297//b1476//b3757//b0784//b2727//b2206//b4399//b3666//b0205//b0199//b1338//b3709//b4075//b1704//b3578//b0782//b0110//b1735//b1002//b1921//b0184//b3603//b2309//b2927//b1398//b1609//b4398//b1225//b2508//
AtoC-phosphorylated	b3320//b2925//b1296//b2937//
BaeR-Phosphorylated	b3941//b2727//b0820//b2742//b2752//b3709//b2713//b0061//
BirA-bio-5-AMP	b2365//b2992//b3709//b4104//b3169//
CRP-cAMP	b2757//b4592//b2976//b1394//b2163//b1532//b3272//b3091//b2841//b3164//b2751//b1922//b0166//b2818//b3668//b4119//b1761//b0935//b3115//b0039//b1023//b2490//b4122//b0451//b2009//b1518//b2671//b4125//b1987//b2296//b3164//b4291//b3493//b4105//b2703//b4010//b3452//b0516//b3408//b3452//b0820//b3521//b2311//b0596//b0368//b4238//b3134//b3168//b0757//b0204//b3671//b0198//b0676//b3418//b4195//b0684//b0342//b2759//b4460//b2497//b2712//b2093//b1846//b4016//b3410//b2704//b1615//b0191//b2281//b3757//b2943//b1272//b4125//b1499//b3905//b2804//b2904//b2708//b0041//b1905//b2211//b2764//b3460//b0110//b0976//b2705//b3409//b3114//b0615//b4287//b1221//b1622//b2029//b2584//b0937//b0063//b4133//b2096//b1038//b4384//b3275//b3611//b1670//b0785//b3588//b0112//b0156//b2297//b2481//b0397//b0377//b2199//b1272//b1009//b2200//b0864//b4006//b1531//b1482//b1782//b2406//b2573//b1132//b4159//b2297//b2155//b3611//b1136//b3081//b4013//b1223//b1038//b3724//b2867//b0337//b2366//b2975//b2149//b4476//b0353//b3828//b2310//b2702//b2392//b1900//b1881//b1611//b0440//b2762//b3759//b1680//b2423//b2093//b3759//b4268//b2484//b4321//b0979//b1482//b0729//b1430//b1858//b1006//b2725//b0574//b3037//b0623//b1265//b3314//b2584//b3432//b1684//b3365//b1733//b2485//b3432//b2199//b0311//b3363//b2530//b1260//b0783//b4072//b3356//b0998//b1205//b0396//b0872//b4203//b2840//b1814//b2716//b2711//b4003//b0342//b3940//b2163//b2222//b3608//b3864//b3114//b4160//b1395//b1779//b0873//b3957//b1020//b4240//b4169//b4314//b2841//b0814//b1287//b1885//b0113//b2570//b0178//b4120//b3701//b3225//b0348//b0062//b2663//b0782//b0586//b4567//b0517//b3599//b1718//b0183//b1397//b0123//b4115//b4197//b2484//b3543//b0602//b2964//b3222//b2365//b4139//b0862//b0179//b0204//b2841//b2407//b2309//b3393//b2213//b3417//b3567//b3038//b2963//b1733//b4268//b1225//b1321//b3417//b2197//b1262//b0335//b3668//b1704//b2093//b2911//b1540//b4175//b3356//b1021//b1851//b1859//b1300//b0617//ilvG_2//b3756//b2802//b4173//b3403//b1395//b1612//b2588//b0862//b3170//b1389//b1547//b2428//b1528//b4669//b2091//b3851//b3165//b1530//b2741//b2531//b0390//b2497//b0953//b2799//b3903//b0166//b2852//b0240//b3903//b1616//b1744//b0106//b0721//b0517//b0726//b1887//b0400//b4030//b3518//b3830//b4406//b4071//b4159//b3617//b1020//b3667//b3588//b1530//b4233//b2372//b1245//b0349//b2424//b4382//b2296//b2720//b0596//b3957//b2206//b4311//b2597//b0759//b1299//b0440//b4037//b1415//phnE_2//b2631//b2703//b3405//b0763//b0936//b3927//b4005//b1379//b0199//b1387//b3902//b0598//b4062//b1102//b2530//b3452//b4476//b4139//b2757//b0757//b4506//b2661//b4095//b1621//b3567//b1717//b0207//b2469//b2484//b2903//b1589//b3565//b2063//b2307//b3911//b1476//b2375//b1535//b1042//b1497//b0484//b2912//b0764//b2758//b0595//b2703//b3093//b2841//b1587//b4431//b2199//b2751//b2371//b4016//b0515//b2234//b2705//b1704//b2987//b4592//b3610//b1615//b3961//b3457//b1887//b1738//b0107//b3581//b0759//b1272//b2365//b2614//b0461//b3457//b2234//b1515//b2723//b1846//b1421//b3903//b0430//b0189//b0757//b0411//b2150//b2741//b2591//b4637//b2095//b0339//b3212//b1160//b4073//b4062//b2662//b3723//b3172//b2224//b3416//b1397//b0861//b3278//b4193//b4417//b4599//b3237//b4319//b4317//b0077//b2659//b0178//b4160//b1613//b0389//b4324//b2365//b3575//b4321//b2531//b0720//b1385//b1904//b0978//b2923//b3700//b1006//b1852//b3926//b1589//b0620//b4075//b0980//b2206//b3333//b1482//b2756//b4098//b3568//b2425//b1547//b2937//b0403//b0078//b1101//ilvG_2//b1797//b3319//b2631//b3461//b1613//b3325//b3961//b3461//b0886//b4288//b4059//b2499//b3605//b1224//b1591//b2284//b0758//b4054//b1890//b0441//b4069//b2370//b2465//b2904//b0933//b3315//b3530//b3533//b2372//b0461//b1387//b1136//b1597//b2213//b0565//b4003//b2503//b3940//b4451//
ChbR-Monoacetylchitobiose-6P	b1287//b3609//b2756//b3326//b0618//b3772//
CpxR-Phosphorylated	b0080//b2712//b3363//b3582//b0339//b0729//b1038//b2200//b2085//b3213//b2206//b4292//b3478//b4291//b3450//b3359//b2278//b0522//b3540//b1715//b0399//b1221//b1987//b2212//b1287//b0622//b2207//b3008//b0721//b1222//b0678//b3518//b2085//b3273//b3057//b0515//b1587//b0484//b0032//b2469//b1102//b1037//b3615//b4139//b0596//b2762//b4392//b2979//b2283//b0184//b0037//b2344//b2063//b0860//b3318//b0973//b0588//b2424//b3116//b0782//b4209//b2706//b2509//b1261//b3493//b2286//b1388//b0460//b0042//
CreB-Phosphorylated	b2801//b0350//b2852//b3241//b0615//b0778//b0759//b3481//b0019//
CueR-Ag	b3542//b0118//b3477//b0564//b4139//b2469//b4172//
CueR-Cu+	b2758//b2706//b2617//b1682//b4238//b1220//b4397//
CuerR-Au	b4125//b2631//b0037//b0841//b2991//b1885//b0722//
CusR-Pasp	b2580//b3237//b3541//b0616//b2724//b2727//b2980//b3006//b4268//b0721//b1738//b1482//
CynR-Cyanate	b4451//b0907//b0108//b1006//
CysB-N-acetyl-L-serine	b2662//b1683//b4005//b2096//b0333//b1761//b4010//b2068//b1706//b1036//b2430//b4097//b3708//b1612//b4068//b3393//b2313//b3722//b4354//b2491//b2903//b3478//b2498//b0349//b3116//b2236//b3727//b4384//b3168//b0977//
CysB-O-acetyl-L-serine	b1497//b0377//b0198//b4152//b4400//b2499//b2673//b3926//b3410//b3392//b3240//b1537//b1850//b3006//b0202//b4167//b3604//b3273//b1243//b0340//b4476//b0040//b3213//b4019//b1511//b0618//b3477//b3911//b0124//b1398//b1679//
DcuR-Phosphorylated	b2364//b4171//b0344//b3540//b2572//b1475//b3329//b3171//b1717//
