#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2943//b2492//b3853//b2075//
AlaS-L-alanine	b2589//
AllS-allantoin	b2710//b1043//b0756//
AraC-L-arabinose	b3132//b4671//b2905//b1395//b4171//b1264//b2666//b1761//b2943//b4098//b2751//b2143//b0720//b0928//
ArcA-Phosphorylated	b3364//b3588//b1714//b3508//b2423//b2957//b3853//b1002//b2279//b2754//b3409//b1530//b0584//b4106//b1970//b4202//b3582//b0199//b0998//b3574//b3688//b0198//b0313//b2422//b1608//b2235//b0048//b0724//b1407//b2589//b3530//b2553//b0974//b0777//b3864//b0040//b4240//b3410//b4438//b1276//b2799//b1900//b1797//b4099//b2201//b1244//b3852//b3093//b3925//b0240//b0064//b0064//b3458//b2938//b1715//b1590//b1245//b0574//b1518//b1256//b3395//b0181//b1901//b2156//b3540//b0180//b2600//b0726//b0221//b3081//b4209//b2204//b1211//b2414//b2283//b3452//b2937//b1528//b2107//b4122//b4092//b0118//b3428//b0042//b2660//b3521//b1611//b3404//b0957//b1846//b1398//b3766//b3167//b4460//b1262//b4460//b4175//b3357//b4016//b0935//b1212//b4076//b0597//b4133//b3214//b4063//b3831//b4241//b3666//b1892//b4323//b0377//b1987//b1512//b2803//b3941//b0192//b0388//b2367//b4074//b1515//b1241//b0589//b2416//b0998//b1717//b2741//b3333//b3273//b2281//b2573//b3846//b3124//b3242//b3521//b4013//b2607//b1973//b2756//b1901//b3616//b2223//b0167//b3941//b4471//b2721//b1024//b2723//b2992//b3164//b2291//b4096//b4401//b4131//b2499//b4131//b2232//b1010//b4133//b3588//b1540//b3750//b1616//b3572//b4398//b3773//b0296//b0351//b2867//b0383//b0937//b0585//b3870//b2482//b1531//b3076//b2866//
ArgP-L-arginine	b2469//b0240//b0620//b1540//b3868//b0781//b0345//b4105//b4502//b3356//b4476//b3165//b3333//b2077//b3576//b3418//
ArgR-L-arginine	b3671//b4310//b2232//b1226//b3265//b0517//b3230//b1335//b1814//b2552//b3615//b3461//b4105//b2723//b1241//b2370//b1223//b4699//b3221//b3806//b0031//b1641//b0398//b4502//b3441//b4007//b3567//b1901//b2093//b1024//b0178//b0722//b3508//b3213//b2818//b3393//b1415//b2727//b2751//
AtoC-phosphorylated	b1334//b0042//b1922//b4102//
BaeR-Phosphorylated	b2927//b1272//b2925//b2150//b2206//b4239//b2484//b0038//
BirA-bio-5-AMP	b1337//b0598//b3708//b2281//b4170//
CRP-cAMP	b2904//b2368//b2370//b2156//b1922//b2211//b1243//b0461//b1212//b2283//b1611//b4168//b2609//b1817//b2631//b3114//b0677//b0595//b2868//b3230//b1243//b1384//b1287//b2840//b4326//b0781//b4102//b4154//b2591//b0619//b4068//b3469//b0044//b3528//b0151//b3831//b2096//b3124//b0618//b0763//b4213//b4111//b0756//b2866//b1209//b3542//b0758//b2150//b4035//b1683//b0189//b2805//b1681//b2904//b2203//b4131//b2307//b4264//b1338//b1681//b3958//b3831//b1205//b0191//b1160//b0998//b4071//b4354//b2529//b4008//b3451//b4202//b4567//b1397//b2964//b0167//b1609//b0588//sroD//b2725//b3616//b1396//b3724//ilvG_2//b0516//b2725//b3575//b2079//b4202//b1712//b1532//b2307//b4174//b3426//b0063//b4392//b4075//b1062//b4153//b2208//b3025//b0681//b1884//b4172//b4125//b3095//b0463//b3430//b1590//b3212//b3091//b1023//b3852//b4062//b3312//b2150//b1043//b0515//b0606//b4326//b3240//b1205//b3903//b0451//b3532//b1396//b2222//b4173//b1379//b0180//b4310//b3579//b2286//b0566//b2732//b2364//b2676//b0621//b3409//b4355//b2818//b1036//b2147//b3540//b2198//b3266//b0573//b2980//b0754//b1397//b1287//b1421//b1905//b4254//b2727//b0523//b2732//b0575//b1718//b2728//b2659//b0064//b1501//b1384//b0190//b0936//b2942//b1546//b1224//b2630//b1323//b3236//b1904//b4426//b3113//b1226//b0339//b0180//b2583//b2801//b0340//b2204//b4059//b1407//b1782//b0759//b3392//b0338//b2497//b1609//b2975//b2199//b0862//b4200//b3395//b4024//b0341//b3076//b1379//b3165//b2722//b1814//b0774//b3123//b0062//b0450//b3438//b3334//b3266//b4266//b1021//b0367//b1111//b0063//b1493//b3169//b3609//b3854//b0296//b2202//b3493//b1737//b0907//b2200//b3902//b1511//b4203//b0166//b0721//b4024//b0777//b2106//b2204//b2222//b0189//b3417//b1780//b1516//b1670//b0199//b1846//b1655//b4450//b2704//b4213//b4151//b1244//b3008//b0314//b0366//b4241//b1922//b2215//b2630//b1973//b2085//b1136//b2425//b2708//b3214//b0035//b2805//b4000//b1589//b3907//b2607//b1679//b3806//b4401//b2669//b2799//b2283//b3854//b1387//b0048//b2392//b0928//b1594//b3221//b2091//b3905//b2309//b4326//b0619//b0368//b3118//b3532//b0812//b4175//b3095//b1390//b0516//b1007//b4355//b2407//b0116//b3957//b4669//b4401//b2992//b3092//b4071//b3905//b1528//b4187//b2992//b0397//b2659//b3335//b2926//b3335//b0352//b2203//b2221//b1684//b1798//b0784//b0338//b3724//b3126//b3207//b1010//b3432//b2987//b3025//b0774//b4072//b0621//b4239//b0782//b3855//b2341//b3667//b3366//b3431//b3457//b4129//b2277//b3669//b2470//b1683//b2406//b3860//b1260//b1430//b4416//b1716//b0973//b0606//b2372//b2529//b2481//b1246//b2421//b1622//b4314//b3265//b3756//b3311//b3070//b2194//b4702//b2729//b4383//b1429//b0682//b2529//b1537//b2659//b4132//b0820//b1670//b3260//b0334//b2096//b0517//b3571//b4441//b0970//b2535//b2913//b1715//b2631//b3166//b0621//b3727//b4241//b3327//b1621//b1671//b2868//b2957//b3770//b4376//b1528//b4467//b1321//b2661//b2975//b0729//b4099//b2757//b0781//b3771//b3170//b0019//b3667//b3092//b1970//b0777//b3161//b0574//b3261//b3394//b3533//b1395//b3359//b2500//b4097//b2076//b1037//b0181//b2242//b3855//b3125//b3116//b2591//b3093//b2704//b4506//b1006//b2531//b3461//b1890//b3116//b2239//b3541//b1221//b1736//b3167//b1037//b1901//b2196//b3392//b1500//b0953//b0584//b1390//b1672//b0596//b2600//b2580//b0346//b1493//b3272//b3366//b3480//b2221//b3135//b3230//b1900//b4399//b1190//b0035//b4131//b4699//b0347//b0367//b3091//b2291//b0721//b3751//b3367//b4160//b0976//b3458//b1611//b2484//b0677//b0313//b4168//b2601//b1222//b4438//b3533//b3038//yegZ//b3925//b4663//b0593//b0572//b4289//b2242//b0411//b1321//b3672//b0887//b1904//b1548//b1779//b0759//b2364//b1591//b3940//b1846//b2718//b1476//b3167//b2213//b0959//b3864//b0403//b2559//b0192//b3912//b1852//b4288//b1492//b0350//b2674//b0484//b4187//b1261//b1020//b1002//
ChbR-Monoacetylchitobiose-6P	b1208//b2711//b0190//b1904//b4313//b3749//
CpxR-Phosphorylated	b3582//b2723//b3265//b4320//b4095//b4213//b3601//b2207//b3707//b2283//b1020//b0031//b2143//b2509//b3518//b0908//b0756//b0342//b1113//b3133//b2590//b3725//b3227//b2483//b1718//b1243//b2663//b3231//b4153//b0080//b1540//b2996//b1609//b4197//b4441//b3325//b1301//b4152//b0755//b2277//b3771//b0203//b2417//b0189//b4039//b2223//b4451//b2236//b1012//b4195//b0728//b2529//b1886//b4319//b0783//b3364//b2704//b1272//b2392//b3728//b2500//b4194//b3359//b0384//b0618//b4241//b1656//b0183//b4054//
CreB-Phosphorylated	b4323//b1511//b4123//b4450//b2764//b0313//b0594//b4323//b2617//
CueR-Ag	b0484//b2729//b2211//b1747//b2484//b3908//b2666//
CueR-Cu+	b2976//b3076//b1492//b1593//b0460//b1021//b4170//
CuerR-Au	b0240//b0116//b1474//b2717//b2163//b4106//b0874//
CusR-Pasp	b4002//b1379//b0273//b1684//b3135//b3701//b3476//b0440//b3938//b3006//b0177//b2498//
CynR-Cyanate	b0622//b2282//b1421//b3774//
CysB-N-acetyl-L-serine	b4314//b1499//b3580//b2617//b0763//b2719//b2715//b1501//b2703//b4196//b0819//b1622//b0959//b3403//b3453//b0351//b3071//b2239//b0333//b1394//b4175//b2367//b3166//b4133//b3610//b0572//b4013//b0078//b3859//b3265//
