#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1704//b3855//b4032//b0063//
AlaS-L-alanine	b1892//
AllS-allantoin	b1717//b3728//b4173//
AraC-L-arabinose	b4076//b0020//b0039//b0754//b2093//b0221//b2719//b3577//b2660//b1398//b3126//b0063//b2717//b4200//
ArcA-Phosphorylated	b3365//b4200//b2093//b0978//b0388//b2370//b4054//b1683//b0874//b2308//b2728//b4168//b1519//b2208//b3544//b2201//b1587//b0161//b2675//b2805//b0619//b1970//b2757//b3569//b0595//b2903//b4315//b1514//b1547//b2203//b1205//b1324//b4355//b0615//b3168//b3688//b0864//b1547//b4171//b2155//b1296//b2091//b1882//b2802//b0622//b1189//b4319//b4072//b1393//b3225//b3363//b1655//b2075//b3772//b1902//b2428//b0037//b3243//b0431//b3260//b3321//b2079//b3863//b1540//b2706//b0365//b2754//b4320//b2726//b0189//b3479//b0820//b1246//b2491//b2308//b2867//b3278//b0785//b1617//b0156//b1302//b2194//b0575//b2600//b4104//b4317//b2155//b0553//b1744//b3392//b3171//b1826//b0341//b1223//b3578//b2721//b0151//b3726//b1982//b3394//b1500//b4322//b2992//b0728//b2868//b2570//b3588//b0388//b4249//b0929//b1264//b3577//b4355//b2750//b1429//b3414//b1501//b3451//b2344//b4702//b2421//b1246//b4067//b2508//b3708//b0036//b3457//b0333//b4054//b1718//b4119//b3611//b1716//b2552//b0936//b0115//b2573//b1226//b0340//b1224//b3532//b2202//b3771//b0398//b2741//b1207//b4187//b3907//b3853//b3114//b1109//b1223//b3026//b2591//b2499//b1388//b3167//b3588//b3454//b0872//b4320//b1982//b3617//b2705//b2146//b4393//b0785//b2195//b4439//b4124//b2374//b0152//b3324//b2980//b2606//b3126//b2163//
ArgP-L-arginine	b3829//b0756//b1735//b0613//b2570//b4293//b4172//b0352//b0273//b0860//b0041//b0756//b1531//b2421//b0112//b1670//
ArgR-L-arginine	b2718//b1546//b0114//b0928//b1738//b2223//b1006//b3241//b3773//b2718//b3851//b2760//b1492//b3126//b4138//b3668//b1301//b2291//b1010//b4070//b3724//b1011//b0384//b1205//b3958//b1761//b2215//b1588//b3311//b2559//b0574//b3870//b4122//b2759//b2802//b0886//b3599//b1591//b2068//
AtoC-phosphorylated	b0032//b3772//b3321//b2913//
BaeR-Phosphorylated	b3852//b0587//b0679//b1038//b3604//b2726//b0895//b0586//
BirA-bio-5-AMP	b4019//b1713//b1387//b4241//b2470//
CRP-cAMP	b0397//b0814//b3771//b1761//b1680//b0273//b3319//b1805//b4249//b1617//b1189//b0722//b0728//b4326//b1397//b0312//b3569//b1904//b1102//b3318//b1385//b2423//b3221//b1323//b0378//b3702//b3274//b4177//b3333//b1743//b4416//b2552//b4159//b0197//b2096//b0350//b3005//b2674//b4698//b4242//b1430//b4071//b3117//b1395//b3275//b3831//b4238//b1887//b2063//b3261//b2912//b0676//b4233//b4063//b4292//b2232//b3095//b2407//b3314//b1256//b3667//b0617//b2240//b4468//b4133//b2535//b0720//b4311//b1395//b4502//b0192//b2364//b0720//b3772//b1535//b2580//b3037//b3241//b1226//b2155//b3854//b3510//b0349//b1920//b3518//b1736//b2731//b3429//b4095//b2366//b0605//b0441//b0980//b0722//b2280//b4438//b1818//b0826//b3454//b3116//b2276//b2573//b4129//b1970//b2205//b1245//b3125//b4000//b0110//b2373//b2925//b0398//b2659//b3578//b1040//b2288//b1852//b3114//b2240//b2344//b1588//b4069//b0199//b3072//b1189//b3437//b1679//b0574//b3845//b4098//b3530//b1190//b1669//b3581//b2171//b4376//b2286//b2840//b4264//b2608//b4159//b2927//b1011//b2591//b2750//b1655//b3165//b1859//b2241//b3868//b2077//b2469//b2718//b0974//b2980//b4502//b1594//b1127//b4167//b1852//b2799//b0614//b4100//b2364//b1226//b0565//b4438//b1591//b3756//b2601//b2290//b3313//b2152//b0756//b1611//b1497//b0202//phnE_2//b0862//b2608//b3230//b3533//b3615//b2742//b1641//b4096//b4468//b4193//b2508//b0346//b3410//b4032//b4316//b1390//b2153//b4426//b1745//b0860//b0429//b3580//b2243//b1241//b0156//b1608//b3855//b0572//b3368//b2597//b3769//b2801//b1007//b0204//b1591//b3168//b2288//b0441//b0390//b2369//b4698//b2659//b0397//b3609//b2481//b3852//b1022//b0334//b2497//b2976//b4095//b2470//b1323//b3543//b4326//b0733//b2529//b0152//b2717//b2725//b1781//b3709//b4406//b4599//b4698//b0907//b1682//b1264//b1589//b1735//b2804//b4000//b3316//b3941//b4292//b2224//b3126//b2805//b2476//b1613//b4313//b2802//b3609//b1982//b2557//b0484//b4381//b2675//b1889//b3315//b1324//b1379//b3091//b0333//b4376//b4382//b3441//b1738//b2663//b3359//b0125//b4316//b3609//b3314//b4400//b3008//b2422//b3225//b2980//b3702//b2937//b4637//b2704//b4171//b0863//b0192//b2282//b1621//b1323//b4076//b4096//b3941//b1394//b1041//b0929//b3275//b1516//b2143//b3854//b3759//b2342//b4177//b3451//b3830//b0616//b2499//b2464//b4698//b2759//b4705//b2147//b3579//b2979//b0584//b3123//b0682//b4010//b3451//b0729//b2497//b1020//b2866//b4104//b2660//b0977//b3368//b1591//b4193//b2722//b1222//b4203//b4000//b3611//b0728//b2927//b1540//b2759//b3942//b4401//b2674//b1535//b1008//b4033//b0575//b0862//b2372//b0390//b3771//b3702//b3938//b2485//b2288//b0805//b2840//b0183//b1704//b3116//b3081//b2481//b3457//b4431//b3117//b2763//b0763//b2710//b3036//b3325//b1102//b1227//b3364//b3912//b1252//b1393//b1587//b2759//b2805//b1062//b3424//b4059//b4288//b3077//b0080//b1265//b0880//b3409//b2559//b2818//b0682//b2590//b3450//b3452//b0979//b1738//b1391//b2276//b3565//b1712//b3907//b3568//b4266//b2092//b2867//b1713//b0378//b0721//b1397//b0124//b3968//b2923//b3314//b2415//b4441//b2704//b2741//b0033//b1674//b1519//b4266//b1780//b1042//b3070//b1735//b3274//b4406//b0123//b3458//b3326//b3118//b1023//b3860//b0861//b4355//b0597//b3769//b4506//b4139//b0152//b3565//b1038//b2488//b4035//b4075//b1713//b3926//b3971//b2482//b1395//b0980//b1222//b3869//b3905//b4249//b3331//b1002//b1734//b1272//b2666//b4663//b3231//b0564//b2375//b0679//b3927//b3700//b3425//b4097//b2201//b2365//b3588//b1511//b2758//b0723//b3392//b3722//b0378//b0784//b0039//b2987//b0348//b3571//b2609//b3316//b2995//b1287//b2079//b3359//b3317//b2489//b3272//b0450//b3432//b1594//b0805//b1474//b0998//b2508//b4009//b2235//b2309//b4240//b0333//b1261//b2487//b1009//b1620//b1597//b2673//b2804//b2277//b1272//b3605//b2755//b4326//b0190//b1302//b0048//b3423//
ChbR-Monoacetylchitobiose-6P	b3806//b2992//b1042//b0036//b2156//b3939//
CpxR-Phosphorylated	b1746//b3261//b3941//b3161//b2370//b0366//b3315//b3057//b2551//b2591//b2374//b1887//b4151//b0720//b3431//b4290//b0390//b3544//b1519//b3331//b2750//b1389//b4289//b2095//b4209//b1113//b2741//b0595//b1609//b0728//b2490//b0907//b1275//b0826//b3224//b3702//b0350//b4030//b0156//b1513//b0044//b2306//b1396//b0585//b2559//b4417//b2977//b1597//b2659//b3070//ilvG_2//b3212//b0754//b3006//b0377//b0183//b1594//b1671//b4002//b4100//b2373//b4171//b1882//b0602//b1208//b3493//b0723//phnE_2//b3124//
CreB-Phosphorylated	b1796//b2838//b4471//b2708//b0153//b4063//b2996//b0197//b3571//
CueR-Ag	b4292//b3331//b4015//b1323//b0782//b0778//b0033//
CueR-Cu+	b3469//b3566//b0342//b2492//b3749//b1112//b2762//
CuerR-Au	b3961//b4063//b4015//b2756//b3851//b3579//b3317//
CusR-Pasp	b3912//b0368//b1394//b0110//b2994//b3457//b3426//b3313//b0346//b3365//b0312//b4170//
CynR-Cyanate	b2213//b3938//b0350//b4637//
CysB-N-acetyl-L-serine	b2092//b2803//b2235//b3455//b2393//b2149//b1654//b3321//b2997//b3941//b1826//b1530//b4069//b0035//b2203//b4354//b4400//b4383//b1532//b1737//b4153//b0345//b0403//b2551//b4097//b1745//b3095//b1594//b3123//b0109//
CysB-O-acetyl-L-serine	b0334//b3214//b3902//b4705//b3542//b0677//b0106//b1679//b0378//b2369//b4069//b3709//b3334//b1227//b2720//b0589//b0515//b4321//b0154//b4383//b3479//b3428//b2278//b2750//b1010//b2993//b0064//b4438//b4237//b2704//b1407//
DcuR-Phosphorylated	b4059//b4039//b0819//b3455//b2367//b0617//b1819//b2760//b0034//
DnaA-ATP	b4094//b3458//b0044//b2965//b2407//b4172//b1336//b2742//b2711//b1821//b4093//b1385//
DpiA-Pasp	b4096//b0616//b3456//b2372//b0451//b0683//b4397//b3364//b4123//b4024//b2464//
DsdC-D-serine	b1227//b2278//b1717//
EvgA-Phosphorylated	b0598//b0903//b1743//b1615//b0108//b3926//b2961//b1532//b2756//b1023//b3329//b3133//b2283//b4153//b0397//
FNR-Fe_reduced	b2990//b0763//b0336//b1782//b0904//b1683//b1704//b0189//b4010//b0602//b2296//b3313//b0411//b1429//b3057//b3429//b2370//b1669//b3670//b3165//b0037//b4194//b4670//b2571//b2728//b0061//b2818//b3604//b3006//b2579//b2279//b1062//b1518//b3278//b0353//b3212//b3072//b4096//b4367//b1717//b4039//b2535//b2925//b3521//b3756//b4326//b4067//b1493//b2204//b1655//b1379//b4289//b3114//b4171//b1747//b2068//b0204//b0183//b1744//b2583//b3115//b2421//b3133//b3092//b4173//b2713//b0349//b1733//b0585//b4170//b2764//b1130//b0108//b3460//b0733//b3669//b0937//b0450//b2980//b0776//b3334//b0621//b2675//b3728//b4040//b2752//b0585//b0180//b0908//b0044//b3025//b4007//b0933//b3528//b3357//b1736//b3260//b0398//b2964//b2143//b0980//b0904//b3123//b1886//b2867//b4200//b1113//b1261//b3906//b3616//b2205//b0618//b3853//b3223//b2206//b1210//b3441//b3753//b0367//b3114//b3076//b3853//b4506//b0080//b1805//b4071//b3321//b3006//b1022//b1421//sroD//b1616//b2235//b3757//b1683//b0874//b0819//b2204//b3429//b0043//b4511//b0150//b2415//b4009//b1334//b3418//b3394//b1102//b2991//b0400//b3480//b0397//b2500//b2464//b0974//b3603//b3366//b0996//b0953//b3165//b1982//b0451//b4037//b0566//b0765//b2498//b4671//b0064//b4355//b0727//b3864//b2483//b1889//b4075//b3265//b0043//b1396//b0903//b1535//b2392//b4030//b3759//b2406//b3327//b2754//b1335//b0972//b0617//b3476//b4313//b0861//b3722//b1540//b0167//b1389//b0621//b3605//b1022//b0763//b0431//b2661//b2224//b3709//b4702//b2242//b3125//b0764//b3213//b3756//b1622//b0814//b0936//b3942//b0336//b4033//b2200//b1392//b1012//b3859//b2758//b0019//b0179//b0681//b3036//b3423//b0204//b0895//b4317//b4032//b3092//b1337//b1982//b2211//b0564//b3726//b1654//b3431//b3171//b0734//b2481//b3394//b0593//b0077//b3333//b2580//b0204//b3313//b2730//b0588//b4254//b0720//b2801//b4171//b1889//b0179//b0040//b1736//b2291//b1743//b3278//b4397//b2661//b3566//b2718//b3135//b2095//b0110//b0429//b3702//b1127//b0763//b4160//b1275//b4111//b3453//b0114//b1684//b3759//b4151//b4138//b1684//b4007//b3708//b4018//b1615//b2488//b3757//b3417//b4399//b2163//b0429//b2424//b3165//b1891//b0572//b2364//b2296//b3927//b2281//b0389//b0596//b3316//b3222//b3415//b2009//
FhlA-Formate	b4035//b1009//b0775//b2146//b1656//b1388//b3700//b0945//b4460//b2976//b3242//b2307//b4153//b4169//b4254//b0615//b1208//b2231//b1717//b0679//b0618//b0873//b3317//b1818//b0111//b2429//b0040//b4118//b0078//b3330//
FucR-L-fuculose-1-phosphate	b2470//b3410//b0894//b1226//b4030//b4072//b2213//
