#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1611//b4139//b0886//b0783//
AlaS-L-alanine	b2197//
AllS-allantoin	b3166//b3458//b0729//
AraC-L-arabinose	b2143//b0757//b0574//b3327//b4003//b3005//b1334//b0598//b1734//b3670//b0032//b2852//b4004//b3605//
ArcA-Phosphorylated	b3669//b0041//b3452//b1227//b2608//b3213//b1797//b2801//b2580//b1012//b2804//b4003//b2868//b1493//b3961//b4194//b3481//b2726//b2927//b1514//b4174//b3357//b2925//b3332//b3118//b0343//b2976//b2075//b3223//b4167//phnE_2//b0934//b0778//b3469//b2963//b2202//b2706//b4502//b3904//b4092//b4072//b2727//b4160//b3961//b2580//b2752//b4249//b0895//b1817//b2923//b2199//b3509//b2221//b3569//b1493//b3222//b2423//b1588//b0183//b0872//b0331//b2800//b3668//b1734//b2579//b2584//b4467//b1113//b0726//b2491//b2482//b2430//b3437//b1904//b2580//b3405//b3095//b4100//b1102//b1136//b0078//b2709//b2171//b2758//b0517//b4317//b0462//b2223//b0553//b2213//b2715//b4321//b0777//b2341//b2927//b2606//b0763//b2484//b3333//b2147//b4401//b2866//b1042//b2755//b0777//b2759//b0078//sroD//b0411//b4663//b1260//b3161//b3748//b0334//b0150//b2091//b1300//b0907//b2757//b4010//b2373//b0755//b1245//b0061//b0192//b3460//b3076//b3672//b3456//b2588//b3479//b0037//b0431//b4171//b4095//b3405//b1390//b3172//b0996//b3441//b0347//b0863//b3600//b1008//b2290//b0344//b4098//b0928//b3423//b2243//b2234//b1265//b1323//b4105//b0977//b2916//b0880//b3934//b2236//b2290//b1334//b3410//b0153//b4702//b3328//b0820//b3165//b0182//b3773//b3688//b3751//b0484//b4669//b0240//b3274//b3611//b4267//
ArgP-L-arginine	b1205//b3243//b4599//b0350//b0078//b3567//b0191//b2991//b0042//b3315//b2992//b0860//b0597//b0240//b2414//b3437//
ArgR-L-arginine	b1718//b4069//b2486//b0033//b1735//b4310//b2589//b2631//b3575//b4367//ilvG_2//b1205//b2804//b0330//b2528//b0205//b3416//b2469//b3668//b3212//b4317//b0191//b1622//b1530//b2240//b1421//b4241//b0759//b1429//b4383//b0178//b1390//b4249//b1379//b0676//b4154//b2663//b1482//b1747//
AtoC-phosphorylated	b0583//b1513//b0953//b3564//
BaeR-Phosphorylated	b1300//b4106//b3724//b4196//b4268//b3026//b2530//b2706//
BirA-bio-5-AMP	b3608//b0062//b3617//b0366//b0783//
CRP-cAMP	b1590//b0720//b1211//b0781//b1890//b0998//b0586//b3543//b0031//b2143//b0724//b3172//b2288//b1500//b3357//b4072//b4381//b0756//b4059//b1209//b4100//b1881//b3510//b3313//b1881//b0190//b2840//b2498//b2591//b0589//b1737//b0204//b2584//b3961//b4326//b1396//b3277//b3605//b3214//b3708//b2750//b1009//b3364//b0995//b3567//b3036//b0365//b4005//b1038//b1819//b0460//b0675//b4233//b1222//b1430//b2805//b3578//b1521//yegZ//b3564//b3774//b0350//b0061//b0341//b1245//b0765//b3275//b0805//b2373//b1900//b4320//b0553//b1388//b1673//b2200//b2724//b1682//b2572//b2759//b1407//b3127//b3327//b0592//b3540//b2415//b0346//b0733//b2721//b3212//b0516//b1336//b3026//b0042//b2482//b2309//b4592//b4599//b3135//b1300//b2723//b3806//b3615//b1407//b3231//b3479//b4168//b0034//b4203//b0179//b3458//b0977//b2243//b1732//b0764//b0428//b1398//b4100//b3328//b2276//b0515//b3902//b3076//b1512//b3124//b3615//b4198//b2369//b1737//b1819//b2096//b3428//b1243//b2913//b3008//b0039//b4168//b2990//ilvG_1//b0592//b4104//b1407//b0588//b0353//b2923//b1482//b0777//b1810//b2417//b3773//b1501//b3939//b4426//b0152//b2591//b4291//b4068//b1746//b4416//b0118//b0240//b1611//b2199//b2977//b3576//b3753//b3325//b4059//b1263//b3533//b4194//b0349//b1987//b2732//b0153//b2923//b0724//b0181//b2572//b1528//b1590//b0338//b0734//b1670//b0571//b2155//b3749//b0565//b3615//b0182//b2588//b2232//b4194//b1247//b2200//b2706//b2671//b3971//b4321//b0722//b3221//b1210//b3223//b0109//b4292//b3324//b4476//b3092//b0553//b1006//b0396//b1683//b3508//b0461//b0400//b0889//b4702//b1716//b0734//b2201//b1036//b0112//b2557//b1593//b1396//b0814//b3600//b2904//b4209//b1387//b1987//b4172//b0904//b0389//b2711//b3611//b0240//b2200//b3583//b1037//b2588//b3333//b3437//b4198//b1394//b1886//b1009//b1746//b0774//b2393//b3806//b0312//b2239//b2368//b0020//b0896//b3773//b4071//b2993//b3123//b3460//b0199//b3829//b1299//b1322//b4125//b4172//b0199//b3333//b1010//b2236//b3423//b3124//b0333//b0112//b1781//b2673//b2425//b2288//b3926//b2763//b4095//b0019//b3115//b3707//b3518//b2204//b3530//b3670//b3574//b4063//b2703//b3225//b4198//b4314//b2151//b0729//b0873//b2243//b2965//b3331//b2589//b0584//b2707//b2591//b0980//b3576//b3438//b4010//b4119//b3356//b4099//b2196//b2751//b4139//b2913//b3668//b0934//b1210//b3275//b2942//b3845//b2465//b3313//b0593//b3457//b2469//b3116//b2717//b0729//b0998//b2148//b3608//b1528//b1622//b2991//b3418//b2224//efeU_2//b4291//b0978//b2927//b2417//b1041//b0907//b4062//b1015//b4104//b2151//b3095//b4203//b1921//b1393//b0110//b3541//b3671//b0933//b0758//b0887//b2614//b0862//b3223//b0957//b1337//b1814//b4200//b3481//b0874//b2199//b1597//b0044//b1334//b1683//b3938//b2208//b0862//b2096//b1859//b3543//b4098//b1779//b3405//b0976//b1207//b4381//b0782//b2711//b3599//b4293//b3207//b3260//b1681//b3425//b2416//b2669//b2429//b0621//b1020//b3927//b0441//b1658//b3852//b3403//b3425//b2580//b2669//b0724//b0972//b4104//b2096//b3902//b0864//b2799//b3457//b2503//b3530//b3748//b3441//b3070//b3518//b1136//b0199//b4151//b3568//b1101//b3116//b3095//b0596//b2371//b0974//b2754//b0312//b3752//b1010//b0873//b0463//b0203//b3566//b0110//b2146//b3957//b4196//b3903//b3581//b3126//b4007//b1043//b3325//b0734//b3241//b0895//b3493//b2961//b3728//b1920//b4471//b0314//b1589//b2588//b3057//b2711//b2722//b1744//b0973//b0151//b3123//b3575//b4438//b0590//b3773//b2571//b3750//b3124//b4024//b0931//b3240//b0106//b0180//b2630//b4099//b1131//b2222//b4383//b0516//b2107//b1324//ilvG_2//b4699//b2752//b3667//b3781//b3431//b4013//b4293//b0587//b1738//b3864//b1518//b2341//b1814//b1904//b3417//b3357//b4097//b4139//b0724//b4441//b2239//b2867//b3774//b2697//b0880//b4293//b3118//b2371//b3926//b2750//b3114//b0734//b1043//b2241//b0431//b3752//b3038//b1591//b0783//
