#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3579//b3544//b4309//b3759//
AlaS-L-alanine	b0061//
AllS-allantoin	b4030//b3117//b4417//
AraC-L-arabinose	b2742//b1012//b1210//b4035//b3568//b1521//b4238//b0784//b4705//b2199//b4037//b3428//b1287//b4177//
ArcA-Phosphorylated	b2752//b3493//b0197//b3457//b0841//b1857//b2697//b1591//b3854//b2146//b0995//b4198//b2742//b0617//b1620//b1393//b3450//b0814//b3405//b1264//b3961//b0351//b4074//b1002//b2661//b1885//b3092//b2572//b0682//b1272//b4326//b0396//b2492//b2726//b2805//b0202//b3437//b1023//b1890//b3115//b3868//b4115//b0080//b3357//b1241//b4239//b1493//b1886//b3851//b0995//b4511//b4177//b1415//b2290//b2557//b2571//b2290//b1679//b2285//b0782//b1501//b1043//b3721//b4010//b4016//b2489//b2757//b1782//b3532//b2617//b0814//b3700//b2702//b1904//b1673//b1615//b1287//b4266//b3960//b4094//b4316//b1735//b1528//b3481//b3869//b4426//b0874//b4401//b2503//b1006//b1324//b2342//b4326//b1658//b2706//b0727//b1885//b1335//b0782//b3170//b2608//b0684//b2675//b1398//b3927//b0872//b3478//b0273//b1131//b1224//b3095//b3934//b1682//b0037//b0758//b3126//b4200//b1805//b0034//b4194//b2106//b0337//b4132//b2551//b1673//b2992//b0342//b2716//b4293//b2281//b0937//b3237//b3070//b1530//b1023//b3702//b0972//b2938//b1407//b3452//b4072//b0872//b0622//b1547//b1973//b3237//b1817//b2092//b2498//b3854//b4139//b2927//b3457//b1517//b1261//b4467//b3161//b4671//b2804//b3460//b2580//b1212//b1851//b3405//b4063//b4599//b0590//b1594//b3312//b4239//b1743//b3860//b0241//b4129//b4059//b4098//b0584//
ArgP-L-arginine	b1300//b4174//b3334//b3577//b2962//b3579//b3671//b3700//b2309//b4159//b2560//b0613//b3829//b4669//b3905//b2741//
ArgR-L-arginine	b4268//b0044//b3243//b1548//b2489//b1920//b2106//b4194//b2590//b1387//b2407//b0618//b1674//b4034//b1500//b1747//b1747//b1002//b3133//b0040//b3311//b2991//b2992//b2283//b0177//b3313//b4039//b3469//b3908//b4167//sroD//b3603//b3859//b0154//b2554//b4131//b0388//b2711//b3432//
AtoC-phosphorylated	b1615//b4132//b0341//b2491//
BaeR-Phosphorylated	b3846//b1205//b3125//b3575//b4169//b3168//b2589//b0783//
BirA-bio-5-AMP	b1902//b2107//b2557//b3859//b2009//
CRP-cAMP	b1102//b0726//b3530//b1300//b3327//b0192//b2284//b4317//b2708//b3749//b1429//b4152//b3418//b1393//b4320//b1493//b0428//b3938//ilvG_2//b3543//b3543//b0334//b3757//b3579//b1608//b4070//b4599//b1022//b1036//b2601//b2484//b2366//b3222//b1011//b4383//b0204//b3750//b0335//b0199//b3319//b3481//b2206//b4062//b3095//b1492//b1245//b4105//b4196//b3599//b4265//b1207//b3237//b4002//b1276//b2308//b2805//b0677//b2208//b3721//b4160//b4074//b4172//b0617//b2528//b1113//b2990//b2240//b2364//b0765//b0182//b2344//b1890//b1817//b0522//b3601//b4637//b4468//b0572//b0953//b1988//b0118//b3166//b1212//b4376//b1518//b0189//b3331//b2476//b3611//b0756//b1297//b1205//b4506//b1620//b0970//b3311//b1746//b0041//b2063//b0153//b2904//b3237//b1102//b2235//b2608//b1622//b3938//b1684//b2991//b2371//b1672//b2529//b3864//b2371//b4291//b3224//b1519//b2723//b4106//b3521//b1905//b0623//b1590//b0190//b2079//b4124//b2029//b1532//b3611//b1393//b3571//b0339//b2904//b1683//b1009//b2800//b0031//b3572//b3409//b3026//b1021//b1782//b0617//b4637//b2905//b4567//b1492//b1223//b0586//b4099//b2801//b3359//b4002//b2742//b1674//b3580//b3925//b4289//b3441//b3008//b4384//b2841//b1261//b4355//b2288//b0400//b0389//b2490//b3868//b3392//b2630//b3481//b2676//b2729//b2364//b3608//b0970//b0197//b0429//b3450//b0039//b0431//b0397//b1851//b3272//b2221//b2286//b0566//b1482//b1109//b0032//b0935//b3240//b2756//b3132//b3830//b0177//b3774//b4035//b0182//b1474//b2754//b3567//b1547//b1207//b3902//b0202//b0553//b1041//b2212//b3326//b4169//b0679//b0584//ilvG_2//b2344//b2583//b3531//b3478//b4670//b2469//b3231//b0602//b0077//b1227//b0033//b1022//b2723//b3096//b0894//b3926//b3781//b2482//b2489//b2204//b2591//b0724//b2818//b1335//b3126//b0929//b2151//b1745//b2923//b3431//b2760//b0241//b0189//b3424//b0273//b1970//b1182//b3528//b2614//b1113//b1891//b3455//b4015//b4175//b3114//b2285//b2916//b1244//b1902//b4383//b4239//b1612//b2296//b3544//b4173//b1669//b3700//b1062//b4438//b0388//b0934//b2757//b4406//b4289//b0613//b0959//b2291//b2588//b2741//b2368//b0460//b2279//b2589//b0896//b0125//b3441//b2841//b3320//b2369//b1970//b3241//b0190//b0928//b1590//b2838//b2756//b0596//b4670//b0033//b4009//b0460//b4105//b3961//b3588//b2077//b3418//b4131//b3532//b0168//b0330//phnE_2//b1779//b2703//b3530//b0679//b0975//ilvG_2//b3207//b2572//b0782//b2659//b1129//b0428//b3581//b1389//b3469//b2372//b4067//b4322//b0681//b2234//b0032//b2163//b3167//b3568//b3617//b4167//b4019//b1062//b2498//b0819//b3926//b0590//b1669//b2728//b2280//b1252//b3941//b1129//b3035//b1905//b1256//b4118//b3672//b2904//b0516//b0340//b1798//b0441//b3906//b0430//b3417//b0614//b3961//b3583//b1207//b3830//b4005//b3368//b0041//b4067//b2422//b0077//b2498//b4096//b1225//b0523//b2374//b2868//b3752//b0935//b3728//b2560//b0676//b3530//b0874//b3727//b3025//b4376//b3408//b1513//b3564//b0110//b2754//b0430//b3508//b1276//b4098//b3960//b2288//b0484//b0937//b3748//b2715//b2149//b3227//b0777//b2712//b3334//b1321//b1548//b1591//b0894//b3428//b1338//b2756//b3566//b1517//b2208//b0937//b2674//b3477//b0116//b0575//b3971//b0124//b3410//b1590//b0038//b1388//b4384//b1670//b4168//b1613//b2312//b2406//b0928//b3853//b2661//b2206//b2107//b3927//b1904//b3541//b2091//b2980//b0974//b0184//b1302//b2279//b2091//b2231//b0606//b0570//b3404//b0887//b0516//b1658//b2078//b2531//b2557//b2671//b4354//b3528//b2987//b0115//b3863//b1537//b0042//b4450//b2926//b1858//b2310//b3394//b3855//b2369//b4120//b0755//b2366//b1733//b4309//b2490//b4070//b1761//b3319//b2234//b4397//b2482//b0907//b0125//b0864//b0596//b0177//b2724//phnE_2//b4067//b0979//b1102//b0557//b2937//b2804//b3518//b3781//b0589//b1336//b4168//b2570//b3905//b2364//b2414//b1475//b2095//b3702//b1020//b4460//b3037//b2676//b1395//b1671//b2499//
