#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0353//b1712//b2198//b1101//
AlaS-L-alanine	b1670//
AllS-allantoin	b1482//b4392//b4293//
AraC-L-arabinose	b3133//b2710//b3261//b0863//b2606//b1130//b1612//b4198//b1719//b4072//b2288//b0450//b2571//b4671//
ArcA-Phosphorylated	b3493//b0678//b3368//b2107//b0204//b0451//b3333//b3214//b2156//b1260//b0722//b3518//b2483//b3133//b0179//b1810//b2712//b3903//b2600//b2213//b0974//b3404//b4033//b3213//b4201//b3461//b0589//b2995//b2223//b3969//b3334//b0522//b2916//b3312//b3077//sroD//b0590//b0343//b3096//b0777//b3927//b3753//b3116//b0864//b3114//b3214//b3454//b3908//b2287//b2430//b3669//b3169//b3721//b1040//b4400//b4311//b2580//b3753//b1737//b3404//b4249//b1296//b4000//b4254//b3408//b3324//b4471//b2464//b1131//b4076//b1492//b2508//b2372//b2559//b3666//b1521//b4669//b3971//b3123//b0037//b4321//b0367//b2580//b1482//b3221//b2143//b3903//b1245//b2979//b2242//b1672//b3272//b1905//b3437//b0331//b0724//b0617//b3544//b2805//b2143//b2009//b2366//b0978//b0314//b2757//b4238//b0785//b1796//b2201//b1620//b2614//b0430//b0334//b4367//b4058//b3771//b0894//b4059//b1394//b2868//b4265//b2741//b2759//b1299//b0197//b0430//b0724//b4309//b3605//b3318//b2307//b2751//b0591//b2987//b2153//b1547//b3225//b2607//b2531//b1221//b3927//b0805//b3404//b0037//b3133//b2370//b3543//b3902//b2481//b1297//b1501//b0763//b3766//b3709//b1679//b0107//b4476//b4319//b4160//b2763//b3599//b0684//b0575//b2393//b2063//b3666//b2801//b1011//b3320//b3568//b0974//b4187//b2207//b0972//b3568//b0378//b2584//
ArgP-L-arginine	b2148//b1476//b4062//b1287//b3518//b2553//b0179//b3617//b1882//b0184//b2991//b2207//b1334//b3077//b3274//b3222//
ArgR-L-arginine	b1594//b2156//b0330//b0805//b3416//b3410//b3667//b1781//b0330//b4233//b0781//b2559//b3903//b0812//b1670//b1263//b0114//b1886//b2196//b3531//b2709//b0618//b1716//b4326//b0039//b3533//b2731//b3583//b2198//b2760//b3942//b1641//b3072//b3093//b2068//b3049//b2551//b1589//b3668//
AtoC-phosphorylated	b1851//b3911//b4139//b0040//
BaeR-Phosphorylated	b2498//b0957//b3236//b1521//b0151//b2584//b1300//b1379//
BirA-bio-5-AMP	b2957//b2659//b2508//b1672//b4637//
CRP-cAMP	b3564//b0621//b0975//b1531//b2279//b0593//b3521//b2758//b0598//b3481//b2076//b0384//b0720//b3541//b1615//b0400//b2987//b1263//b2799//b0935//b1682//b1851//b1641//b1243//b3571//b3425//b0776//b0613//b1398//b0240//b2482//b3240//b4100//b0111//b0575//b0754//b2802//b0976//b1613//b0179//b2416//b2663//b3960//b3863//b0585//b1988//b3392//b0874//b1859//b1716//b3414//b1246//b1818//b4058//b4009//b3727//b0729//b3214//b3461//b2926//b3578//b4291//b2838//b1415//b4506//b2614//b2673//b3925//b2279//b1040//b3724//b3969//b0616//b1712//b2676//b3393//b2149//b4699//b1882//b2417//b4237//b1890//b3688//b4209//b0191//b3568//b2485//b1245//b0860//b1904//b0342//b4105//b1501//b1761//b3242//b3260//b3773//b4320//b2428//b0675//b0344//b2503//b1761//b0112//b1712//b3077//b2659//b2151//b1521//b2942//b2572//b2980//b3115//b1744//b0116//b1041//b4058//b1982//b1299//b0123//b1612//b1501//b3165//b4063//b1713//b3934//b0676//b3076//b1210//b4450//b3571//b1321//b2756//b1043//b1511//b3123//b3722//b1590//b1514//b2308//b2481//b3477//b2171//b3453//b1384//b2724//b3165//b1209//b1615//b2491//b3961//b2706//b2669//b2600//b2709//b3749//b4133//b0812//b3830//b1514//b2206//b2239//b2287//b3328//b3708//b2306//b1302//b0034//b1322//b4266//b1387//b3316//b2196//b1738//b1613//b4287//b4406//b3616//b0570//b2937//b3728//b3961//b1532//b2491//b2617//b2153//b3317//b2368//b1532//b2074//b3365//b3365//b0337//b1390//b0997//b3864//b4197//b3006//b3416//b0886//b1617//b4323//b2937//b3266//b2713//b0977//b3723//b1513//b2029//b2589//b1672//b3460//b0463//b2551//b0734//b0783//ilvG_2//b1421//b0043//b4106//b2194//b1109//b2297//b2283//b4671//b0106//b1621//b3774//b3969//b4030//b0620//b4383//b0590//b0399//b1392//b3806//b3230//b2987//b4311//b4416//b0035//b1421//b2721//b3617//b0522//b2094//b2234//b4079//b3902//b0365//b1042//b3521//b0880//b0201//b0827//b2904//b0774//b0933//b0974//b0620//b0677//b1797//b1904//b0037//b3766//b0571//b3127//b3328//b4030//b0035//b0411//b3274//b0336//b2703//b0115//b2148//b0553//b4265//b0202//b2713//b2726//b2290//b2800//b1337//b1042//b2476//b1247//b2663//b3541//b0181//b2074//b4159//b3170//b2741//b2470//b1275//b1620//b4015//b4287//b2421//b3123//b4036//b3616//b3532//b2213//b3863//b0350//b2282//b1736//b2369//b3829//b1669//b1010//b3671//b2962//sroD//b0972//b1397//b3424//b2713//b3601//b4071//b2957//b2367//b3575//b0819//b3237//b3274//b0441//b0338//b0273//b3617//b0588//b2197//b3564//b3571//b3544//b3903//b1513//b3357//b3728//b2804//b2492//b4073//b3394//b3911//b4599//b0123//b2713//b3091//b1492//b0273//b1264//b1022//b0972//b2205//b4502//b4154//b3568//b4175//b3418//b4075//b3273//b3578//b3231//b1704//b2465//b3134//b4322//b0728//b1209//b2905//b1589//b2666//b2711//b3942//b0201//b2374//b4355//b3426//b2963//b1131//b3408//b3938//b3961//b2425//b3223//b2485//b2291//b1781//b0729//b2601//b3806//b4599//b1902//b0970//b4476//b2975//b0571//b0895//b2492//b2196//b1672//b3316//b3531//b3863//b4289//b3721//b1210//b1276//b4392//b3911//b3423//b4406//b1007//b1226//b0042//b2597//b2195//b2291//b4000//b0181//b0125//b2818//b0978//b0929//b0441//b0776//b0615//b0199//b0403//b2406//b2222//b1814//b3316//b0189//b1745//b3405//b0675//b0398//b3970//b0998//b3453//b4010//b0758//b0203//b1024//b2307//b0460//b4237//b1888//b0587//b0039//b3478//b1039//b2487//b0311//b1516//b0516//b2757//b2194//b1388//b0937//b0441//b2704//b1298//b3542//b4264//b0575//b2085//b0153//b0343//b0516//b3161//b4024//b3544//b2591//b2392//b4170//b0296//b1826//b3868//b2799//b1040//b3266//b2609//b4266//b1024//b1207//b2559//b1245//b3605//b3530//b2980//b0933//b1008//b4355//b3455//b2763//b0441//b1299//b1247//b3315//b4125//b2470//b3753//b4288//b0973//b3608//b1611//b0204//b1616//b4438//b1886//b3532//b1670//b2153//b2552//b4122//b2751//b4249//b0108//b1040//b4075//b2722//
ChbR-Monoacetylchitobiose-6P	b0377//b3278//b4315//b1127//b0451//b4098//
CpxR-Phosphorylated	b1746//b0190//b3510//b2802//b1597//b1922//b0399//b3603//b3959//b1671//b4502//b4170//b4393//b1499//b2147//b3096//b3859//b3260//b4092//b0931//b4291//b2942//b2281//b1706//b0682//b1715//b3240//b1379//b2197//b3869//b4502//b2284//b2994//b3261//b3450//b1039//b3454//b2208//b2483//b0973//b1015//b0040//b0553//b0570//b2609//b1889//b2927//b3222//b0728//b4015//b2507//b1039//b3609//phnE_2//b4175//b1023//b2804//b0107//b2407//b1207//b4122//b3940//b4384//b2717//b1716//b1323//b1516//b1297//b1850//
CreB-Phosphorylated	b3957//b1208//b1620//b3564//b3266//b4267//b3070//b1160//b0597//
CueR-Ag	b1334//b1323//b3454//b4054//b4101//b0333//b1513//
CueR-Cu+	b2965//b0179//b4254//b3530//b0339//b3356//b0115//
CuerR-Au	b2751//b2148//b2503//b3578//b4599//b3927//b3749//
CusR-Pasp	b2240//b0675//b3071//b1748//b4102//b3508//b0191//b0589//ilvG_1//b3071//b2421//b3925//
CynR-Cyanate	b1002//b2707//b3617//b0031//
