#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3409//b0977//b4139//b4399//
AlaS-L-alanine	b1882//
AllS-allantoin	b3127//b2617//b1819//
AraC-L-arabinose	b0593//b2996//b2311//b1492//b1109//b3454//b4502//b0367//b2077//b0390//b0618//b4198//b4009//b3441//
ArcA-Phosphorylated	b0755//b0347//b2712//b3702//b4198//b1499//b4111//b3669//b1902//b1748//b4059//b3860//b2601//b3759//b3608//b4287//b3392//b0775//b2800//b1287//b3367//b3688//b0995//b1207//b0812//b2200//b2600//b0573//b2600//b4291//b1738//b0602//b3118//b1323//b3766//b4068//b1591//b1684//b3756//b1884//b1655//b2497//b1336//b0044//b1781//b4019//b3096//b1041//b4118//b3409//b0781//b4201//b3588//b2481//b4072//b2341//b2223//b2659//b1620//b1338//b1888//b3167//b2606//b2840//b0311//b3456//b4168//b4169//b4476//b0595//b3752//b1511//b4036//b3359//b1112//b3869//b3758//b1205//b0353//b4035//b4072//b1719//b3324//b3328//b4172//b3480//b2196//b3604//b1519//b2852//b1334//b1241//b4092//b1611//b3575//b3902//b1002//b3757//b1497//b2213//b4476//b1430//b1131//b2805//b0727//b3429//b0953//b2107//b4382//b4095//sroD//b0184//b1537//b2754//b3752//b3403//b0907//b0777//b0339//b0202//b1008//b0826//b4293//b3902//b2106//b1535//b2554//b0383//b1733//b2375//b0783//b3531//b1716//b2341//b0041//b1112//b0591//b3957//b0366//b3968//b1858//b0820//b4170//b4019//b1797//b1493//b0019//b4129//b4096//b4037//b4131//b1517//b1243//b3037//b2291//b2207//b2107//b3939//b0889//b3335//b0727//b4106//b0161//b4467//b2085//b0726//b0678//b1922//b3605//b3437//b0775//b3405//b0931//b3321//b1531//b1654//b1746//
ArgP-L-arginine	b3461//b1973//b1015//b0177//b3072//b3846//b4111//b2673//b2430//b0182//b3313//b1476//b4067//b0980//b1037//b0351//
ArgR-L-arginine	b3580//b2674//b2608//b1738//b3588//b1220//b3567//b1850//b1712//b1859//b2583//sroD//b2762//b4318//b2674//b1244//b4417//b2716//b0197//b3757//b2529//b0523//b2721//b2095//b4431//b1389//b3070//b1616//b2213//b4008//b1884//b3328//b0113//b3423//b4195//b0522//b0517//b4174//b1131//
AtoC-phosphorylated	b1514//b1021//b1265//b1745//
BaeR-Phosphorylated	b4019//b0431//b0180//b3409//b0729//b1012//b0108//b3328//
BirA-bio-5-AMP	b4030//b0296//b2590//b2291//b1042//
CRP-cAMP	b0820//b3666//b1130//b0182//b4195//b0861//b2666//b0342//b0733//b3026//b0037//b4013//b0178//b0352//b4310//b0345//b0781//b3077//b2728//b0429//b0863//b2609//b1519//b2802//b2491//b2367//b0584//b3509//b2584//b0190//b2805//b3367//b2342//b2196//b2485//b3213//b0106//b3005//b3326//b1805//b4100//b3456//b4319//b3133//b3221//b2751//b0826//b1884//b3852//b1718//b3957//b4291//b0573//b1395//b0937//b0755//b0038//b1796//b3702//b3568//b2222//b3125//b1209//b0722//b1265//b2215//sroD//b2232//b1743//b0221//b1015//b1224//b0976//b4151//b0935//b1655//b4237//b3076//b3096//b0805//b1713//b4167//b4124//b3569//b2762//b4416//b1881//b0889//b4098//b2927//b2076//b3449//b1511//b0037//b4003//b2146//b1656//b2280//b2204//b2076//b4241//b1616//b3359//b4249//b3454//b2508//b2588//b1415//b4100//b3863//b0572//b2551//b4160//b1036//b2076//b0729//b1546//b1241//b2313//b4198//b3904//b1733//b2764//b3700//b2310//b2867//b0197//b2719//b3395//b0154//b0314//b2204//b3076//b3070//b0111//b4265//b4213//b2573//b2762//b3124//b1621//b1190//b3441//b1674//b3728//b2481//b3169//b3672//b1517//b0111//b0522//b0112//b3005//b2155//b2755//b2741//b2344//b3432//b3829//b4354//b1039//b0204//b4460//b1298//b0974//b0819//b3278//b2994//b3580//b3428//b0959//b0347//b4198//b2660//b0862//b3750//b2171//b1226//b2757//b0201//b2559//b0553//b4266//b3425//b2365//b4702//b1851//b1615//b3938//b2297//b1275//b0116//b0953//b0681//b0781//b1826//b1620//b1127//b2697//b3510//ilvG_2//b2551//b3753//b3582//b0907//b0872//b2662//b4290//b2240//b3321//b4099//b1012//b3169//b2096//b0178//b2406//b1474//b3544//b3213//b3724//b2572//b0377//b2481//b4070//b0774//b0114//b4314//b4471//b3532//b3243//b1497//b0778//b0620//b1590//b1261//b2590//b3133//b0734//b4416//b1260//b1264//b2579//b2221//b1905//b4115//b3430//b3750//b1680//b1590//b1821//b3392//b0959//b3476//b3431//b1779//b4511//b1745//b4431//b0344//b3207//b2151//b3392//b2530//b2310//b2196//b2484//b2068//b3224//b3727//b1127//b0975//b2373//b2531//b2150//b0203//b1737//b2422//b2486//b4213//b1922//b3008//b0345//b1683//b1819//b1024//b0312//b2206//b4381//b0033//b0679//b3221//b0614//b2203//b0062//b1902//b0721//b2416//b0312//b4326//b4058//b3164//b1987//b3133//b0934//b2490//b3723//b4367//b1421//b3431//b2965//b1888//b3671//b2601//b4032//b1612//b0684//b3903//b1970//b2976//b2291//b1275//b0313//b3207//b2296//b1226//b2150//b0113//b3941//b3863//b0461//b3333//b1387//b1338//b1207//b1247//b4036//b4072//b4118//b0583//b4441//b2287//b4132//b4670//b3970//b1020//b0179//b0777//b0755//b4125//b2163//b3541//b3851//b2671//b4173//b2153//b1612//b2194//b4007//b1009//b2464//b1970//b1160//b1261//b2852//b0152//b1276//b3403//b4383//b2372//b2732//b0998//b2840//b0677//b3404//b1587//b4070//b3667//b3005//b0623//b3532//b1655//b2234//b2659//b4033//b2149//b1656//b2286//b2509//b3478//b2805//b2606//b1883//b2369//b1041//b2171//b3942//b2709//b1212//b3091//b0335//b0934//b1587//b1261//b1743//b0345//b3123//b2464//b2207//b1396//b2996//b1385//b0198//b0178//b2583//b3707//b4054//b2212//b2156//b1782//b2241//b3077//b0365//b0440//b1002//b0123//b4355//b1016//b0064//b0428//b3926//b2074//b2588//b3609//b3543//b1210//b4005//b4173//b0201//b3272//b0106//b0037//b0333//b0061//b0872//b4033//b4171//b2904//b2730//b2392//b1160//yegZ//b2476//b3277//b4035//b0516//b4399//b2093//b2756//b4123//b4002//b3429//b2551//b2370//b1287//b2570//b2976//b4213//b0814//b2281//b2964//b1715//b2741//b2758//b0523//b3968//b0781//b4037//b1889//b1226//b1021//b3165//b3904//b2241//b3479//b4266//b1716//b2993//b0997//b2801//b3903//b3222//b0931//b4502//b2992//b1857//b3330//b3457//b3758//b1387//b3957//b2732//b0677//b0675//b1515//b3167//b0976//b2424//b1612//b2211//b0037//b0346//b1272//b2490//b4102//b2282//b3579//b3077//b2601//b2068//b2803//b4439//b1589//b1208//b3617//b2957//
