#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3726//b0782//b3076//b2965//
AlaS-L-alanine	b0755//
AllS-allantoin	b4040//b3753//b2943//
AraC-L-arabinose	b3756//b1546//b4032//b3368//b2373//b1747//b4093//b2715//b1299//b1476//b1112//b2591//b4175//b2310//
ArcA-Phosphorylated	b2716//b1040//b0681//b3908//b0154//b2590//b2751//b4138//b4315//b0820//b3161//b3544//b1904//b0523//b0785//b1736//b0367//b3312//b4079//b2085//b0411//b0573//b2614//b3166//b2617//b2415//b4367//b2470//b3428//b4293//b2868//b0727//b1715//b0203//b3071//b3416//b0574//b4406//b1617//b0594//b3392//b0973//b1322//b0043//b3312//b2705//b3321//b0929//b0677//b2430//b0675//b1212//b3749//b1299//b3165//b0583//b3511//b0683//b3049//b2993//b2911//b2415//b4267//b2201//b3334//b1715//b0522//b2146//b1717//b0034//b4076//b1298//b2231//b3543//b3709//b0861//b0617//b4290//b0118//b0063//b1020//b0330//b1265//b0677//b1616//b2866//b1243//b4238//b4098//b3392//b3927//b1020//b1263//b0351//b2557//b1517//b4079//b0207//b0377//b0221//b3326//b3543//b4671//b2309//b2421//b0515//b4019//b1336//b3830//b0819//b4169//b2531//b4196//b2313//b4450//b1512//b1390//b1780//b4167//b0929//b0765//b3669//b1817//b0432//b1805//b3666//b1761//b4233//b1261//b1039//b1205//b0617//b2994//b0575//b3236//b3366//b0785//b0080//b3037//b1641//b3461//b1516//b2286//b2801//b2278//b2800//b4314//b2751//b3925//b4323//b1883//ilvG_1//b2554//b1920//b2804//b1011//b1547//b1421//b4015//b0396//b3541//b3416//b4194//b1211//b0335//b2309//b1810//b4663//b0113//b1530//b4289//b3214//b2490//b3575//b1821//b3942//b3424//
ArgP-L-arginine	b0460//b0676//b2980//b2980//b2755//b4384//b1498//b0431//b3926//b0462//b3113//b2079//b3408//b1492//b2591//b0572//
ArgR-L-arginine	b4310//b2429//b4383//b3518//b2416//b3171//b1921//b1826//b2368//b2498//b2205//b4098//b4071//b2995//b4070//b1888//b3568//b2194//yegZ//b3438//b1882//b0623//b3081//b3329//b1858//b0863//b1272//b0207//b2470//b0190//b4202//b0365//b1597//b3511//b3417//b0585//b1887//b3172//b3912//
AtoC-phosphorylated	b3431//b2375//b1781//b3528//
BaeR-Phosphorylated	b0622//b0937//b2150//b4637//b2579//b1719//b0368//b4187//
BirA-bio-5-AMP	b2367//b0205//b1322//b0430//sroD//
CRP-cAMP	b1244//b0675//b4397//b3167//b1617//b2600//b0516//b1546//b3414//b3774//b2762//b4075//b0784//b2196//b1612//b1656//b1492//b3941//b0451//b0620//b3071//b1715//b1388//b3312//b4321//b2852//b0976//b3700//b0564//b1397//b3365//b1654//b4233//b2204//b2720//b0377//b1782//b2904//b3214//b3438//b1062//b4406//b2306//b2977//b3357//b3617//b1589//b3081//b3772//b2805//b2754//b2673//b2529//b0678//b2232//b1889//b0586//b2557//b0152//b0199//b2591//b1205//b0758//b0113//b0156//b0345//b2428//b2366//b2572//b2724//b3274//b0396//b1590//b3968//b0312//b1223//b1712//b3311//b2365//b1011//b1132//b0430//b0979//b2751//b2799//b1390//b2528//b0591//b3432//b0429//b4054//b0592//b3493//b3320//b2236//b2215//b1673//b3521//b4172//sroD//b3230//b2757//b2231//b1818//b0377//b3668//b2150//b2199//b1890//b3333//b0590//b2406//b1519//b2963//b2996//b2203//b1493//b1002//b4705//b2500//b3970//b3425//b3770//b4384//b3938//b2731//b3759//b2507//b3324//b1256//b0396//b2718//b2976//b3530//b0190//b3367//b3828//b0784//b3905//b0573//b2296//b4669//b2560//b2588//b2223//b2560//b2092//b2937//b3831//b3772//b0462//b3574//b3261//b1243//b1591//b0615//b1528//b4669//b0341//b0077//b4122//b3702//b3118//b4384//b4393//b2529//b1748//b0064//b1389//b0557//b0168//b3095//b3828//b4171//b2222//b1747//b2406//b0038//b1264//b0929//b1276//b1748//b1016//b4195//b0907//b2990//b0880//b3335//b3864//b3356//b1112//b4174//b1392//b2721//b2573//b4024//b0189//b0587//b2009//b2171//b3582//b1679//b4406//b0975//b0977//b2223//b1015//b2464//b2500//b2196//b1537//b1780//b2606//b3521//b1021//b1224//b3672//b3392//b1904//b3274//b0820//b2497//b4151//b1683//b2704//b0896//b0995//b1683//b1287//b0339//b0826//b2211//b0571//b0622//b0064//b0484//b3321//b1022//b2149//b1182//b3543//b2669//b3511//b3927//b2311//b4313//b0167//b2552//b2075//b2818//b2590//b1535//b3571//b0933//b3168//b2236//b0192//b4104//b1796//b0616//b3331//b2296//b2751//b3460//b2559//b4076//b1798//b3565//b1669//b2660//b4170//b2423//b2483//b4292//b0571//b1532//b2282//b3115//b4007//b2077//b1656//b1009//b0199//b0593//b4241//b0112//b2751//b2277//b1041//b0754//b1394//b0974//b4326//b4599//b0682//b3860//b2223//b1517//b1669//b2368//b2992//b0682//b0330//b2194//b3766//b2702//b2222//b2750//b0726//b2674//b1338//b2712//b3748//b2492//b4097//b3604//b4063//b4417//b3925//b1011//b0814//b2661//b4318//b1039//b3243//b4069//b1680//b3566//b1513//b3934//b0350//b0959//b0895//b4058//b2029//b0593//b4194//b1902//b4040//b0403//b3855//b1042//b2276//b4460//b2215//b0936//b0343//b4122//b3707//b2751//b3544//b2964//b1245//b2709//b1264//b2196//b2916//b0723//b0945//b3365//b2507//b3076//b0036//b3394//b1679//b3408//b3223//b2764//b0202//b2342//b0777//b3510//b3124//b2600//b3214//b3540//b1779//b0035//b0179//b0150//b4698//b1655//b1617//b2393//b0198//b4014//b4014//b3325//b3241//b3230//b2706//b2913//b2937//b1884//b3568//b0353//b4069//b2029//b1982//b0378//b2704//b0341//b4705//b2706//b0774//b0682//b0614//b3531//b0180//b3265//b4097//b0594//b0346//b3331//b4018//b0977//b1102//b1904//b2500//b3076//b4016//b1528//b3093//b1817//b4242//b1669//b0587//b0681//b4079//b3566//b1210//b2284//b0180//b2904//b2152//b3904//b0618//b3611//b3903//b1733//b4460//b3314//b1973//b3327//b0596//b4032//b2994//b1620//b1531//b2374//b4322//b0191//b0110//b0602//b3669//b3528//b4005//b2904//b4003//b2588//b0585//b4100//b4313//b4174//b1819//b1859//b0908//b4132//b0388//b2156//b3124//b4249//b3510//b0734//b3493//b1210//b2287//b1547//b1395//b3510//b2106//b3230//b2554//b2203//b3335//b2371//sroD//b1737//b1264//b2277//b3123//b0889//b3859//b0724//b3312//b1901//b3530//b4174//b3392//b4003//b3904//b0517//b2731//b2201//b3615//b4160//b2202//b3036//b3135//b2608//b2406//b3868//b0516//b3666//b4032//b3725//b3902//b3314//b0957//b1737//b0728//b3231//b4292//b2980//b4290//
ChbR-Monoacetylchitobiose-6P	b2107//b2993//b0591//b1037//b0080//b2905//
CpxR-Phosphorylated	b1886//b2234//b4139//b2290//b1717//b3356//b2393//b4318//b3456//b4014//b0183//b1819//b1617//b3521//b3327//b3405//b0184//b0168//b2965//b2415//b0937//b2149//b3616//b4129//b0682//b2799//b3853//b1782//b4376//b4005//b1476//b2236//b4069//b2588//b3363//b0108//b2706//b2368//b2674//b3409//b2095//b4132//b4249//b3241//b1243//b3565//b2367//b3172//b3113//b4037//b4054//b3864//b3605//b4132//b4249//b1719//b3601//b3543//b0827//b3424//b2464//b0156//b3456//b1782//b2708//b0904//b2236//b0044//b0330//
CreB-Phosphorylated	b1920//b2487//b4009//b1748//b4264//b1888//b0460//b2707//b0106//
CueR-Ag	b2029//b1673//b2867//b2801//b4400//b1396//b1679//
CueR-Cu+	b0078//b2243//b2464//b0204//b0204//b2530//b2718//
CuerR-Au	b1622//b3409//b3509//b0895//b4233//b3363//b2074//
CusR-Pasp	b1011//b4152//b1734//b2076//b3508//b1850//b3117//b3509//b4249//b3934//b0595//b0033//
CynR-Cyanate	b4384//b4468//ilvG_1//b1814//
CysB-N-acetyl-L-serine	b3227//b0783//b3906//b0778//b4355//b3057//b0623//b2804//b4154//b4008//b3870//b4209//b0733//b3769//b1714//b1889//b1518//b2713//b0778//b2666//b2992//b3528//b1905//b4000//b3224//b0348//b2364//b4267//b1207//b3852//
CysB-O-acetyl-L-serine	b3133//b2500//b1515//b1982//b1224//b1673//b0720//b0722//b1189//b0978//b3277//b2711//b2726//b0723//b4663//b3449//b1497//b1223//b0048//b1385//b3959//b3868//b3414//b2724//b2726//b3332//b1818//b2093//b3437//b1761//b4096//
DcuR-Phosphorylated	b2095//b1617//b2705//b4059//b2868//b4059//b1531//b1611//b2723//
DnaA-ATP	b0619//b3925//b4154//b1617//b3431//b2153//b3960//b1264//b2704//b3093//b0152//b3395//
DpiA-Pasp	b3274//b1263//b2731//b2965//b4384//b4129//b4004//b0183//b0677//b1407//b2205//
DsdC-D-serine	b1037//b1042//b4072//
EvgA-Phosphorylated	b3328//b3364//b0340//b0197//b3127//b1499//b0729//b3331//b2818//b2704//b0684//b0112//b0450//b0617//b2077//
FNR-Fe_reduced	b0785//b0313//b2492//b0522//b0592//b2990//b0681//b3236//b1222//b0592//b1265//b0553//b2235//b0973//b1680//b3008//b2528//b0756//b3575//b2406//b2671//b2344//b0724//b0199//b4123//b3227//b4006//b3241//b2406//b0819//b1492//b3970//b0863//b2964//b4383//b1010//b1621//b3423//b2803//b1261//b3477//b2763//b3851//b3533//b2805//b1225//b0156//b3774//b3231//b1782//b3749//b0367//b1810//b2206//b0397//b4129//b3403//b3603//b3071//b4198//b4151//b1394//b1532//b0812//b1670//b0178//b2155//b1589//b1798//b2614//b3961//b0377//b4316//b1704//b1127//b0589//b0675//b3430//b0341//b2085//b3418//b3907//b2283//b1244//b1023//b3416//b0970//b1907//b2151//b2751//b2291//b3429//b0334//b0389//b2579//b1518//b3756//b1021//b0432//b2963//b2279//b2429//b2235//b2990//b0722//b2201//b3569//b1189//b2213//b2163//b0896//b3405//b0565//b2213//b2704//b3395//b2903//b1714//b2286//b3035//b0584//b4002//b4124//b0934//b2297//b1222//b3859//b3171//b4382//b2195//b4100//b2841//b0168//b2091//b1132//b4669//b0388//b3831//b1011//b0957//b1654//b2721//b2508//b0516//b0109//b3332//b4036//b0908//b4240//b1922//b3853//b4096//b2913//b3418//b0980//b0183//b2617//b1421//b3670//b2078//b2222//b1732//b0980//b0676//b0350//b1851//b4071//b1299//b3934//b0400//b3748//b4288//b0516//b4382//b2213//b3127//b3854//b3364//b3905//b1252//b4266//b0907//b4062//b1514//b3934//b2306//b4293//b2469//b4037//b1024//b1323//b3231//b3903//b4154//b2763//b4151//b3165//b1476//b0062//b0785//b1891//b0678//b3316//b1241//b0397//b2484//b3070//b3905//b0602//b4071//b4441//b2481//b3609//b0904//b0221//b3077//b0557//b3666//b2285//b1037//b1857//b2487//b3207//b4139//b4168//b3316//b3543//b4151//b2464//b0125//b2723//b1704//b0312//b2503//b3414//b0812//b1210//b2841//b3240//b4265//b1497//b2197//b0440//b4187//b1222//b4040//b2716//b0038//b2286//b0352//b0190//b4070//b2724//b2205//b2365//b1682//b0035//b3845//b3326//b2094//b3367//b2428//b2485//b0201//b1222//b0062//b0682//b2205//b2195//b0064//b2528//b4367//b2530//b0934//b1264//b1205//b0515//b2234//b2943//b3609//b2729//b2927//b0019//b4063//b1621//b3026//b3363//b0812//b1609//b1205//b3324//b0722//b2368//b0615//b3026//b3317//b1846//b2231//b3334//b2428//b3671//b2200//b2706//b0153//b3669//
FhlA-Formate	b4310//b3605//b0168//b3572//b4287//b1102//b1101//b4699//b2491//b4319//b4393//ilvG_1//b2609//b0336//b0201//b2202//b3575//b1670//b1779//b2938//b4416//b2153//b0077//b2756//b0484//b2211//b2571//b0619//b0933//b2927//
FucR-L-fuculose-1-phosphate	b1476//b2710//b2146//b3588//b1101//b0154//b0384//
Fur-Fe2+	b3331//b0598//b1299//b2231//b0034//b3609//b0036//b2417//b4009//b3428//b3766//b2151//b1617//b1512//b4095//b0366//b4310//b0388//b3934//b2729//b0037//b2997//b3038//b3903//b2425//b1022//b3709//b2143//b4406//b1655//b3278//b3578//b1680//b1732//b3429//b1680//b2804//b0389//b3724//b3095//b2091//b2660//b3312//b4381//b1858//b0207//b4320//b2530//b1300//b3724//b3727//b4354//b2414//b1857//b2281//b4063//b0351//b2278//b4471//b0592//b1733//b3313//b0908//b3908//b2903//b1321//b0062//b3859//b4193//b0784//b1209//b0826//b1902//b3511//b1041//b3855//b1900//b4151//b4014//b1223//b0039//b4392//b1256//b2281//b4059//b2415//b2676//b0820//b3164//b4068//b1594//b2927//b3127//b4316//b2965//b0935//b1612//b0819//b3769//b0378//b0190//b1612//b0775//b2579//b0347//b0785//b4070//b2764//b4030//b1737//b2552//b3114//b2286//b0785//b0733//b1973//b4063//b3170//b2481//b3869//b2719//b2925//b1221//b0032//b4151//b0166//b1547//b4288//b4071//b4599//b3006//b3753//b2535//sroD//b3781//b2584//b2096//b4092//b0273//b1622//
