#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0862//b3134//b2607//b2703//
AlaS-L-alanine	b0352//
AllS-allantoin	b2508//b1718//b0124//
AraC-L-arabinose	b0727//b1037//b3368//b1241//b2804//b1385//b4406//b1208//b2009//b1301//b1735//b2290//b4293//b2508//
ArcA-Phosphorylated	b1006//b0934//b3166//b0614//b3600//b2308//b4177//b1890//b3828//b4122//b0727//b1674//b0441//b4671//b2312//b3478//b1736//b2866//b0199//b0996//b3224//b4015//b0041//b2724//b3702//b0972//b0203//b2588//b3908//b1223//b4094//b0429//ilvG_2//b1388//b3757//b0397//b2716//b4599//b1336//b0783//b0241//b2584//b2239//b2763//b2284//b1531//b4004//b1421//b0390//b3617//b2912//b0334//b2800//b3277//b3133//b3968//b3508//b0123//b2486//b3134//b1335//b0177//b0590//b3532//b3260//b1615//b0621//b2285//b2588//b0895//b3846//b3437//b1006//b3319//b3859//b2723//b1885//b2290//b1407//b0460//b2372//b4099//b3363//b0728//b3277//b3601//b1782//b2715//b0383//b3324//b2717//b2092//b1189//b2911//b4382//b0907//b0403//b3231//b1782//b1748//b4016//b1430//b4406//b3905//b4264//b2200//b1129//b2068//b3114//b0676//b3334//b3318//b2155//b4289//b4254//b2713//b4326//b0384//b4699//b4239//b4168//b0872//b0726//b0864//b2923//b0783//b0826//b4320//b2551//b0339//b2203//b4354//b4010//b0365//b0613//b0606//b0585//b4194//b0935//b2728//b1392//b2234//b2196//b1852//b2764//b3564//b0346//b0721//b2509//b3095//b3461//b3569//b1540//b1211//b3772//b0107//b3959//b1011//b2196//b0150//b2711//b0313//b0036//b4013//b1882//b3095//b1394//b4287//b1476//b3912//b3530//b3911//b2484//b1111//b0384//b0189//b2996//
ArgP-L-arginine	b2957//b3335//b4438//b4398//b4193//b3724//b0204//b1252//b2290//b1275//b0980//b3124//b2659//b4441//b2760//b1706//
ArgR-L-arginine	b4249//b4287//b2751//b4367//b0367//b4438//b4104//b2224//b2729//b2202//b1658//b2297//b1398//b2554//b2703//b0574//b1658//b4201//b3728//b3426//b4698//b3672//b4705//b3169//b4264//b0621//b2676//b1388//b3363//b3542//ilvG_1//b0734//b0150//b2486//b1611//b4310//b3311//b1671//b2195//
AtoC-phosphorylated	b1037//b2762//b0785//b0515//
BaeR-Phosphorylated	b1275//b2607//b3941//b0349//b2927//b2717//b1021//b4292//
BirA-bio-5-AMP	b3409//b1226//b0908//b2481//b0377//
CRP-cAMP	b0565//b0178//b2987//b1415//b0755//b3026//b2963//b4317//b2916//b2943//b4159//b3408//b3008//b3846//b4450//b0396//b4154//b2507//b3766//b3333//b4399//b1716//b3757//b3510//b0062//b0311//b4315//b3617//b4092//b2942//b2975//b1225//b0311//b2149//b3543//b3908//b3601//b1190//b3566//b3615//b3605//b3408//b2671//b1805//b4004//b3700//b1737//b2483//b0677//b4698//b0775//b2078//b1704//b0203//b2503//b2721//b2147//b2661//b4267//b2962//b0398//b2937//b2925//b2676//b3542//b3081//b2609//b2476//b4120//b4197//b2553//b1415//b0565//b1020//b2422//b4291//b1421//b0863//b4016//b3688//b2492//b0484//b2730//b3528//b2197//b1208//b2507//b1513//b3168//b1024//b1515//b1101//b2429//b2199//b2096//b1190//b1322//b4138//b1881//b1493//b0221//b3319//b0336//b0367//b2803//b4315//b2938//b1397//b1818//b2965//b4399//b2669//b1718//b2371//b3544//b2758//b2208//b2153//b1890//b3366//b0781//b1501//b3334//b2551//b0118//b1682//b3169//b0202//b3413//b2241//b3359//b0109//b1037//b3701//b1296//b0152//b0182//b1857//b1210//b0182//b3752//b0565//b4033//b0125//b1548//b1379//b2078//b2369//b1130//b1220//b3934//b0036//b2223//b0584//b0812//b0460//b2609//b0979//b1429//b2965//b4309//b3418//b2705//b3213//b2631//b3237//b1716//b1587//b0684//b0757//b1263//b3725//b3603//b1588//b1737//b1738//b0571//b1641//b0934//b0333//b3403//b3330//b3425//b3038//b2421//b4063//b2866//b3071//b0784//b1243//b2731//b4326//b4008//b4171//b0192//b2278//b2925//b1131//b4511//b3081//b1821//b0198//b1211//b0553//b1113//b2756//b3751//b2838//b2963//b4008//b0933//b3330//b4139//b0907//b2491//b2498//b3318//b4100//b4417//b3610//b1482//b0880//b2937//b0777//b3616//b3223//b1920//b1102//b2962//b2491//b1244//b2580//b4355//b1321//b0123//b4416//b0345//b4438//b1476//b0677//b2509//b2311//b3237//b4698//b1748//b2727//b4406//b2609//b0860//b2531//b2726//b0463//b3311//b3441//b1805//b0460//b2204//b0937//b3748//b3925//b0078//b4699//b2991//b3939//b2838//b1297//b1226//b2708//b4319//b4068//b2284//b0974//b3330//b1394//b1734//b1211//b3532//b4310//b2241//b3438//b2963//b3231//b4468//b2608//b0180//b4426//b0346//b0430//b3868//b2719//b2421//b2572//b0819//b4637//b0933//b0724//b3728//b2093//b0622//b2416//b4071//b3904//sroD//b4399//b0313//b1127//b4106//b0351//b1609//b1514//b3959//b1826//b4406//b0934//b1818//b1704//b0765//b2707//b3135//b0019//b1891//b0978//b2373//b4097//b1261//b0048//b1745//b2344//b0032//b3214//b1521//b3752//b3049//b1616//ilvG_2//b4016//b3701//b1500//b1920//b2927//b2755//b0765//b0675//b0399//b3510//b3321//b2717//b0587//b1223//b0592//b4376//b1535//b2572//b1889//b3860//b1679//b2429//b3912//b0595//b4074//b2964//b3671//b0957//b2673//b4438//b2702//b3224//b4132//b3133//b3115//b2487//b0586//b2589//b0198//b3454//b3608//b2163//b1593//b1846//b2716//b3124//b2280//b0827//b3971//b2659//b0034//b0431//b0620//b2838//b3037//b3404//b4120//b2559//b3521//b1737//b4266//b2742//b0935//b1247//b0199//b1247//b1041//b4000//b4194//b2497//b4317//b3222//b0614//b2163//b1890//b1920//b2151//b4170//b2866//b3753//b1302//b3541//b1673//b3541//b4187//b3405//b2415//ilvG_2//b1616//b3959//b0166//b1887//b2482//b2927//b3942//b2719//b4268//b2155//b0872//b4355//b4319//b2279//b2196//b2364//b2075//b0614//b2370//b3830//b3319//b0115//b2407//b2497//b2868//b4441//b3314//b3133//b3332//b1189//b0597//b0153//b0571//b3392//b1475//b0953//b2559//b2990//b3600//b4092//b2243//b1189//b3582//b2509//b4438//b3394//b2903//b1384//b0522//b2995//b3429//b2148//b3213//b1641//b0403//b3170//b4172//b4671//b1252//b0109//b1396//b0296//b4267//b3356//b4009//b2800//b4032//b0411//b2368//b3829//b3574//b0785//b3707//b2721//b4074//b1682//b1387//b0384//b0201//b2719//b2551//b2529//b2597//b4154//b2756//b0679//b2996//b1211//b3328//b3925//b4318//b2994//b3829//b1672//b2414//b1814//b2742//b0729//b3393//b3451//b0037//b3334//
ChbR-Monoacetylchitobiose-6P	b2282//b2994//b4153//b3540//b0594//b2659//
CpxR-Phosphorylated	b4637//b4059//b2957//b3415//b0596//b1519//b1973//b0972//b0721//b1407//b0039//b0889//b1182//b3970//b1798//b1921//b3869//b1102//efeU_2//b0428//b4009//b4399//b4291//b3450//b2723//b3601//b2663//b4169//b0177//b0727//b3518//b0945//b1393//b2153//b1797//b2241//b3357//b2151//b0440//b1224//b3318//b1684//b2483//b0805//b2406//b1858//b0777//b2313//b1393//b3321//b3728//b4072//b4177//b0349//b3261//b3615//b0722//b3580//b4289//b1540//b0594//b2486//b4004//b0970//b2764//b4106//efeU_2//b2957//b2308//
CreB-Phosphorylated	b3161//b2723//b0976//b1415//b2995//b2280//b3845//b0450//b1009//
CueR-Ag	b2232//b1020//b1024//b0587//b2369//b2923//b2731//
CueR-Cu+	b2607//b0841//b3212//b3493//b2205//b3541//b1501//
CuerR-Au	b3115//b0621//b4133//b1298//b0778//b1900//b0240//
CusR-Pasp	b0343//b3169//b1131//b4320//b2712//b2509//b1297//b0440//b4015//b2964//b0782//b2755//
CynR-Cyanate	b4013//b0367//b2231//b3957//
CysB-N-acetyl-L-serine	b0974//b0571//b2215//b2711//b4167//b3566//b2963//b1921//b0557//b4699//b1850//b0733//b2311//b2702//b3588//b4467//b0397//b4460//b4592//b4119//b4698//b1245//b3616//b0781//b2535//b1889//b4467//b1821//b3958//b2662//
CysB-O-acetyl-L-serine	b0724//b1779//b2704//b0675//b4399//b3167//b2573//b4129//b1884//b1882//b4702//b3273//b2364//b3363//b0020//b3544//b1905//b2580//b0864//b3708//b2709//ilvG_1//b0623//b3709//b4125//b0805//b1988//b2867//b1226//b1548//b4471//
DcuR-Phosphorylated	b0681//b3365//b0728//b1682//b1517//b2313//b2093//b2591//b0114//
DnaA-ATP	b2282//b0330//b1205//b3161//b3726//b3237//b1222//b1883//b0814//b4196//b3770//b1222//
DpiA-Pasp	b4160//b2942//b0463//b1275//b3222//b3236//b3860//b1891//b3423//b1850//b0044//
DsdC-D-serine	b0043//b2799//b2199//
EvgA-Phosphorylated	b1516//b2222//b3750//b1102//b1672//b0168//phnE_2//b0684//b3855//b1247//b2609//b4323//b3450//b1132//b0783//
FNR-Fe_reduced	b0411//b3241//b3477//b2497//b2903//b1160//b3240//b3670//b0575//b4058//b0974//b2589//b4291//b2200//b0841//b0861//b3413//b3934//b3509//b1024//b2674//b4040//b3569//b3006//b1530//b3241//b3709//b2406//b0621//b1537//b0462//b4123//b0841//b0979//b3942//b2417//b1537//b1656//b1498//b4266//b1241//b1681//b1300//b0183//b1042//b3237//b1922//b3728//b1012//b0432//b0618//b1748//b3481//b0826//b2093//b0935//b0907//b0863//b0873//b4314//b0613//b1497//b4119//b1884//b4431//b3688//b2106//b2926//b3366//b4008//b3667//b1389//b3758//b4242//b1761//b4326//b2717//b3008//b3571//b1673//b1718//b3025//b1674//b3261//b2590//b2429//b0080//b2705//b4318//b1587//b3851//b3213//b3846//b1396//b2286//b3970//b1797//b2215//b4000//b1131//b3449//b4030//b2726//b3531//b0775//b0154//b4160//b1189//b0450//b3961//b2962//b2221//b2279//b2916//b2242//b3394//b0934//b2282//b2866//b1102//b2063//b1392//b3772//b3579//b0819//b3830//b4177//b3169//b0241//b1007//b4079//b0889//b3072//b1302//b1881//b4174//b3077//b3461//b0384//b2486//b3859//b3452//b1674//b0431//b4168//b2469//b4291//b2705//b3542//b1276//b2805//b2961//b2995//b3240//b3567//b1590//efeU_2//b2507//b1127//b1682//b3414//b1111//b1160//b2911//b4384//b4068//b2207//b3577//b3277//b3364//b4467//b1301//b1043//b0593//b0428//b4097//b3518//b3667//b4319//b4159//b1322//b0342//b1102//b2291//b0344//b2312//b1160//b2905//b1210//b2728//b1493//b3403//b0784//b4000//b0862//b2465//b2370//b2606//b3478//b3132//b0764//b3276//b2155//b3008//b0598//b1301//b1532//b2163//b4290//b3756//b4106//b4202//b4293//b0167//b2148//b2063//b4698//b1039//b0734//b0153//b4101//b4187//b0903//b3453//b3580//b2572//b0570//b1482//b0338//b4265//b4203//efeU_2//b4266//b4099//b0348//b3616//b4209//b3773//b2708//b0583//b0384//phnE_2//b2662//b1882//b0368//b4097//b1970//b2535//b1036//b0451//b1023//b3531//b1514//b2171//b0366//b1209//b2590//b4003//b2752//b3461//b0908//b4068//b2702//b2497//b4376//b1190//b2465//b3330//b0313//b2630//b2507//b1385//b4171//b2291//b0997//b2591//b0124//b3961//b0352//b2557//b2804//b4290//b3334//b0348//b2146//efeU_2//b4101//b4467//b3096//b2712//b2554//b1022//b1884//b2726//b2223//b0182//b0240//b2993//b0777//b1513//b1818//b2212//b0431//b4400//b3521//
FhlA-Formate	b2312//b1805//b0078//b3424//b2375//b4122//b3416//b4200//b2106//b0573//b3123//b2150//b2663//b0594//b3509//b4018//b3453//b2962//b2570//b0864//b2407//b4111//b0873//b4698//b1719//b3077//b3364//b3316//b0178//b2976//
FucR-L-fuculose-1-phosphate	b0974//b4120//b4268//b0112//b1540//b4381//b0153//
Fur-Fe2+	b3770//b0564//b1904//b4152//b3604//b0400//b4233//b2631//b0895//b0977//b0113//b3927//b1901//b3758//b0240//b4264//b4502//b4175//b3574//b3942//b0592//b0783//b4669//b0353//b0484//b4170//b4506//b0754//b1474//b0190//b3940//b3123//b0063//b1901//b1846//b1101//b0048//b2994//b1621//sroD//b4094//b3450//b0367//b3261//b0451//b3855//b3567//b0033//b4239//b3230//b3672//b2491//b2156//b2957//b3413//b1655//b1590//b1615//b1227//b3769//b0765//b3452//b1497//b0827//b4669//b0590//b3941//b0241//b2704//b2146//b3321//b4310//b3700//b1514//b0378//b4287//b1012//b1683//b2868//b0557//b0995//b3091//b4426//b1781//b0240//b1513//b2077//b0168//b1132//b4133//b3081//b0594//b1102//b0754//b1022//b1039//b3450//b0349//b2241//b4592//b3588//b4015//b2710//b3971//b2671//b2666//b2243//b0463//b2964//b0553//b2606//b4062//b1112//b3781//b2487//b2980//b1511//b2923//b0181//b3724//b0034//b3005//b3617//b4129//b4111//b0904//b2085//b2923//b2730//b4037//b1265//b0620//b0614//b1212//b2531//b1407//b3781//b1881//b2722//b2957//
Fur-Mn2+	b1622//b0727//b2993//b3132//b1276//b0110//b2499//b3758//b1715//b2995//b0936//b4138//b2365//b4105//b1531//b1040//b2284//b1540//b0204//b0784//b0908//b2197//b4105//b0975//b1516//b3532//b3542//b0970//b1160//b3452//b0998//b2551//b1130//phnE_2//b2194//b0564//b0035//b2143//b4168//b2200//b4265//b2867//b3312//b2490//b1805//b0862//b0721//b1415//b0041//b2203//b0116//b4313//b1612//b2535//b2630//b2717//b0353//b1621//b2729//b0114//b1590//b1394//b3437//b4209//b2341//b4324//b2428//b0331//b1850//b1805//b2231//b4289//b4076//b2492//b2707//b0378//b2764//b1300//b2296//b1390//b3830//b0589//b4101//b4291//b4238//b2584//b4313//b2490//b3116//b3541//b3726//b2557//b3365//b0937//b2465//b4193//b1540//b3315//b3671//b1588//b0335//b1336//b2676//b0368//b4406//b3314//b2750//b1322//b0440//b3417//b1613//b0820//b1921//b0903//b1398//b2609//b0339//b4233//b1392//b3115//b0727//b2485//b3363//b1497//b3863//b3225//b1892//b2557//b2676//b3569//b2716//b4007//b0353//b0400//b0108//b3604//b3171//b1210//b2801//b3456//
GlcC-Acetate	b1407//b1715//b2367//b3540//b1109//b0340//b4441//
GlcC-Glycolate	b3600//b1498//b3405//b3480//b3912//b0036//b1208//
GlrR-Pasp56	b2195//
IclR-pyruvate	b2093//b0980//b2754//b3276//
IdnR-5-ketogluconate	b0620//b4006//b1385//b0591//b2213//b1008//b2507//b4073//
IdnR-Idonate	b2240//b1002//b1587//b0886//b4238//b2977//b2752//b0594//
IlvY-2-acetolactate	b3860//b4168//
IlvY-Alfa-acetohydroxybutirate	b4074//b1608//
IscR-2Fe	b1011//b1516//b0684//b4063//b0588//b1704//b3961//b3480//b2371//b4319//b3583//b1208//b1127//b1810//b3853//b3124//b0586//b0441//b4000//b2719//b4014//b4198//b0557//b2085//b0814//b2601//b0118//b0977//b3544//b2342//b3449//b3617//b2977//b3091//b4030//b4193//b0895//b2710//b3091//b3364//b0814//
LldR-L-lactate	b1797//b0077//b3869//
