#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4076//b3752//b0366//b2370//
AlaS-L-alanine	efeU_2//
AllS-allantoin	b2609//b2997//b0346//
AraC-L-arabinose	b3319//b0572//b2430//b2727//b0805//b2728//b0574//b2600//b4151//b1587//b3035//b3124//b0202//b2203//
ArcA-Phosphorylated	b4187//b2148//b3771//b1532//b3958//b0557//b3542//b2296//b4265//b0763//b1132//b0936//b0183//b2591//b3669//b2588//b4242//b2663//b3224//b1817//b2580//b2085//b1797//b4416//b0167//b0812//b2957//b3169//b3409//b1021//b3273//b4506//b0571//b0934//b1205//b1714//b3533//b2148//b1394//b2912//b1546//b2660//b4094//b1885//b0728//b0776//b2234//b3773//b0679//b3774//b2490//b4438//b2215//b4293//b2975//b2093//b3214//b0873//b3368//b3582//b3227//b0313//b0178//b2425//b3756//b3908//ilvG_1//b0591//b0904//b0572//b0720//b3276//b2723//b3242//b4401//b3418//b4170//b2313//b1101//b0621//b2094//b1904//b0192//b4167//b4196//b4317//b1714//b1321//b3859//b4106//b2852//b2285//b4101//b1615//b2750//b2282//b0353//b3869//b1779//b0723//b4133//b1796//b3751//b3970//b2570//b1244//b3134//b0784//b0384//b0109//b4105//b2529//b3851//b1476//b4468//b4196//b0062//b1397//b1260//b0596//b2107//b0783//b3608//b4367//b3669//b0192//b3331//b2755//b1858//b3261//b4016//b0874//b1212//b1622//b2904//b1900//b2465//b2867//b0038//b2146//b0572//b3329//b1062//b3860//b3123//b3316//b0523//b2764//b1042//b3853//b2697//b4119//b3460//b1745//b3925//b1338//b0935//b0588//b3509//b3708//b2799//b3542//b4040//b1654//b0614//b2732//b2731//b2234//b3927//b3450//b3125//b0340//b2476//b3927//b0619//b1537//b4468//
ArgP-L-arginine	b3408//b0590//b2804//b0977//b0062//b2194//b3583//b3276//b0205//b2415//b3541//b1706//b3456//b2283//b4010//b2285//
ArgR-L-arginine	b4292//b0167//b3133//b2492//b0367//b4254//b3049//b3125//b1101//b4033//b2729//b2938//b2491//b3599//b0113//b2818//b1223//b2290//b4194//b1415//b1275//b3237//b2366//b0721//b1704//b0450//b0042//b3266//b4018//b2675//b3070//b3508//b0681//b2529//b0776//b0031//b2993//b4160//b2723//
AtoC-phosphorylated	b1714//b0383//b1621//b0727//
BaeR-Phosphorylated	b0620//b3049//b4032//b2499//b4019//b1671//b2365//b2923//
BirA-bio-5-AMP	b1500//b4398//b3588//b2868//b4319//
CRP-cAMP	b2961//b1902//ilvG_2//b2942//b2369//b3367//b3564//b1616//b3265//b0778//b0936//b3604//b3854//b3115//b4111//b0192//b0522//b3574//b0039//b3330//b3478//b2243//b3333//b1670//b1205//b3416//b0935//b0585//b3393//b2993//b0428//b1287//b2424//b3461//b1589//b4005//b3493//b1189//b3127//b0340//b4209//b4062//b2282//b2573//b2993//b1515//b1323//b0605//b0621//b2764//b0167//b2392//b0606//b4002//b1886//b2997//b4241//b0908//b3581//b0378//b0037//b0622//b1886//b3008//b0201//b1743//b2977//b1673//b2764//b3332//b1987//b1531//b1655//b1888//b3356//b2570//b1818//b1039//b2669//b0935//b0606//b1613//b1970//b3756//b3272//b4290//b2801//b3600//b3368//b1225//b3615//b4073//b1716//b1528//b3521//b2911//b0754//b0334//b2913//b4097//b0777//b2760//b3870//b4004//b4326//b0757//b4033//b4417//b4198//b1736//b2509//b1389//b3806//b1262//efeU_2//yegZ//b0754//b4451//b1680//b2571//b3615//b3167//b3766//b2234//b4096//b0620//b2583//b3670//b2676//b3724//b1680//b0161//b2063//b2607//b3750//b3438//b4292//b1397//b0335//b2905//b3911//b2868//b2840//b3026//b3461//b0330//b3599//b1037//b0763//b3828//b0755//b3223//b1262//b0167//b1225//b2962//b4067//b4119//b1519//b0572//b0377//b2243//b0571//b0343//b3868//b2676//b2465//b4317//b2741//b3212//b0945//b0273//b3035//b3395//b3860//b1301//b2904//b1511//b2606//b4705//b0020//b3828//b1852//b4384//b3477//b2276//b4264//b2484//b4125//b1593//b0970//b3393//b3413//b0586//b3611//b0240//b2075//b2852//b0928//b4016//b2487//b0676//b0400//b1884//b3748//b4201//b2631//b2903//b2310//b4063//b4172//b1902//b0198//b3418//b0782//b2482//b1889//b2630//b4384//b3748//b4249//b4006//b0765//b2663//b2488//b2464//b0677//b0678//b1336//b2309//b3968//b4013//b4073//b4177//b0036//b2029//b4039//b2757//b3071//b2424//b4138//b1617//b4076//b4313//b0118//b4120//b2342//b0429//b4105//b2721//b2281//b2741//b1338//b0591//b4198//b0151//b3428//b3615//b0116//b2710//b3076//b4314//b1023//b2276//b2964//b1130//b3314//b2215//b2976//b0389//b4062//b1714//b0880//b0156//b3869//b3329//b1717//b2199//b3904//b3852//b1062//b0895//b3721//b4265//b1223//b2703//b2529//b1261//b2313//b3942//b0167//b4131//b2285//b1670//b0826//b0019//b2341//b2531//b1818//b1243//b1043//b2208//b1395//b0113//b0721//b0764//b0340//b2163//b3096//b4416//b2724//b3312//b3363//b0973//b1515//b3432//b1683//b1805//b1039//b0429//b3166//b2580//b4115//b1252//b4637//b3221//b3118//b1857//b0077//b4037//b1616//b1907//b4167//b0063//b2286//b0676//b1608//b1889//b2708//b3092//b4131//b4471//b3756//b3605//b0411//b3852//b1323//b0061//b3123//b0758//b0998//b3605//b3542//b0622//b1020//b3221//b1658//b2559//b2573//b4506//b1244//b3035//b0203//b4099//b3863//b0557//b4036//b0979//b0862//b1780//b2242//b1587//b3424//b3906//b0977//b4062//b2500//b3845//b0861//b1132//b0594//b3672//b3700//b4592//b4069//b3325//b3328//b3542//b1261//b4393//b3415//b2942//b4010//b3940//b3413//b3541//b3510//b4265//b4139//b2371//b0343//b1407//b2143//b0557//b0344//ilvG_1//b2720//b0431//b3493//b2722//b0727//b2994//b1674//b1852//b0240//b2572//b2913//b0755//b3025//b4004//b3851//b1043//b3530//b3453//b1324//b2759//b0202//b0595//b0043//b3969//b3431//b0110//b1512//b4170//b0396//b0894//b2552//b2148//b3531//b1620//b4187//b2580//b2530//b3418//b2213//b3477//b1398//b1920//b1712//b3912//b2943//b2074//b1970//b2171//b3367//b3441//b0042//b4242//b1738//b2498//b3134//b0734//b1717//b2206//b4511//b0996//b2146//b0201//b1846//b3316//b4326//b3166//b4384//b2977//b1497//b3410//b0755//b4054//b2905//b2091//b1482//b0167//b2717//b3531//b3321//b1532//b0721//b0975//b1102//b2758//b2964//b2803//b1589//b4174//b0241//b1387//b4416//b1276//b2393//b1395//b1859//b0584//b3426//b1732//b0778//b0584//b0975//b2840//b3575//b3426//b1387//b4173//b4426//b1397//b2507//b0367//b1779//b2927//b4592//b3335//b1620//b1421//b3410//b2725//b0615//
