#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2993//b2307//b0336//b3540//
AlaS-L-alanine	b0622//
AllS-allantoin	b3845//b3430//b3609//
AraC-L-arabinose	b3460//b2925//b4079//b4201//b3599//b0777//b0123//b4287//b2528//b0873//b3428//b3426//b3770//ilvG_2//
ArcA-Phosphorylated	b0077//b2309//b2662//b4125//b2660//b2994//b1261//b4399//b3757//b4153//b2241//b4002//b4460//b3417//b0996//b1020//phnE_2//b1190//b2240//b1718//b2370//b1669//b1717//b3912//b3721//b0450//b1336//b1042//b0178//b4170//b1528//b2942//b2911//b1336//b3774//b2155//b2759//b3666//b3579//b3164//b3451//b2481//b0590//b2911//b1615//b3224//b0061//b4197//b0311//b3222//b2078//b0874//b3766//b2281//b1673//b0903//b0032//b4209//b0205//b1127//b2925//b2240//b4238//b2374//b1747//b4254//b1393//b4151//b3366//b0106//b0583//b0063//b3319//b3493//b0784//b4175//b1011//b3578//b0429//b1322//b2481//b0566//b0107//b2799//b4241//b0428//b3071//b4172//b2732//b2213//b0396//b4098//b2962//b0724//b0602//b3458//b2866//b3261//b3096//b2704//b3773//b2669//b3904//b1781//b1016//b0553//b4290//b4037//b0221//b1024//b4016//b4663//b2728//b2372//b1497//b4006//b1528//b0937//b0199//b0979//b2759//b1241//b4006//b0345//b0342//b4167//b0124//b2671//b3721//b2370//b3610//b1113//b4265//b3958//b0574//b2093//b0462//b2372//b3667//b1499//b1182//b4468//b3578//b1890//b0429//b2497//b0863//b0979//b0565//b0980//b4058//b2342//b0125//b3224//b2223//b4075//b2235//b0167//b4170//b0352//b2490//b1252//b2659//b4194//b1043//b2490//b0378//b1617//b1322//b1852//b0390//b1537//b1397//b4317//b1322//b4131//b3753//
ArgP-L-arginine	b4154//b2365//b0183//b2508//b2663//b3132//b3672//b2498//b2077//b3852//b2093//b3092//b3970//b2722//b3830//b1706//
ArgR-L-arginine	b1516//b4033//b3416//b3583//b0814//b3854//b2367//b2369//b0972//b2063//b2712//b1011//b3266//b3959//b3456//b3277//b2661//b0377//b0934//b2508//b2509//b1513//b3903//b2723//b4323//b3616//b0124//b2937//b2195//b3911//b4438//b2570//b4008//b4384//b0106//b3708//b2203//b2291//b2980//
AtoC-phosphorylated	b2492//b4133//b4439//b2310//
BaeR-Phosphorylated	b4010//b3114//b4111//b2759//b4316//b3224//b1042//b3113//
BirA-bio-5-AMP	b1890//b3168//b1655//b0682//b1745//
CRP-cAMP	b2341//b0019//b4076//b4101//b2286//b0389//b3721//b0957//b0411//b1743//b4705//b0365//b3231//b2975//b3478//b2497//b4317//b4291//b0114//b2758//b1006//b3449//b4030//b1102//b0957//b0036//b2147//b4097//b1621//b3331//b1038//b1101//b1512//b0123//b2093//b0064//b3903//b2068//b0566//b2213//b0996//b3940//b0337//b0584//b2707//b3363//yegZ//b2942//b0872//b3971//b4034//b3365//b0721//b4097//b0484//b1208//b2310//b4293//b3272//b0775//b1851//b3904//b2818//b0036//b2912//b1540//b2367//b3571//b0683//b4417//b0203//b3750//b2661//b1390//b3008//b4095//b0623//b4670//b2485//b0931//b3321//b1009//b0975//b1131//b3222//b2311//b2763//b1904//b1323//b2155//b3366//b2752//b1608//b1130//b3428//b1132//b0623//b3452//b1101//b2995//b4160//b0598//b2296//b2095//b4511//b3927//b1222//b0428//b3906//b4287//b0240//b2992//b3576//b1817//b0368//b1131//b0895//b2370//b3093//b4319//b3071//b4075//b3569//b1531//b0862//b0723//b3583//b2591//b4242//b1982//b1747//b2283//b3431//b1547//b2509//b2143//b0904//b3049//b3367//b0377//b1131//b1407//b1530//b0197//b0517//b2535//b0522//b4098//b3359//b3829//b0623//b2407//b1732//b0976//b2964//b3851//b3222//b1474//b2200//b4170//b0681//b4438//b4203//b2308//b4106//b3169//b2241//b2535//b1227//b3670//b4122//b3688//b1287//b1615//b0484//b3846//b3748//b0873//b4125//b0724//b2151//b1260//b4010//b0995//b3958//b1042//b1160//b4153//b0682//b1970//b4315//b1735//b3405//b3853//b2424//b4095//b3748//b1396//b2570//b3424//b0615//b1512//b0896//b0841//b1761//b3700//b3756//b3395//b2417//b2760//b2163//b2464//b0110//b3038//b3864//b2095//b4213//b0431//b3806//b0431//b1546//b3449//b3115//b1007//b3450//b1023//b1530//b0887//b1210//b1615//b3773//b3579//b0733//b2095//b0522//b3726//b3227//b1681//b3939//b0125//b3476//b0333//b0340//b3036//b4171//b0020//b1516//b3521//b2717//b4314//b0107//b3455//b3509//b1500//b0460//b2156//b3854//b0108//b1547//b3728//b2198//b2708//b2507//b0462//b4154//b1337//b3770//b0976//b2370//b1546//b0190//b0077//b3035//b1511//b3583//b0077//b2852//b3869//b4309//b2962//b0586//b3455//b4115//b0722//b2762//b3224//b2571//b1616//b0763//b4193//b3118//b2727//b3927//b2421//b3224//b4006//b1265//b2485//b4170//b2608//b2996//b0777//b2724//b4193//b1850//b1658//b2923//b0116//b2282//b2708//b4004//b4196//b2631//b1887//b1885//b2758//b3127//b2979//b4093//b4177//b0400//b3392//b1591//b2591//b2147//b3757//b2156//b4122//b0896//b3231//b4237//b1042//b2742//b3441//b1222//b1287//b1011//b4398//b1620//b3610//b3222//b1658//b4671//b0429//b3583//b3395//b2287//b2392//b3578//b0678//b4131//b0207//b4310//b1265//b2676//b1252//b0573//b4292//b2341//b2077//b4467//b1888//b3169//b2759//b3926//b4123//b1622//b3072//b1337//b2096//b4471//b3688//b1521//b1513//b1798//b2764//b2236//b1846//b2980//b0614//b4324//b2290//b4000//b0934//b1780//b1336//b3753//b0775//b4249//b0440//b4240//b3236//b2499//b3957//b3428//b2239//b0595//b0623//b1892//b4426//b2241//b3114//b3319//b0338//b1748//b4397//b1857//b4471//efeU_2//b0114//b0198//b3726//b4008//b1131//b3571//b0605//b1683//b3093//b0584//b4381//b2583//b0351//b2764//b3392//b2153//b1256//b1042//b3077//b2704//b4467//b4200//b0733//b1224//b0031//b2712//b3530//b0365//b3161//b3161//b4034//b4287//b1474//b0776//b0184//b2660//b2311//b0722//b4079//b0388//b2212//b2552//b1498//b1112//b2979//b3702//b0353//b0618//b2943//b0726//b3544//b2925//b0403//b3970//b2590//b2717//b4002//b3543//b2200//b0349//b0617//b3908//b0182//b4467//b4174//b0221//b2200//b1300//b1846//b2483//b3970//b0348//b2407//b1190//b2975//b3575//b0782//b1532//b3617//b3666//b0684//b3170//b1616//b3423//b4320//b4171//b3601//b3926//b3072//b4070//b0202//b1922//b0192//b3392//b3569//b2559//b2554//b1498//b1006//b2078//b0678//b2239//b3414//b2703//b3025//b0575//b4172//b0953//b4702//b3831//b3577//b1208//b3969//b2799//b4002//b1043//
