#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2093//b0602//b0431//b0111//
AlaS-L-alanine	b1679//
AllS-allantoin	b2995//b4292//b3601//
AraC-L-arabinose	b1511//b1276//b2286//b3415//b2423//b3171//b3324//b0429//b1817//b2801//b1297//b0106//b3454//b0721//
ArcA-Phosphorylated	b2236//b4119//b2713//b3316//b2580//b0346//b2213//b0573//b3414//b4033//b3829//b0335//b1738//b3912//b4032//b3969//b1324//b1858//b3957//b2964//b0759//b1826//b1684//b3403//b2406//b4111//b2925//b2852//b3750//b0038//b4197//b3724//b1226//b2673//b0619//b3477//b3356//b0241//b3364//b3414//b3124//b2508//b2732//b2584//b2470//b0827//b3572//b2697//b1891//b1397//b0161//b3941//b3759//b0827//b0723//b2206//b2198//b2393//b2152//b3709//b0553//b3542//b3392//b3037//b0338//b1743//b2711//b4195//b3311//b3025//phnE_2//b1519//b4511//b4323//b4318//b3603//b0113//b1390//b4153//b3409//b4382//b2079//b0860//b2093//b2508//b2367//b1617//b3132//b3392//b2553//b2155//b4173//b2425//b1851//b0330//b2997//b4264//b3393//b2631//b2369//b3132//b3438//b3599//b2996//b0312//b2727//b0723//b0970//b3365//b1546//b3096//b2367//b2729//b0161//b1337//b4138//b0462//b2991//b0036//b1322//b0904//b1021//b2976//b1734//b1015//b3958//b2764//b0191//b1182//b0337//b3508//b3265//b3123//b4198//b3864//b1548//b3859//b3533//b1261//b0598//b1261//b0384//b0189//b4406//b1531//b0602//b1243//b2671//b1393//b1430//b1851//b1101//b3572//b0337//b1905//b3312//b3449//b3328//b2552//b3458//b3423//b3076//b0312//b2484//b3574//b0682//b4070//b3926//b2716//b3576//b3477//b1609//b0585//b0037//b0721//b0908//b1111//
ArgP-L-arginine	b3114//b0240//b3508//b3750//b0313//b0620//b2597//b0377//b0034//b3277//b4397//b3521//b1334//b0314//b2095//b3006//
ArgR-L-arginine	b3425//b4174//b0565//b1205//b1920//b2221//b4242//b1276//b0484//b2852//b2987//b0583//b1225//b0722//b1276//b2728//b3425//b3668//b2962//b4315//b3510//b0573//b0342//b1336//b3572//b0339//b2584//b1338//b0615//b3688//b0682//b3544//b1062//b4431//b3959//b2146//b2729//b2759//b4173//
AtoC-phosphorylated	b0033//b1621//b0587//b1287//
BaeR-Phosphorylated	b3518//b0048//b2979//b1591//b2469//b0819//b0977//b1674//
BirA-bio-5-AMP	b3005//b3423//b3405//b0048//b3724//
CRP-cAMP	b4310//b2406//b0903//b0623//b3006//b2760//b3242//b2552//b4398//b2481//b0204//b2994//b0995//b4037//b2370//b3311//b0344//b3172//b2904//b2841//b4024//b4195//b1546//b2572//b0805//b3333//b2666//b2580//b0785//b1548//b0077//b0517//b0872//b0378//b3829//b1548//b4015//b4160//b2752//b1782//b3241//b3616//b1546//b2661//b1881//b2277//b1498//b2393//b0378//b3227//b3167//b1907//b0241//b0684//b1190//b3616//b3127//b2074//b4702//b2341//b0460//b4324//b1129//b3481//b4129//b3510//b3266//b2707//b0202//b0191//b2489//b1886//b0998//b2242//b3579//b0675//b3423//b3093//b1850//b0931//b3076//b0124//b1530//b3708//b3828//b0178//b2149//b0167//b2965//b3222//b4187//b2579//b3167//b0389//b1008//b4506//b2838//b2996//b4398//b2756//b4008//b4468//b4195//b4315//b2725//b1857//b1182//b2469//b2143//b2241//b1518//b1208//b2091//b2580//b3542//b2074//b2276//b3611//b3318//b0763//b1101//b4030//b2491//b1109//b0313//b4175//b4203//b2369//b3278//b3278//b2486//b3575//b4238//b4131//b4167//efeU_2//b2367//b3870//b2279//b1620//b4058//b4397//b2415//b0764//b0339//b2107//b2393//b2417//b1621//b0061//b4381//b3026//b0038//b2365//b2414//b3971//b2284//b3071//b0125//b3750//b1852//b1743//b2803//b2673//b2916//b2987//b2742//b4175//b3332//b1535//b1429//b3266//b3426//b2428//b3313//b4009//b4392//b3315//b2297//b2155//b0756//b2762//b1407//b1532//b3753//b0728//b3113//b2075//b0755//b1497//b1733//b0331//b1681//b0774//b0755//b4014//b4068//b0723//b2710//b2721//b2803//b4376//b4506//b1761//b4039//b3569//b0460//b1655//b1407//b4249//b4417//b3574//b3510//b0759//b2147//b0566//b4040//b1674//b4289//b4171//b4111//b3460//b1597//b4200//b3457//b0020//b3565//b3758//b3424//b1620//b3939//b3327//b3708//b0077//b0977//b1889//b0063//b3476//b2803//b2980//b0462//b3766//b2905//b0042//b3127//b1299//b4268//b2554//b4240//b2487//b2231//b3171//b4069//b2224//b2224//b0557//b1608//b3425//b0399//b0156//b2416//b3329//b3941//b4381//b2706//b2852//b0783//b3957//b2151//b3846//b0873//b0678//b0197//b2430//b1537//b2710//b4254//b0240//b2279//b1222//b0113//b4382//b3207//b3278//b0619//b4095//b2282//b3960//b2240//b3231//b2063//b3134//b1039//b2487//b4104//b2374//b4439//b4287//b0945//b3970//b2208//b2085//b2964//b2487//b0758//b3668//b2392//b2992//b2927//b2754//b3476//b2364//b1498//b4314//b4314//b3567//b0597//b0336//b0928//b4439//b2662//b3123//b4441//b2079//b1745//b1276//b2231//b3221//b0570//b4151//b4096//b3970//b1210//b2407//b3320//b0273//b2583//b0335//b4002//b2800//b0863//b2720//b4000//b3939//b2804//b0177//b3038//b1212//b0314//b0124//b0953//b2552//b0190//b2306//b2852//b0348//b3428//b2913//b0042//b2591//b3364//b0384//b1747//b1493//b4122//b3168//b4198//b0388//b1613//b3169//b2943//b3275//sroD//b1779//b3316//b4124//b3477//b1111//b1970//b1886//b2425//b3722//b1733//b2741//b2481//b2079//b3426//b1272//b0613//b2222//b2203//b1111//b2373//b2756//b1335//b3277//b1970//b3576//b3707//b3126//b1905//b1261//b0677//b1221//b2310//b1846//b3416//b1826//b4152//b3207//b1039//b1497//b3722//b2393//b2710//b1421//b2551//b4511//b0754//b2669//b0378//b0820//b2976//b4241//b2482//b0979//b0571//b0201//b4016//b0201//b3481//b0681//b0428//b1393//b0588//b4599//b1393//b2276//b3405//b3395//b0191//b2094//b0032//b0616//b2464//b3566//b2724//b2715//b3721//b1517//b0484//b2804//b2760//b3164//b0863//b1674//b1617//b0397//b1476//b1398//b4013//b1851//b3542//b2800//b0594//b1243//b4200//b2075//b0463//b4033//b3608//b0109//b2489//b2488//b3243//b4506//b4438//b4094//b0118//b1020//b2464//b3708//b2750//b3357//b3576//b1043//b1805//b2630//b0886//b0874//b4024//b2852//b4000//b2194//b2709//b2866//b4309//b2423//b0313//b3961//b1748//b1498//b1881//b4289//b3941//b4416//ilvG_2//b3230//b2421//b2207//b4032//b2313//b3970//b3542//b0202//b4095//b4125//b4037//b4315//b3666//b3971//b3096//b4019//b3510//b2838//
ChbR-Monoacetylchitobiose-6P	b2660//b2276//b2608//b1620//b1716//b0440//
CpxR-Phosphorylated	b1475//b4067//b4291//b4265//b2288//b1733//b1337//b1023//b2720//b4201//b1023//b1515//b3274//b3567//b4317//b3072//b1744//b1476//b2368//b4169//b1747//b2063//b4468//b2559//b4213//b4111//b3449//b0116//b3571//b3828//b3723//b0980//b3509//b3328//b3905//b0311//b0199//b1023//b0572//b1132//b3276//b2801//b0805//b3781//b0041//b1641//b2371//b2341//b1210//b1597//b3581//b3241//b3912//b3057//b2600//b2601//b2231//b4506//b1588//b3566//b4315//b0617//b2606//b1298//b2903//b4138//b2528//b0908//b2719//
