#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b3564//b4010//b0723//b0383//
AlaS-L-alanine	b3574//
AllS-allantoin	b2416//b2709//b4392//
AraC-L-arabinose	b2486//b3708//b1301//b4169//b3364//b2153//b3321//b2705//b0620//b1062//b0048//b3214//b4314//b1388//
ArcA-Phosphorylated	b0973//b0522//b2980//b3942//b0933//b1020//b2912//b1907//efeU_2//b0167//b2589//b1857//b3327//b2977//b4070//b4431//b1744//b4326//b0929//b2866//b0907//b0995//b0107//b0032//b1888//b2852//b2152//b1532//b1062//b2094//b0565//b3415//b0724//b3904//b3869//b0461//b1272//b0044//b1781//b3243//b3213//b2370//b3759//b0156//b4198//b2342//b1335//b2200//b4187//b2762//b3223//b2242//b2483//b2705//b3508//b0123//b4438//b0723//b2708//b2482//b0782//b2370//b2591//b4120//b0781//b4238//b0977//b4015//b4194//b1036//b2278//b4131//b3026//b2717//b3751//b3959//b3241//b0346//b0734//b0151//b4195//b2465//b4004//b2492//b0201//b1394//b2905//b1737//b2802//b1007//b0863//b1335//b3859//b3172//b1324//b4169//b3317//sroD//b0432//b2308//b0997//b4417//b0734//b3266//b2840//b4133//b3599//b1388//b0937//b1535//b0077//b0523//b3942//b2149//b1011//b1224//b1780//b4170//b0199//b2202//b3608//b3855//b4187//b3971//b4172//b1892//b3599//b0861//b4592//b3432//b2741//b0035//b1334//b0758//b1882//b2212//b0517//b3582//b2570//b4376//b0570//b3723//b2762//b2711//b1988//b2697//b0331//b3036//b2489//b0571//b2279//b4268//b2715//b1226//b2711//b0861//b3037//b3481//b1512//b0678//b3327//b2207//b0726//b0353//b1415//b0515//b2560//b1182//b0827//b1002//b2288//b1622//b3726//b1819//b0622//b0874//b0204//
ArgP-L-arginine	b3852//b1398//b0201//b2631//b3265//b3170//b2977//b0974//b0785//b2713//b3237//b0201//b3135//b2937//b2063//b4441//
ArgR-L-arginine	b4460//b3580//b3610//b4467//b1616//b0887//b2281//b4506//b4669//b4194//b2497//b1819//b4006//b0977//b0729//b1212//b2074//b3454//b1298//b2716//b0774//b0979//b2310//b1654//b0935//b2465//b3781//b1621//b2149//b0461//b2202//b1264//b0755//b3902//b0182//b2697//b3025//b0904//b4322//
AtoC-phosphorylated	b0333//b2606//b3414//b4054//
BaeR-Phosphorylated	b4071//b0975//b2369//b1517//b2580//b4316//b2422//b1892//
BirA-bio-5-AMP	b2149//b2718//b4071//b3934//b1492//
CRP-cAMP	b2868//b3781//b4037//b2905//b2076//b2374//b3845//b3243//b0390//b3927//b0342//b1131//b3477//b2498//b0953//b3277//b1744//b0166//b0197//b1388//b0349//b0615//b0042//b3278//b3409//b3869//b3429//b3868//b3902//b0020//b3243//b1850//b4008//b0934//b1395//b0595//b1334//b3911//b3510//b3413//b0959//b0111//b1205//b2029//b4138//b3603//b2231//b2291//b2912//b2094//b0461//b1530//b3601//b1334//b4354//b2149//b1826//b4152//b3510//b3532//b2213//b2486//b2704//b0350//b2236//b1588//b3859//b3366//b1513//b4406//b0775//b1734//b2195//b0764//b1244//b2425//b2306//b0566//b0398//b4054//b2476//b3392//b0352//b4152//b2280//b3365//b0621//b1674//b3426//b3669//b0980//b0975//sroD//b2754//b2147//b4202//b3942//b1009//b1338//b1851//b0778//b0775//b3540//b0724//b4201//b2750//b4203//b3314//b0864//b1498//b3456//b3425//b2311//b4160//b2365//b1718//b0342//b0460//b3318//b2588//b4354//b0894//b3171//b3864//b1818//b3172//b3135//b0296//b0115//b2676//b1531//b1810//b3581//b2029//b0618//b0432//b2498//b2757//b4016//b2666//b2674//b1007//b3480//b4416//b0203//b2507//b4426//b3319//b2583//b1398//b4291//b0342//b0180//b1609//b3230//b4035//b2805//b1131//b0107//b2425//b0378//b3006//b3133//b3959//b0179//b2560//b1817//b1211//b1735//b4003//b0979//b4702//b4167//b1482//b1220//b2911//b0564//b3521//b4037//b0368//b3335//b1782//b1748//b3478//b3528//b3231//b1684//b3081//b3330//b2759//b1130//b2342//b1518//b4187//b1015//b1336//b1207//b4094//b1262//b2290//b2207//b3579//b0957//b3221//b1674//b3430//b4008//b0617//b0583//b3616//b2975//b1223//b1747//b2481//b3727//b1889//b3165//b1737//b1851//b0352//b2195//b0841//b4416//b1322//b3766//b1042//b2029//b3604//b0180//b3939//b0729//b0221//b3266//b2805//b0675//b1889//b2754//b3363//b0198//b3207//b3904//b2559//b1852//b3455//b4139//b1261//b3418//b2609//b2712//b2425//b1891//b2991//b2372//b2573//b3938//b2290//b3223//b2996//b3568//b1851//b3511//b1247//b3723//b1821//b3243//b3904//b3426//b3908//b2724//b2942//b1597//b0033//b1296//b2208//b0722//b2752//b3456//b1616//b1037//b4451//b0207//b2297//b1593//b1260//b2307//b0722//b4426//b3757//b1220//b1712//b2990//b3414//b1546//b2393//b4058//b4398//b1817//b2705//b2764//b3070//b2464//b2597//b1922//b4202//b1655//b1519//b4417//b1656//b3758//b0764//b2938//b1101//b4698//b1641//b4172//b1658//b0484//b2975//b3135//b4013//efeU_2//b4171//b2697//b3006//b0197//b2205//b0177//b4323//b4100//b3566//b0953//b2573//b4471//b2584//b3541//b2149//b3688//b2591//b4268//b3753//b4314//b1223//b2551//b3072//b3908//b2063//b1023//b4669//b2674//b1336//b1245//b4167//b1043//b3604//b1973//b2235//b0207//b3579//b1616//b2697//b2367//b1779//b1020//b4197//b0782//b3934//b3161//b3942//b1746//b0974//b4138//b3942//b3240//b3368//b4511//b0389//b1857//b0463//b3701//b4382//b2063//b3532//b2717//b3276//b0623//b3319//b0606//b0125//b2607//b0724//b2609//b2762//b1620//b1612//b2662//b2374//b0115//b0596//b3577//b3961//b1476//b2868//b0484//b4008//b4310//b0681//b3773//b3126//phnE_2//b3393//b4075//b2591//b2277//b3319//b3533//b2763//b2589//b1537//b1511//b1043//b3096//b4238//b2278//b1735//b0977//b2280//b1499//b2916//b2557//b4054//b2277//b2802//b2429//b1761//b4237//b0605//b2762//b3925//b2202//b4018//b3367//b1020//b3278//b2661//b0202//b2153//b0593//b2284//b1826//b2297//b4102//b2492//b1682//b3588//b0726//b2152//b1881//b3313//b1132//b1850//b0343//b2095//b1885//b0976//b3582//b0860//b4383//b2590//b0035//b3425//b4097//b0894//b0616//b0727//b0720//b2980//b2721//b0590//b4416//b3460//b0296//b2799//b0957//b0978//b3225//b2617//b2711//b1016//b0348//b0778//b0841//b3405//b0180//b4392//b4019//b0377//b4702//b3671//b2530//b1062//b3274//b2203//b1718//b3036//b4506//b2469//b2573//b1735//b3277//b3479//b1712//b1397//b2557//b1716//b4467//b4354//b1212//b3925//b0150//b0903//b3869//b4187//b3480//b0676//b1390//
