#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4118//b2417//b0592//b4450//
AlaS-L-alanine	b1260//
AllS-allantoin	b3455//b1101//b2867//
AraC-L-arabinose	b3359//b4397//b3460//b2572//b2868//b3312//b3970//b2492//b3441//b0733//b2729//b3038//b0367//b1611//
ArcA-Phosphorylated	b0064//b0123//b0400//b1007//b3864//b3123//b3852//b4592//b2423//b4194//b0431//b2757//b4426//b1391//b3274//b2198//b0429//b1475//b0977//b0389//b3855//b2757//b1498//b3026//b1858//b0331//b1611//b2597//b2341//b3574//b3721//b4175//b3911//b0998//b0273//b2371//b2197//b3574//b0903//b0621//b4310//b2571//b2150//b3261//b0785//b1681//b2373//b2614//b1902//b0077//b0805//b2905//b3934//b3828//b3588//b4239//b2913//b0313//b1041//b3605//b0895//b3441//b3116//b3223//b0619//b2757//b1821//b4240//b3231//b4426//b1826//b2077//b4197//b3313//b2702//b2199//b1616//b3493//b4030//b2198//b1732//b0783//b2279//b3617//b3567//b1335//b3410//b0724//b1241//b0812//b1022//b0428//b2235//b3167//b2077//b3315//b0953//b1611//b4393//b3771//b4637//b3568//b4172//b2483//b2092//b2530//b0945//b3115//b0820//b3749//b3410//b1475//b0945//b4384//b0351//b1207//b3700//b1817//b2660//b0978//b1982//b3478//b4324//b0181//b3225//b0432//b0587//b1882//b3241//b2485//b1227//b1394//b0935//b3415//b3774//b4467//b3368//b3096//b1302//b0591//b0931//b0038//b1682//b4267//b3413//b4062//b2491//b3368//b2757//b4392//b0617//b3725//b3575//b4287//b3968//b2078//b0975//b4401//b2716//b3615//b0197//b2762//b0763//b0586//b0107//b1182//b2925//b0441//b2962//b1859//b3726//b0343//b0048//b0678//b4367//b3774//b3261//
ArgP-L-arginine	b3404//b0864//b1673//b2392//b1732//b3530//b0728//b2554//b1429//b2476//b2423//b4092//b2754//b1611//b2234//b3756//
ArgR-L-arginine	b2236//b2720//b2194//b0353//b0384//b0591//b2093//b1263//b4202//b2469//b3424//b2009//b4291//b0936//b2990//b4095//b3236//b1890//b3668//b3725//b3242//b2721//b4073//b4241//b4318//b2200//b2500//b2489//b4138//b0430//b3366//b4324//b2464//b1016//b4194//b0063//b0184//b3242//b4317//
AtoC-phosphorylated	b2993//b1819//b3574//b0933//
BaeR-Phosphorylated	b1476//b4168//b4669//b4197//b1683//b4240//b1023//b3577//
BirA-bio-5-AMP	b2222//b0734//b0903//b3134//b0602//
CRP-cAMP	b2867//b3748//b0399//b4177//b4111//b3770//b3324//b1594//b4193//b3223//b4467//b3327//b4316//b4502//b0335//b3749//b3170//b4167//b1407//b3273//b0895//b1540//b0181//b2152//b1189//b2903//b3316//b3456//b1256//b4129//b1670//b3115//b1036//b0431//b2367//b4067//b3904//b1243//b1656//b4322//b0041//ilvG_2//b2428//b0616//b2368//b0979//b2750//b3081//b1704//b2710//b3424//b1620//b3328//b2393//b2491//b3453//b4073//b2282//b2802//b4249//b2528//b3313//b1817//b2507//b0365//b3428//b3583//b3579//b2470//b0620//b1548//b4093//b0977//b2063//b1020//b3222//b0020//b2085//b2287//b2306//b1398//b0161//b0273//b0973//b1136//b2719//b1111//b4291//b0678//b1548//b2484//b0432//b2407//b0313//b0572//b0590//b1012//b0774//b2163//b2927//b3961//b0203//b1658//b4355//b0388//b4426//b3615//b4119//b2903//b1514//b2962//b3749//b2482//b1620//b0399//b2283//b0153//b0043//b2489//b2841//b3938//b0860//b3166//b1132//b1591//b2659//b1007//b0774//b1227//b2804//b0613//b0368//b0615//b0341//b4671//b1682//b2421//b2760//b3125//b4202//b2572//b2196//b1021//b2406//b3781//b3025//b3521//b2224//b2756//b2591//b3617//b1746//b2284//b3441//b2709//b3938//b2802//b2153//b3707//b0192//b1022//ilvG_1//b3329//b0390//b2600//b0996//b4384//b0933//b2239//b1040//b0189//b4169//b1548//b2704//b4104//b0042//b3530//b0775//b3902//b1475//b1008//b1130//b1587//b0860//b0201//b4018//b1476//b2484//b3418//b3266//b2805//b1737//b1338//b4705//b2715//b4239//b3478//b0682//b4095//b2487//b3368//b2143//b3723//b0616//b4233//b3726//b4073//b0118//b1113//b3748//b0484//b0201//b0756//b1715//b3609//b3773//b1389//b1131//b3134//b0683//b3479//b1591//b3925//b2196//b2571//b3333//b4014//b0203//b4118//b0398//b0036//b3449//b4506//b0115//b1287//b1521//b2150//b2631//b4159//b3095//b3701//b2674//b0044//b0777//b3240//b1127//b2704//b3860//b1211//b2483//b2551//b4254//b2560//b0428//b4019//b2703//b0517//b1616//b2923//b2559//b4317//b1321//b3581//b3133//b4193//b0590//b3772//b1102//b0874//b1805//b3845//b1208//b0044//b0777//b2916//b0617//b4200//b1415//b2911//b2425//b2422//b2197//b2282//b3314//b3756//b0108//b3335//b2503//b1222//b0763//b4169//b1850//b4171//b0198//b0167//b4249//b1654//b0677//b3912//b3214//b4238//b2215//b3313//b3417//b4249//b3728//b3751//b1810//b2675//b4125//b0776//b3132//b2307//b0935//b0894//b1010//b0463//b2201//b3035//b2093//b2976//b3168//b4663//b2240//b2868//b3124//b0152//b4238//b2991//b2313//b3581//b2205//b4592//b3460//b0598//b2763//b1850//b3277//b2994//b2201//b2224//b0620//b4033//b1276//b4171//b4005//b1597//b2751//b1493//b2591//b4288//b3941//b3902//b3723//b1390//b1884//b4159//b4152//b1210//b3911//b3769//b1261//b2597//b1212//b2428//b2231//b3611//b3478//b0841//b2500//b0862//b4311//b0150//b2202//b0585//b2997//b4699//b2094//b0774//b1673//b0903//b4702//b2552//b0596//b0726//b4314//b1884//ilvG_2//b4125//b1587//b3939//b1597//b2280//b3903//b0614//b2957//b1611//b1336//b1500//b2281//b2077//b0996//b3278//b0336//b0111//b1922//b1397//b4242//b0972//b0564//b4468//b3071//b3356//b4318//b0764//b0341//b4471//b0522//b2283//b2288//b2284//b3859//b2804//b1683//b4177//b4195//b0182//b1337//b1885//b4174//b2579//b2571//b3781//b1012//b2423//b3708//b3275//b4319//b0463//b0623//b1497//b2760//b0775//b2731//b3123//b1393//b2597//b0566//b3321//b0975//b1037//b4006//b1593//b0557//b3326//b3481//b1735//b2306//b2204//b1706//b0593//b3455//b3274//b0040//b2580//b3911//b2841//b0623//b0565//b3668//b4129//b4033//b1136//b4401//b0198//b1718//b3759//b0777//b3968//b4007//b4096//b4059//b3481//b3616//b1746//b3134//b0034//b4152//b0575//b0727//b3579//b2078//b3413//b0572//b4101//b0179//b4005//b4355//b4319//b0273//b2310//b2758//b4467//b3277//b3359//b4122//b4506//b3749//b3569//b2728//b2371//b4009//b1336//b0461//b2285//b3725//b2715//b3326//b3971//b0340//b1261//b0675//b3868//b2207//b4397//
ChbR-Monoacetylchitobiose-6P	b4054//b0061//b1715//b1744//b1746//b2277//
CpxR-Phosphorylated	b0365//b4000//b2202//b4125//b4005//b0953//b2310//b4194//b0351//b3600//b3511//b4014//b0726//b3577//b4592//b0352//b2236//b0864//b3769//b0784//b0781//b0975//b2697//b3769//b0296//phnE_2//b3542//b3611//b0399//b1397//phnE_2//b0184//b0330//b0378//b2091//b1247//b0841//b1297//b1011//b0619//b3417//b0589//b1038//b4237//b3230//b1212//b0978//b0754//b3449//b3669//b3037//b1182//b1531//b0062//b3868//b1882//b3453//b3574//b2277//b4000//b3829//b2222//b2571//b4009//b1211//b3317//b4030//b0575//b3749//
CreB-Phosphorylated	b4324//b2078//b0460//b1264//b2535//b0904//b3408//b0037//b0345//
CueR-Ag	b0197//b3363//b1519//b4426//b1826//b4019//b0606//
CueR-Cu+	b0113//b1101//b0036//b1519//b1182//b0106//b0765//
CuerR-Au	b2711//b1597//b1884//b3242//b4320//b1805//b1669//
CusR-Pasp	b2201//b3311//b1129//b2215//b2490//b3081//b4200//b4058//b3574//b1797//b2709//b3721//
CynR-Cyanate	b3423//sroD//b1850//b3125//
CysB-N-acetyl-L-serine	b2094//b0042//b3428//b4382//b1547//b2147//b3769//b2560//b0734//b1227//b4439//b3583//b3426//b1301//b2528//b3543//b0945//b4058//b1011//b4198//b1797//b3617//b0754//b2297//b3313//b1020//b3423//b2591//b2712//b0566//
CysB-O-acetyl-L-serine	b2146//b0161//b1617//b1540//b4195//b3771//b0812//b2726//b4129//b3223//b2107//b3037//b0880//b3316//b4265//b2151//b1670//b2713//b3510//b0383//b3320//b2424//b3113//b1207//b3578//b1190//b3579//b1002//b0774//b0313//b1905//
DcuR-Phosphorylated	b4460//b0352//b1987//b2075//b1518//b2841//b2551//b3469//b3454//
DnaA-ATP	b2560//b0785//b0463//b3093//b0177//b3781//b4115//b4476//b2572//b2752//b0979//b3540//
DpiA-Pasp	b3409//b2223//b0995//b3356//b1654//b1210//b0976//b4094//b1798//b3095//b0378//
DsdC-D-serine	b3272//b4439//b2290//
EvgA-Phosphorylated	b0886//b2979//b4320//b1715//b0205//b3580//b4316//b3912//b4320//b1042//b1679//b1387//b0615//b1260//b3700//
FNR-Fe_reduced	b0202//b1987//b0273//b3599//b0198//b3615//b3615//b3314//b3026//b2754//b3726//b4067//b0617//b2509//b4291//b2579//b1819//b0344//b4383//b4005//b4567//b2428//b1493//b3669//b0151//b1611//b0339//b2713//b3116//b3417//b4099//b2913//b1706//b4008//b1779//b3170//b0589//b0113//b1857//b4468//b4198//b3969//b3261//b0908//b0339//b1747//b0997//b4006//b2729//b3571//b0681//b3540//b3114//b1681//b3476//b1390//b0043//b3863//b3275//b1858//b3133//b3277//b3728//b4033//b0571//b2503//b0331//b0904//b3926//b2630//b1111//b4393//b3230//b1616//b3671//b3669//b0064//b1247//b2313//b2584//b2702//b0587//b0677//b1297//b2663//b1519//b1782//b1805//b0368//b2721//b2730//b4124//b0623//b2487//b3321//b0044//b4030//b2801//b2802//b4323//b2660//b3959//b1620//b3070//b2509//b3969//b0113//b3357//efeU_2//b3941//b2759//b4138//b3091//b1379//b1324//b2757//b3116//b4111//b0979//b1260//b2279//b0590//b4133//b3424//b1892//b2720//b1324//b4013//b4039//b4195//b0936//b0874//b2464//b0178//b3316//b2977//b4203//b4123//b1379//b3318//b2570//b1622//b2366//b4468//b1131//b1641//b2600//b0516//b0973//b2234//b0726//b4072//b2719//b4159//b0313//b2964//b0602//b1016//b2153//b2925//b3724//b4314//b2750//b3324//b1857//b2311//b3171//b1535//b0861//b4016//b2572//b1521//b4237//b3960//b2868//b4663//b3667//b1669//b1805//b3709//b2107//b3531//b3005//b2029//b3751//b2912//b3312//b4099//b0619//b4194//b3172//b3408//b1397//b3971//b2713//b0571//b2489//b2344//b3393//b1518//b1041//b0896//b2429//b1612//b1261//b3723//b0863//b4663//b2485//b3081//b4097//b0384//b3565//b4401//b3049//b2194//b2222//b0463//b2095//b3723//b2370//b2938//b2074//b1597//b3688//b3578//b2074//b3365//b3709//b0350//b4381//b0399//b2904//b4417//b4039//b1475//b0450//b2977//b2203//b3114//b0411//b3853//b4133//b2993//b0995//b0596//b0587//b2481//b4268//b3272//b0150//b0727//b1385//b2393//b0904//b2341//b3748//b3326//b2957//b0183//b4154//b2913//b2722//b0178//b2476//b2277//b4040//b3528//b3476//b2802//b1608//b2507//b0565//b0720//b3604//b4197//b3367//b3806//b0106//b3330//b2470//b0199//b1528//b0192//b3942//b3906//b2731//b4309//b0996//b1182//b3404//b1276//b1587//b3942//b0153//b1223//b2503//b4033//b1272//b0399//b1039//b2308//b1745//b3667//b3414//
FhlA-Formate	b4010//b0441//b2673//b3357//b2762//b3431//b0565//b4174//b4095//b2590//b4097//b1547//b4054//b3753//b1518//b2726//b3903//b3581//b4323//b2996//b4072//b2153//b0116//b2905//b1395//b3846//b0886//b2601//b0616//b2674//
FucR-L-fuculose-1-phosphate	b1810//b3668//b2425//b2508//b0896//b2802//b2709//
