#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0728//b0192//b2276//b3325//
AlaS-L-alanine	b3925//
AllS-allantoin	b0042//b1210//b0061//
AraC-L-arabinose	b3748//b0107//b2204//b4203//b3766//b1797//b1530//b2579//b0042//b4382//b1208//b3316//b2416//b3118//
ArcA-Phosphorylated	b2838//b1901//b0161//b1612//b1476//b1246//b0351//b3479//b1613//b3579//b4384//b2573//b0031//b3431//b2282//b0344//b3127//b0156//b3781//b1265//b1588//b2406//b2614//b1882//b3830//b3869//b1130//b2367//b2146//b2481//b1205//b2281//b0972//b3071//b4073//b0333//b0207//sroD//b1859//b1704//b0191//b1276//b3756//b1398//b1817//b0337//b2717//b4008//b3135//b2429//b0565//b0388//b0450//b4291//b2201//b1851//b4063//b2503//b2756//b4317//b4079//b0189//b1517//b3006//b0908//b1528//b2617//b3312//b0177//b2926//b3588//b2469//b2721//b3508//b3123//b3460//b0929//b0343//b3583//b4314//b1733//b4310//b0352//b3970//b2284//b0461//b2716//b2720//b2213//b1737//b0783//b0620//b2486//b1015//b3970//b0077//b3578//b2077//b2752//b1810//b2726//b1531//b4139//b3403//b1886//b3458//b3133//b3363//b1884//b3276//b0684//b4122//b3940//b2201//b2841//b2608//b0586//b1746//b0862//b2296//b3317//b0934//b3416//b2661//b1883//b1429//b3853//b1674//b1641//b2711//b2199//b2977//b4093//b4111//b0042//b2675//b1182//b4702//b4202//b2482//b3708//b2705//b2724//b4005//b4122//b3860//b0573//b3572//b1889//b0978//b1111//b2840//b2722//b3319//b2313//b0586//b1608//b0114//b1321//b3404//b1207//b4170//b0177//b1656//b1886//b0403//b1261//b1109//b1205//b3580//b3364//b0588//b1747//b3846//b2554//b0572//b0201//
ArgP-L-arginine	b4024//b1252//b1540//b1922//b3429//b0111//b2754//b1015//b3567//b1736//b0342//b2528//b3971//b3006//b4062//b3960//
ArgR-L-arginine	b2838//b3093//b4160//b1514//b3359//b3326//b1819//b3518//b0333//b4400//b3266//b4074//b0341//b3771//b0862//b0484//b1982//b4376//b2092//b2094//b3608//b3070//b0368//b0976//b0573//b3749//b0179//b3601//b0896//b4005//b0763//b3365//b0039//b3902//b4292//b2852//b3134//b1130//b3543//
AtoC-phosphorylated	b1016//b1540//ilvG_2//b2470//
BaeR-Phosphorylated	b3410//b0587//b3077//b2106//b2470//b2242//b2720//b2589//
BirA-bio-5-AMP	b1532//b1517//b3164//b0109//b2464//
CRP-cAMP	b3702//b0785//b1012//b4292//b2715//b3457//b0937//b1594//b2705//b1276//b0202//b4241//b0398//b2281//b2491//b0619//b3242//b1798//b0623//b3577//b1515//b1885//b1493//b2716//b0020//b0785//b2163//b3927//b1670//b0366//b2751//b1132//b1205//b0462//b4460//b2571//b3508//b1012//b2614//b0020//b4249//efeU_2//b2993//b0153//b4019//b0178//b0199//b1891//b3510//b4067//b1716//b3393//b1226//b3363//b2009//b4209//b0733//b2342//b1814//b0112//b0782//b4323//b0337//b4699//b3542//b2705//b2711//b3958//b0428//b0205//b2286//b3669//b2285//b0574//b2372//b0039//b3774//b4119//b0368//b4399//b1385//b0167//b2491//b2291//b0812//b4202//b0777//b0564//b3425//b3095//b2709//b3600//b4005//b3668//b3852//b1247//b2223//b3415//b0441//b3868//b3116//b2995//b3277//b0722//b0615//b0588//b3588//b2465//b4034//b4039//b2715//b3521//b4511//b3478//b3725//b2392//b2074//b0336//b0063//b1797//b2079//b2201//b1905//b2146//b2609//b0390//b3424//b3038//b2943//b0827//b1212//b4196//b3212//b2666//b1037//b2068//b2703//b1040//b1379//b2963//b1021//b0062//b0113//b1810//b0553//b1021//b3855//b1902//b2728//b2068//b3601//b1515//b2368//b0031//b4169//b2205//b0312//b2938//b0432//b0593//b4397//b1129//b2591//b2296//b2993//b2975//b0957//b1885//b4398//b2712//b0190//b3927//b1747//b3615//b4401//b1518//b2965//b3364//b0516//b4169//b2727//b3049//b1379//b2742//b2470//b2222//b2278//b1735//b0411//b2937//b1514//b3508//b2287//b1670//b2938//b3326//b2096//b4471//b4406//b4097//b4000//b2711//b1594//b1385//b4599//b0728//b3431//b0953//b4376//b1734//b0953//b4118//b1421//b2560//b1680//b2912//b0895//b1532//b2975//b0035//b2221//b2703//b4238//b1901//b3454//b1535//b2148//b1719//b2416//b0124//b0724//b0592//b3008//b1886//b2291//b2725//b2393//b0896//b2280//b3939//b0020//b3853//b3359//b1674//b2392//b4511//b2484//b0778//b0296//b1261//b0366//b4266//b3564//b0763//b2481//b0617//b2724//b1226//b2993//b1885//b4239//b2243//b3565//b4034//b2239//b3579//b0889//b2760//b2286//b0774//b3572//b2077//b0396//b4238//b3566//b0997//b0440//b0895//b1704//b0184//b2068//b2916//b2095//b0678//b0349//b0957//b0040//b3700//b0183//b3123//b0863//b1212//b3531//b0590//b3708//b2221//b0575//b4400//b3477//b2702//b4070//b2580//b3329//b2288//b3331//b0860//b1608//b3581//b2290//b3576//b0345//b1335//b3831//b1276//b3237//b0726//b3037//b2942//b3164//b2205//b4024//b4138//b3171//b4397//b4124//b3428//b2911//b0977//b1390//b0151//b4476//b2732//b3326//b0996//b0935//b0613//b1397//b3904//b1883//b2712//b4438//b4202//b3278//b0778//b4101//b0623//b0204//b0622//b3410//b0621//b4115//b2093//b1009//b2997//b3477//b1891//b2838//b1658//b2741//b0980//b0190//b3356//b1922//b2291//b4013//b4035//b2492//b3225//b1921//b2841//b2374//b3242//b2711//b2551//b3357//b0431//b0347//b3940//b1591//b3117//b4131//b2392//b0733//b2393//b0340//b3438//b4111//b0980//b0124//b4669//b1109//b1243//b0078//b0908//b2570//b2224//b2279//b3601//b4006//b3423//b4468//b2243//b2713//b0205//b3428//b4170//b3476//b3317//b3566//b2663//b2213//b0334//b3049//b0616//b1136//b4093//b2961//b1395//b4203//b4313//b0181//b0591//b4159//b3168//b4005//b1037//b2804//b1907//b1718//b4384//b0351//b0785//b3213//b4131//b2725//b1024//b4172//b4398//b1241//b1902//b2715//b1892//b3418//b2675//b1891//b3222//b1608//b4018//b4132//b0676//b1850//b0428//b1301//b1130//b1036//b3212//b3905//b3852//b1010//b0623//b3172//b4354//b2531//b3454//b1021//b1012//b4070//b4004//b2961//b2852//phnE_2//b0337//b3313//b4326//b4200//b2151//b3770//b0296//b2241//b2531//b4124//b2231//b1512//b1227//b4153//b1210//b2579//b4417//b2280//b1513//b0367//b1261//b4592//b3616//b3700//b0124//b3332//b0044//b0523//b3266//b2365//b0814//b3581//b1779//b1859//b1338//b2078//b2606//b1589//b3727//b3772//b2732//b4169//b2490//b2997//b1384//b3417//b0202//b1384//b2428//b3312//b3493//b0889//b2150//b1622//
ChbR-Monoacetylchitobiose-6P	b1131//b2660//b0886//b0064//b2416//b3006//
CpxR-Phosphorylated	b0461//b2756//b0784//b0684//b4319//b0874//b3364//b0814//b2992//b3260//b2731//b3454//b2662//b4698//b2750//b1261//b2414//b4241//b4095//b2288//b2927//b3938//b3511//b3413//b3132//b2063//b4201//b1127//b3038//b1040//b1397//b1039//ilvG_1//b2720//b1890//b3581//b1131//b2754//b2725//b0873//b3359//b4033//b0726//b2725//b0774//b3070//b3616//b1892//b0061//b4034//b1826//b3479//b0863//b4567//b2961//b3172//b2731//b4699//b3601//b1672//b4289//b3126//b0602//b1211//b2085//b0403//b2913//b3394//b4451//
CreB-Phosphorylated	b4133//b0998//b3324//b1530//b4170//b1222//b3035//b4326//b4034//
CueR-Ag	b3415//b0432//b3135//b0763//b1881//b0592//b3450//
CueR-Cu+	b3671//b3312//b1718//b1517//b3273//b0397//b0727//
CuerR-Au	b0889//b1817//b3277//b2341//b1222//b2866//b2373//
CusR-Pasp	b1852//b1008//b1655//b2840//b2697//b1611//b3077//b2212//b2307//b3905//b0182//b1982//
CynR-Cyanate	b0201//b3941//b4160//b0366//
CysB-N-acetyl-L-serine	b2243//b2507//b1324//b4292//b0080//b3171//b4167//b0202//b3609//b4007//b3317//b1805//b3333//b3829//b1814//b0759//b4198//b3672//b2709//b0110//b4398//b1322//b0720//b0441//b0397//b2996//b4105//b0959//b0463//b3938//
CysB-O-acetyl-L-serine	b0338//b0020//b2937//b2726//b2676//b0894//b1252//b4076//b1891//b3616//b2591//b4002//b0682//b3568//b3214//b1907//b4104//b1859//b2155//b1211//b1885//b3721//b1335//b0620//b1009//b4034//b1012//b3939//b4076//b1336//b0041//
DcuR-Phosphorylated	b3853//b3939//b2223//b0107//b1622//b0241//b3540//b2724//b1297//
DnaA-ATP	b3332//b1719//yegZ//b2676//b3934//b2199//b0020//b0880//b4111//b2205//b3116//b1673//
DpiA-Pasp	b1429//b2312//b3469//b0886//b3410//b1588//b0978//b3579//b2283//b1512//b0033//
DsdC-D-serine	b3727//b4009//b3575//
EvgA-Phosphorylated	b1421//b4030//b3753//b2240//b1388//b1398//b4355//b2239//b0895//b0585//b2551//b0945//b3702//b2608//b0183//
