#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0061//b2092//
AcrR	b1945//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1948//b0197//b3311//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1967//b3758//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3363//b3321//
AcrR_FNR_Fur_SoxR	b3493//
AcrR_FNR_Fur_SoxR_SoxS	b2864//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2211//
Ada	b0743//b2400//b1299//
Ada_AidB_Lrp	b1738//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1501//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2864//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4153//b0088//b2401//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3515//b3531//
AdiY_H-NS_IHF	b0432//
AgaR	b2720//b1442//b1006//b2146//b2822//b4154//b1207//
AgaR_CRP	b0931//b0873//b3502//b0891//
AlaS	b3214//
AllR	b3604//b2416//b2485//b4663//b4094//b2498//b2783//b3607//b0572//
AllS	b2201//b2424//b0512//
AlsR	b3517//b3870//b4268//b3558//b2757//b3959//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1493//b4242//b3066//b1074//b3081//b2540//
AppY_ArcA_YdeO	b2582//b1322//b0958//b3356//
AraC_CRP	b4134//b0231//b4106//b4129//b3265//b0096//b3851//b2708//b3528//
AraC_CRP_XylR	b4392//b1947//b1591//
AraC_NagC	b0759//b1300//
ArcA	b1072//b0937//
ArcA_BetI_Cra	b1738//b0411//b3707//b0107//
ArcA_CRP_CaiF_FNR_H-NS	b0666//b4280//b4435//b2895//b4525//b1535//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0085//b1009//b2287//b1797//b1507//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1713//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4202//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3723//b4099//
ArcA_CRP_Cra_Fis	b3580//
ArcA_CRP_Cra_IHF_IclR	b2404//b1821//b0068//
ArcA_CRP_DcuR	b2584//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3185//b0849//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0071//
ArcA_CRP_DnaA_FNR	b1988//
ArcA_CRP_DpiA_FNR_NarL	b1487//b4040//b3578//b2094//b1483//b1728//
ArcA_CRP_DpiA_FlhDC	b1072//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3791//b4213//
ArcA_CRP_FNR	b2781//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3515//b0156//b3395//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4008//
ArcA_CRP_FNR_Fis_IHF_NarL	b1007//
ArcA_CRP_FNR_Fur	b3785//b2630//b0762//b3513//
ArcA_CRP_FNR_Fur_IHF	b3454//b2760//b1327//b3338//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4357//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1021//
ArcA_CRP_FNR_IHF_NarL	b0473//
ArcA_CRP_FNR_NarL	b1164//
ArcA_CRP_FadR	b0204//b4267//
ArcA_CRP_FadR_HipB	b2481//
ArcA_CRP_FadR_OmpR_PhoP	b1377//
ArcA_CRP_Fis_Mlc_SoxS	b3320//
ArcA_CRP_Fis_XylR	b1409//
ArcA_CRP_Fur_GadX_MqsA	b2993//
ArcA_CRP_GatR	b2821//b3939//b4018//b2490//b4036//b3115//
ArcA_CRP_GlpR	b0912//
ArcA_CRP_IHF	b0583//
ArcA_CRP_PuuR	b1390//b3231//b2306//b0623//phnE_2//
ArcA_CRP_RhaS	b2491//
ArcA_CRP_TreR	b0400//b2614//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b3242//b2725//
ArcA_Cra	b2425//
ArcA_Cra_FNR_H-NS_HypT	b1615//b0221//
ArcA_CysB_FNR	b0729//
ArcA_FNR	b4075//b0331//b0796//b2781//b0071//b2296//b2206//b1408//b0431//b0405//b3008//b0353//b4062//b1715//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4132//
ArcA_FNR_Fis_IHF_NarL	b0388//b2283//b0819//b1615//b3036//b3255//b1305//b0088//b3574//b0782//b4393//b3457//b0977//
ArcA_FNR_Fur_IHF	b3976//
ArcA_FNR_IHF	b0795//b3752//b0038//
ArcA_FNR_IHF_NarL	b4705//b3165//
ArcA_FNR_NarL	b3065//b1568//b3784//b2234//
ArcA_FNR_PhoP	b0166//
ArcA_FNR_PuuR	b0934//b2698//
ArcA_FadR	b2194//b0755//b1719//
ArcA_FadR_Fis	b1937//b2762//
ArcA_Fur_Lrp_ModE	b4475//b2491//b2222//b4311//b0432//
ArcA_GlcC_IHF_PdhR	b2159//b4523//b2591//b2866//b1384//b1817//
ArcA_LexA	b3424//b1889//
ArcA_LldR	b0997//b2528//b0205//
ArcA_NarL	b1410//b4415//b3612//b2198//b3117//b2344//b4054//b1737//
ArcA_NtrC_PhoP_RutR	b3338//b1682//b1302//b0337//b1296//b1536//b1039//
ArgP	b0894//b0041//b4279//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1655//b1484//b0973//
ArgP_CRP_FNR_Fur_Nac	b0475//
ArgP_DnaA	b1230//b3117//b3213//
ArgP_Lrp	b1781//b0613//
ArgP_LysR	b2490//
ArgP_PhoB	b0336//
ArgR	b2490//b3625//b0039//b2588//b1390//b0114//b2560//b2400//b1651//b1650//b2092//b0783//b1913//b0226//
ArgR_CRP	b1616//
ArgR_CRP_Fis	b0750//b2799//b1444//b2781//b3980//b2826//b3065//b2427//
ArgR_Fis_IHF_PepA_PurR_RutR	b1947//b2239//
ArgR_H-NS_NtrC	b1676//b1948//b3188//b0190//
ArgR_NtrC	b2605//b1237//b3415//b1276//b0890//
ArgR_PhoP	b1283//
ArsR	b3458//b2296//b4369//
AscG	b3605//
AscG_CRP	b1593//b0605//b3183//
AscG_CRP_PhoB_PrpR	b3237//
AsnC	b3798//
AsnC_MraZ_Nac	b0795//
AsnC_Nac	b2373//b1297//
AtoC_IHF	b2601//b2617//b3393//b2059//
BaeR_CpxR	b4037//b4198//b0403//b1887//b1797//b2171//b2721//
BaeR_CpxR_EvgA	b4129//
BasR	b4075//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0378//b0598//b3461//b3503//
BasR_CpxR_PdhR	b3588//b3790//
BasR_Fis	b3514//
BasR_H-NS_IHF_NagC_NanR	b4523//
BasR_MarA_PutA	b2698//
BasR_PhoP	b0795//
BasR_QseB	b1323//b2284//
BirA	b3967//b0092//b1305//b3752//b4366//
BluR	b2059//b2146//b1212//b2677//
BolA	sroA//b2737//
