#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1167//b3013//
AcrR	b0311//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4481//b2571//b2094//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0095//b4106//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0207//b0792//
AcrR_FNR_Fur_SoxR	b1039//
AcrR_FNR_Fur_SoxR_SoxS	b3441//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3860//
Ada	b3414//b0586//b1670//
Ada_AidB_Lrp	b0515//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3066//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4241//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4291//b4005//b2991//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4319//b2779//
AdiY_H-NS_IHF	b4240//
AgaR	b3127//b1165//b1391//b0974//b0557//b1810//b4067//
AgaR_CRP	b0744//b3766//b2837//b0928//
AlaS	b2029//
AllR	b0937//b0974//b3508//b4475//b2686//b3906//b3025//b3924//b2422//
AllS	b2375//b0670//b0764//
AlsR	b2307//b4193//b0880//b1384//b3528//b2276//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3904//b2464//b1880//b3136//b2095//b2540//
AppY_ArcA_YdeO	b4457//b2105//b0304//phnE_2//
AraC_CRP	b1634//b1042//b0954//b2079//b3429//b3863//b0116//b3322//b1160//
AraC_CRP_XylR	b3414//b0676//b0724//
AraC_NagC	b4072//b1183//
ArcA	b3543//b0762//
ArcA_BetI_Cra	b4195//b1683//b1220//b3060//
ArcA_CRP_CaiF_FNR_H-NS	b1988//b4009//b4699//b1618//b2212//b2757//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1745//b3576//b1390//b3749//b4040//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4150//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3319//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1548//b0335//
ArcA_CRP_Cra_Fis	b2674//
ArcA_CRP_Cra_IHF_IclR	b2756//b2905//b4260//
ArcA_CRP_DcuR	b2279//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1083//b1889//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0233//
ArcA_CRP_DnaA_FNR	b0978//
ArcA_CRP_DpiA_FNR_NarL	b2730//b4151//b3729//b3453//b2487//b4291//
ArcA_CRP_DpiA_FlhDC	b1904//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2234//b3316//
ArcA_CRP_FNR	b3274//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2783//b4316//b0207//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4290//
ArcA_CRP_FNR_Fis_IHF_NarL	b0998//
ArcA_CRP_FNR_Fur	b2075//b2993//b3855//b1305//
ArcA_CRP_FNR_Fur_IHF	b4196//b4027//b4105//b0303//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b3686//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3171//
ArcA_CRP_FNR_IHF_NarL	b0052//
ArcA_CRP_FNR_NarL	b1078//
ArcA_CRP_FadR	b2215//b2943//
ArcA_CRP_FadR_HipB	b3395//
ArcA_CRP_FadR_OmpR_PhoP	b0244//
ArcA_CRP_Fis_Mlc_SoxS	b2435//
ArcA_CRP_Fis_XylR	b2152//
ArcA_CRP_Fur_GadX_MqsA	b3757//
ArcA_CRP_GatR	b2240//b1410//b1387//b2199//b0621//b2677//
ArcA_CRP_GlpR	b2147//
ArcA_CRP_IHF	b3904//
ArcA_CRP_PuuR	b3545//b0384//b1430//b2616//b3792//
ArcA_CRP_RhaS	b2150//
ArcA_CRP_TreR	b0570//b0857//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1656//b1222//
ArcA_Cra	b2991//
ArcA_Cra_FNR_H-NS_HypT	b3500//b0732//
ArcA_CysB_FNR	b1609//
ArcA_FNR	b0118//b1183//b1818//b0383//b3076//b4458//b4705//b0216//b3494//b3328//b3624//b0799//b3408//b4613//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1227//
ArcA_FNR_Fis_IHF_NarL	b2404//b0973//b0852//b4154//b4439//b2822//b2029//b0368//b0388//b2498//b4431//b3327//b2077//
ArcA_FNR_Fur_IHF	b2167//
ArcA_FNR_IHF	b1714//b1077//b4124//
ArcA_FNR_IHF_NarL	b1612//b4254//
ArcA_FNR_NarL	b0151//b3903//b0958//b2597//
ArcA_FNR_PhoP	b1704//
ArcA_FNR_PuuR	b1616//b2237//
ArcA_FadR	b3512//b3082//b2737//
ArcA_FadR_Fis	b0511//b3117//
ArcA_Fur_Lrp_ModE	b1944//b0589//b1548//b2661//b1877//
ArcA_GlcC_IHF_PdhR	b2415//b2926//b1136//b4195//b2371//b4151//
ArcA_LexA	b1474//b1715//
ArcA_LldR	b1411//b0730//b3265//
ArcA_NarL	b3083//b3073//b0095//b4044//b0806//b1940//b1819//b0216//
ArcA_NtrC_PhoP_RutR	b3124//b0382//b1160//b1038//b4522//b0777//b2605//
ArgP	b3514//b0841//b2713//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3806//b3525//b3214//
ArgP_CRP_FNR_Fur_Nac	b3455//
ArgP_DnaA	b3256//b2937//b3328//
ArgP_Lrp	b1954//b1304//
ArgP_LysR	b4203//
ArgP_PhoB	b0366//
ArgR	b0586//b0180//b0653//b1579//b2400//b0052//b3127//b3329//b2996//b2107//b1511//b1743//b1861//b1861//
ArgR_CRP	b0826//
ArgR_CRP_Fis	b2484//b2063//b2283//b0934//b1945//b0572//b0367//b3395//
ArgR_Fis_IHF_PepA_PurR_RutR	b1020//b1650//
ArgR_H-NS_NtrC	b4323//b4279//b1877//b4133//
ArgR_NtrC	b4131//b4291//b4075//b1071//b0826//
ArgR_PhoP	b1221//
ArsR	b4398//b1072//b4673//
AscG	b0894//
AscG_CRP	b2731//b3581//b3276//
AscG_CRP_PhoB_PrpR	b3409//
AsnC	b0088//
AsnC_MraZ_Nac	b4117//
AsnC_Nac	b4203//b4475//
AtoC_IHF	b1879//b4670//b2686//b0757//
BaeR_CpxR	b2559//b1902//b0111//b2801//b0523//b2661//b1563//
BaeR_CpxR_EvgA	b3437//
BasR	b4177//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b2107//b1987//b4019//b1224//
BasR_CpxR_PdhR	b3531//b1950//
BasR_Fis	b2942//
BasR_H-NS_IHF_NagC_NanR	b3542//
BasR_MarA_PutA	b3507//
BasR_PhoP	b0191//
BasR_QseB	b1400//b1003//
BirA	b1488//b3730//b3063//b3721//b0084//
BluR	b3521//b0346//b3925//b0382//
BolA	b0486//b0688//
CRP	b3277//b1300//b3859//b0048//b3430//b1074//b3771//b0959//b4511//b3543//b0151//b3806//b3061//b4015//b4054//b2864//b4323//b1200//b0069//b1680//b2686//b2483//b2306//b3869//b2927//b0892//b0201//b1224//b0598//b4637//cpxQ//b1396//b3131//b4175//b3096//b3723//b4018//b0972//b2485//b2787//b3902//b1073//b2782//b0118//b3960//b3311//b0349//b0652//b0999//b1247//b0697//b0345//b1483//b3172//b0907//b2278//b2105//b0090//b0622//b1265//b4101//b0620//b3271//b2671//b0484//b4119//b3580//b3541//
CRP_CaiF_FNR	b2571//b2213//b2313//b0880//
CRP_ChbR_NagC	b2759//b0958//b1945//b2893//b2803//b0763//
CRP_ComR	b2730//
CRP_CpxR	b0779//
CRP_CpxR_CytR	b4309//
CRP_CpxR_CytR_DnaA_IHF	b0349//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b2821//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b3830//b0839//b3511//b0673//
CRP_Cra	b3493//b3207//b0573//b2397//b2279//b3707//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b1032//b2825//b0107//b4321//
CRP_Cra_FNR_PdhR	b3364//
CRP_Cra_Fis	b1540//
CRP_Cra_Fis_GlcC	b3855//
CRP_Cra_Fis_MtlR	b1482//b4079//b1656//
CRP_Cra_Mlc_NagC	b3907//b2852//b0934//b0161//b1061//b4009//
CRP_Cra_PrpR	b1608//b2215//b1497//b1970//
CRP_CreB_Fis_MalT	b0400//b3612//b0614//
CRP_CsiR_H-NS_Lrp	b1501//b3006//
CRP_CsiR_H-NS_Lrp_Nac	b1410//b3727//b4132//
CRP_CspA_Fis	b3478//
CRP_CytR	b1682//b0185//b0912//
CRP_CytR_DeoR	b3221//b3904//
CRP_CytR_DeoR_Fis_ModE	b2222//b2965//b0078//b3978//
CRP_CytR_Nac	b0678//
CRP_CytR_NsrR	b4119//
CRP_DcuR_FNR_NarL	b1937//
CRP_DinJ-YafQ	b3271//
CRP_DnaA_Fis_PurR	b3450//b1399//
CRP_DpiA_ExuR	b2967//
CRP_DsdC	b3785//b0819//
CRP_EbgR	b1817//b1334//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b0109//b4264//
CRP_ExuR	b1075//
CRP_ExuR_FNR	b1819//b4122//
CRP_ExuR_OxyR_UxuR	b4310//b3323//
CRP_ExuR_UxuR	b4152//
CRP_FNR	b1252//
CRP_FNR_FhlA_HyfR	b3139//b4242//b3588//b3966//b4076//b0684//b0652//b3077//b3165//b4671//b2709//b2705//
CRP_FNR_Fis	b2711//b1886//b4009//
CRP_FNR_Fis_GlpR_IHF	b0754//b3919//
CRP_FNR_Fis_H-NS_SlyA	b2308//
CRP_FNR_GcvA_Lrp_PurR	b1670//b2725//b2488//
CRP_FNR_H-NS_NarL	b4670//
CRP_FNR_IHF_TdcA_TdcR	b3601//b2169//b3793//b2476//b0052//b3404//b2291//
CRP_FNR_NarL	b1737//b3316//b3750//
CRP_FeaR_NsrR	b3517//
CRP_Fis	b4086//b4027//b3665//b2839//b3912//
CRP_Fis_FlhDC_GalR_GalS	b1651//b3605//
CRP_Fis_FliZ_IHF_Lrp	b1262//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b1260//b1167//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b0067//b3726//b3938//
CRP_Fis_IHF	b1393//b0031//b2686//b3049//b3065//
CRP_Fis_NanR	b1729//b1859//b2242//b2788//b2414//
CRP_Fis_NtrC	b1781//b2196//b3429//
CRP_Fis_XylR	b1277//b0304//b0933//
CRP_FlhDC_GalR_GalS	b0303//
CRP_FucR	b0350//b1274//b2571//b0389//b3012//b0464//b2616//
CRP_Fur	b2911//b1516//b2840//b3416//b0812//b3049//b1093//b2092//b4201//
CRP_Fur_HypT_PdhR	b2538//b3729//b4368//b4249//b0080//
CRP_Fur_OxyR_SoxS	b2316//
CRP_GalR_GalS	b2803//
CRP_GalR_GalS_H-NS_HU	b3926//b2485//b1562//b2277//
CRP_GalR_GalS_NagC	b3784//
CRP_GlpR	b2105//b1113//b4116//
CRP_GntR	b1982//b1623//
CRP_GntR_IdnR	b2702//b4198//b0192//b2202//b0123//b4111//b3060//
CRP_GntR_IscR	b3612//
CRP_GutM_GutR_H-NS	b1442//b4202//b4369//b3170//b0655//b1407//b2616//
CRP_H-NS	b1937//
CRP_H-NS_HipAB_HipB_NtrC	b1429//
CRP_H-NS_LacI	b0675//b2715//b2631//
CRP_H-NS_LeuO	b0078//b0762//b4131//b4480//b3013//b3225//b1324//
CRP_H-NS_MqsA	b0795//
CRP_IHF	b0964//b0199//b3749//b2756//
CRP_IHF_MprA_OmpR	b1673//
CRP_IHF_NsrR	b0892//
CRP_IHF_PaaX	b1948//b1083//b1305//b1717//b3451//b0764//b3540//b4444//b4365//b0757//b1615//b4039//
CRP_IHF_UlaR	b1621//b1518//b1333//b3792//b0314//b2143//
CRP_IHF_YiaJ	b0720//b1411//b0152//b2540//b3568//b3186//b2756//b0367//b3729//b2916//
CRP_LexA	b2824//
CRP_Lrp	b1507//b1719//b3133//b3005//
CRP_Lrp_Mlc	b0346//
CRP_Lrp_Nac	b1617//
CRP_LsrR	b2375//b2397//b0385//b0827//b3168//b0589//b1220//b0106//b0729//
CRP_MalI	b3781//b0855//b2285//
CRP_MalT	b4592//b2601//b4347//
CRP_MalT_PhoP	b2839//
CRP_MelR	b4484//b2864//b3077//
CRP_MetJ	b2730//
CRP_MhpR	b4399//b1888//b0872//b3067//b1263//b0785//
CRP_Mlc	b3666//b2150//
CRP_ModE	b2060//b0019//b4513//
CRP_MurR	b2000//b2719//
CRP_Nac_NsrR_PhoB	b3166//
CRP_NadR	b1167//
CRP_NagC	b0733//b3139//b1805//b3863//b1283//b0958//
CRP_NagC_NanR	b0615//b3671//b1136//
CRP_NagC_PhoP	b1499//
CRP_OxyR	b2630//
CRP_OxyR_UxuR	b3011//
CRP_PhoB	b1321//b3500//b0443//cpxQ//b0019//b0687//
CRP_PhoP	b1452//b2719//b2702//
CRP_PutA	b1594//
CRP_RbsR	b2093//b3723//b2764//b4320//b0613//b3966//
CRP_RhaR_RhaS	b1000//b3324//
CRP_RhaS	b3540//b2727//b1521//
CRP_Rob	b1198//
CRP_TorR	b3528//b1848//b2684//
CRP_UhpA_UvrY	b4119//
CRP_UidR_UxuR	b1641//b3531//b0463//
CRP_UvrY	b4076//
CRP_YehT	b2348//
CRP_ZraR	b3113//b1907//
CadC_FNR_H-NS_LeuO_MlrA	b0827//
Cbl_CysB	b1514//b0862//b3423//b3868//
Cbl_CysB_FNR_IHF	b2407//b1429//b2678//b4458//b2867//
CdaR	b4613//b0113//b4116//b3393//b1485//
CdaR_FNR_Fis_Fur_H-NS	b2197//
CdaR_FNR_Fur_H-NS	b2762//b1258//b0430//b4368//
CecR	b1288//b1016//b4317//b1650//b3916//
