#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0584//b3624//
AcrR	b1006//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1536//b3666//b4175//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0759//b1890//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1241//b2706//
AcrR_FNR_Fur_SoxR	b3212//
AcrR_FNR_Fur_SoxR_SoxS	b0782//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0050//
Ada	b4150//b0778//b2590//
Ada_AidB_Lrp	b3070//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2530//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3728//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1333//b3922//b3541//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2091//sroC//
AdiY_H-NS_IHF	b0388//
AgaR	b4322//b2483//b1634//b1735//b0116//b3125//b0231//
AgaR_CRP	b3911//b4015//b2717//b2198//
AlaS	b3578//
AllR	b3612//b0400//b0441//b1536//b4288//b3421//b3722//b2369//b3700//
AllS	b2151//b4101//b3036//
AlsR	b4072//phnE_2//b2820//b2821//b4198//b4392//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1846//b3083//b0936//b4153//b1537//b0400//
AppY_ArcA_YdeO	b0071//b3221//b1762//b3011//
AraC_CRP	b3604//b1165//b2729//b4039//b4265//b0068//b3508//b0181//b1892//
AraC_CRP_XylR	b1885//b0688//b1008//
AraC_NagC	b3227//b1285//
ArcA	b1741//b1415//
ArcA_BetI_Cra	b1305//b2091//b3441//b1011//
ArcA_CRP_CaiF_FNR_H-NS	b2975//b1900//b3566//b0089//b1569//b3005//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1229//b1220//b0812//b3905//b1937//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0862//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2789//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1415//b0912//
ArcA_CRP_Cra_Fis	b0862//
ArcA_CRP_Cra_IHF_IclR	b0343//b1620//b4238//
ArcA_CRP_DcuR	b1452//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3495//b1746//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0597//
ArcA_CRP_DnaA_FNR	b2609//
ArcA_CRP_DpiA_FNR_NarL	b0197//b1684//b2705//b4705//b0166//b4139//
ArcA_CRP_DpiA_FlhDC	b0682//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0578//b2397//
ArcA_CRP_FNR	b1511//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4260//b0850//b2373//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3093//
ArcA_CRP_FNR_Fis_IHF_NarL	b0343//
ArcA_CRP_FNR_Fur	b3008//b0207//b1826//b2996//
ArcA_CRP_FNR_Fur_IHF	b2205//b1949//b1519//b0793//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2341//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2465//
ArcA_CRP_FNR_IHF_NarL	b3728//
ArcA_CRP_FNR_NarL	b3543//
