#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1501//b2705//
AcrR	b1593//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0673//b4213//b0755//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4383//b1857//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0907//b2631//
AcrR_FNR_Fur_SoxR	b0400//
AcrR_FNR_Fur_SoxR_SoxS	b0750//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4071//
Ada	b2558//b4151//b1113//
Ada_AidB_Lrp	b0074//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0908//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3916//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0108//b0585//b2730//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2724//b2614//
AdiY_H-NS_IHF	b2708//
AgaR	b1702//b3726//b0428//b3096//b2553//b4460//b4219//
AgaR_CRP	b2341//b0092//b4154//b1306//
AlaS	b4088//
AllR	b2236//b3394//b0751//b1257//b1245//b0978//b0578//b3271//b2754//
AllS	b2232//b2840//b3743//
AlsR	b4323//b2344//b0606//b1790//b4467//b3076//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4393//b2825//b1796//b2097//b2092//b1070//
AppY_ArcA_YdeO	b3091//b4035//b2500//b0244//
AraC_CRP	b2671//b4502//b0572//b4160//b1003//b3012//b1003//b4511//b3532//
AraC_CRP_XylR	b4416//b3509//b0708//
AraC_NagC	b0924//b1389//
ArcA	b2573//b3511//
ArcA_BetI_Cra	b0729//b2283//b0035//b4192//
ArcA_CRP_CaiF_FNR_H-NS	b3503//b1745//b0114//b0597//b2964//b2150//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2839//b4209//b2905//b4233//b1452//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3911//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2235//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1818//b0743//
ArcA_CRP_Cra_Fis	b4240//
ArcA_CRP_Cra_IHF_IclR	b1039//b1073//b3335//
ArcA_CRP_DcuR	b4129//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4318//b1198//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3458//
ArcA_CRP_DnaA_FNR	b4200//
ArcA_CRP_DpiA_FNR_NarL	b3021//b1093//b3576//b1091//b3008//b2486//
ArcA_CRP_DpiA_FlhDC	b3450//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3532//b1072//
ArcA_CRP_FNR	b2436//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3329//b1252//b2096//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1322//
ArcA_CRP_FNR_Fis_IHF_NarL	b1782//
ArcA_CRP_FNR_Fur	b3092//b1113//b3183//b3272//
ArcA_CRP_FNR_Fur_IHF	b3451//b0123//b3322//b4119//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1410//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2710//
ArcA_CRP_FNR_IHF_NarL	b2068//
ArcA_CRP_FNR_NarL	b0504//
ArcA_CRP_FadR	b2964//b2712//
ArcA_CRP_FadR_HipB	b0809//
ArcA_CRP_FadR_OmpR_PhoP	b1821//
ArcA_CRP_Fis_Mlc_SoxS	b4411//
ArcA_CRP_Fis_XylR	b2487//
ArcA_CRP_Fur_GadX_MqsA	b1887//
