#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1326//b4111//
AcrR	b2143//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2804//b1891//b2528//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0403//b2821//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0197//b3558//
AcrR_FNR_Fur_SoxR	b4347//
AcrR_FNR_Fur_SoxR_SoxS	b0810//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3395//
Ada	b2722//b0654//b0585//
Ada_AidB_Lrp	b4097//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0891//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1671//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0231//b3502//b4040//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1003//b4003//
AdiY_H-NS_IHF	b0677//
AgaR	b0557//b1474//b1071//b2824//b3544//b2058//b1546//
AgaR_CRP	b1826//b1706//b2530//b2312//
AlaS	b3905//
AllR	b0077//b1304//b4399//b0781//b3095//b0093//b1333//b3576//b4119//
AllS	b4376//b3607//b3980//
AlsR	b3908//b4063//b0606//b3171//b3437//b0106//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2729//b3223//b2614//b3070//b0106//b2819//
AppY_ArcA_YdeO	b1487//b1879//b3366//b0673//
AraC_CRP	b0166//b2616//b0146//b1924//b2802//b3404//b0084//b1041//b3751//
AraC_CRP_XylR	b4018//b1563//b3330//
AraC_NagC	b3452//b4399//
ArcA	b3314//b3730//
ArcA_BetI_Cra	b1622//b1013//b1925//b4381//
ArcA_CRP_CaiF_FNR_H-NS	b2239//b2309//b3417//b3828//b2167//b4075//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4037//b2994//b4172//b3184//b2993//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0698//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0034//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1252//b0889//
ArcA_CRP_Cra_Fis	b0199//
ArcA_CRP_Cra_IHF_IclR	b2911//b1298//b2465//
ArcA_CRP_DcuR	b3516//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2402//b3425//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3072//
ArcA_CRP_DnaA_FNR	b4367//
ArcA_CRP_DpiA_FNR_NarL	b0594//b1937//b2684//b4063//b3012//b1514//
ArcA_CRP_DpiA_FlhDC	b0462//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1164//b4122//
ArcA_CRP_FNR	b0203//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1597//b0145//b3021//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4525//
ArcA_CRP_FNR_Fis_IHF_NarL	b0116//
ArcA_CRP_FNR_Fur	b4026//b4513//b2996//b2159//
ArcA_CRP_FNR_Fur_IHF	b3979//b1441//b2659//b2224//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b3625//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0613//
ArcA_CRP_FNR_IHF_NarL	b3183//
ArcA_CRP_FNR_NarL	b1246//
ArcA_CRP_FadR	b3976//b1673//
ArcA_CRP_FadR_HipB	b0871//
ArcA_CRP_FadR_OmpR_PhoP	b1184//
ArcA_CRP_Fis_Mlc_SoxS	b3417//
ArcA_CRP_Fis_XylR	b0687//
ArcA_CRP_Fur_GadX_MqsA	b1852//
ArcA_CRP_GatR	b3604//b2374//b2669//b4035//b2497//b3905//
ArcA_CRP_GlpR	b0972//
ArcA_CRP_IHF	b3325//
ArcA_CRP_PuuR	b4174//b1272//b1167//b2486//b2557//
ArcA_CRP_RhaS	b2406//
ArcA_CRP_TreR	b2283//b3437//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4099//b2281//
ArcA_Cra	b3956//
ArcA_Cra_FNR_H-NS_HypT	b2486//b0999//
ArcA_CysB_FNR	b2572//
ArcA_FNR	b3501//b4152//b4567//b0676//b4200//b3356//b3451//b0509//b3545//b3081//b0033//b0972//b2538//b2200//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2093//
ArcA_FNR_Fis_IHF_NarL	b3569//b0108//b1012//b3506//b0464//b1901//b1183//b2403//b2163//b1735//b1076//b0112//b3225//
ArcA_FNR_Fur_IHF	b4134//
ArcA_FNR_IHF	b2163//b0377//b1136//
ArcA_FNR_IHF_NarL	b0068//b4193//
ArcA_FNR_NarL	b4106//b1654//b4095//b1237//
ArcA_FNR_PhoP	b2396//
ArcA_FNR_PuuR	b2659//b1858//
ArcA_FadR	b1277//b4452//b0070//
ArcA_FadR_Fis	b3724//b3971//
ArcA_Fur_Lrp_ModE	b2728//b3576//b2913//b4177//b1073//
ArcA_GlcC_IHF_PdhR	b3452//b1264//b4159//b1615//b3184//b2428//
ArcA_LexA	b0673//b3128//
ArcA_LldR	b3617//b0240//b3789//
ArcA_NarL	b1231//b1987//b3092//b1113//b0330//b1810//b1101//b1744//
ArcA_NtrC_PhoP_RutR	b3680//b0368//molR_1//b0809//b0722//b1623//b4138//
ArgP	b4133//b3788//b2062//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0852//b1189//b3157//
ArgP_CRP_FNR_Fur_Nac	b2279//
ArgP_DnaA	b3223//b3131//b3414//
ArgP_Lrp	b0202//b3276//
ArgP_LysR	b3956//
