#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0032//b0116//
AcrR	b0975//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3318//gadF//b2937//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4007//b2560//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3073//b4092//
AcrR_FNR_Fur_SoxR	b1886//
AcrR_FNR_Fur_SoxR_SoxS	b1654//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4291//
Ada	b1410//b1285//b2208//
Ada_AidB_Lrp	b1203//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3670//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3038//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1623//b0841//b4019//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3806//b3049//
AdiY_H-NS_IHF	b4005//
AgaR	b1609//b1746//b1921//b4151//b4129//b0670//b1879//
AgaR_CRP	b3166//b2697//b4289//b3133//
AlaS	b1850//
AllR	b1779//b4019//b3748//b3077//b0083//b1275//b1566//b3141//sroA//
AllS	b0475//b0925//b0553//
AlsR	b1008//b2106//b0088//b2991//b3766//b2716//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4310//b4132//b4522//b1323//b3976//b0673//
AppY_ArcA_YdeO	b0863//b4115//b0151//b3960//
AraC_CRP	b1728//b2673//b0439//b4058//b0894//b4312//b0685//b2675//b1434//
AraC_CRP_XylR	b0595//b3062//b1077//
AraC_NagC	b4458//b1297//
ArcA	b0584//b1160//
ArcA_BetI_Cra	b0615//b0783//b1493//b3800//
ArcA_CRP_CaiF_FNR_H-NS	b0367//b4370//b1508//b1129//b1385//b0860//
