#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b3255//b2342//
AcrR	b2280//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2078//b3241//b1136//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0192//b4457//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3026//b0668//
AcrR_FNR_Fur_SoxR	b3357//
AcrR_FNR_Fur_SoxR_SoxS	b0152//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1563//
Ada	b1071//b1548//b1384//
Ada_AidB_Lrp	b2464//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1006//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1615//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2291//b1889//b4062//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3686//b0043//
AdiY_H-NS_IHF	b1658//
AgaR	b3571//b0068//b2839//b3213//b3792//b1131//b1805//
AgaR_CRP	b1441//b2709//b4116//b3751//
AlaS	b0051//
AllR	b1782//b1127//b2189//b3603//b3452//b2415//b3070//b4151//b3071//
AllS	efeU_2//b2529//b1674//
AlsR	b1702//b0724//b4036//b4111//b0957//b1859//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4152//b0978//b0795//b3170//b3567//b3939//
AppY_ArcA_YdeO	b3966//b1023//b0052//b4443//
AraC_CRP	b0084//b2159//b0623//b1791//b0765//b2482//b3788//b1950//b2705//
AraC_CRP_XylR	b1263//b4079//b2711//
AraC_NagC	b3528//b0972//
ArcA	b4460//b1885//
