#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4187//b2284//
AcrR	b1718//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2127//b4123//b0399//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3941//b2530//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0685//b1327//
AcrR_FNR_Fur_SoxR	b1194//
AcrR_FNR_Fur_SoxR_SoxS	b0977//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0620//
Ada	b1442//b0805//b1325//
Ada_AidB_Lrp	b1634//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2726//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1227//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2388//b3575//b3577//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1042//b0756//
AdiY_H-NS_IHF	b2374//
AgaR	b2671//b2202//b2705//b3455//b3723//b0852//b1948//
AgaR_CRP	b0655//b2017//b1881//b2779//
AlaS	b4397//
AllR	b1164//b3702//b0698//b0153//b3457//b2755//b2913//b1882//b0987//
AllS	b4523//b2312//b4133//
AlsR	b3624//b2710//b2156//b3426//b2484//b4662//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0604//b1164//b1514//b0759//b4444//b1948//
AppY_ArcA_YdeO	b2570//b2507//b0061//b3140//
AraC_CRP	b0936//b4200//b1194//b1499//b1394//b3135//b1287//b2726//b0513//
AraC_CRP_XylR	b3038//b1082//b0398//
