#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b2837//b4201//
AcrR	b1951//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3190//b3790//b0758//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2720//b0904//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2279//b1014//
AcrR_FNR_Fur_SoxR	b2822//
AcrR_FNR_Fur_SoxR_SoxS	b1070//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0795//
Ada	b4309//b4288//b1857//
Ada_AidB_Lrp	b0852//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2149//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0486//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0757//b3904//b1937//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4320//b0396//
AdiY_H-NS_IHF	b3788//
AgaR	b2465//b2290//b4036//b3333//b1716//b0620//b1265//
AgaR_CRP	b1297//b3518//b1852//b1078//
AlaS	b1889//
AllR	b0854//b1000//b1408//b0343//b1006//b2017//b0040//b2572//b0587//
AllS	b0904//b0078//b3137//
AlsR	b3276//b0523//b2485//b1889//b1010//b0778//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0443//b4201//b0892//b1223//b1622//b2487//
AppY_ArcA_YdeO	b4018//b0892//b1182//b2802//
AraC_CRP	b3013//b3938//b2698//b2716//b0675//b0294//b0925//b1719//b3924//
AraC_CRP_XylR	b0041//b3324//b0311//
AraC_NagC	b3184//b1846//
ArcA	b0095//b3092//
ArcA_BetI_Cra	b1501//b1183//b2665//b0861//
ArcA_CRP_CaiF_FNR_H-NS	b3978//b2242//b2401//b0764//b1481//b1166//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0887//b3363//b3699//b0820//b2805//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0935//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3410//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2396//b0886//
ArcA_CRP_Cra_Fis	b1888//
ArcA_CRP_Cra_IHF_IclR	b3846//b3957//b4309//
ArcA_CRP_DcuR	b1967//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1257//b0076//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4009//
ArcA_CRP_DnaA_FNR	b0145//
ArcA_CRP_DpiA_FNR_NarL	b2818//b0889//b1272//b3759//b0964//b3516//
ArcA_CRP_DpiA_FlhDC	b4019//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1389//b2572//
ArcA_CRP_FNR	b2189//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4092//b2095//b2017//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1385//
ArcA_CRP_FNR_Fis_IHF_NarL	b0778//
ArcA_CRP_FNR_Fur	b3577//b4396//b3977//b0904//
ArcA_CRP_FNR_Fur_IHF	b1670//b3395//b4467//b2822//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4097//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2279//
ArcA_CRP_FNR_IHF_NarL	b1650//
ArcA_CRP_FNR_NarL	sroD//
ArcA_CRP_FadR	b1009//b2826//
ArcA_CRP_FadR_HipB	b0040//
ArcA_CRP_FadR_OmpR_PhoP	b0726//
ArcA_CRP_Fis_Mlc_SoxS	b0904//
ArcA_CRP_Fis_XylR	b2580//
ArcA_CRP_Fur_GadX_MqsA	b2616//
ArcA_CRP_GatR	b0397//b3027//b2751//b3171//b2852//b0557//
ArcA_CRP_GlpR	b0931//
ArcA_CRP_IHF	b1421//
ArcA_CRP_PuuR	b1508//b3966//b0732//b1000//b0050//
ArcA_CRP_RhaS	b3260//
ArcA_CRP_TreR	b2484//b0793//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1942//b0439//
ArcA_Cra	b0999//
ArcA_Cra_FNR_H-NS_HypT	b1132//b3321//
ArcA_CysB_FNR	b0856//
ArcA_FNR	b4435//b3528//b3942//b2276//b3083//b1784//b1231//b0755//b0574//b2537//b1597//b0774//b2211//b0216//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2756//
ArcA_FNR_Fis_IHF_NarL	b4293//b3966//b3139//b2912//b1673//b3276//b1682//b0123//b0197//b2789//b0464//b0066//b0665//
ArcA_FNR_Fur_IHF	b4669//
ArcA_FNR_IHF	b0979//b2630//b2802//
ArcA_FNR_IHF_NarL	b0091//b2489//
ArcA_FNR_NarL	b1061//b2436//b4699//b3423//
ArcA_FNR_PhoP	b3452//
ArcA_FNR_PuuR	b1797//b0929//
ArcA_FadR	b0588//b3511//b3588//
ArcA_FadR_Fis	b3326//b3971//
ArcA_Fur_Lrp_ModE	b1245//b2601//b2722//b3785//b4030//
ArcA_GlcC_IHF_PdhR	b4100//b4310//b1334//b4153//b2728//b2068//
ArcA_LexA	b1949//b4254//
ArcA_LldR	b1160//b3556//b4014//
ArcA_NarL	b3959//b3970//b0197//b3011//b0572//b3268//b1728//b0586//
ArcA_NtrC_PhoP_RutR	b4384//ilvG_1//b0204//b1732//b0796//b2779//b2310//
ArgP	b2675//b0382//b4238//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b4015//b0507//b2719//
ArgP_CRP_FNR_Fur_Nac	b4059//
ArgP_DnaA	b3725//b1256//b2497//
ArgP_Lrp	b4195//b0862//
ArgP_LysR	b0197//
ArgP_PhoB	b3334//
ArgR	b2673//b1130//b3424//b1043//b1004//b3091//b3968//b3113//b1892//b2373//b2821//b1954//b1225//b3583//
ArgR_CRP	b4577//
ArgR_CRP_Fis	b4134//b0553//b3579//b3613//b1923//b0975//b1779//b1951//
ArgR_Fis_IHF_PepA_PurR_RutR	b4027//b0677//
ArgR_H-NS_NtrC	b3117//b1905//b2498//b2498//
ArgR_NtrC	b2366//b0874//b1594//b4260//b0795//
ArgR_PhoP	b3157//
ArsR	b3365//b3671//b0398//
AscG	b0616//
AscG_CRP	b2819//b2574//b2234//
AscG_CRP_PhoB_PrpR	b1390//
AsnC	b3509//
AsnC_MraZ_Nac	b0995//
AsnC_Nac	b4292//b2994//
AtoC_IHF	b2311//b3923//b1259//b0756//
BaeR_CpxR	b3012//b0032//b2699//b2759//b2787//b3603//b1741//
BaeR_CpxR_EvgA	b3414//
BasR	b1164//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b3093//b0430//b2507//b4014//
BasR_CpxR_PdhR	b3788//b4384//
BasR_Fis	b0484//
BasR_H-NS_IHF_NagC_NanR	b2400//
BasR_MarA_PutA	b2588//
BasR_PhoP	b3316//
BasR_QseB	b0977//b2368//
BirA	b2530//b0204//b1508//b3479//b2415//
BluR	b3601//b3617//b1879//b4322//
BolA	b1183//b0666//
CRP	b4321//b1810//b1512//b2758//b4010//b1308//b4092//b4154//b2231//b4270//b0849//b2464//b2106//b1165//b3213//b0953//b2079//b2372//b4393//sroD//b0733//b0964//b1889//b4026//b1020//b1882//b1264//b2799//b0231//b3172//b3579//b2838//b0331//b1547//b2490//b1327//b1780//b1442//b2221//b1070//b3096//b1714//b1131//b3938//b1093//b0973//b0486//b1041//b3338//b4369//b0622//b1136//b1283//b1379//b4116//b3117//b0020//b3966//b2758//b1860//b2671//b3580//b2704//b2284//b3212//b1301//b2603//b2078//
CRP_CaiF_FNR	b4133//b0451//b1429//b3327//
CRP_ChbR_NagC	b4070//b0039//b0384//b0583//b2199//b0874//
CRP_ComR	b0435//
CRP_CpxR	b1704//
CRP_CpxR_CytR	b3469//
CRP_CpxR_CytR_DnaA_IHF	b2699//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b3525//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b0191//b3971//b3967//b0796//
CRP_Cra	b2436//b0345//b4673//b1008//b4445//b3574//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b3073//b4154//b2706//b3094//
CRP_Cra_FNR_PdhR	b2392//
CRP_Cra_Fis	b4194//
CRP_Cra_Fis_GlcC	b2306//
CRP_Cra_Fis_MtlR	b2393//b1988//b0794//
CRP_Cra_Mlc_NagC	b0733//b2200//b0945//b3730//b0857//b1333//
CRP_Cra_PrpR	b3270//b4030//b2541//b2296//
CRP_CreB_Fis_MalT	b3531//b1160//b0461//
CRP_CsiR_H-NS_Lrp	b1042//b2427//
CRP_CsiR_H-NS_Lrp_Nac	b2423//b1182//b4523//
CRP_CspA_Fis	b3132//
CRP_CytR	b3518//b3960//b2155//
CRP_CytR_DeoR	b1070//b4398//
CRP_CytR_DeoR_Fis_ModE	b4036//b3227//b3569//b1680//
CRP_CytR_Nac	b2196//
CRP_CytR_NsrR	b0759//
CRP_DcuR_FNR_NarL	b0903//
CRP_DinJ-YafQ	b3450//
CRP_DnaA_Fis_PurR	b4058//b3605//
CRP_DpiA_ExuR	b4153//
CRP_DsdC	b1333//b0139//
CRP_EbgR	b1578//b4074//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b0225//b2606//
CRP_ExuR	ilvG_2//
CRP_ExuR_FNR	b0382//b2167//
CRP_ExuR_OxyR_UxuR	b3924//b2980//
CRP_ExuR_UxuR	b1476//
CRP_FNR	b1682//
CRP_FNR_FhlA_HyfR	b0087//b4238//b3788//b0931//b0063//b3965//b1014//b3600//b3702//b4468//b0366//b1942//
CRP_FNR_Fis	b3774//b3415//b1410//
CRP_FNR_Fis_GlpR_IHF	b0583//b2282//
CRP_FNR_Fis_H-NS_SlyA	b3709//
CRP_FNR_GcvA_Lrp_PurR	b0353//b4028//b4150//
CRP_FNR_H-NS_NarL	b3741//
CRP_FNR_IHF_TdcA_TdcR	b2306//b0697//b4376//b1569//b0507//b2990//b3854//
CRP_FNR_NarL	b0106//b4481//b2716//
CRP_FeaR_NsrR	b4059//
CRP_Fis	b0485//b2718//b3456//b4266//b3645//
CRP_Fis_FlhDC_GalR_GalS	b0722//b4070//
CRP_Fis_FliZ_IHF_Lrp	b3322//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b4439//b4111//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b3751//b4415//b1441//
CRP_Fis_IHF	b4070//b4451//b4160//b1850//b2923//
CRP_Fis_NanR	b1183//b4026//b3256//b1702//b3934//
CRP_Fis_NtrC	b4408//b1263//b0232//
CRP_Fis_XylR	b3133//b0077//b2804//
CRP_FlhDC_GalR_GalS	b0191//
