#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0341//b1576//
AcrR	b4173//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3416//b2074//b0908//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1205//b0777//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4287//b2589//
AcrR_FNR_Fur_SoxR	b2719//
AcrR_FNR_Fur_SoxR_SoxS	b0233//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0388//
Ada	b3607//b1129//b0895//
Ada_AidB_Lrp	b1851//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2150//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1301//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4096//b4411//b1514//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1391//b0889//
AdiY_H-NS_IHF	b1252//
AgaR	b4219//b4095//b2235//b4159//b4150//b0473//b0784//
AgaR_CRP	b1260//b2755//b3237//b3127//
AlaS	b3479//
AllR	b1385//b0722//b1913//b2429//b2204//b4100//b2146//b3123//b3022//
AllS	b3934//b1790//b3421//
AlsR	b1611//b2287//b0602//gadF//b3318//b1988//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2287//b3609//b0353//b2600//b1858//b4075//
AppY_ArcA_YdeO	b4260//b1748//b2838//b1079//
AraC_CRP	b1616//b2802//b0398//b0216//b4233//b2659//b0475//b1579//b0937//
AraC_CRP_XylR	b0113//b2904//b2994//
AraC_NagC	b1743//b4054//
ArcA	b3798//b0976//
ArcA_BetI_Cra	b1517//b2169//b2095//b2397//
ArcA_CRP_CaiF_FNR_H-NS	b3923//b3625//b4317//b2206//b3545//b0124//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1682//b2852//b2713//b0996//b1900//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4441//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3567//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1797//b3977//
ArcA_CRP_Cra_Fis	b0606//
ArcA_CRP_Cra_IHF_IclR	b1676//b3940//b3094//
ArcA_CRP_DcuR	b2223//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0123//b0593//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3774//
ArcA_CRP_DnaA_FNR	b1062//
ArcA_CRP_DpiA_FNR_NarL	b3521//b3063//b0273//b3328//b2488//b2483//
ArcA_CRP_DpiA_FlhDC	b4398//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2097//b1940//
ArcA_CRP_FNR	b0225//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0185//b2316//b3927//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2241//
ArcA_CRP_FNR_Fis_IHF_NarL	b1535//
ArcA_CRP_FNR_Fur	b3774//b0572//b4347//b0167//
ArcA_CRP_FNR_Fur_IHF	b0907//b1481//b2993//b4174//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0388//
