#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b2685//b0118//
AcrR	b4323//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2996//b2779//b0385//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2708//b1923//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3799//b0664//
AcrR_FNR_Fur_SoxR	b2801//
AcrR_FNR_Fur_SoxR_SoxS	b0093//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4026//
Ada	b0178//b1591//b1434//
Ada_AidB_Lrp	b2729//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3613//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1247//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0516//b0344//b1493//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0091//b3082//
AdiY_H-NS_IHF	b1131//
AgaR	b0048//b3514//b0106//b2808//b2414//b1480//b2029//
AgaR_CRP	b0515//b2741//b1487//b2417//
AlaS	b2699//
AllR	b2964//b2783//b2720//b0779//b0124//b0167//b3512//b3756//b4310//
AllS	b4152//b3063//b1536//
AlsR	b1577//b0685//b0907//b0207//b0862//b1878//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0031//b2372//b1400//b0886//b3156//b3625//
AppY_ArcA_YdeO	b0861//b1762//b3501//b1500//
AraC_CRP	b4068//b3188//b0341//b0073//b1805//b1743//b3601//b3366//b1547//
AraC_CRP_XylR	b0592//b1113//b1943//
AraC_NagC	b1885//b0145//
ArcA	b0345//b2925//
ArcA_BetI_Cra	b2529//b1024//b1780//b4193//
ArcA_CRP_CaiF_FNR_H-NS	b4175//b3744//b1076//b3410//b2279//b4102//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2221//b4467//b0048//b0793//b1735//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2279//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3942//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1857//b3113//
ArcA_CRP_Cra_Fis	b2558//
ArcA_CRP_Cra_IHF_IclR	b2197//b1733//b0592//
ArcA_CRP_DcuR	b2965//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4131//b4152//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0152//
ArcA_CRP_DnaA_FNR	b0677//
ArcA_CRP_DpiA_FNR_NarL	b3126//b0811//b3617//b2365//b1091//b0081//
ArcA_CRP_DpiA_FlhDC	b1577//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3503//b0314//
ArcA_CRP_FNR	b0089//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3902//b1257//b4004//
