#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1683//b4393//
AcrR	b1669//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4452//b2367//b2217//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2580//b2674//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4067//b3772//
AcrR_FNR_Fur_SoxR	b0123//
AcrR_FNR_Fur_SoxR_SoxS	b3005//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2528//
Ada	b2686//b3451//b3978//
Ada_AidB_Lrp	b1385//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2237//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2153//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2169//b1389//b4015//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2306//b0216//
AdiY_H-NS_IHF	b1729//
AgaR	b0726//b2371//b0864//b2584//b0345//b3134//b2234//
AgaR_CRP	b2671//b2281//b0892//b0880//
AlaS	b1881//
AllR	b1245//b1650//b0034//b0861//b2296//b4392//b2310//b0334//b0587//
AllS	b2465//b2721//b0536//
AlsR	b2762//b4355//b1673//b2169//b2470//b0145//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3231//b4151//b1877//b3330//b4139//b1411//
AppY_ArcA_YdeO	b4096//b3612//b3479//b3359//
AraC_CRP	b1937//b2074//b4435//b0273//b0852//b3616//b3702//b1546//b1562//
AraC_CRP_XylR	b4138//b2481//b0179//
AraC_NagC	b3183//b1885//
ArcA	b3449//b0734//
ArcA_BetI_Cra	b1113//b0273//b3022//b0745//
ArcA_CRP_CaiF_FNR_H-NS	b2994//b1398//b1225//b0507//b2079//b3393//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2223//b0931//b4059//b0076//b0974//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0341//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0673//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1512//b3013//
ArcA_CRP_Cra_Fis	b3614//
ArcA_CRP_Cra_IHF_IclR	b2436//b2435//b0683//
ArcA_CRP_DcuR	b3324//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0189//b4009//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3190//
ArcA_CRP_DnaA_FNR	b3417//
ArcA_CRP_DpiA_FNR_NarL	b1222//b4002//b1780//b2608//b0447//b2414//
ArcA_CRP_DpiA_FlhDC	b4010//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4445//b1261//
ArcA_CRP_FNR	b1198//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4117//b3035//b1385//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1796//
ArcA_CRP_FNR_Fis_IHF_NarL	b3583//
ArcA_CRP_FNR_Fur	b4026//b4408//b2788//b1429//
ArcA_CRP_FNR_Fur_IHF	b0207//b3013//b2074//b3338//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b3515//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1298//
ArcA_CRP_FNR_IHF_NarL	b0460//
ArcA_CRP_FNR_NarL	b0674//
ArcA_CRP_FadR	b1485//b3513//
ArcA_CRP_FadR_HipB	b2163//
ArcA_CRP_FadR_OmpR_PhoP	b0508//
ArcA_CRP_Fis_Mlc_SoxS	b2572//
ArcA_CRP_Fis_XylR	b1227//
ArcA_CRP_Fur_GadX_MqsA	b2092//
ArcA_CRP_GatR	b4321//b0107//b0853//b3787//b2560//b4471//
ArcA_CRP_GlpR	b4002//
ArcA_CRP_IHF	b1407//
ArcA_CRP_PuuR	b3758//b0311//b4101//b2597//b2600//
ArcA_CRP_RhaS	b0785//
ArcA_CRP_TreR	b2687//b0908//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4457//b3769//
ArcA_Cra	b4393//
ArcA_Cra_FNR_H-NS_HypT	b4044//b2205//
ArcA_CysB_FNR	b4239//
