#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b3813//b4444//
AcrR	b2097//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1781//b3451//b1951//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4062//b0140//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4592//b2107//
AcrR_FNR_Fur_SoxR	b4119//
AcrR_FNR_Fur_SoxR_SoxS	b1256//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2279//
Ada	b2143//b0428//b3613//
Ada_AidB_Lrp	b2957//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3316//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3919//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4124//b3578//b2923//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0348//b4034//
AdiY_H-NS_IHF	b3271//
AgaR	b0198//b3919//b2787//b3081//b1476//b2663//b3214//
AgaR_CRP	b2365//b0366//b1037//b3006//
AlaS	b0851//
AllR	b1276//b3027//b1954//b3743//b1074//b0191//b2942//b2156//b3277//
AllS	b2060//b2531//b1304//
AlsR	b1474//b2077//b1904//b4288//b0727//b0819//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1609//b4475//b4411//b2755//b4457//b1015//
AppY_ArcA_YdeO	b0677//b0594//b0784//b1485//
AraC_CRP	b0670//b2942//b1396//b1307//b2800//b4669//b1719//b1516//b3604//
AraC_CRP_XylR	b1901//b0573//b2911//
AraC_NagC	b2163//b2852//
ArcA	b3214//b2365//
ArcA_BetI_Cra	b2572//b2893//b2393//b1262//
ArcA_CRP_CaiF_FNR_H-NS	b1231//b3242//b3077//b1718//b0339//b4111//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1879//b1475//b2660//b4399//b3133//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4088//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1879//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1593//b2276//
ArcA_CRP_Cra_Fis	b2601//
ArcA_CRP_Cra_IHF_IclR	b1333//b0166//b2416//
ArcA_CRP_DcuR	b3575//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0958//b0928//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3540//
ArcA_CRP_DnaA_FNR	b2977//
ArcA_CRP_DpiA_FNR_NarL	b3207//b3605//b1211//b0116//b2306//b3170//
ArcA_CRP_DpiA_FlhDC	b4100//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3727//b2570//
ArcA_CRP_FNR	b0890//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3481//b4200//b1101//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0683//
ArcA_CRP_FNR_Fis_IHF_NarL	b2943//
ArcA_CRP_FNR_Fur	b3613//b0124//b2579//b2957//
ArcA_CRP_FNR_Fur_IHF	b0765//b2287//b3942//b0565//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0090//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	ilvG_2//
ArcA_CRP_FNR_IHF_NarL	b0734//
ArcA_CRP_FNR_NarL	b0343//
ArcA_CRP_FadR	b3925//b4099//
ArcA_CRP_FadR_HipB	b1682//
ArcA_CRP_FadR_OmpR_PhoP	b2614//
ArcA_CRP_Fis_Mlc_SoxS	b0779//
ArcA_CRP_Fis_XylR	b1092//
ArcA_CRP_Fur_GadX_MqsA	b3604//
ArcA_CRP_GatR	b1706//b0874//b1298//b4069//b2841//b3138//
ArcA_CRP_GlpR	b1890//
ArcA_CRP_IHF	b4115//
ArcA_CRP_PuuR	b3312//b2760//b4309//b2783//b4010//
ArcA_CRP_RhaS	b3005//
ArcA_CRP_TreR	b0951//b4043//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4024//b2490//
ArcA_Cra	b1798//
ArcA_Cra_FNR_H-NS_HypT	b0378//b3326//
ArcA_CysB_FNR	b2571//
ArcA_FNR	b3751//b0679//b0684//b4086//b2287//b4118//b3545//b2608//b2707//b0150//b0980//b0810//b0179//b3845//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1973//
ArcA_FNR_Fis_IHF_NarL	b1199//b2416//b0343//b4288//b2079//b0073//b2867//b3225//b3541//b2291//b3273//b2234//b0507//
ArcA_FNR_Fur_IHF	b3565//
ArcA_FNR_IHF	b1014//b3960//b1276//
ArcA_FNR_IHF_NarL	b1654//b2720//
ArcA_FNR_NarL	b4195//b1515//b1914//b3184//
ArcA_FNR_PhoP	b1429//
ArcA_FNR_PuuR	b0595//b1684//
ArcA_FadR	b0676//b2927//b4194//
ArcA_FadR_Fis	b1821//b0303//
ArcA_Fur_Lrp_ModE	b2106//b0234//yegZ//b1482//b3315//
ArcA_GlcC_IHF_PdhR	b0273//b1198//b2541//b3607//b3114//b1384//
ArcA_LexA	b0792//b0614//
ArcA_LldR	b2943//b2206//b0384//
ArcA_NarL	b0075//b4670//b1782//b0977//b1904//b0764//b1302//b0573//
ArcA_NtrC_PhoP_RutR	b0970//b3481//b3364//b0216//b2557//b0340//b3956//
ArgP	b0950//b2557//b1567//
