#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0067//b1712//
AcrR	b1715//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3458//b3426//b3791//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1247//b2306//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1530//b2808//
AcrR_FNR_Fur_SoxR	b4063//
AcrR_FNR_Fur_SoxR_SoxS	b0980//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3452//
Ada	b0095//b2711//b1000//
Ada_AidB_Lrp	b4079//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2282//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0400//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0676//b3859//b1713//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0929//b4241//
AdiY_H-NS_IHF	b0617//
AgaR	b2732//b3230//b4085//b1187//b0340//b4094//b1430//
AgaR_CRP	b1650//b2741//b4293//b0392//
AlaS	b3911//
AllR	b2787//b1093//b3758//b2763//b1704//b1481//b2401//b2470//b3328//
AllS	b0201//b1484//b2589//
AlsR	b2706//b1714//b3564//b0484//b4104//b1781//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0074//b2678//b2147//b4007//b2201//b2802//
AppY_ArcA_YdeO	b4577//b0724//b0197//b1669//
AraC_CRP	b1083//b0110//b4174//b4458//b0729//b2818//b2485//b1395//b3491//
AraC_CRP_XylR	b1684//b0666//b1623//
AraC_NagC	b1517//b4008//
ArcA	b1400//b2757//
ArcA_BetI_Cra	b0512//b1940//b1734//b2579//
ArcA_CRP_CaiF_FNR_H-NS	b0350//b1241//b1973//b0592//b1498//b2607//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4039//b4291//b1164//b1634//b4291//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4673//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2092//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3061//b2276//
ArcA_CRP_Cra_Fis	b0618//
ArcA_CRP_Cra_IHF_IclR	b0792//b3508//ilvG_1//
ArcA_CRP_DcuR	b0765//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0095//b1167//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4069//
ArcA_CRP_DnaA_FNR	b3576//
ArcA_CRP_DpiA_FNR_NarL	b3314//b3702//b4401//b2203//b1563//b0951//
ArcA_CRP_DpiA_FlhDC	b4042//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1671//b0115//
ArcA_CRP_FNR	b4118//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1530//b3165//b1430//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3168//
ArcA_CRP_FNR_Fis_IHF_NarL	b4069//
ArcA_CRP_FNR_Fur	b0578//b1487//b2204//b3851//
ArcA_CRP_FNR_Fur_IHF	b3166//b1790//b2198//b2348//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2912//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4435//
ArcA_CRP_FNR_IHF_NarL	b0794//
ArcA_CRP_FNR_NarL	b1706//
ArcA_CRP_FadR	b1881//b3274//
ArcA_CRP_FadR_HipB	b4445//
ArcA_CRP_FadR_OmpR_PhoP	b0192//
ArcA_CRP_Fis_Mlc_SoxS	b1305//
ArcA_CRP_Fis_XylR	b0068//
ArcA_CRP_Fur_GadX_MqsA	b3869//
ArcA_CRP_GatR	b0619//b2825//b1784//b3325//b0078//b1577//
ArcA_CRP_GlpR	b3320//
ArcA_CRP_IHF	b1537//
ArcA_CRP_PuuR	b3970//b3577//b3476//b2666//b3491//
ArcA_CRP_RhaS	b2374//
ArcA_CRP_TreR	b0384//b0726//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1713//b2296//
ArcA_Cra	b3797//
ArcA_Cra_FNR_H-NS_HypT	b3507//b3911//
ArcA_CysB_FNR	b1021//
ArcA_FNR	b2194//b2726//b2967//b0937//b3699//b2732//b1297//b0589//b2675//b0225//b1399//b0430//b4577//b2435//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1924//
ArcA_FNR_Fis_IHF_NarL	b3970//b3614//b2609//b3828//b1164//b1498//b0462//b1791//b1164//b2469//b3919//b0179//b3940//
ArcA_FNR_Fur_IHF	b2163//
ArcA_FNR_IHF	b2406//b2660//b4044//
ArcA_FNR_IHF_NarL	b1674//b2582//
ArcA_FNR_NarL	b3752//b3940//b0432//b3517//
ArcA_FNR_PhoP	b2169//
ArcA_FNR_PuuR	b3230//b1621//
ArcA_FadR	b3278//b1002//b3813//
ArcA_FadR_Fis	b3408//b1194//
ArcA_Fur_Lrp_ModE	b2107//b3166//b1275//b0180//b0799//
ArcA_GlcC_IHF_PdhR	b2283//b2784//b3005//b3772//b1540//b3236//
ArcA_LexA	b0052//b0067//
