#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4197//b3771//
AcrR	b1387//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4317//b2079//b0854//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1967//b0849//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3905//b0776//
AcrR_FNR_Fur_SoxR	b3617//
AcrR_FNR_Fur_SoxR_SoxS	b1322//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4006//
Ada	b3458//b3476//b2975//
Ada_AidB_Lrp	b0343//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1744//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3938//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4354//b0853//b1390//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1591//b4523//
AdiY_H-NS_IHF	b1231//
AgaR	b0594//b1493//b3225//b3728//b1729//b0934//b3324//
AgaR_CRP	b2717//b4195//b2284//b4076//
AlaS	b1679//
AllR	b1205//b3759//b1003//b0344//b1071//b3330//b3564//b0429//b2725//
AllS	b0337//b4662//b3404//
AlsR	b2560//b3126//b2483//b0061//b1166//b1082//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1243//b3528//b0162//b3022//b3699//b2821//
AppY_ArcA_YdeO	b4310//b4070//b0754//b4073//
AraC_CRP	b3324//b3980//b3057//b2710//b2866//b4197//b3800//b2195//b3137//
AraC_CRP_XylR	b3869//b1513//b3924//
AraC_NagC	b0613//b2508//
ArcA	b3514//b1654//
ArcA_BetI_Cra	b4310//b4382//b4037//b3425//
ArcA_CRP_CaiF_FNR_H-NS	b1476//b0998//b0937//molR_1//b1682//b2751//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2492//b4476//b4309//b2097//b4088//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0124//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0598//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3938//b0094//
ArcA_CRP_Cra_Fis	b0084//
ArcA_CRP_Cra_IHF_IclR	b1205//b1429//b1578//
ArcA_CRP_DcuR	b0432//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2750//b0586//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4200//
ArcA_CRP_DnaA_FNR	b2674//
ArcA_CRP_DpiA_FNR_NarL	b2538//b1042//b4015//b3766//b2366//b1805//
ArcA_CRP_DpiA_FlhDC	b2009//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4523//b0786//
ArcA_CRP_FNR	b2196//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3495//b0578//b3421//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3688//
ArcA_CRP_FNR_Fis_IHF_NarL	b0064//
ArcA_CRP_FNR_Fur	b1850//b3612//b3617//b1002//
ArcA_CRP_FNR_Fur_IHF	b2068//b1224//b1399//b4173//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0522//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2757//
ArcA_CRP_FNR_IHF_NarL	b3067//
ArcA_CRP_FNR_NarL	b1926//
ArcA_CRP_FadR	b3773//b3525//
ArcA_CRP_FadR_HipB	b2719//
ArcA_CRP_FadR_OmpR_PhoP	b3441//
ArcA_CRP_Fis_Mlc_SoxS	b4071//
ArcA_CRP_Fis_XylR	b0071//
ArcA_CRP_Fur_GadX_MqsA	b2009//
ArcA_CRP_GatR	b0758//b0871//b2364//b3338//b4406//b1257//
ArcA_CRP_GlpR	b4319//
ArcA_CRP_IHF	b0038//
ArcA_CRP_PuuR	b2308//b2435//b2105//b4005//b3957//
ArcA_CRP_RhaS	b1949//
ArcA_CRP_TreR	b2706//b0403//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2279//b0296//
ArcA_Cra	b3334//
ArcA_Cra_FNR_H-NS_HypT	b4194//b0602//
ArcA_CysB_FNR	b0778//
ArcA_FNR	b2659//b1926//b0090//b0366//b1013//b0743//b4567//b0744//b1109//b0020//b1712//b2286//b0341//b1651//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4441//
ArcA_FNR_Fis_IHF_NarL	b2584//b2374//b1113//b0314//b3170//b4015//b4074//b0031//b1300//b3168//b1326//b4326//b2147//
ArcA_FNR_Fur_IHF	b3320//
ArcA_FNR_IHF	b1258//b3845//b3273//
ArcA_FNR_IHF_NarL	b2852//b3509//
ArcA_FNR_NarL	b1102//b2212//b1070//b1287//
ArcA_FNR_PhoP	b2029//
ArcA_FNR_PuuR	b4237//b3125//
ArcA_FadR	b4015//b2280//b2058//
ArcA_FadR_Fis	b4365//b0676//
ArcA_Fur_Lrp_ModE	b1243//b3728//b4213//b4150//b1982//
ArcA_GlcC_IHF_PdhR	b0304//b0618//b4393//b1297//b2428//b2787//
ArcA_LexA	b3757//b3908//
ArcA_LldR	b3723//b2306//b1407//
ArcA_NarL	b3414//b3322//b1567//b0894//b3476//b0757//b1410//ilvG_2//
ArcA_NtrC_PhoP_RutR	b2195//b1132//b0094//b4242//b1014//b0726//b0756//
ArgP	b0241//b3615//b2840//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3960//b3968//b4072//
ArgP_CRP_FNR_Fur_Nac	b1379//
ArgP_DnaA	b0019//b2163//b3455//
ArgP_Lrp	b2194//b3025//
ArgP_LysR	b4000//
ArgP_PhoB	b4075//
ArgR	b2482//b2725//b2678//b3095//b4399//b2079//b2213//b3800//b3525//b3363//b2284//b1038//b4260//b2368//
ArgR_CRP	b4592//
ArgR_CRP_Fis	b1516//b3213//b3569//b3063//b2469//b2169//b0776//b3494//
ArgR_Fis_IHF_PepA_PurR_RutR	b2203//b2541//
ArgR_H-NS_NtrC	b4475//b2216//b3902//b0037//
ArgR_NtrC	b3575//b0763//b1848//b2169//b1256//
ArgR_PhoP	b1003//
ArsR	b2400//b1130//b3798//
AscG	b0203//
AscG_CRP	b1879//b2171//b4000//
AscG_CRP_PhoB_PrpR	b3072//
AsnC	b0080//
AsnC_MraZ_Nac	b4095//
AsnC_Nac	b2570//b0606//
AtoC_IHF	b2779//b3124//b3568//b0091//
BaeR_CpxR	b1672//b4151//b2280//b1075//b4511//b3403//b2213//
BaeR_CpxR_EvgA	b2820//
BasR	b0077//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b2709//b1920//b2763//b3326//
BasR_CpxR_PdhR	b3480//b3165//
BasR_Fis	b1728//
BasR_H-NS_IHF_NagC_NanR	b0750//
BasR_MarA_PutA	b4044//
BasR_PhoP	b1901//
BasR_QseB	b0115//b0485//
BirA	b4393//b4411//b3978//b3426//b2759//
BluR	b1714//b3117//b1476//b0051//
BolA	b0724//b1783//
CRP	b0072//b3038//b1733//b0108//b0998//b3357//b4280//b3275//b2608//b0435//b0051//b2867//b1201//b2197//b4076//b3066//b1563//b1938//b2530//b0998//b3011//b1672//b0504//b3766//b0606//b0516//b0775//b0594//b4101//b3338//b3169//b4154//b0095//b2152//b3511//b1421//b3724//b2060//b1622//b3413//b4194//b2716//b3256//b3926//b4120//b1394//b1881//b4435//b2539//b2553//b3845//b2425//b0996//b0241//b1032//b1082//b0197//b4151//b4201//b0348//b3744//b2306//b3494//b0854//b0180//b0839//b3578//b1540//
CRP_CaiF_FNR	b2283//b1415//b0522//b2306//
CRP_ChbR_NagC	b2368//b4705//b4125//b1921//b1237//b4196//
CRP_ComR	b2942//
CRP_CpxR	b4368//
CRP_CpxR_CytR	b1498//
CRP_CpxR_CytR_DnaA_IHF	b4111//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b0957//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b1006//b0928//b0728//b2283//
CRP_Cra	b0602//b3939//b4160//b0936//b0191//b1947//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b0672//b1886//b1260//b2388//
CRP_Cra_FNR_PdhR	b4085//
CRP_Cra_Fis	b3789//
CRP_Cra_Fis_GlcC	b0154//
CRP_Cra_Fis_MtlR	b4319//b3971//b0084//
CRP_Cra_Mlc_NagC	b1949//b3870//b0809//b2760//b3742//b0708//
CRP_Cra_PrpR	b3137//b4467//b4270//b0111//
CRP_CreB_Fis_MalT	b3545//b4397//b4239//
CRP_CsiR_H-NS_Lrp	b4366//b4063//
