#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4172//b3077//
AcrR	b4037//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4062//b2713//b2194//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3165//b3333//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3428//b1223//
AcrR_FNR_Fur_SoxR	b0729//
AcrR_FNR_Fur_SoxR_SoxS	b0115//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4408//
Ada	b4400//b1987//b3741//
Ada_AidB_Lrp	b2706//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0403//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4010//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0592//b0333//b3907//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0484//b2368//
AdiY_H-NS_IHF	b2725//
AgaR	b3797//b3583//b0191//b1075//b4669//b3240//b2202//
AgaR_CRP	b3699//b1566//b2508//b0078//
AlaS	b0925//
AllR	b3061//b3923//b4133//b2194//b2820//b2074//b4699//b4138//b4152//
AllS	b0564//b3076//b3171//
AlsR	b3707//b2436//b3516//b1322//b2203//b4671//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3272//b3770//b4267//b3525//b1003//b2290//
AppY_ArcA_YdeO	b4026//b0199//b0972//b1612//
AraC_CRP	b1945//b1262//b3753//b0886//b0587//b3532//b3792//b0670//b0588//
AraC_CRP_XylR	b0819//b1410//b1391//
AraC_NagC	b3688//b1007//
ArcA	b0114//b3082//
ArcA_BetI_Cra	b1781//b1411//b1113//b1741//
ArcA_CRP_CaiF_FNR_H-NS	b3076//b4368//b0074//b4384//b2712//b3171//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1023//b3328//b2058//b0614//b3185//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1904//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2728//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3037//b2429//
ArcA_CRP_Cra_Fis	b4417//
ArcA_CRP_Cra_IHF_IclR	b0190//b4090//b1091//
ArcA_CRP_DcuR	b4039//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3977//b2286//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3793//
ArcA_CRP_DnaA_FNR	b4016//
ArcA_CRP_DpiA_FNR_NarL	b2097//b2728//b3582//b4242//b2996//b1850//
ArcA_CRP_DpiA_FlhDC	b0072//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4203//b1003//
ArcA_CRP_FNR	b0107//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3022//b3071//b4194//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3184//
ArcA_CRP_FNR_Fis_IHF_NarL	b1805//
ArcA_CRP_FNR_Fur	b0583//b1207//b3062//b0731//
ArcA_CRP_FNR_Fur_IHF	b2213//b3577//b1016//b3977//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4291//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3599//
ArcA_CRP_FNR_IHF_NarL	b0145//
ArcA_CRP_FNR_NarL	b0851//
ArcA_CRP_FadR	b1129//b3356//
ArcA_CRP_FadR_HipB	b0595//
ArcA_CRP_FadR_OmpR_PhoP	b1848//
ArcA_CRP_Fis_Mlc_SoxS	b1511//
ArcA_CRP_Fis_XylR	b0783//
ArcA_CRP_Fur_GadX_MqsA	b3070//
ArcA_CRP_GatR	b0080//b0923//b0333//b3581//b1846//b3509//
ArcA_CRP_GlpR	b4040//
ArcA_CRP_IHF	b1283//
ArcA_CRP_PuuR	b1288//b1902//b4120//b2323//b0653//
ArcA_CRP_RhaS	b1400//
ArcA_CRP_TreR	b1262//b3532//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4457//b3458//
ArcA_Cra	b2552//
ArcA_Cra_FNR_H-NS_HypT	b2755//b3501//
ArcA_CysB_FNR	b3077//
ArcA_FNR	b1237//b0604//b0093//b3214//b4068//b1880//b4203//b0785//b0344//b2661//b1277//b2310//b1080//molR_1//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2236//
ArcA_FNR_Fis_IHF_NarL	b3979//b3769//b0665//b2308//b2991//b3167//b0199//b1241//b1444//b1109//b0757//b2224//b3911//
ArcA_FNR_Fur_IHF	b1077//
ArcA_FNR_IHF	b1901//b1020//b3318//
ArcA_FNR_IHF_NarL	b2171//b0573//
ArcA_FNR_NarL	b4254//b2371//b1205//b3221//
ArcA_FNR_PhoP	b3314//
ArcA_FNR_PuuR	b4237//b2675//
ArcA_FadR	b4195//b3495//b3335//
