#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b3773//b3907//
AcrR	b3968//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0785//b3723//b4008//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3008//b4458//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0050//b0385//
AcrR_FNR_Fur_SoxR	b3356//
AcrR_FNR_Fur_SoxR_SoxS	b0216//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0294//
Ada	b4200//b3967//b1039//
Ada_AidB_Lrp	b2868//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2911//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3756//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2373//b1387//b3756//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1669//b4037//
AdiY_H-NS_IHF	b3855//
AgaR	b1220//b2582//b3670//b4013//b0365//b3166//b2758//
AgaR_CRP	b2558//b1283//b2296//b4525//
AlaS	b4266//
AllR	b1613//b0726//b2171//b0613//b3067//b0977//b2491//b3124//b4239//
AllS	b1497//b3699//b2307//
AlsR	b0729//b4015//b0152//b3334//b2063//b3748//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4200//b3035//b3214//b0592//b4070//b3976//
AppY_ArcA_YdeO	b4291//b1676//b0450//b3061//
AraC_CRP	b2679//b2789//b2077//b0565//b0202//b3608//b1009//b4369//b0886//
AraC_CRP_XylR	b3576//b2717//b1488//
AraC_NagC	b2759//b2841//
ArcA	b4132//b1499//
ArcA_BetI_Cra	b4396//b0073//b2712//b2240//
ArcA_CRP_CaiF_FNR_H-NS	b3965//b0570//b3424//b4450//b3356//b2068//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3415//b2312//b2017//b2717//b2728//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3532//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0744//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3577//b2500//
ArcA_CRP_Cra_Fis	b1608//
ArcA_CRP_Cra_IHF_IclR	b3366//b3671//b2465//
ArcA_CRP_DcuR	b3942//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1224//b3403//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0517//
ArcA_CRP_DnaA_FNR	b2716//
ArcA_CRP_DpiA_FNR_NarL	b4104//b2779//b3787//b2803//b2759//b4197//
ArcA_CRP_DpiA_FlhDC	b4037//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0856//b1735//
ArcA_CRP_FNR	b1021//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3509//b0793//b3165//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1920//
ArcA_CRP_FNR_Fis_IHF_NarL	b0240//
ArcA_CRP_FNR_Fur	b0484//b4347//b0619//b1892//
ArcA_CRP_FNR_Fur_IHF	b1920//b2365//b2721//b0512//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4291//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0964//
ArcA_CRP_FNR_IHF_NarL	b0864//
ArcA_CRP_FNR_NarL	b2151//
ArcA_CRP_FadR	b0590//b2000//
ArcA_CRP_FadR_HipB	b4270//
ArcA_CRP_FadR_OmpR_PhoP	b3612//
ArcA_CRP_Fis_Mlc_SoxS	b3082//
ArcA_CRP_Fis_XylR	b2075//
ArcA_CRP_Fur_GadX_MqsA	b3518//
ArcA_CRP_GatR	b2957//b1212//b3415//b1483//b0232//b0516//
ArcA_CRP_GlpR	b0987//
ArcA_CRP_IHF	b3624//
ArcA_CRP_PuuR	b1493//b3569//b2364//b2759//b3478//
ArcA_CRP_RhaS	b1579//
ArcA_CRP_TreR	b3237//b3243//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0378//b1277//
ArcA_Cra	b2427//
ArcA_Cra_FNR_H-NS_HypT	b3456//b3968//
ArcA_CysB_FNR	b2169//
ArcA_FNR	b1536//b1892//b1622//b2396//b3980//b3512//b0839//b3941//b2074//b3077//b3575//b3405//b0812//b3417//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2231//
ArcA_FNR_Fis_IHF_NarL	b2912//b1411//b2804//b3013//b2762//b2993//b4010//b1136//b4637//b1736//b4382//b1747//b2085//
ArcA_FNR_Fur_IHF	b4382//
ArcA_FNR_IHF	b1925//b2151//b3956//
ArcA_FNR_IHF_NarL	b1851//b0293//
ArcA_FNR_NarL	b0908//b1261//b1618//b2597//
ArcA_FNR_PhoP	b0181//
ArcA_FNR_PuuR	b3275//b1676//
ArcA_FadR	b3113//b4431//b3236//
ArcA_FadR_Fis	b1101//b2076//
ArcA_Fur_Lrp_ModE	b4213//b4347//b4054//b0708//b0896//
ArcA_GlcC_IHF_PdhR	b2365//b4203//b1498//b0113//b3327//b1736//
ArcA_LexA	b3607//b1487//
ArcA_LldR	b0795//b2609//b4139//
