#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1944//b1259//
AcrR	b3161//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4076//b4347//b1616//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1327//b1613//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0314//b0765//
AcrR_FNR_Fur_SoxR	b0779//
AcrR_FNR_Fur_SoxR_SoxS	b1944//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1259//
Ada	b4079//b0924//b0365//
Ada_AidB_Lrp	b0430//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0517//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2428//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1593//b0596//b4417//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4310//b0924//
AdiY_H-NS_IHF	b0066//
AgaR	b3095//b4468//b3671//b3224//b0557//b0293//b4044//
AgaR_CRP	b0216//b1530//b3073//b3410//
AlaS	b3063//
AllR	b0237//b1076//b4101//b1032//b3688//b1850//b3625//b2029//b3006//
AllS	b4003//b1262//b3243//
AlsR	b1226//b1247//b3076//b0301//b3322//b1226//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3454//b2805//b4097//b0110//b0856//b1597//
AppY_ArcA_YdeO	b1784//b3607//b0377//b1440//
AraC_CRP	b2541//b1302//b2582//b0730//b3266//b1904//b0447//b2224//b4209//
AraC_CRP_XylR	b3363//b0929//b1530//
AraC_NagC	b0931//b0350//
ArcA	b2540//b1163//
ArcA_BetI_Cra	b0060//b0757//b3140//b2151//
ArcA_CRP_CaiF_FNR_H-NS	b0082//b1954//b1264//b4098//b2713//b3907//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2152//b3071//b2703//b3512//b3617//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3359//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3608//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1904//b2481//
ArcA_CRP_Cra_Fis	b3600//
ArcA_CRP_Cra_IHF_IclR	b0697//b2281//b0928//
ArcA_CRP_DcuR	b1680//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2729//b0592//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2957//
ArcA_CRP_DnaA_FNR	b2282//
ArcA_CRP_DpiA_FNR_NarL	b4280//b0598//b3026//b2557//b2189//b2365//
ArcA_CRP_DpiA_FlhDC	b1487//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2074//b3702//
ArcA_CRP_FNR	b2660//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2503//b1747//b1900//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0571//
ArcA_CRP_FNR_Fis_IHF_NarL	b0572//
ArcA_CRP_FNR_Fur	b2977//b3061//b3507//b0111//
ArcA_CRP_FNR_Fur_IHF	b0895//b3324//b1386//b3501//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2091//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4160//
ArcA_CRP_FNR_IHF_NarL	b3423//
ArcA_CRP_FNR_NarL	b0090//
ArcA_CRP_FadR	b3261//b2710//
ArcA_CRP_FadR_HipB	b1221//
ArcA_CRP_FadR_OmpR_PhoP	b3169//
ArcA_CRP_Fis_Mlc_SoxS	b0156//
ArcA_CRP_Fis_XylR	b3132//
ArcA_CRP_Fur_GadX_MqsA	b3907//
ArcA_CRP_GatR	b3769//b3672//b3096//b1712//b4027//b2703//
ArcA_CRP_GlpR	b2296//
ArcA_CRP_IHF	b1680//
ArcA_CRP_PuuR	b2838//b3603//b2344//b1673//b1410//
ArcA_CRP_RhaS	b2168//
ArcA_CRP_TreR	b3365//b1007//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0999//b1165//
ArcA_Cra	b4058//
ArcA_Cra_FNR_H-NS_HypT	sroD//b0125//
ArcA_CysB_FNR	b2659//
ArcA_FNR	b0765//b3757//b3136//b0111//b3092//b4476//b4577//b3757//b1283//b4310//b0273//b2470//b1887//b0757//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2802//
ArcA_FNR_Fis_IHF_NarL	b4441//b2764//b0336//b2927//b2490//b0730//b3169//b1395//b4016//b0032//b2687//b3076//b4280//
ArcA_FNR_Fur_IHF	b2867//
ArcA_FNR_IHF	b4467//b2783//b0154//
ArcA_FNR_IHF_NarL	b1575//b4013//
ArcA_FNR_NarL	b0890//b3357//b2839//b3185//
ArcA_FNR_PhoP	b0668//
ArcA_FNR_PuuR	b3141//b4502//
ArcA_FadR	b3021//b4122//b1391//
ArcA_FadR_Fis	b1482//b1036//
ArcA_Fur_Lrp_ModE	b1518//b3184//b2560//b1702//b0743//
ArcA_GlcC_IHF_PdhR	b1024//b4034//b1136//b0392//b0856//b3789//
ArcA_LexA	b4326//b0896//
ArcA_LldR	b2723//b0161//b2712//
ArcA_NarL	b3320//b2781//b3510//b1074//b3934//b4383//b0072//b4382//
ArcA_NtrC_PhoP_RutR	b3138//b3057//b1480//b0959//b3665//b2607//b1552//
ArgP	b1397//b2169//b1203//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1513//b4431//b4324//
ArgP_CRP_FNR_Fur_Nac	b1247//
ArgP_DnaA	b2195//b0094//b4368//
ArgP_Lrp	b4197//b2092//
ArgP_LysR	b0839//
ArgP_PhoB	b0114//
ArgR	b2757//b0674//cpxQ//b3925//b1042//b1247//b0670//b1712//b3405//b2156//b0460//b1265//b3513//b1241//
ArgR_CRP	b2725//
ArgR_CRP_Fis	b0784//b0166//b2106//b2199//b2371//b2803//b1415//b0957//
ArgR_Fis_IHF_PepA_PurR_RutR	b3168//b1950//
ArgR_H-NS_NtrC	b1890//b1199//b3759//b1608//
ArgR_NtrC	b3231//b2287//b3478//b3860//b4267//
ArgR_PhoP	b3686//
ArsR	b1814//b0887//b4019//
AscG	b3236//
AscG_CRP	b2763//b2508//b2591//
AscG_CRP_PhoB_PrpR	b1682//
AsnC	b2721//
AsnC_MraZ_Nac	b4368//
AsnC_Nac	b4354//b2217//
