#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4075//b3702//
AcrR	b0679//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3333//b2401//b1393//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0774//b2396//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1398//b0069//
AcrR_FNR_Fur_SoxR	b0068//
AcrR_FNR_Fur_SoxR_SoxS	b3966//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4312//
Ada	b0139//b1062//b0185//
Ada_AidB_Lrp	b0786//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1818//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1014//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4050//b3860//phnE_2//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2243//b3495//
AdiY_H-NS_IHF	b0389//
AgaR	b0794//b1480//b4309//b4098//b3615//b0071//b1407//
AgaR_CRP	b0411//b3116//b0150//b3243//
AlaS	b1781//
AllR	b4618//b2414//b1634//b1546//b4670//b3393//b2560//b2528//b1743//
AllS	b2374//b4131//b0069//
AlsR	b0655//b4027//b1272//b0684//b1387//b3076//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2617//b0950//b1514//b3543//b0231//b1483//
AppY_ArcA_YdeO	b2912//b0594//b1388//b0190//
AraC_CRP	b1164//b0234//b0241//b3959//b1562//b1655//b4502//b0383//b2223//
AraC_CRP_XylR	b1008//b0064//b1879//
AraC_NagC	b1093//b4673//
ArcA	b3188//b1704//
ArcA_BetI_Cra	b2197//sroA//b2470//b4029//
ArcA_CRP_CaiF_FNR_H-NS	b2105//b1071//b1718//b3599//b1937//b2198//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2840//b0125//b2167//b2491//b4476//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1022//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4265//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1591//b0178//
ArcA_CRP_Cra_Fis	b2464//
ArcA_CRP_Cra_IHF_IclR	b0957//b2708//b4068//
ArcA_CRP_DcuR	b1715//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1655//b0931//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4075//
ArcA_CRP_DnaA_FNR	b2531//
ArcA_CRP_DpiA_FNR_NarL	b1588//b2189//b1568//b2311//b2000//b2529//
ArcA_CRP_DpiA_FlhDC	b3367//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1024//b0937//
ArcA_CRP_FNR	b3223//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1093//b2199//b4087//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3223//
ArcA_CRP_FNR_Fis_IHF_NarL	b0997//
ArcA_CRP_FNR_Fur	b3454//b3038//b0464//b2280//
ArcA_CRP_FNR_Fur_IHF	b4159//b3278//b1166//b2235//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b3011//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3169//
ArcA_CRP_FNR_IHF_NarL	b2717//
ArcA_CRP_FNR_NarL	b3577//
ArcA_CRP_FadR	b0584//b3813//
ArcA_CRP_FadR_HipB	b3077//
ArcA_CRP_FadR_OmpR_PhoP	b1488//
ArcA_CRP_Fis_Mlc_SoxS	b4458//
ArcA_CRP_Fis_XylR	b2542//
ArcA_CRP_Fur_GadX_MqsA	b3207//
ArcA_CRP_GatR	b3645//b3759//b2601//b0934//b1079//b2905//
ArcA_CRP_GlpR	b0388//
ArcA_CRP_IHF	b1071//
ArcA_CRP_PuuR	b1920//b0683//b1076//b4063//b0953//
ArcA_CRP_RhaS	b2312//
ArcA_CRP_TreR	b3318//b4241//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1547//b2895//
ArcA_Cra	b4027//
ArcA_Cra_FNR_H-NS_HypT	b3968//b3855//
ArcA_CysB_FNR	b4670//
ArcA_FNR	b1325//b1616//sroA//b0827//b1442//b0076//b2127//b4192//b2726//b3729//b0156//b4198//b1579//b0570//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4124//
ArcA_FNR_Fis_IHF_NarL	b0109//b1672//b2788//b3092//b2686//b0574//b0139//b0392//b2608//b2093//b3961//b4139//b4480//
ArcA_FNR_Fur_IHF	b3574//
ArcA_FNR_IHF	b1851//b1071//b1920//
ArcA_FNR_IHF_NarL	b2987//b3855//
ArcA_FNR_NarL	b3605//b0755//b0762//b1410//
ArcA_FNR_PhoP	b2278//
ArcA_FNR_PuuR	b2579//b3781//
ArcA_FadR	b4150//b0038//b0118//
ArcA_FadR_Fis	b4382//b2163//
ArcA_Fur_Lrp_ModE	b1521//b3272//b3067//b3770//b0976//
ArcA_GlcC_IHF_PdhR	b2364//b3081//b0588//b2535//b2499//b3425//
ArcA_LexA	b0809//b2967//
ArcA_LldR	b0958//b3748//b1528//
ArcA_NarL	b1530//b3082//b3070//b1076//b2200//b1704//b3172//b3316//
ArcA_NtrC_PhoP_RutR	b3012//b0596//b0167//b4118//b1939//b4367//b4028//
ArgP	b0812//b3796//b1024//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1264//b0345//b2370//
ArgP_CRP_FNR_Fur_Nac	b1762//
ArgP_DnaA	b2344//b4365//b2571//
ArgP_Lrp	b2205//b3403//
ArgP_LysR	b3478//
ArgP_PhoB	b1061//
ArgR	b4415//b4577//b0974//b1568//b1004//b3417//b2838//b3065//b1009//b0999//b1377//b1922//b3123//b1634//
ArgR_CRP	b0190//
ArgR_CRP_Fis	b2557//b3394//b1082//b0398//b2308//b0036//b1256//b1922//
ArgR_Fis_IHF_PepA_PurR_RutR	b3276//b1258//
ArgR_H-NS_NtrC	b3906//b0514//b0721//b1203//
ArgR_NtrC	b0504//b2414//b3277//b3601//b3367//
ArgR_PhoP	b1007//
ArsR	b2279//b1220//b1590//
AscG	b0031//
AscG_CRP	b4019//b2323//b0745//
AscG_CRP_PhoB_PrpR	b2417//
AsnC	b1718//
AsnC_MraZ_Nac	b3480//
AsnC_Nac	b4098//b4613//
AtoC_IHF	b0619//b0032//b0678//efeU_2//
BaeR_CpxR	b2911//b2490//b3568//b4009//b4004//b3315//b3709//
BaeR_CpxR_EvgA	b3547//
BasR	b0854//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b3035//b3907//b0109//b1594//
BasR_CpxR_PdhR	b1485//b1612//
BasR_Fis	b3460//
BasR_H-NS_IHF_NagC_NanR	b2665//
BasR_MarA_PutA	b0849//
BasR_PhoP	b2404//
BasR_QseB	b4592//b4219//
BirA	b3456//b0953//b3788//b4426//b1654//
BluR	b2864//b3785//b2306//b2208//
BolA	b2591//b1944//
CRP	b1671//b2600//b1548//b2751//b4150//b2307//b2965//b2552//b2276//b1938//b2600//b3478//b2371//b2285//b1950//b4445//b3393//b2509//b0035//b1398//b3510//b1038//b0979//b3547//b3207//b4476//b4618//b0854//b2423//b1497//b3757//b4097//b2236//b1256//b3333//b3316//b0345//b1304//b3183//b1805//b1325//b0744//b4599//b2676//b3231//b3416//b1485//b1384//b2392//b1532//b2369//b1010//b0388//b0153//b2716//b1641//b0113//b2712//b0819//b4310//b1227//b1620//b3938//b2787//b2800//b3356//b4071//b3958//
CRP_CaiF_FNR	b3744//b1797//b1954//b0052//
CRP_ChbR_NagC	b0040//b4118//b1519//b0118//b0996//b0779//
CRP_ComR	b1861//
CRP_CpxR	b3869//
CRP_CpxR_CytR	b0352//
CRP_CpxR_CytR_DnaA_IHF	b1593//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b1537//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b2481//b0198//b1680//b2720//
CRP_Cra	b1263//b3414//b4320//b2421//b2198//b3225//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b2841//b3511//b4075//b0314//
CRP_Cra_FNR_PdhR	b1907//
CRP_Cra_Fis	b1738//
CRP_Cra_Fis_GlcC	b4266//
CRP_Cra_Fis_MtlR	b3230//b3905//b2296//
CRP_Cra_Mlc_NagC	b1519//b0080//b0874//b0595//b3321//b3458//
CRP_Cra_PrpR	b4355//b2169//b0903//b1241//
CRP_CreB_Fis_MalT	b0067//b3327//b2059//
CRP_CsiR_H-NS_Lrp	b1566//b2720//
CRP_CsiR_H-NS_Lrp_Nac	b4174//b1009//b4133//
CRP_CspA_Fis	b0399//
CRP_CytR	b3409//b4443//b2868//
CRP_CytR_DeoR	b0782//b4567//
CRP_CytR_DeoR_Fis_ModE	b1075//b4085//b4043//b4099//
CRP_CytR_Nac	b3141//
CRP_CytR_NsrR	b3393//
CRP_DcuR_FNR_NarL	b2288//
CRP_DinJ-YafQ	b1890//
CRP_DnaA_Fis_PurR	b4320//b2895//
CRP_DpiA_ExuR	b1781//
CRP_DsdC	b3503//b1220//
CRP_EbgR	b0203//b0118//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b1923//b3060//
CRP_ExuR	b1113//
CRP_ExuR_FNR	b3903//b1497//
CRP_ExuR_OxyR_UxuR	b0571//b0151//
CRP_ExuR_UxuR	b1410//
CRP_FNR	b1946//
CRP_FNR_FhlA_HyfR	b3978//b0118//b3331//b2500//b3532//b0020//b3135//b0353//b1440//b3237//b0810//b3540//
CRP_FNR_Fis	b3605//b0162//b4120//
CRP_FNR_Fis_GlpR_IHF	b1810//b2721//
CRP_FNR_Fis_H-NS_SlyA	b4104//
CRP_FNR_GcvA_Lrp_PurR	efeU_2//b4443//b2313//
CRP_FNR_H-NS_NarL	b3919//
CRP_FNR_IHF_TdcA_TdcR	b3082//b1200//b3966//b0389//b0591//b0447//b3977//
CRP_FNR_NarL	b1230//b0385//b2285//
CRP_FeaR_NsrR	b0123//
CRP_Fis	b4089//b1942//b1127//b1858//b0440//
CRP_Fis_FlhDC_GalR_GalS	b2276//b3368//
CRP_Fis_FliZ_IHF_Lrp	b4089//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b1203//b4131//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b2779//b4599//b4266//
CRP_Fis_IHF	b1207//b3124//b4393//b0273//b3902//
CRP_Fis_NanR	b3582//b2926//b0511//b3912//b3322//
CRP_Fis_NtrC	b4238//b1434//b0124//
CRP_Fis_XylR	b0403//b1745//b2993//
CRP_FlhDC_GalR_GalS	b3414//
CRP_FucR	b2678//b0978//b0294//b0996//b1948//b2499//b2316//
CRP_Fur	b4203//b2605//b1201//b0052//b2663//b3941//b1704//b3708//b1857//
CRP_Fur_HypT_PdhR	b0204//b2323//b1246//b2673//b0382//
CRP_Fur_OxyR_SoxS	b0296//
CRP_GalR_GalS	b3114//
CRP_GalR_GalS_H-NS_HU	b3617//b1014//b0779//b3481//
CRP_GalR_GalS_NagC	b3477//
CRP_GlpR	b2582//b0998//b4070//
CRP_GntR	b0891//b2821//
CRP_GntR_IdnR	b3096//b1277//b3507//b3437//b3506//b1852//b0604//
CRP_GntR_IscR	b4129//
CRP_GutM_GutR_H-NS	b4007//b2077//b3095//b1518//b0086//b4201//b3077//
CRP_H-NS	b2284//
CRP_H-NS_HipAB_HipB_NtrC	b0733//
