#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4008//b2560//
AcrR	b4357//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1306//b0744//b2427//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0035//b2221//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3424//b2803//
AcrR_FNR_Fur_SoxR	b3965//
AcrR_FNR_Fur_SoxR_SoxS	b0392//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2570//
Ada	b2617//b1885//b1680//
Ada_AidB_Lrp	b1858//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1075//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4209//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3118//b4131//b0461//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3750//b1016//
AdiY_H-NS_IHF	b1521//
AgaR	b2488//b0997//b1411//b2388//b1482//b3113//b1900//
AgaR_CRP	b1498//b0720//b0313//b0232//
AlaS	b2207//
AllR	b0096//b1719//b0980//b0061//b4368//b1649//b2369//b4400//b2291//
AllS	b4010//b2965//b3430//
AlsR	b1036//b3509//b1388//b2706//b1717//b1713//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3478//b3613//b4637//b2465//b4201//b0676//
AppY_ArcA_YdeO	b0776//b3774//b2721//b3140//
AraC_CRP	b2199//b4138//b0071//b4192//b0852//b0618//b4431//b0207//b2490//
AraC_CRP_XylR	b3513//b1377//b4316//
AraC_NagC	b1399//b1392//
ArcA	b0112//ilvG_2//
ArcA_BetI_Cra	b4237//b3062//b0959//b4203//
ArcA_CRP_CaiF_FNR_H-NS	b0810//b0351//b2751//b0756//b0225//b1041//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0339//b1548//b3038//b3756//b2964//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3625//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0342//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3124//b2489//
ArcA_CRP_Cra_Fis	b3756//
ArcA_CRP_Cra_IHF_IclR	b1283//b3784//b1920//
ArcA_CRP_DcuR	b0682//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3709//b4417//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3766//
ArcA_CRP_DnaA_FNR	b0743//
ArcA_CRP_DpiA_FNR_NarL	b1163//b4202//b1883//b2058//b0083//b0776//
ArcA_CRP_DpiA_FlhDC	b2281//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2388//b2485//
ArcA_CRP_FNR	b0827//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2470//b3905//b1287//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2789//
