#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b3457//b4150//
AcrR	b2788//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3515//b0783//b0150//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1257//b1241//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0597//b3012//
AcrR_FNR_Fur_SoxR	b1074//
AcrR_FNR_Fur_SoxR_SoxS	b2669//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4577//
Ada	b0805//b0619//b1736//
Ada_AidB_Lrp	b3860//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0912//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1782//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0388//b0181//b0190//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1475//b3037//
AdiY_H-NS_IHF	b1482//
AgaR	b3255//b3976//b1540//b0088//b1532//b3854//b1746//
AgaR_CRP	b4069//b2752//b3688//b3025//
AlaS	b2804//
AllR	b0435//b3977//b3368//b2277//b0979//b4318//b2199//b1109//b1532//
AllS	b3270//b1797//b2242//
AlsR	b3580//b1131//b2096//b3318//b0041//b0035//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3845//b2823//b2403//b3063//b4480//b3410//
AppY_ArcA_YdeO	b0352//b2868//b2913//b0234//
AraC_CRP	b4467//b2916//b4027//b2728//b1221//b0604//b2606//b0887//b0564//
AraC_CRP_XylR	b3410//b0146//b1300//
AraC_NagC	b4592//b1201//
ArcA	b0090//b4670//
ArcA_BetI_Cra	b4202//b2232//b0591//b1136//
ArcA_CRP_CaiF_FNR_H-NS	b2213//b2079//b0588//b2396//b0682//b0346//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1481//b2464//b2726//b1210//b3744//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2062//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2818//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3608//b0793//
ArcA_CRP_Cra_Fis	b0853//
ArcA_CRP_Cra_IHF_IclR	b1513//b2819//b1164//
ArcA_CRP_DcuR	b1921//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3961//b1304//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2217//
ArcA_CRP_DnaA_FNR	b0750//
ArcA_CRP_DpiA_FNR_NarL	b0111//b2393//b1913//b3190//b0590//b0383//
ArcA_CRP_DpiA_FlhDC	b1877//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3574//b2146//
ArcA_CRP_FNR	b3758//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1136//b3709//b4698//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3806//
ArcA_CRP_FNR_Fis_IHF_NarL	b4265//
ArcA_CRP_FNR_Fur	b3093//b1739//b2296//b1579//
ArcA_CRP_FNR_Fur_IHF	b0398//b1299//b3093//b3799//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1393//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3166//
ArcA_CRP_FNR_IHF_NarL	b3770//
ArcA_CRP_FNR_NarL	b3430//
ArcA_CRP_FadR	b2058//b2488//
ArcA_CRP_FadR_HipB	b1070//
ArcA_CRP_FadR_OmpR_PhoP	b1904//
ArcA_CRP_Fis_Mlc_SoxS	b3261//
ArcA_CRP_Fis_XylR	b3185//
ArcA_CRP_Fur_GadX_MqsA	b4398//
ArcA_CRP_GatR	b3502//b0931//b2469//b4480//b1322//b2674//
ArcA_CRP_GlpR	b1949//
ArcA_CRP_IHF	b0697//
ArcA_CRP_PuuR	b4315//b0857//b4270//b0512//b3138//
ArcA_CRP_RhaS	b4002//
ArcA_CRP_TreR	b1283//b4058//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4365//b1003//
ArcA_Cra	b2151//
ArcA_Cra_FNR_H-NS_HypT	b2203//b3846//
ArcA_CysB_FNR	b2591//
ArcA_FNR	b1074//b4291//b3574//b0092//b2143//b1568//b0763//b1516//b4539//b2606//b2127//b4599//b3157//b2825//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2211//
ArcA_FNR_Fis_IHF_NarL	b1982//b3065//b4111//b3123//b0593//b3939//b2421//b0995//b2063//b3790//b1791//b0150//b2531//
ArcA_FNR_Fur_IHF	b0233//
ArcA_FNR_IHF	b4079//b4699//b1397//
ArcA_FNR_IHF_NarL	b4438//b0727//
ArcA_FNR_NarL	b0092//b3118//b2509//b2840//
ArcA_FNR_PhoP	b1394//
ArcA_FNR_PuuR	b4415//b2127//
ArcA_FadR	b1484//b3421//b1938//
ArcA_FadR_Fis	b4280//b3452//
ArcA_Fur_Lrp_ModE	b1091//b2987//b1594//b4124//b1415//
ArcA_GlcC_IHF_PdhR	b1658//b0486//b0073//b4398//b4058//b0451//
ArcA_LexA	b4036//b3707//
ArcA_LldR	b3331//b1220//b2464//
ArcA_NarL	b3645//b4397//b1902//b0086//b0523//b1622//b3022//b1713//
ArcA_NtrC_PhoP_RutR	b0588//b2665//b1950//b2686//b0315//b0596//b4079//
ArgP	b2127//b2905//b3757//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0061//b1617//b0390//
ArgP_CRP_FNR_Fur_Nac	b0931//
ArgP_DnaA	b3924//b2541//b0114//
ArgP_Lrp	b4417//b4117//
ArgP_LysR	b1275//
ArgP_PhoB	b3429//
