#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0091//b3126//
AcrR	b3604//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1039//b0388//b4265//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1016//b1136//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1037//b2500//
AcrR_FNR_Fur_SoxR	b1061//
AcrR_FNR_Fur_SoxR_SoxS	b2189//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3331//
Ada	b4193//b3460//b2600//
Ada_AidB_Lrp	b2537//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3855//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4037//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0216//b0799//sroA//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4401//b2551//
AdiY_H-NS_IHF	b0207//
AgaR	b1226//b3333//b3156//b4198//b1683//b2709//b0697//
AgaR_CRP	b2277//b4111//b2826//b1016//
AlaS	b2155//
AllR	b4018//b4059//b1937//b1511//b1399//b2866//b3612//b0441//b3852//
AllS	b3565//b3912//b0604//
AlsR	b0198//b1421//b3751//b1038//b3978//b0698//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3125//b4702//b3927//b4290//b4396//b3240//
AppY_ArcA_YdeO	b2167//b1023//b2718//b3665//
AraC_CRP	b1612//b0891//b3797//b3905//b0896//b1400//b1567//b2975//b0338//
AraC_CRP_XylR	b2976//b1037//b3403//
AraC_NagC	b1501//b0430//
ArcA	b1264//b3125//
ArcA_BetI_Cra	b0873//b3452//b1304//b0978//
ArcA_CRP_CaiF_FNR_H-NS	b0330//b3744//b3184//gadF//b2704//b3127//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2661//b3528//b0886//b0616//b1719//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2401//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1485//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1622//b2560//
ArcA_CRP_Cra_Fis	b2713//
ArcA_CRP_Cra_IHF_IclR	b1002//b3926//b1077//
ArcA_CRP_DcuR	b1040//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1003//b3568//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3005//
ArcA_CRP_DnaA_FNR	b0784//
ArcA_CRP_DpiA_FNR_NarL	b1252//b2366//b1620//b0793//b3507//b3035//
ArcA_CRP_DpiA_FlhDC	b2146//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2237//b1656//
ArcA_CRP_FNR	b1762//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4317//b3571//b0233//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0038//
ArcA_CRP_FNR_Fis_IHF_NarL	b0484//
ArcA_CRP_FNR_Fur	b3831//b1707//b3156//b1201//
ArcA_CRP_FNR_Fur_IHF	b1946//b1083//b1566//b0855//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4097//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3722//
ArcA_CRP_FNR_IHF_NarL	b2369//
ArcA_CRP_FNR_NarL	b4322//
ArcA_CRP_FadR	b3751//b2590//
ArcA_CRP_FadR_HipB	b4452//
ArcA_CRP_FadR_OmpR_PhoP	b3093//
ArcA_CRP_Fis_Mlc_SoxS	b2212//
ArcA_CRP_Fis_XylR	b3481//
ArcA_CRP_Fur_GadX_MqsA	b2867//
ArcA_CRP_GatR	b1071//b4318//b0681//b2280//b3751//b0696//
ArcA_CRP_GlpR	b3507//
ArcA_CRP_IHF	b2923//
ArcA_CRP_PuuR	b4458//b3315//b1166//b0241//b1987//
ArcA_CRP_RhaS	b1623//
ArcA_CRP_TreR	b1008//b4381//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0786//b1878//
ArcA_Cra	b3272//
ArcA_Cra_FNR_H-NS_HypT	b2195//b2822//
ArcA_CysB_FNR	b3278//
ArcA_FNR	b0464//b2203//b2429//b1263//b2703//b1385//b3645//b1797//b3133//b0730//b3318//b4194//b1949//b0368//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0997//
ArcA_FNR_Fis_IHF_NarL	b1924//b3312//b0314//b4093//b4203//b1476//b1182//b1888//b0185//b0570//b3938//b2105//b1589//
ArcA_FNR_Fur_IHF	b3395//
ArcA_FNR_IHF	b0089//b0153//b3599//
ArcA_FNR_IHF_NarL	b2406//b1546//
ArcA_FNR_NarL	b1297//b2838//b0613//b0904//
ArcA_FNR_PhoP	b2195//
ArcA_FNR_PuuR	b1264//b1937//
ArcA_FadR	b2375//b1070//b2435//
ArcA_FadR_Fis	b1851//b4502//
ArcA_Fur_Lrp_ModE	b3752//cpxQ//b3115//b3607//b1507//
ArcA_GlcC_IHF_PdhR	b4451//b3367//b2705//b3272//b0389//b3671//
ArcA_LexA	b3902//b1296//
ArcA_LldR	b1071//b0592//b3168//
ArcA_NarL	b0383//b3616//b0894//b3237//b3271//b1649//b3864//b1921//
ArcA_NtrC_PhoP_RutR	b2957//b3787//b1913//b4318//b3666//b1672//b0509//
ArgP	b0049//b1676//b3907//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3531//b2307//b0429//
ArgP_CRP_FNR_Fur_Nac	b0509//
ArgP_DnaA	b0108//b3830//b0720//
ArgP_Lrp	b0072//b2552//
ArgP_LysR	b4096//
ArgP_PhoB	b2151//
ArgR	b2784//b0451//b4062//b1737//b3574//b2755//b0435//b1164//b0062//b1654//b2893//b0729//b4365//b2282//
ArgR_CRP	b0679//
ArgR_CRP_Fis	b2676//b0728//b1651//b1237//b0666//b2584//b3124//b2291//
ArgR_Fis_IHF_PepA_PurR_RutR	b2631//b0296//
ArgR_H-NS_NtrC	b0726//b4323//b3970//b1715//
ArgR_NtrC	b3789//b4040//b0688//b1821//b4702//
ArgR_PhoP	b3137//
ArsR	b1131//b2499//b1061//
AscG	b3022//
AscG_CRP	b4026//b0654//b0674//
AscG_CRP_PhoB_PrpR	b0814//
AsnC	b3680//
AsnC_MraZ_Nac	b3128//
AsnC_Nac	b1594//b3926//
AtoC_IHF	b3863//b1575//b2212//b3908//
BaeR_CpxR	b2663//b1589//b4138//b2754//b0063//b0061//b4458//
BaeR_CpxR_EvgA	b1658//
BasR	b2912//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0346//b1620//b1022//b4069//
BasR_CpxR_PdhR	b0623//b0390//
BasR_Fis	b4009//
BasR_H-NS_IHF_NagC_NanR	b1858//
BasR_MarA_PutA	b3022//
BasR_PhoP	b4174//
BasR_QseB	b1714//b0855//
BirA	b3478//b4009//b3036//b2282//b1201//
BluR	b1287//b0109//b1587//b2068//
BolA	b3460//b1590//
CRP	b1165//b4086//b2802//b0093//b0892//b0035//b0685//b2579//b3094//b0795//b2239//b2782//b1670//b2538//b0399//b1012//b3540//b2818//b1092//b3214//b3961//b1241//b1907//b0145//b1578//b2818//b0853//b3331//b0945//b0185//b1498//b0792//b2061//b1734//b3076//b3579//b4070//b0367//b1488//b1241//b3081//b3699//b2482//b0553//b3190//b4637//b2601//b1014//b2061//b4089//b3423//b3025//b0037//b3114//b3423//b2429//b3853//b0763//b3157//b2837//b3331//b0757//b0388//b1010//b1443//b2308//b4354//b1430//
CRP_CaiF_FNR	b0191//b4382//b0515//b3157//
CRP_ChbR_NagC	b0553//b3830//b1384//b2591//b2709//b3854//
CRP_ComR	b2094//
CRP_CpxR	b4268//
CRP_CpxR_CytR	b1805//
CRP_CpxR_CytR_DnaA_IHF	b1516//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b3269//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b3969//b0447//b0123//b3854//
CRP_Cra	b1199//b4002//b4096//b1597//b4599//b0854//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b3544//b0031//b4138//b4370//
CRP_Cra_FNR_PdhR	b3851//
CRP_Cra_Fis	b3759//
CRP_Cra_Fis_GlcC	b2895//
CRP_Cra_Fis_MtlR	b3416//b0113//b1702//
CRP_Cra_Mlc_NagC	b4111//b2421//b2059//b3578//b1078//b4085//
CRP_Cra_PrpR	b1887//b2597//b2417//b2062//
CRP_CreB_Fis_MalT	b1394//b4104//b0060//
CRP_CsiR_H-NS_Lrp	b3906//b3510//
CRP_CsiR_H-NS_Lrp_Nac	b0203//b1654//b1717//
CRP_CspA_Fis	b3133//
CRP_CytR	b2756//b1184//b0207//
CRP_CytR_DeoR	b3126//b2571//
CRP_CytR_DeoR_Fis_ModE	b3265//b2571//b3966//b2703//
CRP_CytR_Nac	b3138//
CRP_CytR_NsrR	b2732//
CRP_DcuR_FNR_NarL	b2485//
CRP_DinJ-YafQ	b3073//
CRP_DnaA_Fis_PurR	b4452//b0553//
CRP_DpiA_ExuR	b0670//
CRP_DsdC	b1514//b1623//
CRP_EbgR	b3458//b4475//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b2678//b0912//
CRP_ExuR	b0575//
CRP_ExuR_FNR	b4317//b0863//
CRP_ExuR_OxyR_UxuR	b3588//b2094//
CRP_ExuR_UxuR	b4522//
CRP_FNR	b3726//
CRP_FNR_FhlA_HyfR	b2414//b3575//b2762//b2903//b0996//b3742//b3752//b0505//b2222//b2203//b2097//b3011//
CRP_FNR_Fis	b3156//b2236//b3317//
CRP_FNR_Fis_GlpR_IHF	b1859//b2782//
CRP_FNR_Fis_H-NS_SlyA	b4029//
CRP_FNR_GcvA_Lrp_PurR	b1922//b2208//b2582//
CRP_FNR_H-NS_NarL	b4669//
CRP_FNR_IHF_TdcA_TdcR	b4502//b3793//b2720//b3830//b1791//b1951//b1327//
CRP_FNR_NarL	b1761//b3272//b3566//
CRP_FeaR_NsrR	b0886//
CRP_Fis	b2159//b3911//b1276//b3186//b3221//
CRP_Fis_FlhDC_GalR_GalS	b1165//b3318//
CRP_Fis_FliZ_IHF_Lrp	b1712//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b3255//b4073//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b4096//b3453//b1880//
CRP_Fis_IHF	b3671//b3567//b2589//b0950//b0934//
CRP_Fis_NanR	b3942//b0294//b4018//b2728//b0201//
CRP_Fis_NtrC	b3325//b2308//b0334//
CRP_Fis_XylR	b0390//b1641//b4063//
CRP_FlhDC_GalR_GalS	b1940//
CRP_FucR	b3455//b2713//b4174//b3166//b0892//b0034//b1015//
CRP_Fur	b0351//b3941//b4399//b0352//b3544//b3156//b4009//b3241//b0978//
CRP_Fur_HypT_PdhR	b1421//b1546//b0349//b0613//b4663//
CRP_Fur_OxyR_SoxS	b4034//
CRP_GalR_GalS	b2529//
CRP_GalR_GalS_H-NS_HU	b3449//b4318//b1622//b1591//
CRP_GalR_GalS_NagC	b1950//
CRP_GlpR	b1183//b0411//b4240//
CRP_GntR	b2063//b4018//
CRP_GntR_IdnR	b3132//b0678//b2801//b1577//b3012//b1211//b4663//
CRP_GntR_IscR	b2197//
CRP_GutM_GutR_H-NS	b3773//b2241//b0908//b3708//b3725//b2923//b0782//
CRP_H-NS	b2751//
CRP_H-NS_HipAB_HipB_NtrC	b0722//
CRP_H-NS_LacI	b2574//b4599//b1501//
CRP_H-NS_LeuO	b1187//b4090//b1882//b4426//b4397//b1679//b4036//
CRP_H-NS_MqsA	b3225//
CRP_IHF	b0396//b0076//b3709//b0923//
CRP_IHF_MprA_OmpR	b1274//
CRP_IHF_NsrR	b1922//
CRP_IHF_PaaX	b1738//b1782//b3124//b3136//b0511//b0039//b0679//b0728//b3514//b4435//b1528//b4072//
CRP_IHF_UlaR	b2698//b4026//b2148//b3157//b3395//b3852//
CRP_IHF_YiaJ	b0296//b0782//b3925//b0352//b0553//b3165//b4280//b4669//b4357//b3319//
CRP_LexA	b0854//
CRP_Lrp	b4267//b1430//b1092//b4000//
CRP_Lrp_Mlc	b2553//
CRP_Lrp_Nac	b0336//
CRP_LsrR	b2674//b0783//b0237//b4201//b0095//b1274//b2994//b1564//b3065//
CRP_MalI	b3415//b3093//b0912//
CRP_MalT	b3071//b2821//b1323//
CRP_MalT_PhoP	b2242//
CRP_MelR	b1393//b0732//b0678//
CRP_MetJ	b1013//
CRP_MhpR	b2754//b3185//b2310//b1674//b3334//b2801//
CRP_Mlc	b0390//b1299//
CRP_ModE	b2150//b2557//b3430//
CRP_MurR	b0598//b3978//
CRP_Nac_NsrR_PhoB	b3566//
CRP_NadR	b2241//
CRP_NagC	b0082//b2552//b4441//b4172//b1008//b4290//
CRP_NagC_NanR	b2976//b3501//b3976//
CRP_NagC_PhoP	b3138//
CRP_OxyR	b2367//
CRP_OxyR_UxuR	b0221//
CRP_PhoB	b0564//b0203//b2499//b4663//b2208//b0850//
CRP_PhoP	b0072//b2905//b2800//
CRP_PutA	b2609//
CRP_RbsR	b2559//b0050//b4309//b3277//b1904//b2406//
CRP_RhaR_RhaS	b2470//b0378//
CRP_RhaS	b2708//b2923//b4044//
CRP_Rob	b3616//
CRP_TorR	b4319//b1718//b0857//
CRP_UhpA_UvrY	b3125//
CRP_UidR_UxuR	b3567//b4063//b4004//
CRP_UvrY	b0575//
CRP_YehT	b0590//
CRP_ZraR	b1886//b0086//
CadC_FNR_H-NS_LeuO_MlrA	b0894//
Cbl_CysB	b3613//b3774//b3357//b1325//
Cbl_CysB_FNR_IHF	b1223//b0221//b4383//b1948//b2306//
CdaR	b2763//b2713//b2243//b1243//b2821//
CdaR_FNR_Fis_Fur_H-NS	b3060//
CdaR_FNR_Fur_H-NS	b4139//b1622//b1761//b2729//
CecR	b0758//b3707//b1384//b0935//b0087//
CpxR	b2702//b1521//b1791//b3481//b0347//b0886//b4513//b0592//b3612//b3038//b0019//b3922//b3514//b1092//b4085//b1013//b1937//b3424//b0958//b1682//b2211//b0036//b3137//b0613//b2937//b3911//b4502//b0722//b2601//b3038//b3794//b0654//
CpxR_CsgD_FliZ	b4613//b2167//b3057//
CpxR_CysB	b0082//
CpxR_EnvY_IHF_Lrp_OmpR_YjjQ	b3744//
CpxR_GadE	b4416//b1444//b0809//b0536//
CpxR_H-NS	b3207//
CpxR_NsrR	b3750//
CpxR_RcsB	b3170//
CpxR_TyrR	b3607//
Cra	b0792//b0743//b1408//b4599//b3415//b3418//b1136//b2659//b4037//b0043//b3455//b0841//b1744//b1442//b0304//
Cra_FNR_Fis_Lrp_NarL	b3781//
Cra_FNR_Fur_MarA_Rob_SoxS	b4233//
