#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b2531//b4194//
AcrR	b2106//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3911//b1322//b0124//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0463//b0670//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0428//b3458//
AcrR_FNR_Fur_SoxR	b4058//
AcrR_FNR_Fur_SoxR_SoxS	b0935//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4280//
Ada	b2571//b4035//b2759//
Ada_AidB_Lrp	b0461//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3114//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3493//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1745//b1392//b1501//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2818//b0301//
AdiY_H-NS_IHF	b1518//
AgaR	b0460//b0819//b2281//b0793//b1669//b0113//b3275//
AgaR_CRP	b3971//b1885//b2202//b1474//
AlaS	b0587//
AllR	b3645//b4280//b3164//b1083//b2091//b2487//b3476//b1378//b3140//
AllS	b3979//b4411//b3415//
AlsR	b3331//b3853//b0048//b4702//b4318//b3741//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0904//b3569//b0450//b1288//b4151//b0353//
AppY_ArcA_YdeO	b1900//b0090//b0049//b3425//
AraC_CRP	b1231//b0110//b0751//b0912//b0606//b1634//b4177//b2709//b2487//
AraC_CRP_XylR	b3236//b4034//b3924//
AraC_NagC	b2732//b0461//
ArcA	b1410//b4324//
ArcA_BetI_Cra	b0570//b2499//b0978//b4072//
ArcA_CRP_CaiF_FNR_H-NS	b4310//b2720//b4067//b0575//b2235//b2719//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4240//b1798//b2560//b4522//b1889//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1080//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2819//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3240//b3368//
ArcA_CRP_Cra_Fis	b2570//
ArcA_CRP_Cra_IHF_IclR	b3829//b1900//b3787//
ArcA_CRP_DcuR	b4160//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3315//b2808//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0743//
ArcA_CRP_DnaA_FNR	b4027//
ArcA_CRP_DpiA_FNR_NarL	b3363//b3359//b0565//b4366//b3531//b2488//
ArcA_CRP_DpiA_FlhDC	b1247//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2092//b1707//
ArcA_CRP_FNR	b3941//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1973//b3364//b0050//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2538//
ArcA_CRP_FNR_Fis_IHF_NarL	b2306//
ArcA_CRP_FNR_Fur	b0204//b1805//b3113//b2282//
