#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1164//b0074//
AcrR	b4193//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4018//b1488//b2203//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0152//b2198//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3741//b0179//
AcrR_FNR_Fur_SoxR	b2975//
AcrR_FNR_Fur_SoxR_SoxS	b4007//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3364//
Ada	b3525//b3864//b0950//
Ada_AidB_Lrp	b3415//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3363//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	ilvG_1//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0589//b2198//b0912//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3437//b4026//
AdiY_H-NS_IHF	b1395//
AgaR	b3366//b1321//b2469//b4099//b4322//b0928//b1079//
AgaR_CRP	b2341//b3493//b0590//b4086//
AlaS	b0107//
AllR	b1390//b2608//b2965//b0676//b3792//b4471//b3094//b2722//b2758//
AllS	b0116//b1283//b1302//
AlsR	gadF//b0995//b0020//b0092//b4030//b4441//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3791//yegZ//b2759//b1070//b1882//b3829//
AppY_ArcA_YdeO	b2476//b0301//b0464//b1593//
AraC_CRP	b3325//b1409//b1746//b3334//b3701//b1781//b0145//b1285//b0063//
AraC_CRP_XylR	b1552//b0864//b0154//
AraC_NagC	b0109//b1926//
