#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4203//b1443//
AcrR	b3571//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4265//b2559//b0303//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3665//b2152//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2675//b1575//
AcrR_FNR_Fur_SoxR	b0523//
AcrR_FNR_Fur_SoxR_SoxS	b2282//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0889//
Ada	b1907//b1880//b3335//
Ada_AidB_Lrp	b0999//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0514//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0205//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3789//b0095//b4384//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2424//b2407//
AdiY_H-NS_IHF	b1288//
AgaR	b3368//b2676//b0730//b3966//b2204//b0754//b1221//
AgaR_CRP	b2372//b1407//b4292//b4426//
AlaS	b3022//
AllR	b3168//b3008//b0827//b1641//b1260//b0886//b4233//b3906//b3911//
AllS	b1038//b4702//b3117//
AlsR	b3686//b4445//b2296//b4310//b1421//b1020//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0405//b3828//b0727//b1210//b2531//b3071//
AppY_ArcA_YdeO	b2221//b1877//b0110//b3852//
AraC_CRP	b4270//b3564//b0400//b0348//b2436//b0894//b2597//b1511//b4309//
AraC_CRP_XylR	b4039//b3957//b4705//
AraC_NagC	b2189//b2926//
ArcA	b3770//efeU_2//
ArcA_BetI_Cra	b0553//b4451//b2607//b4370//
ArcA_CRP_CaiF_FNR_H-NS	b0565//b3904//b1198//b2937//b1224//b2277//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3441//b0575//b0233//b3728//cpxQ//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2155//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1944//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4513//b0854//
ArcA_CRP_Cra_Fis	b3224//
ArcA_CRP_Cra_IHF_IclR	b1398//b1889//b1252//
ArcA_CRP_DcuR	b2148//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1745//b3752//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2553//
ArcA_CRP_DnaA_FNR	b0337//
ArcA_CRP_DpiA_FNR_NarL	b0573//b0315//b2731//b2718//b0732//b1079//
ArcA_CRP_DpiA_FlhDC	b3923//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1400//b2417//
ArcA_CRP_FNR	b4326//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2074//b4106//b1321//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4102//
ArcA_CRP_FNR_Fis_IHF_NarL	b2000//
ArcA_CRP_FNR_Fur	b3405//b4408//b1743//b1277//
ArcA_CRP_FNR_Fur_IHF	b2804//b4059//b0864//b0896//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0728//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4063//
ArcA_CRP_FNR_IHF_NarL	b2078//
ArcA_CRP_FNR_NarL	b2222//
ArcA_CRP_FadR	b0895//b3728//
ArcA_CRP_FadR_HipB	b4004//
ArcA_CRP_FadR_OmpR_PhoP	b1387//
ArcA_CRP_Fis_Mlc_SoxS	b3924//
ArcA_CRP_Fis_XylR	b3364//
ArcA_CRP_Fur_GadX_MqsA	b3124//
ArcA_CRP_GatR	b0863//b1043//b2306//b3410//b3096//b2724//
ArcA_CRP_GlpR	b0431//
ArcA_CRP_IHF	b3265//
ArcA_CRP_PuuR	b2570//b1333//b2604//b4439//b3409//
ArcA_CRP_RhaS	b0929//
ArcA_CRP_TreR	b2752//b1222//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0340//b1322//
ArcA_Cra	b4093//
ArcA_Cra_FNR_H-NS_HypT	b3686//b0180//
ArcA_CysB_FNR	b2127//
ArcA_FNR	b3750//b0048//b1552//b3603//b2808//b1078//b4613//b1531//b0515//b1883//b1261//b2838//b3418//b0950//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2663//
ArcA_FNR_Fis_IHF_NarL	b4134//b3582//b4376//b1024//b3785//b2711//b0088//b2061//b1041//b1231//b3241//b1411//b1492//
ArcA_FNR_Fur_IHF	b0087//
ArcA_FNR_IHF	b1015//b0934//b3432//
ArcA_FNR_IHF_NarL	b0653//b4399//
ArcA_FNR_NarL	b1818//b4101//b1922//b2436//
ArcA_FNR_PhoP	b0590//
ArcA_FNR_PuuR	b4382//b1885//
ArcA_FadR	b1704//b2727//b3723//
ArcA_FadR_Fis	b1160//b2528//
ArcA_Fur_Lrp_ModE	b2344//b4484//b2992//b3612//b3066//
ArcA_GlcC_IHF_PdhR	b1075//b1946//b2282//b2156//b2500//b3334//
ArcA_LexA	b1484//b2342//
ArcA_LldR	b3458//b4039//b0596//
ArcA_NarL	b3123//b1782//b2616//b3853//b0928//b0796//b0762//b3680//
ArcA_NtrC_PhoP_RutR	b3603//b1594//b3721//b4076//b1492//b1006//b1707//
ArgP	b0958//b4502//b2762//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3441//b4093//b0396//
ArgP_CRP_FNR_Fur_Nac	b2059//
ArgP_DnaA	b4203//b2706//b0034//
ArgP_Lrp	b3565//b1746//
ArgP_LysR	b3480//
ArgP_PhoB	b1241//
ArgR	b3260//b0043//b0312//b3582//b1483//b3609//b3605//b3793//b3495//b1378//b0595//b2903//b0756//b3512//
ArgR_CRP	b3432//
ArgR_CRP_Fis	b3277//b1748//b3845//b2243//b3321//b1859//b4213//b1207//
ArgR_Fis_IHF_PepA_PurR_RutR	b2465//b4396//
ArgR_H-NS_NtrC	b1200//b4068//b1452//b4192//
ArgR_NtrC	b0311//b1851//b1500//b2421//b2404//
ArgR_PhoP	b3338//
ArsR	b4314//b0201//b0152//
AscG	b2077//
AscG_CRP	b2429//b3965//b1296//
AscG_CRP_PhoB_PrpR	b1227//
AsnC	b1609//
AsnC_MraZ_Nac	b2821//
AsnC_Nac	b2277//b3556//
AtoC_IHF	b1078//b0035//b2730//b1594//
BaeR_CpxR	b3167//b4249//b0331//b0794//b1597//b0681//b1440//
BaeR_CpxR_EvgA	b1396//
BasR	b1810//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0886//b0675//b4106//b4095//
BasR_CpxR_PdhR	b0074//b0683//
BasR_Fis	b1189//
BasR_H-NS_IHF_NagC_NanR	b1014//
BasR_MarA_PutA	b2206//
BasR_PhoP	b0041//
BasR_QseB	b0728//b2904//
BirA	b0602//b0729//b2558//b1780//b4094//
BluR	b0089//b3332//b3115//b3481//
BolA	b1070//b0385//
CRP	b0392//b4026//b3139//b1779//b2684//b0908//b0443//b4444//b2993//b0072//b1014//b2987//b3092//b0727//b4054//b2763//b3707//b3851//b2284//b1900//b1567//b3911//b2234//b0044//b1514//b3789//b1577//b1163//b2503//b0060//b1704//b0463//b1421//b2465//b1020//b0806//b1515//b2213//b4522//b2094//b4265//b3429//b1395//b1081//b3578//b3274//b3395//b1009//b1507//b2553//b1486//b2841//b0853//b1109//b2560//b2608//b2605//b1077//b0072//b3231//b4397//b2287//b4120//b3316//b3934//b0674//b0403//b4115//
CRP_CaiF_FNR	b0728//b0344//b1512//b0922//
CRP_ChbR_NagC	b0396//b3567//b2759//b4026//b0856//b3853//
CRP_ComR	b0806//
CRP_CpxR	b3578//
CRP_CpxR_CytR	b3410//
CRP_CpxR_CytR_DnaA_IHF	b2147//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b1378//
