#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b0907//b3395//
AcrR	b3070//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3980//b0959//b0779//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0617//b3265//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3588//b4354//
AcrR_FNR_Fur_SoxR	b0113//
AcrR_FNR_Fur_SoxR_SoxS	b1499//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3213//
Ada	b1275//b2707//b2716//
Ada_AidB_Lrp	b2200//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0976//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3853//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0337//b1658//b3907//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3576//b0068//
AdiY_H-NS_IHF	b2424//
AgaR	b4059//b2163//b0365//b3478//b0076//b1013//b2486//
AgaR_CRP	b1167//b0593//b3357//b1022//
AlaS	b2009//
AllR	b1878//phnE_2//b3934//b1041//b3547//b0681//b0342//b0979//b4408//
AllS	b0570//b0061//b4445//
AlsR	b0936//b0776//b1113//b0411//b1702//b1002//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1007//b1388//b4203//b4705//b1611//b1492//
AppY_ArcA_YdeO	b2605//b2488//b3661//b3726//
AraC_CRP	b4088//b4063//efeU_2//b1187//b0857//b2309//b3269//b2666//b1507//
AraC_CRP_XylR	b0921//b1391//b4117//
AraC_NagC	b0678//b1736//
ArcA	b1883//b1613//
ArcA_BetI_Cra	b2221//b0872//b2091//b1198//
ArcA_CRP_CaiF_FNR_H-NS	b1879//b1683//b2573//b1071//b1923//b4044//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4007//b4523//b0504//b3415//b1261//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3956//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2737//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2206//b2659//
ArcA_CRP_Cra_Fis	b0954//
ArcA_CRP_Cra_IHF_IclR	b2406//b0874//b1258//
ArcA_CRP_DcuR	b0462//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2987//b1493//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4637//
ArcA_CRP_DnaA_FNR	b2341//
ArcA_CRP_DpiA_FNR_NarL	b3978//b1499//b1739//b3766//b0340//b2075//
ArcA_CRP_DpiA_FlhDC	b1681//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3957//b1039//
ArcA_CRP_FNR	b0622//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4502//b2913//b2631//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1301//
ArcA_CRP_FNR_Fis_IHF_NarL	b1901//
ArcA_CRP_FNR_Fur	b0618//b1531//b3224//b0154//
ArcA_CRP_FNR_Fur_IHF	b1247//b1940//b1324//b0619//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1943//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2535//
ArcA_CRP_FNR_IHF_NarL	b4016//
ArcA_CRP_FNR_NarL	b2826//
ArcA_CRP_FadR	b2864//b1736//
ArcA_CRP_FadR_HipB	b0431//
ArcA_CRP_FadR_OmpR_PhoP	b2706//
ArcA_CRP_Fis_Mlc_SoxS	b4105//
ArcA_CRP_Fis_XylR	b1222//
ArcA_CRP_Fur_GadX_MqsA	b4050//
ArcA_CRP_GatR	b0336//b2758//b3094//b2762//b4441//b4033//
ArcA_CRP_GlpR	b3036//
ArcA_CRP_IHF	b0668//
ArcA_CRP_PuuR	b2716//b2540//b1569//b0872//b3516//
ArcA_CRP_RhaS	b0863//
ArcA_CRP_TreR	b0032//b3578//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b3528//b1390//
ArcA_Cra	b1440//
ArcA_Cra_FNR_H-NS_HypT	b1528//b2818//
ArcA_CysB_FNR	b2369//
ArcA_FNR	b4071//b2601//b4119//b1741//b0350//b3236//b3582//b4068//b4209//b2783//b0076//b1729//b0036//b3319//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3613//
ArcA_FNR_Fis_IHF_NarL	b4475//b2737//b3141//b1658//b3513//b2281//b3278//b2925//b2758//b0070//b1590//b0998//b1728//
ArcA_FNR_Fur_IHF	b2476//
ArcA_FNR_IHF	b2617//b0473//b1852//
ArcA_FNR_IHF_NarL	b0039//b4315//
ArcA_FNR_NarL	b0895//b2306//b1230//b3418//
ArcA_FNR_PhoP	b1852//
ArcA_FNR_PuuR	b2839//b0036//
ArcA_FadR	b0340//b0616//b2542//
ArcA_FadR_Fis	b0515//b3243//
ArcA_Fur_Lrp_ModE	b4054//b1441//b1926//b1531//b1576//
ArcA_GlcC_IHF_PdhR	b0792//b1536//b4445//b3966//b4241//b4382//
ArcA_LexA	b0038//b4002//
ArcA_LldR	b1715//b0066//b4062//
ArcA_NarL	b3316//b3421//b0776//b3672//b1072//molR_1//b1411//b0154//
ArcA_NtrC_PhoP_RutR	b0226//b0124//b3510//b0351//b2712//b1902//b1890//
ArgP	b0125//b4613//b1265//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0505//b4025//b1762//
ArgP_CRP_FNR_Fur_Nac	b4097//
ArgP_DnaA	b3726//b2310//b3076//
ArgP_Lrp	b4438//b3256//
ArgP_LysR	b1500//
ArgP_PhoB	b3364//
ArgR	b3604//b1263//b4062//b4029//b1442//b1498//b1938//b2993//b1131//b2280//b2189//b0654//b4502//b3516//
ArgR_CRP	b1396//
ArgR_CRP_Fis	b1531//b1988//b1429//b0604//b2490//b4102//b2500//b3026//
ArgR_Fis_IHF_PepA_PurR_RutR	b1511//b1717//
ArgR_H-NS_NtrC	b3458//b0166//b0673//b2280//
ArgR_NtrC	b1274//b1548//b2756//b2730//b0751//
ArgR_PhoP	b3072//
ArsR	b0977//b3742//b3863//
AscG	b0839//
AscG_CRP	b0203//efeU_2//b4313//
AscG_CRP_PhoB_PrpR	b1131//
AsnC	b1072//
AsnC_MraZ_Nac	b1187//
AsnC_Nac	b4174//b0107//
AtoC_IHF	b0622//b4009//b2217//b0931//
BaeR_CpxR	b1410//b3922//b2306//b1071//b3395//b3478//b3063//
BaeR_CpxR_EvgA	b1900//
BasR	b2206//
