#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b2808//b0150//
AcrR	b0063//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2570//b1247//b0485//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1589//b1717//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0152//b0367//
AcrR_FNR_Fur_SoxR	b1748//
AcrR_FNR_Fur_SoxR_SoxS	b1924//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1261//
Ada	b2000//b0585//b2686//
Ada_AidB_Lrp	b3748//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3425//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4502//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1024//b1564//b0400//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0751//b0507//
AdiY_H-NS_IHF	b3749//
AgaR	b3417//b1167//b1734//b0827//b1878//b2077//b3572//
AgaR_CRP	b2699//b3906//b4699//b4100//
AlaS	b1948//
AllR	b3568//b1007//b2608//b0723//b1945//b3580//b0925//b1518//b2436//
AllS	b1334//b3908//b1499//
AlsR	b3450//b2058//b1443//b0594//b0977//b3065//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2425//b0874//b0093//b1078//b2866//b0621//
AppY_ArcA_YdeO	b2374//b3942//b0958//b2224//
AraC_CRP	b4117//b3604//b1567//b1409//b1519//b0733//b3864//b3134//b1102//
AraC_CRP_XylR	b1651//b3588//b1739//
AraC_NagC	b0110//b2402//
ArcA	b2369//b1256//
ArcA_BetI_Cra	b0775//b2788//b3223//b2660//
ArcA_CRP_CaiF_FNR_H-NS	b1429//b3186//b0757//b2234//b3748//b3965//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4099//b0750//b3125//b0462//b2078//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2665//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3616//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0851//b1079//
ArcA_CRP_Cra_Fis	b3859//
ArcA_CRP_Cra_IHF_IclR	b0810//b2212//b2553//
ArcA_CRP_DcuR	b3364//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3568//b2903//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3213//
ArcA_CRP_DnaA_FNR	b0162//
ArcA_CRP_DpiA_FNR_NarL	b3037//b4050//b2724//b3773//b2608//b1078//
ArcA_CRP_DpiA_FlhDC	b2212//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0150//b1548//
ArcA_CRP_FNR	b1597//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0091//b4111//b1400//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3116//
ArcA_CRP_FNR_Fis_IHF_NarL	b2867//
ArcA_CRP_FNR_Fur	b3324//b2341//b2396//b1608//
ArcA_CRP_FNR_Fur_IHF	b0862//b4705//b0774//b0508//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1508//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b4123//
ArcA_CRP_FNR_IHF_NarL	b3170//
ArcA_CRP_FNR_NarL	b3410//
ArcA_CRP_FadR	b2400//b0109//
ArcA_CRP_FadR_HipB	b4451//
ArcA_CRP_FadR_OmpR_PhoP	b3240//
ArcA_CRP_Fis_Mlc_SoxS	b3256//
ArcA_CRP_Fis_XylR	b1622//
ArcA_CRP_Fur_GadX_MqsA	b2202//
ArcA_CRP_GatR	b1008//b2558//b1023//b4177//b3404//b0970//
ArcA_CRP_GlpR	b0596//
ArcA_CRP_IHF	b2903//
ArcA_CRP_PuuR	b0185//b4132//b0664//b2212//b0296//
ArcA_CRP_RhaS	b2203//
ArcA_CRP_TreR	b3709//b3116//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4159//b4592//
ArcA_Cra	b2372//
ArcA_Cra_FNR_H-NS_HypT	b4002//b3564//
ArcA_CysB_FNR	b1297//
ArcA_FNR	b3721//b3317//b2996//b3541//b1038//b4266//b3316//b0460//b4035//b4124//b1783//b3265//b4458//b3772//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	ilvG_2//
ArcA_FNR_Fis_IHF_NarL	b2557//b0592//b0565//b1577//b3730//b1252//b1741//b3544//b1563//b3831//b0857//b0237//b3556//
ArcA_FNR_Fur_IHF	b0083//
ArcA_FNR_IHF	b2938//b2750//b3117//
ArcA_FNR_IHF_NarL	b0241//b0862//
ArcA_FNR_NarL	b0841//b2737//b4104//b2202//
ArcA_FNR_PhoP	b0110//
ArcA_FNR_PuuR	b2232//b0933//
ArcA_FadR	b0154//b0860//b1655//
ArcA_FadR_Fis	b0382//b4381//
ArcA_Fur_Lrp_ModE	b1563//b1010//b1941//b0204//b3699//
ArcA_GlcC_IHF_PdhR	b3787//b1937//b0921//b0366//b2148//b0975//
ArcA_LexA	b0857//b3170//
ArcA_LldR	b1014//b4443//b1392//
ArcA_NarL	b4382//b1982//b4476//b1010//b4159//b2838//b0755//b0240//
ArcA_NtrC_PhoP_RutR	b0365//b0076//b0462//b2597//b3359//b2278//b0124//
ArgP	b1112//b0388//b1719//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0019//b1575//b0114//
ArgP_CRP_FNR_Fur_Nac	b1718//
ArgP_DnaA	b0585//b1127//b3431//
ArgP_Lrp	b1939//b4139//
ArgP_LysR	b4577//
ArgP_PhoB	b0674//
ArgR	b1015//b1937//b1552//b0778//b2707//b4320//b0593//b1275//b1562//b3456//b0575//b4033//b1434//b2279//
ArgR_CRP	b4094//
ArgR_CRP_Fis	b1810//b0485//b1263//b2236//b4044//b1497//b2212//b1260//
ArgR_Fis_IHF_PepA_PurR_RutR	b0115//b4040//
ArgR_H-NS_NtrC	b1508//b3934//b3356//b2820//
ArgR_NtrC	b2372//b4397//b0614//b1288//b0150//
ArgR_PhoP	b1241//
ArsR	b1388//b3759//b3315//
AscG	b0856//
AscG_CRP	b4063//b4476//b2719//
AscG_CRP_PhoB_PrpR	b3326//
AsnC	b3607//
AsnC_MraZ_Nac	b4089//
AsnC_Nac	b2943//b3392//
AtoC_IHF	b3531//b3328//b2148//b0586//
BaeR_CpxR	b1810//b3418//b0036//b2840//b1568//b1074//b1519//
BaeR_CpxR_EvgA	b0383//
BasR	b4050//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0980//b0775//b4193//b3558//
BasR_CpxR_PdhR	b1892//b2393//
BasR_Fis	b0721//
BasR_H-NS_IHF_NagC_NanR	b3480//
BasR_MarA_PutA	ilvG_2//
BasR_PhoP	b0112//
BasR_QseB	b4431//b0805//
BirA	b0764//b0698//b3212//b4102//b3741//
BluR	b3083//b2281//b1641//b2726//
BolA	b1885//b0154//
CRP	b4369//b1907//b2241//b3478//b1951//b1226//b3577//b2127//b0805//b0504//b3094//b1590//b4009//b3521//b0959//b0185//b0205//b2531//b1411//b2557//b1322//b3612//b3006//b1444//b2093//b2665//b0335//b2821//b1111//yegZ//b3722//b3126//b3544//b0086//b1669//b0778//b4076//b2838//b0077//b0826//sroD//b2571//b2393//b0743//b1736//b3118//b4270//b2404//b2557//b0226//b3171//b4018//b3168//b2582//b0095//b4355//b0464//b3774//b3318//b1072//b2724//b0505//b3906//b3425//b3786//b2392//b1199//b2661//
CRP_CaiF_FNR	b4319//b1078//b1207//b3432//
CRP_ChbR_NagC	b1611//b4506//b1132//b2153//b0678//b1200//
CRP_ComR	b1951//
CRP_CpxR	b1546//
CRP_CpxR_CytR	b0586//
CRP_CpxR_CytR_DnaA_IHF	b1441//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b2724//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b0722//b0871//b4264//b1512//
CRP_Cra	b0451//b0039//b3582//b1739//b3772//b1305//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b0145//b2750//b3404//b3511//
CRP_Cra_FNR_PdhR	b3037//
CRP_Cra_Fis	b3846//
CRP_Cra_Fis_GlcC	b4264//
CRP_Cra_Fis_MtlR	b0784//b2168//b4069//
CRP_Cra_Mlc_NagC	b0145//b0945//b3062//b0958//b2718//b2509//
CRP_Cra_PrpR	b3441//b2288//b4213//b3313//
CRP_CreB_Fis_MalT	b0777//b4452//b3965//
CRP_CsiR_H-NS_Lrp	b4481//b3601//
CRP_CsiR_H-NS_Lrp_Nac	b1861//b1920//b4026//
CRP_CspA_Fis	b0440//
CRP_CytR	b2060//b2310//b3511//
CRP_CytR_DeoR	b3332//b0892//
CRP_CytR_DeoR_Fis_ModE	b0810//b0162//b0578//b3742//
CRP_CytR_Nac	b3919//
CRP_CytR_NsrR	b2092//
CRP_DcuR_FNR_NarL	b3417//
CRP_DinJ-YafQ	b1880//
CRP_DnaA_Fis_PurR	b1190//b0895//
CRP_DpiA_ExuR	b4415//
CRP_DsdC	b2143//b4457//
CRP_EbgR	b0082//b1846//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b0698//b3036//
CRP_ExuR	b0344//
CRP_ExuR_FNR	b2095//b1790//
CRP_ExuR_OxyR_UxuR	b0873//b3070//
CRP_ExuR_UxuR	b2311//
CRP_FNR	b1921//
CRP_FNR_FhlA_HyfR	b0598//b1112//b3727//b0827//b0080//b3140//b3222//b0759//b1183//b2717//b1041//b1024//
CRP_FNR_Fis	b4698//b4019//b4122//
CRP_FNR_Fis_GlpR_IHF	b1714//b0557//
CRP_FNR_Fis_H-NS_SlyA	b0721//
CRP_FNR_GcvA_Lrp_PurR	b2731//b0020//b4370//
CRP_FNR_H-NS_NarL	b1036//
CRP_FNR_IHF_TdcA_TdcR	b0140//b3979//b3118//b2194//b3831//b1203//b1577//
CRP_FNR_NarL	b2427//b3025//b0507//
CRP_FeaR_NsrR	b2029//
CRP_Fis	b4398//b4577//b0721//b3481//b1926//
CRP_Fis_FlhDC_GalR_GalS	b1892//b3168//
CRP_Fis_FliZ_IHF_Lrp	b3751//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b3624//b2764//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b1888//b2208//b2711//
CRP_Fis_IHF	b1301//b0345//b4000//b0110//b1223//
CRP_Fis_NanR	b2497//b2507//b2706//b2938//b0592//
CRP_Fis_NtrC	b1680//b3940//b2085//
CRP_Fis_XylR	b1702//b2435//b0697//
CRP_FlhDC_GalR_GalS	b3021//
CRP_FucR	b3451//b1883//b3796//b2728//b0312//b0594//b1131//
CRP_Fur	b0615//b2718//b1224//b1306//b2156//b2537//b3509//b3325//b3751//
CRP_Fur_HypT_PdhR	b2341//b3013//b2189//b4435//b1163//
