#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b1913//b4014//
AcrR	b1744//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3225//b0733//b3449//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3449//b2288//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2152//b0032//
AcrR_FNR_Fur_SoxR	b1987//
AcrR_FNR_Fur_SoxR_SoxS	b2839//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1499//
Ada	b3212//b1880//b1669//
Ada_AidB_Lrp	b0571//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1220//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0051//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4289//b3608//b0606//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1973//b1922//
AdiY_H-NS_IHF	b2979//
AgaR	b2903//b1683//b4347//b0929//b1493//b2476//b4209//
AgaR_CRP	b4368//b0684//b1587//b2287//
AlaS	b1851//
AllR	b4177//b3965//b4125//b1274//b2741//b4115//b3493//b2663//b1229//
AllS	b2538//b0516//b0123//
AlsR	b1937//b3138//b3183//b2551//b1905//b2417//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3941//b0621//b2867//b4150//b4159//b4133//
AppY_ArcA_YdeO	b1187//b2204//b1892//b0353//
AraC_CRP	b0894//b0812//b4115//b1212//b0621//b2222//b0383//b0602//b3977//
AraC_CRP_XylR	b3225//b4673//b4134//
AraC_NagC	b3457//b4460//
ArcA	b3082//b3752//
ArcA_BetI_Cra	b3708//b1587//b4254//b3600//
ArcA_CRP_CaiF_FNR_H-NS	b3366//b1501//b2199//b2203//b1891//b2306//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1857//b2106//b3785//b3680//b1263//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0565//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2911//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3428//b3958//
ArcA_CRP_Cra_Fis	b3092//
ArcA_CRP_Cra_IHF_IclR	b4699//b1623//b1567//
ArcA_CRP_DcuR	b3581//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1079//b2781//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3707//
ArcA_CRP_DnaA_FNR	b2823//
ArcA_CRP_DpiA_FNR_NarL	b3769//b4264//b2839//b0347//b1132//b4443//
ArcA_CRP_DpiA_FlhDC	b2782//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1649//b0596//
ArcA_CRP_FNR	b3577//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4003//b0672//b3403//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1241//
ArcA_CRP_FNR_Fis_IHF_NarL	b3512//
ArcA_CRP_FNR_Fur	b3864//b3126//b0977//b0050//
ArcA_CRP_FNR_Fur_IHF	b2078//b3321//b0592//b0400//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0874//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2589//
ArcA_CRP_FNR_IHF_NarL	b3416//
ArcA_CRP_FNR_NarL	b1702//
ArcA_CRP_FadR	b4364//b0365//
ArcA_CRP_FadR_HipB	b3135//
ArcA_CRP_FadR_OmpR_PhoP	b0935//
ArcA_CRP_Fis_Mlc_SoxS	b3081//
ArcA_CRP_Fis_XylR	b0341//
ArcA_CRP_Fur_GadX_MqsA	b0570//
ArcA_CRP_GatR	b0232//b1040//b1738//b2893//b3938//b1926//
ArcA_CRP_GlpR	b1515//
ArcA_CRP_IHF	b4392//
ArcA_CRP_PuuR	b0154//b0593//b1921//b4592//b1501//
ArcA_CRP_RhaS	b3312//
ArcA_CRP_TreR	b4073//b0509//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b4326//b4033//
ArcA_Cra	b3724//
ArcA_Cra_FNR_H-NS_HypT	b4050//b0678//
ArcA_CysB_FNR	b4280//
ArcA_FNR	b0052//b1245//b3323//b3750//b0996//b0583//b1608//sroA//b2762//b3680//b2589//b1735//b1948//b2590//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4201//
ArcA_FNR_Fis_IHF_NarL	b3460//b1672//b0473//b2604//b1020//b4132//b1616//b4523//b0997//b3699//b4003//b3408//b3231//
ArcA_FNR_Fur_IHF	b1719//
ArcA_FNR_IHF	b4015//b0348//b4400//
ArcA_FNR_IHF_NarL	b0957//b1222//
ArcA_FNR_NarL	b2997//b1441//b4025//b2782//
ArcA_FNR_PhoP	b2730//
ArcA_FNR_PuuR	b4024//b0763//
ArcA_FadR	b2422//b2240//b2661//
ArcA_FadR_Fis	b1902//b3853//
ArcA_Fur_Lrp_ModE	b4120//b0756//b1881//b1042//b0111//
ArcA_GlcC_IHF_PdhR	b4242//b1211//b0765//b1113//b3501//b0145//
ArcA_LexA	b0892//b2729//
ArcA_LldR	b0757//b0048//b0040//
ArcA_NarL	b3939//b4027//b3425//b4431//b3322//b1002//b2755//b2579//
ArcA_NtrC_PhoP_RutR	b1511//b3615//b4008//b1260//b3456//b0810//b2722//
ArgP	b4138//b2991//b0781//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0339//b0123//b3599//
ArgP_CRP_FNR_Fur_Nac	b4129//
ArgP_DnaA	b3230//b2277//b1072//
ArgP_Lrp	b3255//b0759//
ArgP_LysR	b2421//
ArgP_PhoB	b0336//
ArgR	b4321//b3531//b1973//b3927//b1913//b3132//b0684//b3791//b0670//b0754//b2323//b0996//b4151//b0812//
ArgR_CRP	b1590//
ArgR_CRP_Fis	b0872//b0429//b2603//b2085//b4397//b1676//b0614//b2553//
ArgR_Fis_IHF_PepA_PurR_RutR	b0597//b2127//
ArgR_H-NS_NtrC	b2092//b1797//b3609//b4018//
ArgR_NtrC	b4177//b0450//b2725//b2156//b4460//
ArgR_PhoP	b4063//
ArsR	b0779//b1684//b4033//
AscG	b1024//
AscG_CRP	b4069//b1852//b1263//
AscG_CRP_PhoB_PrpR	b0674//
AsnC	b3925//
AsnC_MraZ_Nac	b0614//
AsnC_Nac	b4567//b4030//
AtoC_IHF	b3564//b1483//b1389//b0971//
BaeR_CpxR	b3408//b3077//b3190//b1259//b3261//b0443//b4219//
BaeR_CpxR_EvgA	b4014//
BasR	b2476//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b4007//b3507//b0774//b4287//
BasR_CpxR_PdhR	b2000//b0020//
BasR_Fis	b0565//
BasR_H-NS_IHF_NagC_NanR	b4044//
BasR_MarA_PutA	b0167//
BasR_PhoP	b2537//
BasR_QseB	b4233//b1514//
BirA	b4104//b4431//b1940//b2991//b1385//
BluR	b4525//b1848//b0038//b2106//
BolA	b3131//b3227//
CRP	b3672//b0723//b1784//b1536//b1967//b1010//b1399//b2364//b1408//b2211//b2291//b0081//b1857//b0338//b4313//b3061//b2895//b2436//b3469//b3423//b3965//b3773//b4365//b0365//b2368//b0125//b0460//b0234//b3942//b3605//b2616//b1951//b2552//b3138//b0604//b3751//b1564//b4024//b0225//b2216//b4637//b4393//b3067//b0751//b0974//b0826//b2606//b1745//b3965//b0335//b0590//b3518//b4116//b3481//b4125//b3117//b0198//b1655//b4154//b4000//b1943//b0997//b1092//b4240//b3513//b4129//b2202//b2288//
CRP_CaiF_FNR	b1276//b3025//b3793//b0342//
CRP_ChbR_NagC	b2427//b2722//b1308//b1973//b3169//b1791//
CRP_ComR	b2756//
CRP_CpxR	b1487//
CRP_CpxR_CytR	b2149//
CRP_CpxR_CytR_DnaA_IHF	b1921//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b2783//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b1488//b0337//b2232//b3315//
CRP_Cra	b1321//b1325//b3036//b1389//b0777//b3507//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	yegZ//b2313//b4123//b3359//
CRP_Cra_FNR_PdhR	b4613//
CRP_Cra_Fis	b1241//
CRP_Cra_Fis_GlcC	b0513//
CRP_Cra_Fis_MtlR	b0039//b0118//b1513//
