#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:08 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/complex_regulons_bnum.txt
AccB_FadR	b4071//b3956//
AcrR	b0244//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4194//b4460//b3978//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3140//b2077//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2537//b2370//
AcrR_FNR_Fur_SoxR	b0679//
AcrR_FNR_Fur_SoxR_SoxS	b2284//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1113//
Ada	b1884//b0935//b4315//
Ada_AidB_Lrp	b3624//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0388//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0485//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4468//b0411//b4079//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2957//b4072//
AdiY_H-NS_IHF	b3116//
AgaR	b4411//b1748//b1904//b1163//b2760//b0723//b2429//
AgaR_CRP	b1131//b1608//b3869//b0234//
AlaS	b4092//
AllR	b4102//b2483//b2488//b4042//b0953//b1389//b2097//b0687//b3525//
AllS	b3868//b3156//b0347//
AlsR	b3426//b0922//b2630//b0851//b0951//b3798//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0925//b2597//b0673//b4435//b3556//b4539//
AppY_ArcA_YdeO	b3701//b3977//b0460//b4105//
AraC_CRP	b4292//b3854//b1321//b2913//b0516//b3513//b0315//b2283//b3062//
AraC_CRP_XylR	b2616//b3869//b0894//
AraC_NagC	b4159//b2469//
ArcA	b3224//b4014//
ArcA_BetI_Cra	b1324//b1970//b2153//b1230//
ArcA_CRP_CaiF_FNR_H-NS	b0113//b0062//b1264//b1440//b3437//b4033//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2060//b4312//b2975//b1546//b2804//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1322//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2741//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1015//b3784//
ArcA_CRP_Cra_Fis	b1131//
ArcA_CRP_Cra_IHF_IclR	b2840//b1882//b2236//
ArcA_CRP_DcuR	b0068//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2277//b0061//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2980//
ArcA_CRP_DnaA_FNR	b3916//
ArcA_CRP_DpiA_FNR_NarL	b4069//b0092//b2288//b0509//b4089//b4105//
ArcA_CRP_DpiA_FlhDC	b4369//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0035//b4072//
ArcA_CRP_FNR	b0977//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3852//b3724//b3545//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1676//
ArcA_CRP_FNR_Fis_IHF_NarL	b2283//
ArcA_CRP_FNR_Fur	b2415//b0665//b2091//b0759//
ArcA_CRP_FNR_Fur_IHF	b3190//b1042//b1083//b2423//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b4663//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2707//
ArcA_CRP_FNR_IHF_NarL	b2558//
ArcA_CRP_FNR_NarL	b1611//
ArcA_CRP_FadR	b0113//b1201//
ArcA_CRP_FadR_HipB	b3701//
ArcA_CRP_FadR_OmpR_PhoP	b1000//
ArcA_CRP_Fis_Mlc_SoxS	b0889//
ArcA_CRP_Fis_XylR	b0758//
ArcA_CRP_Fur_GadX_MqsA	b1967//
ArcA_CRP_GatR	b3476//b3115//b2994//b3366//b0728//b2074//
ArcA_CRP_GlpR	b2216//
ArcA_CRP_IHF	b2344//
ArcA_CRP_PuuR	b1231//b3481//b4399//ilvG_1//b2415//
ArcA_CRP_RhaS	b3326//
ArcA_CRP_TreR	b3330//b0075//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0462//b3773//
ArcA_Cra	b2153//
ArcA_Cra_FNR_H-NS_HypT	b2711//b1398//
ArcA_CysB_FNR	b3793//
ArcA_FNR	b0934//b0338//b2529//b3272//b0827//b1131//b1015//b3665//b3227//b0588//b2204//b0604//b0688//b3278//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b4242//
ArcA_FNR_Fis_IHF_NarL	b0125//b2579//b2542//b0589//b1857//b3452//b3752//b3214//b3959//b0204//b2538//b2484//b2678//
ArcA_FNR_Fur_IHF	b2727//
ArcA_FNR_IHF	b0145//b4293//b4069//
ArcA_FNR_IHF_NarL	b0505//b3049//
ArcA_FNR_NarL	b3599//b0922//b1589//b0861//
ArcA_FNR_PhoP	b2093//
ArcA_FNR_PuuR	b3942//b3926//
ArcA_FadR	b4035//b1443//b1947//
ArcA_FadR_Fis	b4366//b4174//
ArcA_Fur_Lrp_ModE	b4085//b1011//b1514//b2528//b3726//
ArcA_GlcC_IHF_PdhR	b3507//b2163//b0067//b2000//b3542//b0849//
ArcA_LexA	b2159//b4076//
ArcA_LldR	b2416//b0578//b2866//
ArcA_NarL	b3026//b2730//b0921//b1949//b1878//b4471//b4291//b3424//
ArcA_NtrC_PhoP_RutR	b1482//b1166//b2062//b0241//b1256//b1076//b0795//
ArgP	b3728//b4468//b3968//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b1212//b0504//b3076//
ArgP_CRP_FNR_Fur_Nac	b0080//
ArgP_DnaA	b0512//b3661//b1747//
ArgP_Lrp	b1387//b1298//
ArgP_LysR	b3671//
ArgP_PhoB	b1704//
ArgR	b0346//b4457//b0785//b4435//b4202//b1231//b1038//b1515//b3741//b1212//b4152//b3923//b3707//b1276//
ArgR_CRP	b2760//
ArgR_CRP_Fis	b3274//b0430//b3424//b4320//b4354//b1569//b0333//b1260//
ArgR_Fis_IHF_PepA_PurR_RutR	b3609//b1485//
ArgR_H-NS_NtrC	b2764//b1743//b2904//b1287//
ArgR_NtrC	b4481//b0315//b3665//b0762//b1819//
ArgR_PhoP	b0377//
ArsR	b2068//b3565//b1264//
AscG	b2372//
AscG_CRP	b1859//b1791//b4417//
AscG_CRP_PhoB_PrpR	b0557//
AsnC	b4040//
AsnC_MraZ_Nac	b2712//
AsnC_Nac	b3845//b0784//
AtoC_IHF	b3441//b2839//b2719//b0384//
BaeR_CpxR	b4613//b0811//b4026//b1012//b3094//b4095//b0587//
BaeR_CpxR_EvgA	b0350//
BasR	b1043//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b3860//b2609//b1568//b3518//
BasR_CpxR_PdhR	b2782//b3569//
BasR_Fis	b0586//
BasR_H-NS_IHF_NagC_NanR	b0872//
BasR_MarA_PutA	b3784//
BasR_PhoP	b1669//
BasR_QseB	b3608//b4241//
BirA	b2201//b0513//b3243//b1615//b2407//
BluR	b1613//b3270//b0063//b2976//
BolA	b1301//b1611//
CRP	b2203//b1226//b0039//b1325//b4400//b2711//b4438//b0806//b2702//b1299//b1487//b1641//b4030//b4024//b4292//b3452//b2224//b3256//b1500//b4441//b4076//b1704//b1780//b3576//b1499//b1252//b4150//b2674//b2207//ilvG_1//b0337//b2541//b1184//b0153//b3027//b2804//b1275//b0975//b0072//b3454//b0076//b2606//b0606//b0731//b1852//b0654//b0775//b2168//b3133//b3457//b3727//b2323//b2614//b4293//b0069//b4322//b2923//b1914//b3726//b0793//b2669//b2286//b3063//b3139//b1779//b2676//b1914//b1042//
CRP_CaiF_FNR	ilvG_2//b2375//b3494//b0400//
CRP_ChbR_NagC	b3500//b3037//b1200//b0775//b2605//b0670//
CRP_ComR	b1707//
CRP_CpxR	b2009//
CRP_CpxR_CytR	b3791//
CRP_CpxR_CytR_DnaA_IHF	b1761//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b2392//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b1737//b1623//b3243//b2240//
CRP_Cra	b0973//b0429//b1656//b3938//b1003//b3190//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b2980//b3908//b1714//b3566//
CRP_Cra_FNR_PdhR	b3956//
CRP_Cra_Fis	b0855//
CRP_Cra_Fis_GlcC	b4698//
CRP_Cra_Fis_MtlR	b3222//b0202//b0732//
CRP_Cra_Mlc_NagC	b2977//b0618//b1004//b4523//b1062//b3491//
CRP_Cra_PrpR	b1938//b0862//b0731//b0931//
CRP_CreB_Fis_MalT	b2591//b0854//b0731//
CRP_CsiR_H-NS_Lrp	b1655//b0964//
CRP_CsiR_H-NS_Lrp_Nac	b0118//b2213//b2234//
CRP_CspA_Fis	b0185//
CRP_CytR	b1335//b0841//b2487//
CRP_CytR_DeoR	b0507//b2763//
CRP_CytR_DeoR_Fis_ModE	b0819//b2232//b3404//b2285//
CRP_CytR_Nac	b3645//
CRP_CytR_NsrR	b3756//
CRP_DcuR_FNR_NarL	b1547//
CRP_DinJ-YafQ	b3038//
CRP_DnaA_Fis_PurR	b3164//b2171//
CRP_DpiA_ExuR	b1622//
CRP_DsdC	b1299//b3481//
CRP_EbgR	b0880//b1024//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b4034//b2631//
CRP_ExuR	b1575//
CRP_ExuR_FNR	b0315//b0587//
CRP_ExuR_OxyR_UxuR	b4035//b1246//
CRP_ExuR_UxuR	b4006//
CRP_FNR	b2400//
CRP_FNR_FhlA_HyfR	b2837//b3368//b1109//b1716//b3922//b0051//b0197//b3403//b3183//b0987//b1004//b2818//
CRP_FNR_Fis	b1287//b2826//b2570//
CRP_FNR_Fis_GlpR_IHF	b4313//b3922//
CRP_FNR_Fis_H-NS_SlyA	b0584//
CRP_FNR_GcvA_Lrp_PurR	b4002//b1245//b0903//
CRP_FNR_H-NS_NarL	b0185//
CRP_FNR_IHF_TdcA_TdcR	b1500//b3138//b0314//b3727//b3727//b3789//b4366//
CRP_FNR_NarL	b0605//b3123//b2290//
CRP_FeaR_NsrR	b3786//
CRP_Fis	b0857//b4280//b1747//b4175//b3645//
CRP_Fis_FlhDC_GalR_GalS	b1947//b0799//
CRP_Fis_FliZ_IHF_Lrp	b1165//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b2216//b3604//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b3011//b4101//b0827//
CRP_Fis_IHF	b3093//b3005//b1613//b2741//b4013//
CRP_Fis_NanR	b2422//b1621//b0036//b3008//b4036//
CRP_Fis_NtrC	b4613//b1011//b4099//
CRP_Fis_XylR	b0923//b3127//b1890//
CRP_FlhDC_GalR_GalS	b0303//
CRP_FucR	b4036//b4071//b2163//b0892//b0484//b2759//b2717//
CRP_Fur	b1260//b3665//b2699//b0311//b3070//b0020//b2393//b4075//b3027//
CRP_Fur_HypT_PdhR	b0953//b0273//b0874//b2396//b3057//
CRP_Fur_OxyR_SoxS	b4321//
CRP_GalR_GalS	b3726//
CRP_GalR_GalS_H-NS_HU	b1926//b0451//b2235//b2373//
CRP_GalR_GalS_NagC	b3576//
CRP_GlpR	b2992//b0759//b2221//
CRP_GntR	b1303//b4451//
CRP_GntR_IdnR	b4043//b4426//b3507//b1880//b3547//b4085//b0221//
CRP_GntR_IscR	b1220//
CRP_GutM_GutR_H-NS	b3450//b0460//b2823//b0585//b3493//b0062//b2414//
CRP_H-NS	b2194//
CRP_H-NS_HipAB_HipB_NtrC	b2285//
CRP_H-NS_LacI	b3922//b3854//b1880//
CRP_H-NS_LeuO	b2979//b3766//b2068//b3721//b3457//b0553//b2075//
CRP_H-NS_MqsA	b2417//
CRP_IHF	b4355//cpxQ//b1609//b0432//
CRP_IHF_MprA_OmpR	b3506//
CRP_IHF_NsrR	b0034//
CRP_IHF_PaaX	b2000//b2000//b0987//b0185//b3502//b0871//b2241//b3771//b0827//b3528//b3330//b0622//
CRP_IHF_UlaR	b1388//b0399//b0928//b4069//b2591//b0145//
CRP_IHF_YiaJ	b3565//b0207//b0071//b0721//b3495//b4054//b2281//b1492//b0348//b1257//
CRP_LexA	b3905//
CRP_Lrp	b3724//b0352//b3725//b2282//
CRP_Lrp_Mlc	b4369//
CRP_Lrp_Nac	b1880//
CRP_LsrR	b3027//b1297//b0872//b0150//b3579//b2709//b4309//b4458//b3363//
CRP_MalI	b2589//b0912//b4267//
CRP_MalT	b0162//b2009//b0619//
CRP_MalT_PhoP	b1682//
CRP_MelR	b3542//b4192//b3168//
CRP_MetJ	b0346//
CRP_MhpR	b4452//b3506//b3868//b2927//b0382//b3960//
CRP_Mlc	b0116//b3757//
CRP_ModE	b1434//b4096//b0067//
CRP_MurR	b1500//b3942//
CRP_Nac_NsrR_PhoB	b4365//
CRP_NadR	b3335//
CRP_NagC	b2727//b3113//b2406//b3567//b0937//b1521//
CRP_NagC_NanR	b1511//b4202//b4122//
CRP_NagC_PhoP	b3686//
CRP_OxyR	b2401//
CRP_OxyR_UxuR	b3721//
CRP_PhoB	b2994//b4599//b2804//b2868//b1275//b2009//
CRP_PhoP	b0604//b2905//b2211//
CRP_PutA	b1245//
CRP_RbsR	b3798//b3609//b1618//b2538//b4460//b2601//
CRP_RhaR_RhaS	b1575//b1258//
CRP_RhaS	b3332//b4192//b0595//
CRP_Rob	b1737//
CRP_TorR	b0461//b1736//b3785//
CRP_UhpA_UvrY	b3922//
CRP_UidR_UxuR	b2725//b0042//b3722//
CRP_UvrY	b0061//
CRP_YehT	b4131//
CRP_ZraR	b3231//b3957//
CadC_FNR_H-NS_LeuO_MlrA	b1907//
Cbl_CysB	b1391//b3437//b3115//b2500//
Cbl_CysB_FNR_IHF	b3408//b3671//b3528//b1923//b1398//
CdaR	b1074//b0936//b2709//b3077//b0763//
CdaR_FNR_Fis_Fur_H-NS	b3167//
CdaR_FNR_Fur_H-NS	b3243//b0696//b0765//b3941//
CecR	b3450//b0896//b1023//b2239//b1164//
CpxR	b3077//b2323//b3318//b1518//b0732//b1237//b3558//b1256//b2286//b3588//b2659//b0895//b1441//b3617//b1275//b2916//b1407//b3980//b3616//b2574//b0081//b3330//b2417//b4000//b0861//b1684//b1905//b3318//b3854//b4123//b3556//b0935//
CpxR_CsgD_FliZ	b4702//b0565//b4094//
CpxR_CysB	b3410//
CpxR_EnvY_IHF_Lrp_OmpR_YjjQ	b1617//
CpxR_GadE	b2215//b4050//b4015//b2281//
CpxR_H-NS	b3580//
CpxR_NsrR	b0616//
CpxR_RcsB	b2127//
CpxR_TyrR	b1846//
Cra	b3272//b3316//b0953//b1612//b1942//b2232//b2481//b3231//b0921//b2976//b3942//b3260//b0430//b0190//b3212//
Cra_FNR_Fis_Lrp_NarL	b3576//
Cra_FNR_Fur_MarA_Rob_SoxS	b2698//
Cra_FhlA_FlhDC	b3829//
Cra_GntR_KdgR	b0892//
Cra_GntR_KdgR_PhoB	b0095//
Cra_MarA_SoxS	b3521//
Cra_PdeL	b1945//
Cra_SgrR	b0864//b2987//b2342//
Cra_TyrR	b2488//
CreB	b2309//
CreB_NagC	b1492//
CsgD	b0861//b2323//b3418//b1013//b4416//b1264//b3864//b4202//b3214//
CsgD_CysB_FlhDC_H-NS_MatA_NsrR_SutR	b4100//
CsgD_FlhDC	b0347//b2397//b0922//b2307//b1205//b3230//b3172//b0857//b2800//
CsgD_FlhDC_H-NS_MatA_NsrR_SutR	b0338//b1487//
CspA_Fis_GadX_H-NS	b2759//
CueR	b3770//b0814//
CueR_FNR_ModE	b2211//b3507//b2531//b0765//b0061//
CusR_PhoB_YedW	b1826//b3394//b4006//b0115//b1277//b0041//b3452//
CynR	b2573//b1010//b3939//b4197//
CysB	b1877//b0233//b4293//b2401//b0908//b2388//b4174//b3139//b1890//b0048//
CysB_H-NS	b0484//b4319//b3072//b0106//b0975//
CysB_HypT_IHF	b0341//
CysB_IHF	b2823//b0123//
CysB_NtrC	b2058//
CysB_PhoP	b4347//
Dan	b3225//b3431//b2529//b4265//
DcuR_FNR_NarL	b1160//b1521//b0179//b0677//
DhaR	b1262//b0750//b0757//b3798//
DicA	b1297//b3478//b0152//b0810//b0051//b3970//b4072//b4059//
DinJ-YafQ_LexA	b1246//b1817//
DnaA	b0201//b0062//
DpiA_H-NS	b0202//
DsdC_NsrR	b0111//
EvgA	b1939//b3333//b4439//b3276//b4502//b1407//b1229//
EvgA_FNR	b1220//b1200//
EvgA_H-NS	b0110//b0383//
EvgA_H-NS_NagC_NarL_NarP_PhoP_RcsB_UvrY	b4104//
EvgA_H-NS_PhoP_RcsB_YdeO	b2597//
EvgA_PhoP_RcsB_YdeO	b4502//
ExuR_UxuR	b0655//b3008//
FNR	b3027//b0180//b2537//b0623//b3408//b1201//b4408//sroC//b0333//b4079//b3571//b0896//b2905//b2239//b0855//b0565//b2489//b1261//b3138//b3366//b1655//b1245//b4476//b2852//b4311//b2369//b1298//
FNR_FhlA_IHF_NsrR	b4698//b1304//b3416//b2396//b4096//
FNR_FhlA_NarL_NarP	sroD//
FNR_Fis_FlhDC_IHF_NarL_NarP_NsrR	b2085//b3556//b1714//b1589//b3457//b4198//b2805//
FNR_Fis_IHF_ModE_NarL	b4097//b3958//b2979//
FNR_Fis_IHF_NarL	b0108//
FNR_Fis_IHF_NarL_RstA	b0593//b4347//b0512//b0505//
FNR_FlhDC	b1902//
FNR_FlhDC_IscR_ModE_NarL_NarP	b3081//b4044//b1476//b4458//b1846//b4102//b0440//
FNR_FlhDC_ModE_NarL_NarP	b0616//b3118//b4502//b0405//b1258//b1609//b3934//b2716//
FNR_Fur	b1783//b4290//
FNR_Fur_GadE	b3273//
FNR_Fur_GadX_NtrC	b1967//b1481//
FNR_Fur_H-NS	b2782//b3942//b2609//b3409//
FNR_Fur_MetR_NsrR	b0894//
FNR_Fur_Nac_NtrC	b3082//
FNR_Fur_NagC	b0075//b2425//b1733//
FNR_Fur_OxyR	b4312//
FNR_GadE_GadW_GadX_H-NS_PhoB_PhoP_RutR_SdiA_YdeO	b1042//
FNR_H-NS	b1434//b2402//
FNR_H-NS_NrdR	b2403//b2077//
