#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1622//b2341//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3961//b3324//b1334//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1062//b2287//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2199//b2234//
AcrR_FNR_Fur_SoxR	b3135//
AcrR_FNR_Fur_SoxR_SoxS	b1621//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3577//
Ada_AidB_Lrp	b0614//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3094//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3332//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2417//b2669//b1514//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3728//b1735//
AdiY_H-NS_IHF	b4209//
AgaR_CRP	b4007//b4669//b2799//b3771//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2163//b3851//b1276//b0886//b4266//b3512//
AppY_ArcA_YdeO	b0205//b0435//b3722//b3908//
AraC_CRP	b2571//b4074//b0331//b3831//b2716//b0934//b3037//b1970//b2705//
AraC_CRP_XylR	b4476//b4016//b3328//
AraC_NagC	b3161//b1415//
ArcA_BetI_Cra	b2994//b2729//b3758//b2017//
ArcA_CRP_CaiF_FNR_H-NS	b3430//b0593//b0179//b3093//b3413//b4008//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3326//b0975//b2762//b0827//b3134//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0805//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2732//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2757//b3316//
ArcA_CRP_Cra_Fis	b0460//
ArcA_CRP_Cra_IHF_IclR	b2487//b0428//b0759//
ArcA_CRP_DcuR	b1276//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1748//b3961//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2206//
ArcA_CRP_DnaA_FNR	b0178//
ArcA_CRP_DpiA_FNR_NarL	b0583//b1226//b3166//b1851//b0036//b0756//
ArcA_CRP_DpiA_FlhDC	b1384//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2208//b2286//
ArcA_CRP_FNR	b4005//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1597//b2429//b2075//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0724//
ArcA_CRP_FNR_Fis_IHF_NarL	b2729//
ArcA_CRP_FNR_Fur	b3265//b2707//b2148//b1040//
ArcA_CRP_FNR_Fur_IHF	ilvG_2//b3091//b2669//b3940//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2236//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3274//
ArcA_CRP_FNR_IHF_NarL	b3265//
ArcA_CRP_FNR_NarL	b1590//
ArcA_CRP_FadR	b0221//b2996//
ArcA_CRP_FadR_HipB	b2975//
ArcA_CRP_FadR_OmpR_PhoP	b2675//
ArcA_CRP_Fis_Mlc_SoxS	b0048//
ArcA_CRP_Fis_XylR	b2784//
ArcA_CRP_Fur_GadX_MqsA	b1036//
ArcA_CRP_GatR	b3413//b0728//b1939//b4039//b1941//b1779//
ArcA_CRP_GlpR	b0125//
ArcA_CRP_IHF	b4539//
ArcA_CRP_PuuR	b4072//b1617//b2280//b0851//b0781//
ArcA_CRP_RhaS	b0347//
ArcA_CRP_TreR	b2470//b4467//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2342//b4376//
ArcA_Cra	b0349//
ArcA_Cra_FNR_H-NS_HypT	b0334//b4072//
ArcA_CysB_FNR	b4324//
ArcA_FNR	b1621//b0978//b1395//b4511//b3260//b2491//b4431//b4032//b1682//b0019//b2428//b0602//b2393//b1900//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b3167//
ArcA_FNR_Fis_IHF_NarL	b2721//b2729//b4187//b3851//b2280//b1716//b4460//b3544//b2074//b1594//b1616//b0312//b4008//
ArcA_FNR_Fur_IHF	b1819//
ArcA_FNR_IHF	b2572//b1385//b1937//
ArcA_FNR_IHF_NarL	b4068//b2926//
ArcA_FNR_NarL	b4323//b2708//b3927//b3576//
ArcA_FNR_PhoP	b4019//
ArcA_FNR_PuuR	b0115//b1308//
ArcA_FadR	b3408//b0734//b1334//
ArcA_FadR_Fis	b2728//b0094//
ArcA_Fur_Lrp_ModE	b0907//b2705//b0873//b0593//b3726//
ArcA_GlcC_IHF_PdhR	b2285//b4075//b4637//b2762//b1256//b1988//
ArcA_LexA	b0333//b1937//
ArcA_LldR	b0734//b3726//b1671//
ArcA_NarL	b3170//b0894//b2911//b3580//b3514//b2492//b0202//b3324//
ArcA_NtrC_PhoP_RutR	b2204//b3430//b1620//b3579//b1761//b2416//b2393//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0034//b1334//b3829//
ArgP_CRP_FNR_Fur_Nac	b3117//
ArgP_DnaA	b4381//b2224//b1563//
ArgP_Lrp	b3907//b0389//
ArgP_LysR	b1796//
ArgP_PhoB	b3581//
ArgR_CRP	b1612//
ArgR_CRP_Fis	b1733//b4034//b1101//b4311//b3908//b1298//b1508//b1517//
ArgR_Fis_IHF_PepA_PurR_RutR	b3701//b3971//
ArgR_H-NS_NtrC	b1748//b1746//b0722//b4311//
ArgR_NtrC	b3756//b0596//b1244//b1387//b4019//
ArgR_PhoP	b3708//
AscG_CRP	b4125//b1024//b2727//
AscG_CRP_PhoB_PrpR	b0042//
AsnC_MraZ_Nac	b2288//
AsnC_Nac	b4123//b1921//
AtoC_IHF	b2942//b4475//b4067//b3574//
BaeR_CpxR	b2923//b3726//b0351//b1008//b0583//b0872//b4118//
BaeR_CpxR_EvgA	b3702//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b4592//b1530//b0037//b3851//
BasR_CpxR_PdhR	b2078//b3514//
BasR_Fis	b4354//
BasR_H-NS_IHF_NagC_NanR	b4009//
BasR_MarA_PutA	b2009//
BasR_PhoP	b3543//
BasR_QseB	b4511//b3118//
CRP_CaiF_FNR	b0827//b2241//b1415//b0935//
CRP_ChbR_NagC	b0945//b3852//b3565//b0076//b3564//b0729//
CRP_ComR	b0756//
CRP_CpxR	b1514//
CRP_CpxR_CytR	b0084//
CRP_CpxR_CytR_DnaA_IHF	b4309//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b0997//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b3564//b4063//b0931//b3278//
CRP_Cra	b3564//b3516//b2942//b0078//b0389//b3700//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b1511//b1389//b2507//b0954//
CRP_Cra_FNR_PdhR	b1621//
CRP_Cra_Fis	b4311//
CRP_Cra_Fis_GlcC	b0675//
CRP_Cra_Fis_MtlR	b3161//b4441//b2239//
CRP_Cra_Mlc_NagC	b2837//b1597//b3428//b2428//b2720//b0594//
CRP_Cra_PrpR	b1308//b3723//b0089//b2781//
CRP_CreB_Fis_MalT	b0450//b1651//b1891//
CRP_CsiR_H-NS_Lrp	b2732//b3404//
CRP_CsiR_H-NS_Lrp_Nac	b2729//b2757//b3968//
CRP_CspA_Fis	b0727//
CRP_CytR	b2237//b3491//b4289//
CRP_CytR_DeoR	b4311//b3452//
CRP_CytR_DeoR_Fis_ModE	b4539//b2676//b0085//b3961//
CRP_CytR_Nac	b1041//
CRP_CytR_NsrR	b1587//
CRP_DcuR_FNR_NarL	b2282//
CRP_DinJ-YafQ	b2979//
CRP_DnaA_Fis_PurR	b0975//b2913//
CRP_DpiA_ExuR	b2221//
CRP_DsdC	b2730//b3599//
CRP_EbgR	b0112//b0929//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b3756//b0980//
CRP_ExuR	b1396//
CRP_ExuR_FNR	b2276//b3212//
CRP_ExuR_OxyR_UxuR	b4439//b1210//
CRP_ExuR_UxuR	b3278//
CRP_FNR	b4071//
CRP_FNR_FhlA_HyfR	b0613//b2485//b0896//b2673//b1474//b3276//b3165//b2239//b3477//b3221//b1397//b4197//
CRP_FNR_Fis	b2717//b4068//b2994//
CRP_FNR_Fis_GlpR_IHF	b3256//b3940//
