#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2283//b3828//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b4014//b0951//b2422//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4008//b4669//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1507//b3332//
AcrR_FNR_Fur_SoxR	b4267//
AcrR_FNR_Fur_SoxR_SoxS	b0366//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0880//
Ada_AidB_Lrp	b2156//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2923//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1112//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4264//b1189//b1396//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0979//b3603//
AdiY_H-NS_IHF	b1891//
AgaR_CRP	b0613//b3756//b3413//b4139//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4315//b0616//b0040//b0553//b2222//b2365//
AppY_ArcA_YdeO	b1492//b4291//b1597//b0723//
AraC_CRP	b2487//b2149//b4381//b0315//b2707//b3314//b2975//b4067//b1071//
AraC_CRP_XylR	b2980//b1241//b3452//
AraC_NagC	b0115//b2991//
ArcA_BetI_Cra	b3124//b2754//b0764//b2993//
ArcA_CRP_CaiF_FNR_H-NS	b4075//b3515//b4062//b2673//molR_1//b3742//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4475//b2221//b3266//b3207//b0113//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4384//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4312//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2370//b4313//
ArcA_CRP_Cra_Fis	b0928//
ArcA_CRP_Cra_IHF_IclR	b0621//b0154//b3708//
ArcA_CRP_DcuR	b2483//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0366//b2702//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2661//
ArcA_CRP_DnaA_FNR	b1682//
ArcA_CRP_DpiA_FNR_NarL	b3461//b2572//b0463//b4003//b1182//b0205//
ArcA_CRP_DpiA_FlhDC	b0585//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3223//b2976//
ArcA_CRP_FNR	b3853//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3127//b1394//b0350//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0727//
ArcA_CRP_FNR_Fis_IHF_NarL	b2367//
ArcA_CRP_FNR_Fur	b3312//b1735//b3161//b0038//
ArcA_CRP_FNR_Fur_IHF	b1224//b0124//b0810//b0311//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b3509//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0349//
ArcA_CRP_FNR_IHF_NarL	b0343//
ArcA_CRP_FNR_NarL	b3213//
ArcA_CRP_FadR	b3167//b2323//
ArcA_CRP_FadR_HipB	b4316//
ArcA_CRP_FadR_OmpR_PhoP	b3722//
ArcA_CRP_Fis_Mlc_SoxS	b4016//
ArcA_CRP_Fis_XylR	b1040//
ArcA_CRP_Fur_GadX_MqsA	b2588//
ArcA_CRP_GatR	b1225//b3417//b3276//b3725//b1129//b1682//
ArcA_CRP_GlpR	b2783//
ArcA_CRP_IHF	b4115//
ArcA_CRP_PuuR	b1680//b1493//b0063//b1922//b2727//
ArcA_CRP_RhaS	b2094//
ArcA_CRP_TreR	b1669//b2365//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1415//b2369//
ArcA_Cra	b1259//
ArcA_Cra_FNR_H-NS_HypT	b4028//b4376//
ArcA_CysB_FNR	b1389//
ArcA_FNR	b4069//b3116//b0908//b0564//b2957//b2198//b0087//b0038//b1748//b0330//b0043//b3925//b1617//b2096//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2927//
ArcA_FNR_Fis_IHF_NarL	b0048//b2702//b4637//b0759//b2156//b3410//b0676//b1562//b2997//b1745//b4010//b2194//b4006//
ArcA_FNR_Fur_IHF	b1851//
ArcA_FNR_IHF	b0997//b1508//b3231//
ArcA_FNR_IHF_NarL	b3845//b0951//
ArcA_FNR_NarL	b2500//b3314//b2393//b0682//
ArcA_FNR_PhoP	b1421//
ArcA_FNR_PuuR	b2200//b1499//
ArcA_FadR	b2741//b2799//b1022//
ArcA_FadR_Fis	b0676//b4209//
ArcA_Fur_Lrp_ModE	b4196//b4289//b3907//b1514//b1015//
ArcA_GlcC_IHF_PdhR	b0734//b2755//b0572//b4291//b3707//b3579//
ArcA_LexA	b0070//b2990//
ArcA_LldR	b2990//b3367//b4468//
ArcA_NarL	b1593//b4311//b1900//b2224//b4193//b1061//b0933//b0886//
ArcA_NtrC_PhoP_RutR	b3574//b3666//b3759//b4019//b3405//b0331//b1385//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b2710//b2704//b2240//
ArgP_CRP_FNR_Fur_Nac	b1535//
ArgP_DnaA	b2236//b3313//b2709//
ArgP_Lrp	b2200//b3961//
ArgP_LysR	b2223//
ArgP_PhoB	b1779//
ArgR_CRP	b0754//
ArgR_CRP_Fis	b3114//b0615//b2485//b2762//b2076//b1748//b2992//b0972//
ArgR_Fis_IHF_PepA_PurR_RutR	b0564//b2416//
ArgR_H-NS_NtrC	b3408//b4460//b3414//b3091//
ArgR_NtrC	b1817//b0586//b2996//b2421//b2588//
ArgR_PhoP	b3172//
AscG_CRP	b3324//b3566//b1006//
AscG_CRP_PhoB_PrpR	b3599//
AsnC_MraZ_Nac	b3513//
AsnC_Nac	b4062//b4040//
AtoC_IHF	b1535//b0675//b1712//b1535//
BaeR_CpxR	b3577//b0343//b3544//b2552//b0034//b3276//b1746//
BaeR_CpxR_EvgA	b2279//
