#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4309//b0090//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3541//b2707//b1256//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1970//b2720//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3133//b3491//
AcrR_FNR_Fur_SoxR	b2781//
AcrR_FNR_Fur_SoxR_SoxS	b2703//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4471//
Ada_AidB_Lrp	b3924//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3478//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0431//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3125//b2393//b1941//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1797//b0936//
AdiY_H-NS_IHF	b0585//
AgaR_CRP	b2535//b3615//b3135//b4317//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3315//b0043//b0783//b0721//b0179//b3330//
AppY_ArcA_YdeO	b4265//b3167//b2107//b0762//
AraC_CRP	b2280//b1042//b2307//b4003//b4662//b0618//b3700//b0827//b0225//
AraC_CRP_XylR	b3769//b3845//b0783//
AraC_NagC	b1324//b2279//
ArcA_BetI_Cra	b1304//b2723//b1817//b4073//
ArcA_CRP_CaiF_FNR_H-NS	b2508//b1656//b2759//b2841//b1516//b0873//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3477//b2617//b1530//b2096//b3927//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3256//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3273//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3367//b1516//
ArcA_CRP_Cra_Fis	b0450//
ArcA_CRP_Cra_IHF_IclR	b3429//b0872//b3094//
ArcA_CRP_DcuR	b0315//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3227//b1476//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3477//
ArcA_CRP_DnaA_FNR	b3868//
ArcA_CRP_DpiA_FNR_NarL	b4050//b3417//b3326//b1891//b2704//b2341//
ArcA_CRP_DpiA_FlhDC	b2727//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2499//b0334//
ArcA_CRP_FNR	b0081//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1987//b1671//b3368//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3312//
ArcA_CRP_FNR_Fis_IHF_NarL	b3516//
ArcA_CRP_FNR_Fur	b2491//b3113//b3221//b1733//
ArcA_CRP_FNR_Fur_IHF	b2393//b0597//b4400//b3367//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2663//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0676//
ArcA_CRP_FNR_IHF_NarL	b1012//
ArcA_CRP_FNR_NarL	b4070//
ArcA_CRP_FadR	b2804//b3132//
ArcA_CRP_FadR_HipB	b2704//
ArcA_CRP_FadR_OmpR_PhoP	b1682//
ArcA_CRP_Fis_Mlc_SoxS	b2285//
ArcA_CRP_Fis_XylR	b4312//
ArcA_CRP_Fur_GadX_MqsA	b0019//
ArcA_CRP_GatR	b4187//b2393//b2237//b3409//b3579//b2912//
ArcA_CRP_GlpR	b3751//
ArcA_CRP_IHF	b3165//
ArcA_CRP_PuuR	b2489//b2720//b1071//b1006//b3968//
ArcA_CRP_RhaS	b3969//
ArcA_CRP_TreR	b2365//b1071//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2905//b4123//
ArcA_Cra	b1323//
ArcA_Cra_FNR_H-NS_HypT	b2661//b3116//
ArcA_CysB_FNR	b4075//
ArcA_FNR	b3942//b3070//b3727//b1951//b3171//b0784//b2708//b4396//b1189//b2995//b1658//b1921//b1901//b1679//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1475//
ArcA_FNR_Fis_IHF_NarL	b1243//b3410//b3171//b0352//b1682//b1306//b0043//b1007//b2200//b3124//b0078//b3115//b2484//
ArcA_FNR_Fur_IHF	b1744//
ArcA_FNR_IHF	b1670//b1482//b0048//
ArcA_FNR_IHF_NarL	b3451//b0958//
ArcA_FNR_NarL	b0082//b0205//b0873//b0062//
ArcA_FNR_PhoP	b2991//
ArcA_FNR_PuuR	b0954//b1923//
ArcA_FadR	b1390//b3451//b1222//
ArcA_FadR_Fis	b0929//b4239//
ArcA_Fur_Lrp_ModE	b0782//b3415//b2783//b0082//b0974//
ArcA_GlcC_IHF_PdhR	b0621//b1615//b1296//b3969//b1922//b0368//
ArcA_LexA	b3927//b0852//
ArcA_LldR	b3728//b0062//b1682//
ArcA_NarL	b0389//b0976//b1951//b0723//b1518//b3868//b3223//b1211//
ArcA_NtrC_PhoP_RutR	b2369//b3261//b0602//b0181//b3571//b1008//b1501//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b4476//b0226//b3093//
ArgP_CRP_FNR_Fur_Nac	b2659//
ArgP_DnaA	b3476//b1616//b1738//
ArgP_Lrp	b2415//b4036//
ArgP_LysR	b3624//
ArgP_PhoB	b3542//
ArgR_CRP	b1021//
ArgR_CRP_Fis	b4196//b2718//b3072//b4016//b2221//b3701//b0954//b3214//
ArgR_Fis_IHF_PepA_PurR_RutR	b1014//b1891//
ArgR_H-NS_NtrC	b3566//b0116//b0886//b3831//
ArgR_NtrC	b2588//b4007//b4122//b2993//b1393//
ArgR_PhoP	b2194//
AscG_CRP	b2235//b4050//b2762//
AscG_CRP_PhoB_PrpR	b2942//
AsnC_MraZ_Nac	b4287//
AsnC_Nac	b0871//b1023//
