#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1900//b0342//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1905//b0181//b1748//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4075//b4008//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0019//b4122//
AcrR_FNR_Fur_SoxR	b0388//
AcrR_FNR_Fur_SoxR_SoxS	b4123//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0347//
Ada_AidB_Lrp	b4289//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3845//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1532//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1298//b2837//b1674//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4005//b3437//
AdiY_H-NS_IHF	b2573//
AgaR_CRP	b1245//b2096//b3852//b4460//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2716//b3035//b3512//b3367//b2341//b1498//
AppY_ArcA_YdeO	b0032//b3328//b0812//b1683//
AraC_CRP	b1398//b0587//b3451//b3605//b4592//b3082//b2344//b3113//b2783//
AraC_CRP_XylR	b1036//b3317//b2029//
AraC_NagC	b3942//b3515//
ArcA_BetI_Cra	b4321//b0734//b2926//b0903//
ArcA_CRP_CaiF_FNR_H-NS	b2591//b3227//b4233//b0113//b0597//b1611//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0366//b0907//b3770//b1593//b1190//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3167//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4317//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4319//b2201//
ArcA_CRP_Cra_Fis	gadF//
ArcA_CRP_Cra_IHF_IclR	b1937//b1682//b3313//
ArcA_CRP_DcuR	b0762//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2730//b0553//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3509//
ArcA_CRP_DnaA_FNR	b2617//
ArcA_CRP_DpiA_FNR_NarL	b2483//b3081//b1391//b4290//b3578//b4115//
ArcA_CRP_DpiA_FlhDC	b2717//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3213//b0585//
ArcA_CRP_FNR	b0019//
