#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3908//b1590//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2711//b3495//b0091//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1620//b4152//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2572//b3869//
AcrR_FNR_Fur_SoxR	b4381//
AcrR_FNR_Fur_SoxR_SoxS	b2203//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1649//
Ada_AidB_Lrp	b1779//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1658//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1129//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1611//b0596//b0979//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1796//b1245//
AdiY_H-NS_IHF	b1276//
AgaR_CRP	b2838//b4310//b1014//b3319//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1590//b1237//b2925//b1384//b1160//b3230//
AppY_ArcA_YdeO	b0204//b3408//b0720//b3566//
AraC_CRP	b4139//b1011//b0820//b1259//b3516//b3421//b0347//b3331//b3166//
AraC_CRP_XylR	b1904//b2222//b1672//
AraC_NagC	b1014//b2799//
ArcA_BetI_Cra	b2781//b0118//b1297//b2572//
ArcA_CRP_CaiF_FNR_H-NS	b3316//b4511//b2500//b3934//b2393//b1011//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2783//b2943//b4267//b4383//b1805//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3164//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2429//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1304//b3969//
ArcA_CRP_Cra_Fis	b1237//
ArcA_CRP_Cra_IHF_IclR	b2713//b2279//b1656//
ArcA_CRP_DcuR	b3904//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b4073//b0585//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1038//
ArcA_CRP_DnaA_FNR	b3749//
ArcA_CRP_DpiA_FNR_NarL	b3581//b0335//b3367//b2679//b4289//b1244//
ArcA_CRP_DpiA_FlhDC	b3569//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0904//b1517//
ArcA_CRP_FNR	b4400//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3477//b4115//b2840//
ArcA_CRP_FNR_Fis_Fur_PdhR	b0733//
ArcA_CRP_FNR_Fis_IHF_NarL	b0035//
ArcA_CRP_FNR_Fur	b4239//b2676//b0996//b1518//
ArcA_CRP_FNR_Fur_IHF	b0044//b2222//b2235//b0088//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0167//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3753//
ArcA_CRP_FNR_IHF_NarL	b2096//
ArcA_CRP_FNR_NarL	b4209//
ArcA_CRP_FadR	b2994//b1715//
ArcA_CRP_FadR_HipB	b2341//
ArcA_CRP_FadR_OmpR_PhoP	b1042//
ArcA_CRP_Fis_Mlc_SoxS	b1684//
ArcA_CRP_Fis_XylR	b0033//
ArcA_CRP_Fur_GadX_MqsA	b0758//
ArcA_CRP_GatR	b3116//b3260//b2729//b4311//b3437//b1112//
ArcA_CRP_GlpR	b0931//
ArcA_CRP_IHF	b3169//
ArcA_CRP_PuuR	b2727//b2725//b2911//b3092//b3743//
ArcA_CRP_RhaS	b2286//
ArcA_CRP_TreR	b4238//b2425//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b3756//b4396//
ArcA_Cra	b1779//
ArcA_Cra_FNR_H-NS_HypT	b1519//b1302//
ArcA_CysB_FNR	b0758//
ArcA_FNR	b2287//b2724//b0078//b1939//b3214//b3903//b3750//b1129//b3410//b1892//b3751//b3556//b2589//b2712//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0886//
ArcA_FNR_Fis_IHF_NarL	b2149//b2661//b1649//b3581//b0933//b1394//b0623//b0181//b4119//b1590//b4074//b1022//b2763//
ArcA_FNR_Fur_IHF	b3846//
ArcA_FNR_IHF	b3418//b3766//b2223//
ArcA_FNR_IHF_NarL	b1562//b3569//
ArcA_FNR_NarL	b2078//b3751//b2415//b3421//
ArcA_FNR_PhoP	b0083//
ArcA_FNR_PuuR	b3707//b3083//
ArcA_FadR	b4468//b2990//b2159//
ArcA_FadR_Fis	b0089//b3544//
ArcA_Fur_Lrp_ModE	b4119//b0091//b1733//b3326//b0606//
ArcA_GlcC_IHF_PdhR	b1306//b2571//b3116//b2803//b0595//b1039//
ArcA_LexA	b3266//b0198//
ArcA_LldR	b3566//b4320//b4117//
ArcA_NarL	b4193//b1900//b4030//b4192//b2617//molR_1//b0929//b2725//
ArcA_NtrC_PhoP_RutR	b1212//b2805//b4381//b3727//b1514//b1323//b2199//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b2728//b0958//b0113//
ArgP_CRP_FNR_Fur_Nac	b0460//
ArgP_DnaA	b1682//b3276//b2662//
ArgP_Lrp	b0070//b3114//
ArgP_LysR	b1299//
ArgP_PhoB	b3906//
ArgR_CRP	b0975//
ArgR_CRP_Fis	b4357//b4319//b0785//b1296//b4016//b0805//b3123//b2840//
ArgR_Fis_IHF_PepA_PurR_RutR	b4317//b3169//
ArgR_H-NS_NtrC	b0596//b1256//b4289//b1593//
ArgR_NtrC	b1012//b1587//b3513//b2721//b4036//
ArgR_PhoP	b2424//
AscG_CRP	b2942//b1008//b0114//
AscG_CRP_PhoB_PrpR	b2711//
AsnC_MraZ_Nac	b2288//
AsnC_Nac	b3236//b3037//
AtoC_IHF	b1597//b0087//b0728//b4007//
BaeR_CpxR	b1674//b4460//b3707//b1285//b0873//b0460//b4152//
BaeR_CpxR_EvgA	b1651//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b0432//b0937//b2243//b2995//
BasR_CpxR_PdhR	b2204//b0826//
BasR_Fis	b3114//
BasR_H-NS_IHF_NagC_NanR	b0613//
BasR_MarA_PutA	b0907//
BasR_PhoP	b4592//
BasR_QseB	b2424//b0048//
CRP_CaiF_FNR	b3334//b4079//b1651//b0330//
CRP_ChbR_NagC	b2208//b2781//b1014//b3421//b4198//b3461//
CRP_ComR	b3165//
CRP_CpxR	b4376//
CRP_CpxR_CytR	b2323//
CRP_CpxR_CytR_DnaA_IHF	b1041//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b1531//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b0574//b3070//b2729//b4439//
CRP_Cra	b3506//b0179//b3772//b3430//b4008//b2732//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b2234//b1498//b2093//b2309//
CRP_Cra_FNR_PdhR	b0812//
CRP_Cra_Fis	b4003//
CRP_Cra_Fis_GlcC	b4209//
CRP_Cra_Fis_MtlR	b2803//b2281//b0429//
CRP_Cra_Mlc_NagC	b4318//b4240//b4315//b2201//b1071//b0820//
CRP_Cra_PrpR	b1748//b2241//b1223//b4192//
CRP_CreB_Fis_MalT	b0070//b1507//b2237//
CRP_CsiR_H-NS_Lrp	b2367//b4366//
CRP_CsiR_H-NS_Lrp_Nac	b2196//b0619//b3903//
CRP_CspA_Fis	b4029//
CRP_CytR	b3172//b3480//b3037//
CRP_CytR_DeoR	b0343//b1564//
CRP_CytR_DeoR_Fis_ModE	b4264//b3037//b1396//b3449//
CRP_CytR_Nac	b3508//
CRP_CytR_NsrR	b1334//
CRP_DcuR_FNR_NarL	b0428//
CRP_DinJ-YafQ	b1923//
CRP_DnaA_Fis_PurR	b3707//b2759//
CRP_DpiA_ExuR	b3513//
CRP_DsdC	b1394//b3334//
CRP_EbgR	b1682//b2942//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b1243//b2712//
CRP_ExuR	b3277//
CRP_ExuR_FNR	b3481//b0886//
CRP_ExuR_OxyR_UxuR	b0460//b3314//
CRP_ExuR_UxuR	b1384//
CRP_FNR	b2094//
CRP_FNR_FhlA_HyfR	b3829//b2758//b2287//b2278//b0820//b0039//b2755//b2370//b3081//b0950//b3604//b0118//
CRP_FNR_Fis	b4311//b2552//b1393//
CRP_FNR_Fis_GlpR_IHF	b1597//b0038//
CRP_FNR_Fis_H-NS_SlyA	b0759//
CRP_FNR_GcvA_Lrp_PurR	b1189//b3942//b2195//
CRP_FNR_H-NS_NarL	b3772//
CRP_FNR_IHF_TdcA_TdcR	b4400//b3404//b0615//b0907//b1008//b1221//b2364//
CRP_FNR_NarL	b4032//b1521//b0727//
CRP_FeaR_NsrR	b2719//
CRP_Fis	b2719//b0204//b2281//b3571//b2484//
CRP_Fis_FlhDC_GalR_GalS	b0679//b1733//
CRP_Fis_FliZ_IHF_Lrp	b3771//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b1612//b1942//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b4039//b0954//b0084//
CRP_Fis_IHF	b1390//b3971//b3404//b1746//b1508//
CRP_Fis_NanR	b2964//b3311//b3231//b2710//b1937//
CRP_Fis_NtrC	b3961//b2364//b1021//
CRP_Fis_XylR	b1649//b0931//b3599//
CRP_FlhDC_GalR_GalS	b4471//
CRP_FucR	b2997//b4311//b3368//b2764//b4154//b2763//b0585//
CRP_Fur	b0336//b0087//b3124//b0573//b1384//b3321//b4004//b1225//b3451//
CRP_Fur_HypT_PdhR	b2727//b2783//b1014//b2208//b0886//
CRP_Fur_OxyR_SoxS	b2669//
CRP_GalR_GalS	b0431//
CRP_GalR_GalS_H-NS_HU	b3317//b1817//b4039//b2964//
CRP_GalR_GalS_NagC	b2570//
CRP_GlpR	b3328//b3845//b0726//
CRP_GntR	b2365//b2231//
CRP_GntR_IdnR	b1300//b2837//b2591//b2483//b2029//b2716//b0076//
CRP_GntR_IscR	b4240//
CRP_GutM_GutR_H-NS	b0113//b0335//b1394//b2904//b2925//b0336//b2416//
CRP_H-NS	b3124//
CRP_H-NS_HipAB_HipB_NtrC	b2155//
CRP_H-NS_LacI	b4318//b3113//b2148//
CRP_H-NS_LeuO	b3170//b3409//b0827//b3576//b3265//b0683//b3926//
CRP_H-NS_MqsA	b3277//
CRP_IHF	b0179//b3491//b0313//b4014//
CRP_IHF_MprA_OmpR	b4322//
CRP_IHF_NsrR	b4192//
CRP_IHF_PaaX	b0904//b0344//b3769//b2964//b0396//b2243//b0440//b4468//b1042//b1587//b2840//b2393//
CRP_IHF_UlaR	b1515//b2074//b1552//b0936//b0872//b4177//
CRP_IHF_YiaJ	b3541//b0871//b3082//b3569//b2306//b3580//b1012//b0351//b1507//b2287//
CRP_LexA	b2727//
CRP_Lrp	b0945//b1739//b1518//b3577//
CRP_Lrp_Mlc	b1071//
CRP_Lrp_Nac	b4028//
CRP_LsrR	b0613//b1237//b0342//b3540//b3615//b1715//b4027//b0349//b2231//
CRP_MalI	b0337//b4036//b3213//
CRP_MalT	b2017//b4152//b3702//
CRP_MalT_PhoP	b3313//
CRP_MelR	b0583//b1818//b2679//
CRP_MetJ	b3409//
CRP_MhpR	sroD//b2296//b4237//b3772//b0343//b0851//
CRP_Mlc	b4117//b2194//
CRP_ModE	b4238//b0764//b0084//
CRP_MurR	b1669//b1679//
CRP_Nac_NsrR_PhoB	b4471//
CRP_NadR	b3970//
CRP_NagC	b0430//b1589//b0904//b1387//b4268//b2200//
CRP_NagC_NanR	b3751//b1224//b3230//
CRP_NagC_PhoP	b2995//
CRP_OxyR	b2492//
CRP_OxyR_UxuR	b3213//
CRP_PhoB	b1796//b4233//b4062//b0585//b1943//b3410//
CRP_PhoP	b0086//b4030//b3165//
CRP_PutA	b3925//
CRP_RbsR	b1620//b3117//b3135//b2483//b2994//b2163//
CRP_RhaR_RhaS	b1498//b3725//
CRP_RhaS	b3709//b3319//b0337//
CRP_Rob	b3540//
CRP_TorR	b4069//b3223//b2805//
CRP_UhpA_UvrY	b1335//
CRP_UidR_UxuR	b4029//b1941//b3329//
CRP_UvrY	b2729//
CRP_YehT	b1922//
CRP_ZraR	b0367//b0734//
CadC_FNR_H-NS_LeuO_MlrA	b1593//
Cbl_CysB	b0594//b3230//b0094//b2242//
Cbl_CysB_FNR_IHF	b1818//b1821//b1922//b0039//b3721//
CdaR_FNR_Fis_Fur_H-NS	b1597//
