#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0390//b2730//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1244//b3565//b0429//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4123//b0682//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0336//b3599//
AcrR_FNR_Fur_SoxR	b2757//
AcrR_FNR_Fur_SoxR_SoxS	b1042//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2424//
Ada_AidB_Lrp	b0038//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b4028//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2342//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3751//b2370//b3722//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1301//b1257//
AdiY_H-NS_IHF	b0935//
AgaR_CRP	b3417//b4152//b4010//b1733//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0089//b1739//b0586//b2801//b1892//b0440//
AppY_ArcA_YdeO	b3123//b3477//b3580//b3333//
AraC_CRP	b1008//b2708//b2094//b1009//b3451//b3725//b1747//b1493//b1611//
AraC_CRP_XylR	b0606//b2837//b0336//
AraC_NagC	b1384//b1612//
ArcA_BetI_Cra	b2366//b4151//b2486//b3575//
ArcA_CRP_CaiF_FNR_H-NS	b4318//b2674//b2760//b0958//b3076//b2993//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1683//b1819//b1507//b0676//b2485//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3092//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0809//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2203//b0850//
ArcA_CRP_Cra_Fis	b1296//
ArcA_CRP_Cra_IHF_IclR	b4133//b1109//b1040//
ArcA_CRP_DcuR	b2717//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3274//b0615//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0977//
ArcA_CRP_DnaA_FNR	b0727//
ArcA_CRP_DpiA_FNR_NarL	b4316//b0063//b1109//b2077//b1300//b1323//
ArcA_CRP_DpiA_FlhDC	b0853//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1900//b0435//
ArcA_CRP_FNR	b1276//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0596//b0043//b3132//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2156//
ArcA_CRP_FNR_Fis_IHF_NarL	b1587//
ArcA_CRP_FNR_Fur	b1744//b3480//b1101//b1744//
ArcA_CRP_FNR_Fur_IHF	b2573//b3600//b3413//b3752//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0934//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3869//
ArcA_CRP_FNR_IHF_NarL	b1907//
ArcA_CRP_FNR_NarL	b1736//
ArcA_CRP_FadR	b1482//b1712//
ArcA_CRP_FadR_HipB	b0571//
ArcA_CRP_FadR_OmpR_PhoP	b0613//
ArcA_CRP_Fis_Mlc_SoxS	b4366//
ArcA_CRP_Fis_XylR	b4033//
ArcA_CRP_Fur_GadX_MqsA	b0463//
ArcA_CRP_GatR	b4115//b3324//b4015//b4314//b4289//b0311//
ArcA_CRP_GlpR	b1387//
ArcA_CRP_IHF	b0203//
ArcA_CRP_PuuR	b3236//b1738//b2758//b1237//b3722//
ArcA_CRP_RhaS	b1480//
ArcA_CRP_TreR	b1024//b4027//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b2715//b3800//
ArcA_Cra	b4288//
ArcA_Cra_FNR_H-NS_HypT	b1622//b2590//
ArcA_CysB_FNR	b1941//
ArcA_FNR	b4365//b2756//b4318//b1298//b0314//b3543//b0044//b4288//b3603//b3624//b3481//b3750//b2590//b4039//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1515//
ArcA_FNR_Fis_IHF_NarL	b0180//b1225//b1593//b4073//b4313//b1921//b4311//b0086//b3513//b0889//b4068//b0572//b4067//
ArcA_FNR_Fur_IHF	b0035//
