#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4015//b2996//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0312//b0342//b3543//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2990//b2091//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0587//b0618//
AcrR_FNR_Fur_SoxR	b0754//
AcrR_FNR_Fur_SoxR_SoxS	sroD//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0461//
Ada_AidB_Lrp	b3831//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b4120//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0572//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1421//b0945//b4291//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3076//b0095//
AdiY_H-NS_IHF	b3133//
AgaR_CRP	b0720//b3404//b4139//b0908//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2242//b0091//b2727//b1189//b3315//b3940//
AppY_ArcA_YdeO	b2663//b1221//b4115//b2800//
AraC_CRP	b0450//b1008//b1672//b0903//b1651//b3870//b1006//b0205//b3968//
AraC_CRP_XylR	b0973//b0553//b3582//
AraC_NagC	b2678//b2077//
ArcA_BetI_Cra	b0312//b1112//b3071//b4316//
ArcA_CRP_CaiF_FNR_H-NS	b1257//b0763//b3133//b3222//b2764//b3700//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2805//b0931//b3452//b3076//b2194//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b1010//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0440//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3721//b2717//
ArcA_CRP_Cra_Fis	b3478//
ArcA_CRP_Cra_IHF_IclR	b0583//b1389//b2223//
ArcA_CRP_DcuR	b1535//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0734//b0683//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b4357//
ArcA_CRP_DnaA_FNR	b2764//
ArcA_CRP_DpiA_FNR_NarL	b3515//b2589//b4366//b3854//b4123//b0896//
ArcA_CRP_DpiA_FlhDC	b2484//
