#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1246//b4577//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3221//b3742//b3124//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1744//b3123//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0873//b0179//
AcrR_FNR_Fur_SoxR	b4376//
AcrR_FNR_Fur_SoxR_SoxS	b1036//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2287//
Ada_AidB_Lrp	b0036//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b1590//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0592//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0754//b0679//b4354//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2206//b1227//
AdiY_H-NS_IHF	b1748//
AgaR_CRP	b1007//b3601//b1508//b1562//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1796//b2095//b1392//b0041//b0605//b3510//
AppY_ArcA_YdeO	b4577//b2197//b1021//b2713//
AraC_CRP	b1738//b3363//b2323//b3127//b3212//b3588//b2925//b0180//b3507//
AraC_CRP_XylR	b2323//b3701//b3829//
AraC_NagC	b4019//b1738//
ArcA_BetI_Cra	b4318//b1037//b0197//b2240//
ArcA_CRP_CaiF_FNR_H-NS	b0390//b0033//b4376//b4267//b3461//b0720//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b1891//b1394//b4115//b2309//b2277//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2722//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4196//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0462//b0202//
ArcA_CRP_Cra_Fis	b4637//
ArcA_CRP_Cra_IHF_IclR	b0564//b3516//b1480//
ArcA_CRP_DcuR	b2762//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0734//b0041//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1732//
ArcA_CRP_DnaA_FNR	b3363//
ArcA_CRP_DpiA_FNR_NarL	b1923//b0033//b3574//b3092//b0349//b3318//
ArcA_CRP_DpiA_FlhDC	b2661//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0904//b4193//
ArcA_CRP_FNR	b3925//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1850//b0044//b0907//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2991//
ArcA_CRP_FNR_Fis_IHF_NarL	b3569//
ArcA_CRP_FNR_Fur	b1396//b3416//b3771//b1160//
ArcA_CRP_FNR_Fur_IHF	b0553//b0315//b1421//b3413//
