#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3728//b1041//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0431//b2976//b0034//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1683//b1817//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3170//b0335//
AcrR_FNR_Fur_SoxR	b2207//
AcrR_FNR_Fur_SoxR_SoxS	b0951//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3221//
Ada_AidB_Lrp	b4019//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b4138//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3172//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2017//b1011//b1611//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0429//b4313//
AdiY_H-NS_IHF	b0783//
AgaR_CRP	b2283//b0571//b3328//b1011//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3169//b3509//b3260//b0082//b0081//b3428//
AppY_ArcA_YdeO	b4074//b1304//b1223//b2980//
AraC_CRP	b4267//b0344//b4194//b1221//b2500//b4028//b3333//b3359//b1043//
AraC_CRP_XylR	b4669//b1384//b4010//
AraC_NagC	b0933//b2662//
ArcA_BetI_Cra	b2838//b2552//b3565//b3426//
ArcA_CRP_CaiF_FNR_H-NS	b0759//b1733//b2076//b4072//b1307//b1620//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3169//sroD//b2702//b0333//b3222//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3541//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3118//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3603//b0785//
ArcA_CRP_Cra_Fis	b2723//
ArcA_CRP_Cra_IHF_IclR	b2029//b0763//b3727//
ArcA_CRP_DcuR	b4005//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b0312//b1673//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0594//
ArcA_CRP_DnaA_FNR	b4452//
ArcA_CRP_DpiA_FNR_NarL	b3575//b1305//b4198//b0082//b0675//b2729//
ArcA_CRP_DpiA_FlhDC	b2997//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1500//b0678//
ArcA_CRP_FNR	b3026//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2552//b3701//b1323//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4457//
ArcA_CRP_FNR_Fis_IHF_NarL	b0723//
ArcA_CRP_FNR_Fur	b3507//b0113//b4039//b0221//
ArcA_CRP_FNR_Fur_IHF	b2079//b2570//b0342//b0365//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1597//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1671//
ArcA_CRP_FNR_IHF_NarL	b1301//
