#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3236//b4000//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3480//b0083//b4240//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0928//b3579//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3583//b1037//
AcrR_FNR_Fur_SoxR	b2203//
AcrR_FNR_Fur_SoxR_SoxS	b2075//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b4036//
Ada_AidB_Lrp	b2078//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0088//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1615//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1500//b1010//b4467//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0197//b4133//
AdiY_H-NS_IHF	b3272//
AgaR_CRP	b2205//b2570//b2964//b2207//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b2306//b4233//b2079//b1387//b0623//b2077//
AppY_ArcA_YdeO	b1022//b1296//b2731//b3478//
AraC_CRP	b1589//b4315//b4662//b1513//b3725//b1136//b0682//b0092//b0594//
AraC_CRP_XylR	b0945//b0726//b2231//
AraC_NagC	b2805//b1388//
ArcA_BetI_Cra	b0887//b2759//b0094//b0587//
ArcA_CRP_CaiF_FNR_H-NS	b4471//b3540//b2841//b3727//b0368//b1040//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b4030//b2579//b2203//b3831//b3702//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2149//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1514//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0125//b0348//
ArcA_CRP_Cra_Fis	b2094//
ArcA_CRP_Cra_IHF_IclR	b1042//b0954//b2074//
ArcA_CRP_DcuR	b0429//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2926//b1304//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3366//
ArcA_CRP_DnaA_FNR	gadF//
ArcA_CRP_DpiA_FNR_NarL	b3321//b1021//b3588//b1299//b0903//b3409//
ArcA_CRP_DpiA_FlhDC	b4007//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b4034//b2277//
