#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1212//b1512//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0619//b1501//b4003//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4321//b3544//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b2726//b4059//
AcrR_FNR_Fur_SoxR	b0089//
AcrR_FNR_Fur_SoxR_SoxS	b1970//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b2201//
Ada_AidB_Lrp	b2976//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2492//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0974//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2206//b2911//b2143//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0334//b3076//
AdiY_H-NS_IHF	b4240//
AgaR_CRP	b0161//b1920//b2424//b2723//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1651//b0950//b1779//b0197//b2203//b1323//
AppY_ArcA_YdeO	b4035//b2997//b0064//b2308//
AraC_CRP	b2727//b2799//b2283//b2719//b4324//b3082//b1036//b1021//b3082//
AraC_CRP_XylR	b1942//b1396//b0827//
AraC_NagC	b3701//b2239//
ArcA_BetI_Cra	b3363//b2784//b0928//b4471//
ArcA_CRP_CaiF_FNR_H-NS	b3171//b4511//b3934//b1304//b3126//b4005//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b0201//b2905//b4018//b2490//b1593//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3903//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b2728//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4400//b0951//
ArcA_CRP_Cra_Fis	b0764//
ArcA_CRP_Cra_IHF_IclR	b2904//b4019//b3578//
ArcA_CRP_DcuR	b4287//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3728//b0896//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3409//
ArcA_CRP_DnaA_FNR	b2995//
ArcA_CRP_DpiA_FNR_NarL	b1591//b1421//b0578//ilvG_2//b1712//b3582//
ArcA_CRP_DpiA_FlhDC	b3124//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0078//b0851//
ArcA_CRP_FNR	b4438//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b2992//b2344//b1385//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3588//
ArcA_CRP_FNR_Fis_IHF_NarL	b2107//
ArcA_CRP_FNR_Fur	b4197//b4320//b1745//b0979//
ArcA_CRP_FNR_Fur_IHF	b4382//b2706//b2029//b4029//
