#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b3166//b4198//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3568//b2093//b2755//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3478//b0592//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1734//b0199//
AcrR_FNR_Fur_SoxR	b2756//
AcrR_FNR_Fur_SoxR_SoxS	b1516//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3902//
Ada_AidB_Lrp	b2415//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0411//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b3725//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3722//b2107//b1683//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2234//b3518//
AdiY_H-NS_IHF	b0620//
AgaR_CRP	b2429//b3516//b0083//b0460//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3514//b3070//b2159//b1396//b3277//b3514//
AppY_ArcA_YdeO	b1850//b1480//b0896//b1680//
AraC_CRP	b0226//b0585//b2236//b0583//b0096//b3331//b2801//b3708//b1285//
AraC_CRP_XylR	b1243//b3073//b0896//
AraC_NagC	b1921//b2926//
ArcA_BetI_Cra	b3366//b0757//b1674//b0396//
ArcA_CRP_CaiF_FNR_H-NS	b2492//b1190//b3579//b0597//b2579//b1532//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2344//b3702//b0574//b1941//b2421//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3495//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0978//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b3566//b0908//
ArcA_CRP_Cra_Fis	b3326//
ArcA_CRP_Cra_IHF_IclR	b1304//b1305//b0908//
ArcA_CRP_DcuR	b2481//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2976//b3134//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1299//
ArcA_CRP_DnaA_FNR	b2392//
ArcA_CRP_DpiA_FNR_NarL	b2286//b1070//b1393//b3518//b3408//b2489//
ArcA_CRP_DpiA_FlhDC	b2202//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0113//b3574//
ArcA_CRP_FNR	b1562//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b4069//b3410//b2282//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2198//
ArcA_CRP_FNR_Fis_IHF_NarL	b2976//
ArcA_CRP_FNR_Fur	b3851//b1256//b3701//b3868//
ArcA_CRP_FNR_Fur_IHF	b2703//b4316//b3569//b3491//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1222//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b1892//
ArcA_CRP_FNR_IHF_NarL	b1222//
ArcA_CRP_FNR_NarL	b4131//
ArcA_CRP_FadR	b4592//b2231//
ArcA_CRP_FadR_HipB	b1519//
ArcA_CRP_FadR_OmpR_PhoP	b2287//
ArcA_CRP_Fis_Mlc_SoxS	b3517//
ArcA_CRP_Fis_XylR	b0683//
ArcA_CRP_Fur_GadX_MqsA	b4016//
ArcA_CRP_GatR	b0428//b0440//b4032//b3273//b0587//b4196//
ArcA_CRP_GlpR	b1480//
ArcA_CRP_IHF	b3509//
ArcA_CRP_PuuR	b3829//b4577//b0974//b2784//b0085//
ArcA_CRP_RhaS	b2715//
ArcA_CRP_TreR	b1160//b4310//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0115//b4381//
ArcA_Cra	b1891//
ArcA_Cra_FNR_H-NS_HypT	b2197//b3540//
ArcA_CysB_FNR	b2840//
ArcA_FNR	b0180//b1900//b4067//b1302//b2159//b0313//b4070//b0929//b2702//b2281//b0976//b0348//b3511//b1621//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b1588//
ArcA_FNR_Fis_IHF_NarL	b2663//b4291//b2995//b3507//b1589//b0203//b0880//b4669//b1715//b0977//b0784//b3748//b4381//
ArcA_FNR_Fur_IHF	b1008//
ArcA_FNR_IHF	b4006//b3076//b1818//
ArcA_FNR_IHF_NarL	b1226//b2957//
ArcA_FNR_NarL	b2551//b3115//b0367//b1041//
ArcA_FNR_PhoP	b2716//
ArcA_FNR_PuuR	b0592//b3543//
ArcA_FadR	b2079//b2204//b1748//
ArcA_FadR_Fis	b0895//b2741//
ArcA_Fur_Lrp_ModE	b2241//b4004//b2551//b4324//b3449//
ArcA_GlcC_IHF_PdhR	b3038//b2215//b2590//ilvG_2//b3312//b1334//
ArcA_LexA	b1739//b0606//
ArcA_LldR	b2991//b3517//b2729//
ArcA_NarL	b0681//b2659//b2481//b0202//b0574//b0975//b3167//b3511//
ArcA_NtrC_PhoP_RutR	b2307//b2151//b0996//b2763//b1062//b3450//b0880//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3315//b1739//b3565//
ArgP_CRP_FNR_Fur_Nac	b2732//
ArgP_DnaA	b3588//b0315//b2202//
ArgP_Lrp	b0977//b2723//
ArgP_LysR	b4471//
ArgP_PhoB	b4033//
ArgR_CRP	b3332//
ArgR_CRP_Fis	b3846//b3906//b1622//b2976//b3701//b0330//b3828//b3583//
ArgR_Fis_IHF_PepA_PurR_RutR	b0450//b2201//
ArgR_H-NS_NtrC	b2741//b4467//b1683//b3851//
ArgR_NtrC	b0623//b2470//b4288//b3165//b0116//
ArgR_PhoP	b0805//
AscG_CRP	b1616//b1746//b1797//
AscG_CRP_PhoB_PrpR	b3869//
AsnC_MraZ_Nac	b4637//
AsnC_Nac	b0039//b4312//
AtoC_IHF	b2490//b1136//b1257//b4071//
BaeR_CpxR	b0331//b3477//b1136//b4154//b2679//b2148//b1306//
BaeR_CpxR_EvgA	b4400//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b4028//b1112//b3428//b4316//
BasR_CpxR_PdhR	b1738//b2725//
BasR_Fis	b4118//
BasR_H-NS_IHF_NagC_NanR	b1061//
BasR_MarA_PutA	b0734//
BasR_PhoP	b3770//
BasR_QseB	b1517//b1308//
CRP_CaiF_FNR	b2904//b0872//b0616//b4030//
CRP_ChbR_NagC	b0460//b0311//b4662//b1748//b0958//b2208//
CRP_ComR	b0204//
CRP_CpxR	b3600//
CRP_CpxR_CytR	b0975//
CRP_CpxR_CytR_DnaA_IHF	b0763//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b1588//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b4124//b3940//b4050//b2976//
CRP_Cra	b2364//b0809//b1611//b0980//b2234//b3091//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b1296//b3701//b2571//b0757//
CRP_Cra_FNR_PdhR	b0681//
CRP_Cra_Fis	b0596//
CRP_Cra_Fis_GlcC	b4016//
CRP_Cra_Fis_MtlR	b1735//b0180//b1901//
CRP_Cra_Mlc_NagC	b4468//b2716//b1043//b3329//b1256//b4004//
CRP_Cra_PrpR	b0181//b2571//b2205//b3853//
CRP_CreB_Fis_MalT	b3961//b2800//b2093//
CRP_CsiR_H-NS_Lrp	b3212//b0451//
CRP_CsiR_H-NS_Lrp_Nac	b2095//b3571//b4592//
CRP_CspA_Fis	b4313//
CRP_CytR	b0997//b1900//b3605//
CRP_CytR_DeoR	b4115//b0366//
CRP_CytR_DeoR_Fis_ModE	b0088//b2283//b1616//b2713//
CRP_CytR_Nac	b1475//
CRP_CytR_NsrR	b2995//
