#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1739//b3083//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2957//b1305//b0754//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1040//b1851//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b4063//b0461//
AcrR_FNR_Fur_SoxR	b3569//
AcrR_FNR_Fur_SoxR_SoxS	b3507//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3924//
Ada_AidB_Lrp	b3093//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2307//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2661//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3072//b2711//b3118//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4154//b4124//
AdiY_H-NS_IHF	b4120//
AgaR_CRP	b2369//b3491//b3132//b0462//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3925//b1514//b4237//b0351//b3757//b1516//
AppY_ArcA_YdeO	b0032//b3083//b3409//b2106//
AraC_CRP	b3743//b0974//b3702//b0973//b2279//b3766//b2729//b0180//b1850//
AraC_CRP_XylR	b1517//b2342//b1851//
AraC_NagC	b2571//b1672//
ArcA_BetI_Cra	b3126//b0733//b0734//b0115//
ArcA_CRP_CaiF_FNR_H-NS	b4014//b2905//b2709//b0032//b2306//b2720//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2483//b1393//b3161//b4036//b1511//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4039//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1308//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0619//b2589//
ArcA_CRP_Cra_Fis	b2306//
ArcA_CRP_Cra_IHF_IclR	b1590//b0181//b1684//
ArcA_CRP_DcuR	b1243//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1129//b1224//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1112//
ArcA_CRP_DnaA_FNR	b4068//
ArcA_CRP_DpiA_FNR_NarL	b3721//b3870//b0998//b1517//b3036//b3070//
ArcA_CRP_DpiA_FlhDC	b4076//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b3076//b1732//
ArcA_CRP_FNR	b2197//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3517//b1746//b0463//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3330//
ArcA_CRP_FNR_Fis_IHF_NarL	b2551//
ArcA_CRP_FNR_Fur	b1129//b2367//b2203//b1257//
ArcA_CRP_FNR_Fur_IHF	b4027//b0980//b1037//b3261//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0225//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0335//
ArcA_CRP_FNR_IHF_NarL	b2762//
ArcA_CRP_FNR_NarL	b0337//
ArcA_CRP_FadR	b0727//b2206//
ArcA_CRP_FadR_HipB	b2706//
ArcA_CRP_FadR_OmpR_PhoP	b3868//
ArcA_CRP_Fis_Mlc_SoxS	b1009//
ArcA_CRP_Fis_XylR	b1070//
ArcA_CRP_Fur_GadX_MqsA	b0933//
ArcA_CRP_GatR	b2491//b1222//b2094//b3480//b2239//b4291//
ArcA_CRP_GlpR	b3970//
ArcA_CRP_IHF	b2488//
ArcA_CRP_PuuR	b3092//b4063//b0043//b2993//b3908//
ArcA_CRP_RhaS	b4059//
ArcA_CRP_TreR	b1616//b2215//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b0451//b1716//
ArcA_Cra	b0723//
ArcA_Cra_FNR_H-NS_HypT	b2762//b0311//
ArcA_CysB_FNR	b4006//
ArcA_FNR	b2342//b2942//b4016//b0314//b1937//b0093//b2757//b0979//b3828//b2365//b1850//b0896//b3415//b1040//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2801//
ArcA_FNR_Fis_IHF_NarL	b2276//b2703//b3542//b4154//b1394//b1499//b4000//b0996//b4187//b0783//b3414//b3083//b0819//
ArcA_FNR_Fur_IHF	b2804//
ArcA_FNR_IHF	b2916//b1397//b2307//
ArcA_FNR_IHF_NarL	b2149//b0974//
ArcA_FNR_NarL	b4152//b0678//b3225//b0675//
ArcA_FNR_PhoP	b1237//
