#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b1304//b4452//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2719//b4264//b3568//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b1480//b3276//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0575//b3491//
AcrR_FNR_Fur_SoxR	b1612//
AcrR_FNR_Fur_SoxR_SoxS	b0077//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3117//
Ada_AidB_Lrp	b0088//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3870//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4059//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b2366//b2707//b2296//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b2715//b1009//
AdiY_H-NS_IHF	b3093//
AgaR_CRP	ilvG_2//b3214//b1212//b1673//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1257//b1221//b0034//b2278//b1210//b3852//
AppY_ArcA_YdeO	molR_1//b0352//b1593//b1476//
AraC_CRP	b3416//b3517//b0978//b0593//b0677//b2223//b3581//b2231//b3479//
AraC_CRP_XylR	b4192//b3601//b1674//
AraC_NagC	b2308//b3904//
ArcA_BetI_Cra	b1518//b2754//b2492//b0587//
ArcA_CRP_CaiF_FNR_H-NS	b4026//b3408//b2660//b2367//b4034//b0928//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2706//b2571//b3429//b1590//b2367//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3315//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1513//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1225//b4264//
ArcA_CRP_Cra_Fis	b1245//
ArcA_CRP_Cra_IHF_IclR	b3845//b3564//b2197//
ArcA_CRP_DcuR	b0203//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1015//b0721//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b2194//
ArcA_CRP_DnaA_FNR	b2492//
ArcA_CRP_DpiA_FNR_NarL	b3927//b0115//b1761//b3604//b1070//b1243//
ArcA_CRP_DpiA_FlhDC	b2975//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0311//b3114//
ArcA_CRP_FNR	b1734//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3903//b3568//b1285//
ArcA_CRP_FNR_Fis_Fur_PdhR	b3221//
ArcA_CRP_FNR_Fis_IHF_NarL	b1307//
ArcA_CRP_FNR_Fur	b4079//b0461//b1797//b3316//
ArcA_CRP_FNR_Fur_IHF	b1301//b0721//b0954//b0344//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b0585//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b3415//
ArcA_CRP_FNR_IHF_NarL	b3543//
ArcA_CRP_FNR_NarL	b0618//
ArcA_CRP_FadR	b0720//b1415//
ArcA_CRP_FadR_HipB	b2149//
ArcA_CRP_FadR_OmpR_PhoP	b2203//
ArcA_CRP_Fis_Mlc_SoxS	b2487//
