#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4154//b3453//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b0085//b3902//b0179//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0757//b0613//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1476//b0178//
AcrR_FNR_Fur_SoxR	b2804//
AcrR_FNR_Fur_SoxR_SoxS	b3544//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3528//
Ada_AidB_Lrp	b2281//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b4264//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2579//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1747//b0084//b2673//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0096//b1388//
AdiY_H-NS_IHF	b4071//
AgaR_CRP	b0880//b3072//b3851//b0621//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0070//b1393//b3331//b1938//b4138//b4079//
AppY_ArcA_YdeO	b3751//b4029//b0352//b1501//
AraC_CRP	b0977//b1679//b3314//b1225//b0931//b0330//b3331//b2617//b4320//
AraC_CRP_XylR	b2763//b1519//b2711//
AraC_NagC	b0333//b0203//
ArcA_BetI_Cra	b2235//b1302//b0980//b2287//
ArcA_CRP_CaiF_FNR_H-NS	b0096//b2781//b1475//b2074//b2280//b0451//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3759//b2240//b0733//b2277//b2782//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b3969//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4063//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b0756//b2991//
ArcA_CRP_Cra_Fis	b1182//
ArcA_CRP_Cra_IHF_IclR	b1297//b1223//b3516//
ArcA_CRP_DcuR	b1738//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2237//b1308//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b0880//
ArcA_CRP_DnaA_FNR	b0198//
ArcA_CRP_DpiA_FNR_NarL	b3491//b3335//b3604//b0618//b2486//b0390//
ArcA_CRP_DpiA_FlhDC	b4309//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b0198//b0221//
ArcA_CRP_FNR	b1225//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3403//b1021//b4059//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2491//
ArcA_CRP_FNR_Fis_IHF_NarL	b3135//
ArcA_CRP_FNR_Fur	b0461//b0352//b2732//b1797//
ArcA_CRP_FNR_Fur_IHF	b0594//b0553//b1190//b3851//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	molR_1//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b2732//
ArcA_CRP_FNR_IHF_NarL	b2719//
ArcA_CRP_FNR_NarL	b2675//
ArcA_CRP_FadR	b2197//b1296//
ArcA_CRP_FadR_HipB	b3750//
ArcA_CRP_FadR_OmpR_PhoP	b3449//
ArcA_CRP_Fis_Mlc_SoxS	b1715//
ArcA_CRP_Fis_XylR	b1852//
ArcA_CRP_Fur_GadX_MqsA	b2722//
ArcA_CRP_GatR	b3582//b2151//b4196//b0221//b4266//b3766//
ArcA_CRP_GlpR	b0575//
ArcA_CRP_IHF	b2713//
ArcA_CRP_PuuR	b2725//b0593//b1672//b0578//b2204//
ArcA_CRP_RhaS	b0937//
ArcA_CRP_TreR	b2344//b2975//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b1748//b4039//
ArcA_Cra	b4062//
ArcA_Cra_FNR_H-NS_HypT	b1109//b2803//
ArcA_CysB_FNR	b1389//
ArcA_FNR	b4035//b3515//b1259//b2673//b1476//b0850//b1043//b2669//b2709//b0734//b0596//b2573//b0683//b3083//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b0095//
ArcA_FNR_Fis_IHF_NarL	b0092//b1748//b1384//b3749//b3414//b3256//b0084//b4119//b0977//b1421//b0975//b3769//b1226//
ArcA_FNR_Fur_IHF	b2708//
ArcA_FNR_IHF	b2759//b2206//b1904//
ArcA_FNR_IHF_NarL	b0765//b4577//
ArcA_FNR_NarL	b3404//b0850//b0886//b0114//
ArcA_FNR_PhoP	b3329//
ArcA_FNR_PuuR	b3544//b3601//
ArcA_FadR	b0605//b0937//b4187//
ArcA_FadR_Fis	b3453//b3926//
ArcA_Fur_Lrp_ModE	b3709//b3564//b1797//b1129//b1921//
ArcA_GlcC_IHF_PdhR	b0312//b2287//b2673//b3846//b4511//b4139//
ArcA_LexA	b1043//b1922//
ArcA_LldR	b4033//b2912//b3477//
ArcA_NarL	b0348//b0871//b1905//b1819//b1224//b3846//b3907//b2224//
ArcA_NtrC_PhoP_RutR	b2703//b1684//b2579//b3477//b3927//b0594//b1476//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b0038//b4431//b1670//
ArgP_CRP_FNR_Fur_Nac	b1892//
ArgP_DnaA	b1499//b3357//b0810//
ArgP_Lrp	b3517//b4317//
ArgP_LysR	b2993//
ArgP_PhoB	b3726//
ArgR_CRP	b4131//
ArgR_CRP_Fis	b3403//b1682//b0676//b2942//b4669//b1591//b3326//b2507//
ArgR_Fis_IHF_PepA_PurR_RutR	b1474//b0350//
ArgR_H-NS_NtrC	b3908//b4007//b1389//b4111//
ArgR_NtrC	b0032//b2151//b1061//b3231//b3725//
