#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2370//b0312//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b1681//b2278//b3326//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2709//b4073//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3758//b2017//
AcrR_FNR_Fur_SoxR	b3312//
AcrR_FNR_Fur_SoxR_SoxS	b3278//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1499//
Ada_AidB_Lrp	b1221//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b4321//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b4068//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1043//b1552//b1323//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4193//b1042//
AdiY_H-NS_IHF	b1850//
AgaR_CRP	b0396//b0904//b2916//b0564//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3575//b0064//b3366//b1552//b1649//b2235//
AppY_ArcA_YdeO	b3317//b3115//b0089//b1535//
AraC_CRP	b2149//b3094//b2223//b1024//b2421//b1747//b4592//b4118//b4124//
AraC_CRP_XylR	b4452//b0088//b1389//
AraC_NagC	b1535//b0366//
ArcA_BetI_Cra	b0428//b2368//b0571//b0020//
ArcA_CRP_CaiF_FNR_H-NS	b2661//b4050//b4662//b3569//b0722//b4317//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2234//b1591//b0366//b3769//b2208//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0733//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b3581//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4291//b2106//
ArcA_CRP_Cra_Fis	b2224//
ArcA_CRP_Cra_IHF_IclR	b2149//b1587//b3942//
ArcA_CRP_DcuR	b0951//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3580//b2287//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3451//
ArcA_CRP_DnaA_FNR	b2278//
ArcA_CRP_DpiA_FNR_NarL	b1517//b2370//b0729//b2724//b0041//b2029//
ArcA_CRP_DpiA_FlhDC	b3025//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2802//b2150//
ArcA_CRP_FNR	b3326//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b0094//b1304//b3113//
ArcA_CRP_FNR_Fis_Fur_PdhR	b2017//
ArcA_CRP_FNR_Fis_IHF_NarL	b1021//
ArcA_CRP_FNR_Fur	b2722//b3605//b3925//b0368//
ArcA_CRP_FNR_Fur_IHF	b4367//b0904//b1620//b4240//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b1038//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0226//
ArcA_CRP_FNR_IHF_NarL	b2422//
ArcA_CRP_FNR_NarL	b0812//
ArcA_CRP_FadR	b3541//b0819//
ArcA_CRP_FadR_HipB	b0679//
ArcA_CRP_FadR_OmpR_PhoP	b0621//
ArcA_CRP_Fis_Mlc_SoxS	b0571//
ArcA_CRP_Fis_XylR	b3207//
ArcA_CRP_Fur_GadX_MqsA	b3846//
ArcA_CRP_GatR	b2840//b2571//b3517//b2075//b1940//b2234//
ArcA_CRP_GlpR	b3430//
ArcA_CRP_IHF	b2163//
ArcA_CRP_PuuR	b0039//b1942//b4071//b4019//b3604//
ArcA_CRP_RhaS	b3582//
ArcA_CRP_TreR	b0578//b3723//
ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp	b3939//b0676//
ArcA_Cra	b4577//
ArcA_Cra_FNR_H-NS_HypT	b3255//b0951//
ArcA_CysB_FNR	b3517//
ArcA_FNR	b1324//b2195//b4039//b0089//b2155//b2799//b2712//b1010//b0880//b2106//b3167//b4036//b3260//b4467//
ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR	b2277//
ArcA_FNR_Fis_IHF_NarL	b1900//b1012//b4030//b1622//b2094//b0937//b1850//b0584//b1901//b3599//b0082//b0973//b0811//
ArcA_FNR_Fur_IHF	b0077//
ArcA_FNR_IHF	b2277//b2200//b3255//
ArcA_FNR_IHF_NarL	b2308//b1011//
ArcA_FNR_NarL	b0019//b0118//b3544//b1257//
ArcA_FNR_PhoP	b3478//
ArcA_FNR_PuuR	b3266//b3828//
ArcA_FadR	b4357//b1241//b1392//
ArcA_FadR_Fis	b2591//b0094//
ArcA_Fur_Lrp_ModE	b0349//b0951//b1160//b2802//b3405//
ArcA_GlcC_IHF_PdhR	b0366//b1389//b4431//b2009//b4209//b2367//
ArcA_LexA	b0979//b2323//
ArcA_LldR	b1497//b4315//b1307//
ArcA_NarL	b1850//b2572//b2799//b3851//b2151//b2905//b3924//b3273//
ArcA_NtrC_PhoP_RutR	b0871//b1684//b1817//b2074//b1892//b0347//b0064//
ArgP_CRP_DnaA_Fis_H-NS_NrdR	b3853//b3363//b1223//
ArgP_CRP_FNR_Fur_Nac	b4314//
ArgP_DnaA	b1392//b0676//b4396//
ArgP_Lrp	b0805//b2199//
ArgP_LysR	b0724//
ArgP_PhoB	b0620//
ArgR_CRP	b4357//
ArgR_CRP_Fis	b2678//b4014//b1296//b4079//b3578//b1006//b0040//b0091//
ArgR_Fis_IHF_PepA_PurR_RutR	b2095//b2425//
ArgR_H-NS_NtrC	b4058//b4050//b0461//b0088//
ArgR_NtrC	b0201//b0041//b1211//b0756//b1716//
ArgR_PhoP	b0092//
AscG_CRP	b2994//b1938//b2196//
AscG_CRP_PhoB_PrpR	b2148//
AsnC_MraZ_Nac	b4120//
AsnC_Nac	b3082//b4154//
AtoC_IHF	b3313//b0614//b0729//b2783//
BaeR_CpxR	b4027//b3334//b1275//b3854//b4030//b0811//b3214//
BaeR_CpxR_EvgA	b0951//
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	b4319//b2679//b1222//b4441//
BasR_CpxR_PdhR	b0070//b1851//
BasR_Fis	b1224//
BasR_H-NS_IHF_NagC_NanR	b0205//
BasR_MarA_PutA	b4071//
BasR_PhoP	b2156//
BasR_QseB	b3164//b4125//
CRP_CaiF_FNR	b3723//b2711//b2990//b3727//
CRP_ChbR_NagC	b2204//b2711//b2535//b1923//b3771//b2722//
CRP_ComR	b3770//
CRP_CpxR	b0951//
CRP_CpxR_CytR	b0090//
CRP_CpxR_CytR_DnaA_IHF	b0430//
CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA	b1942//
CRP_CpxR_GlrR_IHF_NtrC_RcsB	b3722//b3568//b0602//b0221//
CRP_Cra	b1022//b2197//b0043//b3721//b1501//b2370//
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	b0572//b1308//b1245//b3772//
CRP_Cra_FNR_PdhR	b1988//
CRP_Cra_Fis	b3414//
CRP_Cra_Fis_GlcC	b3517//
CRP_Cra_Fis_MtlR	b1650//b4153//b4007//
CRP_Cra_Mlc_NagC	b3094//b0570//b3721//b0583//b3114//b1712//
CRP_Cra_PrpR	b0019//b2754//b3083//b4237//
CRP_CreB_Fis_MalT	b4073//b3214//b3161//
CRP_CsiR_H-NS_Lrp	b1517//b1071//
CRP_CsiR_H-NS_Lrp_Nac	b2570//b3221//b0061//
CRP_CspA_Fis	b4062//
CRP_CytR	b1224//b3904//b1732//
CRP_CytR_DeoR	b0311//b0553//
CRP_CytR_DeoR_Fis_ModE	b2296//b3265//b2489//b3924//
CRP_CytR_Nac	b1671//
CRP_CytR_NsrR	b2224//
CRP_DcuR_FNR_NarL	b2977//
CRP_DinJ-YafQ	b3026//
CRP_DnaA_Fis_PurR	b2235//b4124//
CRP_DpiA_ExuR	b4015//
CRP_DsdC	b0085//b0756//
CRP_EbgR	b3728//b3575//
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	b0784//b3770//
CRP_ExuR	b3512//
CRP_ExuR_FNR	b1397//b4209//
CRP_ExuR_OxyR_UxuR	b4030//b4441//
CRP_ExuR_UxuR	b4237//
CRP_FNR	b4438//
CRP_FNR_FhlA_HyfR	b3124//b4198//b3274//b0349//b3506//b1474//b1736//b2155//b2916//b0089//b1259//b2364//
CRP_FNR_Fis	b3846//b3927//b3701//
CRP_FNR_Fis_GlpR_IHF	b3828//b0727//
CRP_FNR_Fis_H-NS_SlyA	b4476//
CRP_FNR_GcvA_Lrp_PurR	b3478//b1921//b1222//
CRP_FNR_H-NS_NarL	b4452//
CRP_FNR_IHF_TdcA_TdcR	b2782//b4441//b0202//b0342//b0181//b2489//b4119//
CRP_FNR_NarL	b0064//b3266//b0221//
CRP_FeaR_NsrR	b2017//
CRP_Fis	b3961//b4039//b1779//b3161//b2719//
CRP_Fis_FlhDC_GalR_GalS	b3907//b1136//
CRP_Fis_FliZ_IHF_Lrp	b3904//
CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF	b3320//b1492//
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	b0125//b3312//b1615//
CRP_Fis_IHF	b0118//b2802//b0585//b1939//b3409//
CRP_Fis_NanR	b0462//b1493//b3580//ilvG_1//b1736//
CRP_Fis_NtrC	b1673//b2996//b2107//
CRP_Fis_XylR	b2727//b0337//b0820//
CRP_FlhDC_GalR_GalS	b4400//
CRP_FucR	b1587//b4323//b3359//b0048//b1211//b3405//b2241//
CRP_Fur	b3758//b1622//b2429//b3329//b2991//b1904//b0928//b1499//b3135//
CRP_Fur_HypT_PdhR	b3127//b2392//b4662//b4313//b3164//
CRP_Fur_OxyR_SoxS	b0676//
CRP_GalR_GalS	b2996//
CRP_GalR_GalS_H-NS_HU	b1160//b0313//b0574//b1221//
CRP_GalR_GalS_NagC	b3116//
CRP_GlpR	b3453//b3903//b1189//
CRP_GntR	b2423//b4197//
