#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b4324//b4237//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2942//b0082//b2957//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b3172//b2591//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b3846//b0089//
AcrR_FNR_Fur_SoxR	b1498//
AcrR_FNR_Fur_SoxR_SoxS	b0333//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3426//
Ada_AidB_Lrp	b1818//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2287//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b2703//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b3368//b2370//b2535//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b3132//b3723//
AdiY_H-NS_IHF	b0583//
AgaR_CRP	b3828//b3134//b1671//b3272//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b0683//b0335//b0894//b0087//b3081//b4034//
AppY_ArcA_YdeO	b4027//b3509//b0095//b4439//
AraC_CRP	b1021//b3582//b2570//b3750//b0553//b3748//b3568//b0996//b3721//
AraC_CRP_XylR	b3231//b4026//b0035//
AraC_NagC	b2364//b3853//
ArcA_BetI_Cra	b3266//b4032//b4592//b1061//
ArcA_CRP_CaiF_FNR_H-NS	b4030//b4195//b1024//b0118//b1733//b0204//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2491//b3318//b1649//b0390//b0431//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4383//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b1482//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b1518//b0342//
ArcA_CRP_Cra_Fis	b4014//
ArcA_CRP_Cra_IHF_IclR	b0676//b4194//b4382//
ArcA_CRP_DcuR	b3868//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b1227//b3828//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3723//
