#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0977//b0895//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3167//b2783//b1306//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b4005//b4120//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1243//b1515//
AcrR_FNR_Fur_SoxR	b4122//
AcrR_FNR_Fur_SoxR_SoxS	b3261//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b3265//
Ada_AidB_Lrp	b2150//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b3742//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b0450//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b0593//b2483//b0785//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b1227//b4032//
AdiY_H-NS_IHF	b0040//
AgaR_CRP	b0064//b3278//b2992//b0428//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b4040//b2726//b3828//b1390//b1421//b2149//
AppY_ArcA_YdeO	b1988//b3124//b0333//b3477//
AraC_CRP	b0179//b3907//b1224//b1335//b4050//b2957//b3316//b0312//b4198//
AraC_CRP_XylR	b2276//b2979//b2754//
AraC_NagC	b0084//b3319//
ArcA_BetI_Cra	b2783//b3170//b0872//b2724//
ArcA_CRP_CaiF_FNR_H-NS	b2095//ilvG_2//b0335//b2204//b2757//b2508//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3452//b4125//b0020//b4028//molR_1//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b0428//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	gadF//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b4592//b3415//
ArcA_CRP_Cra_Fis	b4006//
ArcA_CRP_Cra_IHF_IclR	b3170//b1334//b0826//
ArcA_CRP_DcuR	b4439//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3855//b0086//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3359//
ArcA_CRP_DnaA_FNR	b1907//
