#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b0389//b3724//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b2590//b4367//b3846//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b0681//b1943//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b0118//b3568//
AcrR_FNR_Fur_SoxR	b3038//
AcrR_FNR_Fur_SoxR_SoxS	b2990//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b1299//
Ada_AidB_Lrp	b3328//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b0428//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1301//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b1296//b2223//b0344//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b4015//b1851//
AdiY_H-NS_IHF	b2344//
AgaR_CRP	b2591//b1390//b0091//b2757//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b1735//b3508//b0461//b3278//b0077//b4122//
AppY_ArcA_YdeO	b4452//b3742//b1390//b1276//
AraC_CRP	b4037//b3135//b2754//b0063//b4238//b2589//b4131//b3316//b2482//
AraC_CRP_XylR	b3408//b3329//b2234//
AraC_NagC	b1904//b3599//
ArcA_BetI_Cra	b4192//b0432//b3092//b4313//
ArcA_CRP_CaiF_FNR_H-NS	b3854//b2500//b0723//b3723//b4324//b0451//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b2155//b3751//b1482//b0934//b4029//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b4476//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b0042//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2364//b2095//
ArcA_CRP_Cra_Fis	b4511//
ArcA_CRP_Cra_IHF_IclR	b3125//b3603//b0460//
ArcA_CRP_DcuR	b0019//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b2707//b4312//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b1480//
ArcA_CRP_DnaA_FNR	b3870//
ArcA_CRP_DpiA_FNR_NarL	b2194//b0679//b2284//b1797//b4460//b2077//
ArcA_CRP_DpiA_FlhDC	b1650//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b2731//b1042//
ArcA_CRP_FNR	b0093//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b3752//b3581//b3511//
ArcA_CRP_FNR_Fis_Fur_PdhR	b1061//
ArcA_CRP_FNR_Fis_IHF_NarL	b3544//
