#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:14:41 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/rcomplex_bnum.txt
AccB_FadR	b2366//b2719//
AcrR_CRP_CpxR_Cra_Fis_MarA_MarR_Rob_SoxS	b3666//b3260//b1009//
AcrR_CRP_FliZ_Fur_H-NS_HdfR_IHF_LrhA_MatA_OmpR_QseB_RcsAB_YjjQ	b2283//b2240//
AcrR_EnvR_MarA_MprA_PhoP_Rob_SoxS	b1921//b2675//
AcrR_FNR_Fur_SoxR	molR_1//
AcrR_FNR_Fur_SoxR_SoxS	b3092//
AcrR_H-NS_HU_IHF_Lrp_MarA_OmpR_Rob_SoxS	b0602//
Ada_AidB_Lrp	b3927//
AdiY_ArcA_CRP_FNR_Fis_GadE-RcsB_GadW_GadX_H-NS_RcsB_TorR	b2756//
AdiY_ArcA_CRP_FNR_Fis_GadE_GadE-RcsB_GadW_GadX_H-NS_PhoB_RcsB_RutR_TorR	b1651//
AdiY_ArgR_CRP_FNR_Fur_GadE_HdfR_IHF_Lrp_Nac	b4004//b0996//b2757//
AdiY_CRP_Fis_FliZ_GadE_GadW_GadX_RcsB	b0998//b0784//
AdiY_H-NS_IHF	b1493//
AgaR_CRP	b1805//b2591//b1562//b2240//
AppY_ArcA_Fis_IscR_NarL_NarP_YdeO	b3770//b4315//b4131//b3508//b3506//b0450//
AppY_ArcA_YdeO	b1474//b2718//b0205//b4539//
AraC_CRP	b1396//b1892//b3845//b3869//b0978//b0621//b3906//b3476//b2942//
AraC_CRP_XylR	b4265//b2659//b0570//
AraC_NagC	b0677//b3507//
ArcA_BetI_Cra	b2994//b4577//b0811//b0368//
ArcA_CRP_CaiF_FNR_H-NS	b2199//b0809//b3481//b3329//b1015//b2573//
ArcA_CRP_Cra_CusR_FNR_Fis_Fur_GadE_PdhR_YedW	b3036//b4357//b4006//b4313//b2572//
ArcA_CRP_Cra_FNR_Fis_Fur_PdhR	b2724//
ArcA_CRP_Cra_FNR_MarA_Rob_SoxS	b4008//
ArcA_CRP_Cra_FNR_NsrR_PdhR	b2221//b2993//
ArcA_CRP_Cra_Fis	b2074//
ArcA_CRP_Cra_IHF_IclR	b0592//b0928//b0432//
ArcA_CRP_DcuR	b1744//
ArcA_CRP_DcuR_DpiA_FNR_NarL	b3327//b3517//
ArcA_CRP_DcuR_FNR_Fis_Fur_NarL	b3725//
ArcA_CRP_DnaA_FNR	b0809//
ArcA_CRP_DpiA_FNR_NarL	b0096//b1531//b4027//b2674//b3541//b2499//
ArcA_CRP_DpiA_FlhDC	b3757//
ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO	b1335//b3741//
ArcA_CRP_FNR	b2904//
ArcA_CRP_FNR_Fis_FlhDC_GlpR	b1021//b0431//b1622//
ArcA_CRP_FNR_Fis_Fur_PdhR	b4018//
ArcA_CRP_FNR_Fis_IHF_NarL	b2198//
ArcA_CRP_FNR_Fur	b3724//b3904//b3167//b2205//
ArcA_CRP_FNR_Fur_IHF	b1023//b0351//b0088//b0933//
ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS	b2364//
ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS	b0435//
ArcA_CRP_FNR_IHF_NarL	b2425//
ArcA_CRP_FNR_NarL	b0676//
ArcA_CRP_FadR	b2800//b0896//
ArcA_CRP_FadR_HipB	b1507//
ArcA_CRP_FadR_OmpR_PhoP	b1612//
ArcA_CRP_Fis_Mlc_SoxS	b0181//
ArcA_CRP_Fis_XylR	b0118//
ArcA_CRP_Fur_GadX_MqsA	b1852//
ArcA_CRP_GatR	b3707//b3261//b1587//b2428//b0203//b1476//
ArcA_CRP_GlpR	b4071//
ArcA_CRP_IHF	b2074//
ArcA_CRP_PuuR	b3036//b3757//b2282//b3429//b2077//
ArcA_CRP_RhaS	b4118//
ArcA_CRP_TreR	b3083//b4511//
